CPT,UTIL,UTIL,UTIL,UTIL,UTIL,,Proj Score,25th,50th,75th,85th,95th,99th,Ownership,Salary,Sim Optimals,Actual,Large Slate | 100-1k,Large Slate | 10k-50k,Large Slate | 1k-10k,Large Slate | 50k+,Single Game,Small Slate | 100-1k,Small Slate | 10k-50k,Small Slate | 1k-10k,Small Slate | 50k+,geomean1,Saber Score
42963518,42963427,42963435,42963440,42963445,42963454,,53.49,42.7375,52,62.7625,69.6725,82.1025,96.0005,138.015,47300,0,0,75.08287209,68.85204483,71.25083295,65.02000568,69.82444836,71.71854689,65.48771963,67.88650775,61.65568049,19.42396724,47.10883796
42963516,42963429,42963435,42963438,42963450,42963454,,53.84,42.9,54.7,67.55625,74.02875,85.15,99.35975,145.05,48100,0,0,76.01563803,69.5182183,72.15834379,65.66092406,69.82307102,71.9525558,65.45513607,68.09526156,61.59784183,23.81257226,0.426385272
42963516,42963431,42963437,42963439,42963447,42963495,,53.91,43.01875,55.5125,69.58125,77.6825,91.64,110.25775,147.39,48100,0,0,81.24245446,75.52945092,78.2193578,72.50635426,69.82116279,76.19583049,70.48282695,73.17273383,67.45973029,24.13509424,29.73794639
42963516,42963429,42963431,42963447,42963495,42963454,,53.89,43.775,55.0875,66.4875,72.15375,82.80125,94.1515,146.75,47700,0,0,73.33456133,66.32703591,69.00370713,61.99618171,69.81973279,69.63540185,62.62787642,65.30454765,58.29702223,24.01817436,5.267196521
42963516,42963435,42963437,42963440,42963445,42963495,,53.87,44.19375,54.7625,66.2,72.675,82.55125,95.17725,146.135,46900,0,0,73.88229336,66.99039395,69.65317174,62.76127234,69.81961835,70.12308158,63.23118217,65.89395997,59.00206056,23.99276343,18.20179969
42963516,42963429,42963439,42963442,42963449,42963450,,53.77,39.7,54.225,69.5,77.45375,91.70875,109.2515,142.67,46700,0,0,81.03172845,75.45209868,78.04615153,72.46652175,69.81756176,76.23514684,70.65551707,73.24956991,67.66994014,23.213563,20.29304206
42963528,42963427,42963429,42963435,42963437,42963447,,53.49,41.0875,52.45,66.1,73.9725,89.2075,108.302,138.29,49100,0,0,81.13011009,75.89969951,78.30407987,73.07366929,69.81326389,76.74299926,71.51258869,73.91696904,68.68655846,19.45682256,38.11999857
42963516,42963436,42963437,42963439,42963440,42963495,,53.86,43.525,55.0625,68.175,75.55375,87.02625,103.3555,145.925,47900,0,0,77.92363133,71.71257251,74.3720669,68.16100808,69.81223451,73.49671258,67.28565376,69.94514815,63.73408933,23.92121558,40.2456969
42963522,42963427,42963429,42963438,42963440,42963450,,53.47,41.3875,53.2,65.2125,72.8,84.655,101.803,137.63,49900,0,0,77.96228766,72.22730598,74.61849644,68.88351475,69.81174237,74.13250752,68.39752583,70.78871629,65.05373461,19.66802029,12.51328439
42963516,42963430,42963436,42963440,42963447,42963495,,53.73,43.64375,54.8875,66.3125,72.30375,82.85125,98.5285,141.55,48300,0,0,75.80886417,69.40231792,71.97241925,65.56587299,69.80966219,71.9350051,65.52845884,68.09856018,61.69201392,23.12749514,22.39716798
42963516,42963429,42963437,42963442,42963447,42963495,,53.82,42.74375,54.625,67.0625,74.15,85.9,98.62525,144.7,47900,0,0,75.66441363,69.12264638,71.75648904,65.21472179,69.80773539,71.67081026,65.12904301,67.76288567,61.22111842,23.67407846,21.33431882
42963516,42963430,42963435,42963438,42963445,42963449,,53.7,42.6,53.8875,67.53125,74.82875,86.325,101.776,140.58,49500,0,0,77.46929125,71.37454339,73.92488868,67.83014081,69.80732233,73.36265797,67.2679101,69.81825539,63.72350753,22.86939639,9.871289134
42963516,42963431,42963438,42963439,42963440,42963449,,53.81,41.75,55.7625,71.1875,78.96125,93.33375,107.2275,144.27,49500,0,0,79.92802728,74.10850405,76.73579519,70.91627196,69.80688778,75.23838597,69.41886274,72.04615387,66.22663064,23.48059811,34.65187252
42963516,42963430,42963431,42963442,42963449,42963450,,53.79,39.28125,55.1375,71.5625,82.10375,96.735,116.27825,143.65,48900,0,0,84.4344446,79.39003484,82.00365262,76.95924286,69.8063332,79.02438326,73.9799735,76.59359128,71.54918152,23.36494898,46.96260095
42963526,42963427,42963430,42963433,42963447,42963454,,53.46,41.3875,52.9,66.8625,74.6575,88.1675,103.1595,137.44,46500,0,0,78.63951838,73.0252828,75.41274731,69.79851172,69.80524361,74.70389592,69.08966033,71.47712484,65.86288926,19.38466812,5.783492699
42963519,42963427,42963435,42963439,42963445,42963447,,53.4,40.6875,52.65,65.3,73.1575,88.41,108.7575,135.225,48100,0,0,81.53558633,76.48269793,78.82532918,73.77244077,69.80423091,77.21794974,72.16506133,74.50769258,69.45480417,18.93924443,-1.497053355
42963518,42963427,42963430,42963439,42963449,42963454,,53.41,40.8,52.2,65.6125,72.7,86.215,101.7525,135.665,48300,0,0,78.04668785,72.39360086,74.74699906,69.09391206,69.80362299,74.28618205,68.63309505,70.98649325,65.33340625,18.90483477,17.73704588
42963516,42963429,42963439,42963441,42963442,42963445,,53.93,41.91875,54.8125,70.5625,79.0325,91.2175,108.2285,148.565,49700,0,0,80.16099724,74.23054866,76.94399759,71.01354901,69.80197999,75.23765012,69.30720154,72.02065046,66.09020189,24.41452011,18.47717613
42963516,42963429,42963430,42963495,42963449,42963454,,53.77,42.99375,54.275,66.00625,71.70375,81.68,92.76525,143.145,47500,0,0,72.85695238,65.90139408,68.50554632,61.54998802,69.79736299,69.39590175,62.44034345,65.04449569,58.08893739,23.23839959,39.98320997
42963529,42963427,42963429,42963435,42963439,42963447,,53.47,41.4,52.05,64.4625,71.615,84.75,102.5005,137.96,48400,0,0,78.27304483,72.58134109,74.98000763,69.28830389,69.78981489,74.37008241,68.67837867,71.07704521,65.38534147,19.41921145,31.63980842
42963516,42963429,42963439,42963442,42963495,42963454,,53.9,41.91875,54.3375,66.60625,74.00375,85.60375,99.36275,147.855,46300,0,0,75.82326648,69.1977786,71.89683002,65.27134214,69.78892306,71.65254867,65.02706079,67.72611221,61.10062434,24.27463587,43.58047843
42963516,42963433,42963436,42963437,42963442,42963495,,53.73,43.425,54.825,67.10625,73.51125,85.08125,96.9525,142.235,49300,0,0,74.98123229,68.42007155,71.00267975,64.44151902,69.78464844,71.2119602,64.65079947,67.23340767,60.67224693,23.29773463,45.57703435
42963516,42963437,42963439,42963442,42963445,42963448,,53.98,40.975,55.975,72.3,80.475,97.68375,116.1895,150.925,45100,0,0,83.93570899,78.55712958,81.31761665,75.93903724,69.77765695,78.27234011,72.8937607,75.65424777,70.27566836,24.90533018,44.76379156
42963520,42963427,42963430,42963433,42963450,42963454,,53.49,41.1,53.65,68.45,77.08,92.9525,111.75,139.02,49200,0,0,82.76862613,77.79300388,80.21219739,75.23657514,69.77666225,78.06747436,73.09185211,75.51104562,70.53542337,19.8664798,6.691425294
42963528,42963427,42963429,42963430,42963438,42963454,,53.55,40.35,52.75,67.3625,75.8575,91.155,110.054,141.235,49300,0,0,81.79391817,76.57587485,79.04087704,73.82283372,69.77572412,77.15195275,71.93390943,74.39891161,69.18086829,19.89146248,21.40743583
42963516,42963429,42963433,42963448,42963495,42963450,,53.79,43.69375,54.8375,66.15,73.15,84.1025,98.02875,144.49,47500,0,0,75.36645297,68.789505,71.41902749,64.84207952,69.77452379,71.42531102,64.84836305,67.47788553,60.90093756,23.68289821,35.14239788
42963516,42963431,42963437,42963438,42963445,42963450,,53.91,40.925,56.3625,72.375,80.52875,97.85,114.35225,148.64,48300,0,0,83.16766278,77.74384943,80.4575147,75.03370136,69.773646,77.73681504,72.3130017,75.02666697,69.60285362,24.4330827,41.91953242
42963526,42963427,42963429,42963436,42963439,42963445,,53.52,41.75,53.725,67.05,74.415,90.1625,108.164,140.285,49100,0,0,80.915019,75.58406497,78.03042716,72.69947313,69.77115217,76.46052428,71.12957026,73.57593244,68.24497842,19.78882146,16.49350822
42963526,42963427,42963429,42963439,42963440,42963450,,53.55,41.2,53.45,68.2125,77.315,92.955,112.403,141.315,47300,0,0,82.94215151,77.91188969,80.37958492,75.34932309,69.77033801,78.1016324,73.07137057,75.53906581,70.50880398,19.94543903,14.66475725
42963516,42963429,42963436,42963442,42963447,42963450,,53.7,42.3,54.9,67.63125,75.07875,87.05,100.0785,141.575,47700,0,0,76.55507337,70.28240089,72.85191241,66.57923993,69.76898987,72.54969979,66.27702731,68.84653883,62.57386635,23.1705061,25.9126395
42963529,42963427,42963429,42963435,42963437,42963442,,53.53,42.1875,53.15,65.9,73.4225,88.1025,100.9015,140.625,50000,0,0,77.31436902,71.37492265,73.82648295,67.88703658,69.76773125,73.44757417,67.5081278,69.9596881,64.02024173,19.8304858,-1.019414421
42963516,42963430,42963435,42963445,42963449,42963450,,53.68,42.19375,54.3,66.93125,74.31875,86.63,100.2295,140.87,46700,0,0,76.66831218,70.43788743,72.99422758,66.76380283,69.76743131,72.67337635,66.4429516,68.99929174,62.768867,22.92317052,14.38937932
42963534,42963427,42963429,42963430,42963440,42963448,,53.6,42.95,53.6,65.8625,73.1,86.1525,98.5255,143.12,47500,0,0,75.98012335,69.72509376,72.23021235,65.97518275,69.76524454,72.21467857,65.95964897,68.46476757,62.20973797,19.44054841,7.732703537
42963516,42963429,42963437,42963440,42963441,42963450,,53.89,43.475,56.375,70.63125,79.56125,93.5325,109.326,148.165,49700,0,0,80.70946425,74.89367159,77.59840611,71.78261345,69.76360621,75.70631884,69.89052618,72.5952607,66.77946804,24.32056811,23.06838185
42963516,42963435,42963437,42963438,42963440,42963450,,53.79,42.24375,55.625,70.05625,77.825,91.28,106.78875,144.89,48300,0,0,79.66063999,73.79004641,76.42657648,70.5559829,69.76050862,74.98511331,69.11451973,71.75104979,65.88045621,23.79724786,10.22846848
42963516,42963433,42963436,42963438,42963445,42963450,,53.67,43.1,55.375,67.5,74.17875,85.68,100.235,140.82,47900,0,0,76.67551983,70.45302583,73.00649866,66.78400466,69.75921529,72.68412251,66.4616285,69.01510133,62.79260733,23.09623541,19.78094429
42963518,42963427,42963436,42963437,42963439,42963454,,53.47,41.8375,53.225,66.1625,73.65,87.255,107.05,138.945,48900,0,0,80.44293955,75.08532055,77.50357048,72.14595148,69.75762343,76.12755883,70.76993983,73.18818976,67.83057076,19.51736787,17.46166945
42963516,42963433,42963435,42963438,42963447,42963450,,53.6,42.7625,54.65,66.60625,73.45375,84.7525,98.82575,138.535,48100,0,0,76.11825412,69.88552416,72.39227427,66.15954431,69.75500619,72.32398364,66.09125368,68.59800379,62.36527383,22.69631867,4.634641111
42963516,42963435,42963436,42963439,42963440,42963449,,53.64,43.325,54.825,66.40625,72.46125,84.93125,99.50375,139.78,48500,0,0,76.36841268,70.12832676,72.6631445,66.42305859,69.75467352,72.46922763,66.22914171,68.76395946,62.52387354,22.74332394,25.9126395
42963516,42963431,42963439,42963440,42963441,42963445,,53.95,43.275,56.7,71.7875,79.82875,93.9525,110.6775,150.455,49700,0,0,81.22636122,75.41534967,78.16803174,72.35702019,69.751415,76.02664447,70.21563292,72.968315,67.15730345,24.75343796,23.71382564
42963534,42963427,42963430,42963431,42963433,42963448,,53.56,42.3375,54.1,67.3125,75.615,88.7025,106.751,142.12,49100,0,0,80.09400294,74.56400811,77.04830474,71.51830991,69.75108588,75.68681126,70.15681643,72.64111306,67.11111822,19.30255851,8.0554232
42963526,42963427,42963429,42963433,42963442,42963450,,53.42,41.05,53.3,67.4,74.965,90.555,107.606,137.625,48700,0,0,80.79215898,75.54386299,77.93467204,72.68637605,69.74275195,76.47721879,71.2289228,73.61973185,68.37143586,19.42558245,6.36870563
42963516,42963433,42963436,42963440,42963447,42963495,,53.6,44.1,53.9,64.76875,70.30375,79.4025,92.4775,138.77,47500,0,0,72.96147038,66.19443213,68.70731549,61.94027723,69.74273968,69.67697518,62.90993692,65.42282029,58.65578203,22.68941762,52.58220434
42963528,42963427,42963430,42963431,42963445,42963447,,53.51,40.35,53,68.1,77.3,93.0175,113.056,140.66,48100,0,0,83.2922805,78.35061158,80.80434742,75.86267849,69.74245422,78.41900609,73.47733717,75.931073,70.98940408,19.79105141,2.973693609
42963516,42963430,42963438,42963442,42963445,42963450,,53.79,40.6,54.9,70.7375,79.70875,96.40375,113.20225,145.37,47300,0,0,82.78459597,77.42116527,80.06781768,74.70438698,69.74026395,77.56141706,72.19798636,74.84463876,69.48120807,23.87461348,37.00560927
42963516,42963431,42963433,42963442,42963449,42963450,,53.66,40.7625,55.0625,69.8375,77.1575,90.65,108.05075,140.87,48100,0,0,80.51315742,74.92927344,77.48567324,71.90178926,69.73941069,75.87144218,70.2875582,72.843958,67.26007402,22.92237364,12.75000423
42963516,42963430,42963435,42963445,42963495,42963454,,53.81,43.325,53.975,65.6625,71.62875,82.02625,91.77675,146.055,46300,0,0,72.16837807,65.0101832,67.67152192,60.51332704,69.73879261,68.68121807,61.52302319,64.18436191,57.02616704,23.97096978,24.08389002
42963519,42963427,42963433,42963437,42963448,42963454,,53.48,41.375,53.825,68.3125,77.065,90.6,106.5535,139.635,47500,0,0,80.14850331,74.72270878,77.15419593,71.7284014,69.7381243,75.84834922,70.42255468,72.85404184,67.4282473,19.59608763,3.894511983
42963516,42963429,42963435,42963436,42963448,42963450,,53.76,43.9375,55.4375,67.825,74.85375,86.835,101.152,144.405,49500,0,0,76.89697826,70.58731293,73.21422846,66.90456313,69.73788575,72.69898148,66.38931615,69.01623168,62.70656635,23.69513308,8.722436428
42963516,42963431,42963438,42963439,42963442,42963447,,53.8,40.34375,55.325,72.6,82.16125,96.63125,113.2525,145.745,49300,0,0,82.78080452,77.40198209,80.05752457,74.67870214,69.73643444,77.53745703,72.1586346,74.81417708,69.43535465,23.89908948,50.5254209
42963516,42963435,42963438,42963440,42963442,42963445,,53.76,42.74375,54.575,67.5,73.86125,86.8775,103.60125,144.49,48100,0,0,78.09945604,71.98820651,74.61661992,68.50537039,69.73489,73.69705197,67.58580244,70.21421584,64.10296631,23.75815045,9.811060131
42963516,42963430,42963437,42963440,42963495,42963449,,53.72,43.075,54.725,67.40625,75.15,86.99,101.58,142.985,47700,0,0,77.18568867,70.97091224,73.57146905,67.35669262,69.73480059,72.99823786,66.78346143,69.38401824,63.16924181,23.22344469,42.30248332
42963528,42963427,42963430,42963436,42963440,42963445,,53.46,41.6,52.975,66.9,74.8075,89.755,106.008,139.195,47900,0,0,79.90154377,74.44983396,76.87315732,71.42144751,69.73352593,75.65996017,70.20825036,72.63157372,67.17986391,19.61566848,5.878179893
42963528,42963427,42963429,42963435,42963440,42963454,,53.5,41.5875,52.6,64.7125,72.15,85.305,102.7525,140.645,47300,0,0,78.20543021,72.42016302,74.87292106,69.08765387,69.73045915,74.17966524,68.39439804,70.84715609,65.06188889,19.84097349,37.46167421
42963528,42963427,42963430,42963435,42963440,42963447,,53.39,40.5125,52.65,66.1,73.7,89.1525,106.014,136.91,48100,0,0,80.04256781,74.69700366,77.07360429,71.72804015,69.72931683,75.88172942,70.53616528,72.91276591,67.56720177,19.27601857,19.0881595
42963518,42963427,42963430,42963437,42963448,42963450,,53.48,40.675,53.8,69.3125,77.0075,92.415,109.805,140.13,49500,0,0,81.71463984,76.53453032,78.97643089,73.79632137,69.72427281,77.1271471,71.94703759,74.38893815,69.20882863,19.68332775,34.5700711
42963516,42963433,42963437,42963445,42963448,42963449,,53.72,43.34375,55.45,67.375,75.03625,87.75,102.743,143.435,45500,0,0,77.72826487,71.59350033,74.20187025,68.06710571,69.71917437,73.42954974,67.2947852,69.90315512,63.76839058,23.39055601,11.54512241
42963518,42963427,42963433,42963440,42963448,42963450,,53.36,42,53.375,65.4,72.7075,85.555,100.402,136.21,48100,0,0,77.31131268,71.53880951,73.90074689,68.12824372,69.71679139,73.63606634,67.86356317,70.22550055,64.45299738,19.16076906,-3.923901916
42963526,42963427,42963429,42963436,42963440,42963445,,53.45,42.65,54,65.9625,73.415,86.855,105.151,139.485,48900,0,0,79.44689035,73.91403434,76.34356545,70.81070945,69.70715977,75.2616219,69.7287659,72.15829701,66.625441,19.68028338,16.55373722
42963534,42963427,42963429,42963430,42963437,42963448,,53.59,42.1875,53.95,67.1625,74.865,89.22,109.1535,144.26,48100,0,0,81.12606283,75.70126924,78.22913305,72.80433946,69.70580346,76.43940116,71.01460757,73.54247138,68.11767779,19.59245464,11.83338612
42963526,42963427,42963429,42963435,42963440,42963447,,53.38,42.1875,52.7,65.8625,73.1075,87.355,102.356,137.2,49100,0,0,78.20589031,72.54884263,74.93165102,69.27460333,69.70295066,74.33170444,68.67465675,71.05746514,65.40041745,19.33951465,-4.952294007
42963516,42963438,42963439,42963440,42963445,42963450,,53.79,41.75,55.1625,69.45625,77.6575,91.7275,106.42825,146.28,45100,0,0,79.36360569,73.40378565,76.07010628,70.11028624,69.7009275,74.65814324,68.6983232,71.36464382,65.40482378,24.0492009,14.54429775
42963519,42963427,42963431,42963439,42963442,42963454,,53.51,39.65,53.2,70.575,80.2575,95.7075,114.0075,141.5,49100,0,0,83.68908274,78.79193945,81.26297124,76.36582794,69.70088698,78.70209888,73.80495558,76.27598737,71.37884408,19.83920192,38.32226098
42963519,42963427,42963429,42963440,42963448,42963450,,53.44,41.4875,53.625,68.0625,76.0075,89.8575,109.656,139.135,48700,0,0,81.68803668,76.54267303,78.96499785,73.8196342,69.70064638,77.14410105,71.9987374,74.42106222,69.27569858,19.49395489,23.58467728
42963516,42963433,42963435,42963445,42963449,42963450,,53.55,42.875,53.575,64.3875,71.525,82.4525,95.42525,138.09,45900,0,0,74.43606959,67.94767804,70.44680022,63.95840867,69.70050881,70.92797243,64.43958088,66.93870306,60.45031151,22.48896328,16.01586938
42963516,42963430,42963437,42963438,42963448,42963454,,53.9,41.8375,56.1125,72.425,81.055,96.565,115.451,150.155,47300,0,0,83.58012106,78.1870592,80.93139793,75.53833607,69.69834844,77.995828,72.60276614,75.34710487,69.95404302,24.72880766,55.06927967
42963516,42963431,42963439,42963442,42963447,42963450,,53.78,40.0125,54.925,72.28125,81.05375,97.125,114.8535,146.035,46500,0,0,83.53281394,78.27714603,80.93868337,75.68301547,69.69654342,78.14233248,72.88666458,75.54820192,70.29253401,23.95528478,43.56759191
42963516,42963435,42963436,42963437,42963439,42963449,,53.63,42.99375,55.075,68.525,75.55375,87.93,105.0535,140.92,49100,0,0,79.00872427,73.18126971,75.73883267,69.91137811,69.69523244,74.60592699,68.77847243,71.33603539,65.50858083,22.92103768,18.907471
42963526,42963427,42963429,42963430,42963445,42963449,,53.38,40.8,53.25,66.8,73.9725,88.255,106.711,137.345,48900,0,0,80.33619906,75.02804789,77.41547249,72.10732131,69.69371824,76.09465183,70.78650066,73.17392526,67.86577409,19.21159062,38.28780353
42963518,42963427,42963436,42963437,42963440,42963454,,53.4,43.0375,53.4,65.0625,72.5075,83.9525,103.203,138.145,48700,0,0,78.56331212,72.93520802,75.33662687,69.70852276,69.69363103,74.58574081,68.9576367,71.35905555,65.73095145,19.41031866,25.81795454
42963516,42963436,42963439,42963440,42963442,42963450,,53.73,41.55625,55.6625,69.925,78.525,92.02875,107.50075,144.57,46300,0,0,79.99171239,74.2009428,76.83206766,71.04129807,69.68761514,75.25798255,69.46721296,72.09833782,66.30756823,23.74299955,26.48496628
42963516,42963429,42963439,42963447,42963495,42963454,,53.76,42.80625,54.0625,65.275,71.97875,82.4675,95.552,145.53,45100,0,0,74.03329186,67.21280377,69.86487557,63.04438748,69.68757321,70.24549275,63.42500466,66.07707646,59.25658837,23.82553802,31.73449934
42963516,42963431,42963435,42963438,42963445,42963454,,53.82,43.9,55.425,68.08125,74.47875,87.2025,100.52775,147.68,48500,0,0,76.36253623,69.85693003,72.55091722,66.04531103,69.68744632,72.09219366,65.58658746,68.28057465,61.77496846,24.29181006,0.594188599
42963526,42963427,42963430,42963433,42963436,42963450,,53.32,40.85,53.85,69.0125,77.015,90.2025,106.5595,135.615,49700,0,0,80.37004307,75.13511975,77.48493269,72.25000937,69.68523766,76.20571461,70.9707913,73.32060424,68.08568092,19.12537253,5.615689605
42963516,42963435,42963436,42963439,42963442,42963447,,53.63,41.86875,54.5875,67.7625,75.02875,86.4525,99.32625,141.255,48300,0,0,76.1608528,69.8514115,72.41448058,66.10503928,69.68422018,72.21801776,65.90857646,68.47164554,62.16220424,23.14867498,13.40833157
42963516,42963431,42963439,42963442,42963445,42963449,,53.75,40.7,54.5,70.225,78.68625,92.65125,108.87525,145.3,47100,0,0,80.61668782,74.90188177,77.54979632,71.83499028,69.68193706,75.73983567,70.02502963,72.67294417,66.95813813,23.68074549,11.35154739
42963519,42963427,42963435,42963437,42963445,42963447,,53.32,40.95,52.85,65.975,74.35,88.2125,105.0655,135.565,48500,0,0,79.6344803,74.28010644,76.62865184,71.27427798,69.68079743,75.59467257,70.24029872,72.58884411,67.23447025,18.98254353,5.891067162
42963516,42963430,42963435,42963438,42963450,42963454,,53.73,41.9,54.975,68.66875,76.77875,91.805,105.45075,144.81,47700,0,0,78.96437006,72.99708857,75.63217956,69.66489808,69.67968288,74.39128759,68.4240061,71.05909709,65.09181561,23.77563181,18.04688126
42963516,42963430,42963431,42963447,42963495,42963454,,53.78,43.21875,55.3625,67.58125,74.02875,87.26125,101.451,146.51,47300,0,0,76.87957186,70.50156443,73.17320115,66.79519373,69.67634465,72.57103238,66.19302496,68.86466168,62.48665425,23.98091495,17.77150482
42963516,42963431,42963435,42963436,42963442,42963454,,53.76,43.34375,55.375,68.58125,76.23625,88.23375,100.2275,145.97,49700,0,0,76.31332285,69.86388043,72.52267185,66.07322943,69.67413395,72.12759958,65.67815715,68.33694858,61.88750615,23.98251973,21.42900676
42963526,42963427,42963430,42963431,42963442,42963445,,53.53,39.85,54.475,71.1625,80.2075,95.755,115.6,143.035,49900,0,0,84.36883892,79.53657979,82.0384685,77.20620937,69.67404976,79.19354319,74.36128406,76.86317277,72.03091364,20.19913932,29.81106043
42963519,42963427,42963436,42963437,42963439,42963447,,53.31,40.1,53.6,68.2625,77.7075,93.1525,110.6255,135.355,49500,0,0,82.38396376,77.4951214,79.84038339,74.95154103,69.67341358,77.89175814,73.00291578,75.34817778,70.45933542,18.92593645,15.47800153
42963516,42963429,42963437,42963439,42963445,42963507,,53.56,41.59375,54.025,67.8625,75.1475,88.65875,103.451,137.335,49100,0,0,78.31849769,72.44611017,74.96635305,69.09396553,69.67221804,74.10991368,68.23752615,70.75776904,64.88538151,20.0157582,22.530514
42963516,42963433,42963435,42963445,42963495,42963454,,53.68,44.04375,53.9625,63.275,68.8,79.05,89.52525,143.275,45500,0,0,71.19567205,63.98943314,66.59355389,59.38731498,69.6718701,67.98542796,60.77918905,63.3833098,56.17707089,23.51691529,44.77667809
42963520,42963427,42963433,42963437,42963445,42963447,,53.37,42.0875,53.575,67.0625,74.75,88.3525,106.2595,137.515,49000,0,0,80.0995366,74.7551587,77.14344022,71.79906233,69.67107844,75.89078843,70.54641054,72.93469205,67.59031416,19.63684951,6.979688257
42963528,42963427,42963429,42963435,42963437,42963454,,53.49,41.4,52.6,66.1125,74.2,89.8,106.412,141.785,47900,0,0,79.91308525,74.38500666,76.86050992,71.33243132,69.67101807,75.53915081,70.01107221,72.48657547,66.95849688,19.99600859,27.16906667
42963528,42963427,42963430,42963435,42963437,42963447,,53.38,40.1,52.55,67.45,76.0575,92.5525,112.4125,138.05,48700,0,0,83.10165587,78.23851917,80.63786502,75.77472831,69.66987574,78.36740918,73.50427248,75.90361833,71.04048162,19.42663918,17.19917804
42963516,42963429,42963430,42963445,42963447,42963507,,53.43,42.125,53.7375,65.625,71.7,82.2825,95.90175,132.96,49500,0,0,74.86056202,68.56882564,70.99967546,64.70793908,69.66964572,71.4288991,65.13716272,67.56801255,61.27627617,19.35162321,23.67936671
42963522,42963427,42963430,42963438,42963440,42963450,,53.36,41.2,53.375,66.7125,74.6075,87.81,102.95,137.39,49500,0,0,78.47163126,72.86022309,75.24637904,69.63497087,69.66835423,74.53841562,68.92700744,71.3131634,65.70175522,19.63750928,16.55373871
42963516,42963436,42963437,42963438,42963439,42963442,,53.74,40.84375,55.5375,72.625,82.225,96.2275,113.30275,145.42,49700,0,0,82.79441517,77.44552252,80.09339773,74.74450508,69.66806507,77.55180696,72.2029143,74.85078952,69.50189686,23.87239211,49.17430878
42963516,42963433,42963437,42963440,42963495,42963449,,53.59,43.49375,54.3125,65.3625,71.8325,82.5,95.7545,140.205,46900,0,0,74.44955744,67.89283277,70.43617161,63.87944695,69.66787808,70.83292674,64.27620207,66.81954091,60.26281625,22.78354971,50.1208961
42963516,42963430,42963436,42963440,42963495,42963454,,53.73,44.09375,55.3625,65.775,72.5825,83.63875,97.60375,145.045,47100,0,0,75.06809736,68.44325942,71.08448367,64.45964572,69.66741637,71.12803833,64.50320039,67.14442463,60.51958669,23.76840259,26.86791718
42963526,42963427,42963430,42963438,42963439,42963440,,53.46,40.05,53.85,70.1,80.1075,96.9525,118.355,140.785,49700,0,0,85.86023049,81.35717844,83.81384432,79.31079227,69.66684089,80.53661904,76.03356699,78.49023287,73.98718082,19.86778141,55.63292503
42963516,42963431,42963435,42963439,42963448,42963450,,53.84,41.01875,55.775,72.1875,81.30375,97.225,116.759,148.865,48300,0,0,84.28523079,79.0609887,81.77993005,76.55568797,69.66543929,78.63370747,73.40946538,76.12840673,70.90416465,24.49768073,40.77067971
42963516,42963433,42963436,42963439,42963495,42963454,,53.67,43.39375,54.2625,65.35,71.45375,82.95,94.626,143.065,46500,0,0,73.71855981,66.94008644,69.54092379,62.76245043,69.66448626,70.09368378,63.31521041,65.91604776,59.1375744,23.44678645,36.25259101
42963516,42963430,42963437,42963442,42963447,42963495,,53.71,41.74375,54.5375,68.6,77.125,89.50625,105.02575,144.46,47500,0,0,78.76585413,72.77967654,75.4084847,69.42230711,69.66434725,74.23679911,68.25062152,70.87942967,64.89325208,23.63735286,22.71988839
42963518,42963427,42963439,42963440,42963445,42963448,,53.45,42.3375,53.15,66.125,73.45,86.005,102.553,140.64,47100,0,0,78.06934323,72.27500136,74.72845348,68.93411161,69.65931775,74.04987662,68.25553475,70.70898687,64.914645,19.79469067,13.81705552
42963516,42963429,42963438,42963439,42963448,42963450,,53.8,40.8,55.3625,71.475,80.53625,96.135,113.83825,147.675,47900,0,0,82.91282775,77.50367984,80.19846934,74.78932143,69.65794041,77.54281768,72.13366978,74.82845927,69.41931136,24.26705606,48.54174852
42963516,42963433,42963440,42963442,42963447,42963495,,53.59,43.2625,53.7125,65.2,70.97875,82.2025,94.676,140.54,46100,0,0,73.89539692,67.23897067,69.78781564,63.13138938,69.65686582,70.3564433,63.70001705,66.24886202,59.59243577,23.00982157,32.82312155
42963520,42963427,42963430,42963440,42963445,42963454,,53.51,42.0875,54,67.375,75,90.205,108.1505,142.65,48000,0,0,80.7078351,75.28335669,77.77723386,72.35275545,69.65519621,76.15680482,70.7323264,73.22620358,67.80172516,20.41118035,3.416873515
42963531,42963427,42963430,42963433,42963435,42963445,,53.37,40.5875,51.825,64.8125,73.1075,87.005,101.554,137.97,49500,0,0,77.73419892,71.97844031,74.37850026,68.62274165,69.6544969,73.88971774,68.13395914,70.53401908,64.77826047,18.29137685,10.03909186
42963539,42963427,42963429,42963430,42963431,42963445,,53.56,40.8,54.125,67.95,76.1,90.6075,106.8625,144.04,49400,0,0,79.96482229,74.35451471,76.88398821,71.27368063,69.6537568,75.45723586,69.84692827,72.37640178,66.76609419,17.74576428,8.855784684
42963516,42963435,42963437,42963440,42963448,42963454,,53.85,43.84375,56.1875,69.16875,76.57875,88.455,100.7285,149.565,45300,0,0,76.33008344,69.75953943,72.49163402,65.92109001,69.65308348,71.97224911,65.4017051,68.13379969,61.56325568,24.6660404,-0.481547322
