P,P,C,1B,2B,3B,SS,OF,OF,OF,,Proj Score,25th,50th,75th,85th,95th,99th,Ownership,Salary,Sim Optimals,Actual,Large Slate | 100-1k,Small Slate | 1k-10k,Large Slate | 1k-10k,geomean1,Small Slate | 10k-50k,Small Slate | 50k+,Single Game,Large Slate | 10k-50k,Small Slate | 100-1k,Large Slate | 50k+,Saber Score
42684326,42684336,42684441,42684357,42684401,42684370,42684348,42684562,42684382,42684599,,89.33,71.70649719,88.55649948,110.3315029,122.2139977,142.1864944,168.4574973,100.49,48000,1,76.5,88.44337651,85.17391247,87.75292164,9.294371659,84.08409112,83.39363625,170.1455277,86.6631003,85.86436733,85.97264543,-10.79572216
42684324,42684326,42684477,42684373,42684452,42684534,42684346,42684522,42684360,42684559,,90.41,71.24399948,89.48149872,109.2064972,123.1715015,140.4914948,168.3665063,93,48300,1,71.15,88.55370381,85.21421729,87.77623811,7.05471069,84.10105512,83.32358941,170.5674146,86.66307594,85.991683,85.88561023,18.75675172
42684324,42684329,42684412,42684375,42684372,42684491,42684462,42684376,42684603,42684361,,91.81,73.14420128,89.95669937,108.9317017,120.4266991,139.8466957,168.6837016,115.71,48700,1,110.8,88.96719784,85.27162885,87.89340775,7.888567803,84.03977252,82.96598244,171.8932679,86.66155142,86.34541894,85.58776134,-13.42483312
42684332,42684334,42684585,42684357,42684401,42684384,42684346,42684341,42684599,42684446,,93.31,71.93574524,91.43574524,113.560751,125.8932491,145.0657509,166.8902423,115.41,49000,1,81.2,89.03740504,85.53925137,87.82641891,8.702858331,84.37320015,83.16221402,172.8448731,86.66036768,86.7502375,85.44938155,10.23266762
42684330,42684333,42684423,42684373,42684482,42684344,42684346,42684425,42684522,42684446,,83.24,71.3410511,86.91604614,109.6285496,118.9810501,137.7660522,161.8690582,66.04,49000,1,125.65,87.91026352,85.95539342,87.30647632,5.806641965,85.30377005,84.69998286,170.8805452,86.65485296,86.55918062,86.05106576,35.14659703
42684324,42684335,42684423,42684402,42684498,42684358,42684381,42684380,42684503,42684361,,86.34,74.15000153,91.30000305,111.6499996,123.6224987,143.8675056,169.8005031,101.61,49300,1,61.2,89.2387584,85.17591427,88.00868624,9.77765593,83.8216329,82.59156073,172.4199402,86.65440486,86.40598644,85.4243327,1.527894847
42684324,42684329,42684412,42684375,42684372,42684384,42684462,42684508,42684603,42684361,,93.14,73.43170166,91.60669708,111.5317001,122.2891994,141.6892014,168.6531987,120.44,48400,1,106.8,89.23205155,85.33079762,87.95065143,9.670156655,84.03037964,82.74897953,172.8548571,86.65023346,86.61219773,85.36883335,-15.20624161
42684325,42684332,42684483,42684373,42684482,42684393,42684346,42684522,42684495,42684360,,94.76,75.16269875,93.76270294,113.7502022,124.0377045,143.3502075,169.4456953,121.89,48500,1,90.55,89.52599641,85.2909007,88.05957361,9.955174782,83.87920213,82.41277933,173.5775117,86.64787504,86.7573235,85.18145224,35.59845984
42684331,42684332,42684412,42684357,42684401,42684384,42684387,42684445,42684376,42684410,,93.72,73.71249962,92.82500076,112.9375019,125.5575024,144.2074974,170.659494,138.89,49900,1,49.05,89.4991839,85.11360746,88.10919071,11.80773941,83.65174864,82.26175546,173.0086227,86.6473319,86.50360065,85.25733871,14.69052881
42684324,42684331,42684409,42684464,42684401,42684384,42684348,42684445,42684481,42684569,,91.8,72.39999962,90.52499771,110.0625019,123.3075024,146.6999969,166.2575,112.78,48000,1,46.65,88.78013462,85.54851151,87.72250918,7.562829964,84.47130381,83.41367837,172.2227621,86.64530148,86.60613695,85.58767604,9.156932682
42684324,42684327,42684477,42684464,42684401,42684384,42684387,42684445,42684559,42684361,,92.7,72.42499924,91.55000305,111.4000015,124.0149998,143.2049973,168.1120061,116.22,48500,1,44.24666667,89.07412877,85.36055986,87.88151438,8.407178923,84.12270356,82.93008917,172.5275694,86.64365808,86.55317425,85.45104369,26.99257433
42684324,42684325,42684441,42684373,42684482,42684370,42684346,42684481,42684522,42684446,,95.48,76.12519646,94.38769913,111.8002014,124.7377014,144.7677017,166.7397014,116.01,49800,1,86.15,89.44700132,85.64265621,87.90839848,9.082448158,84.37454118,82.83593834,174.3776806,86.64028344,87.18125905,85.1016806,35.58557332
42684331,42684332,42684412,42684375,42684372,42684534,42684348,42684421,42684522,42684376,,92.3,74.08749962,91.54999924,109.5249996,121.1500015,142.9874969,167.9004939,122.9,48300,1,83.05,88.92615064,85.34125189,87.82667913,8.771888434,84.14628564,83.04681413,172.1165053,86.63171288,86.4407234,85.53224137,-3.670096397
42684325,42684335,42684477,42684452,42684482,42684393,42684346,42684343,42684380,42684495,,92.04,72.37519646,91.66269684,109.1001987,120.1951988,139.0252014,167.4081953,101.32,49700,1,77.95,88.78618696,85.3749652,87.76852252,8.034888652,84.23789128,83.22022685,171.8202728,86.6314486,86.39262964,85.61378416,10.07775068
42684324,42684325,42684438,42684414,42684350,42684399,42684449,42684382,42684530,42684451,,93.71,73.91269875,92.6126976,112.6252003,124.9376984,142.7577011,167.1846954,123.34,49800,1,85.15,89.18630342,85.49532618,87.85079502,8.271739533,84.26500044,82.92949203,173.3303104,86.62046927,86.83083459,85.28496087,15.59846252
42684324,42684335,42684441,42684365,42684577,42684390,42684348,42684554,42684513,42684342,,90.2,71.26250267,88.875,109.2000008,122.4724972,144.1050056,173.160994,111.68,48600,1,72.2,88.90755773,84.58807754,88.05998257,9.098112456,83.14825081,82.30067565,170.0110307,86.62015584,85.4356527,85.77258069,21.38586491
42684324,42684336,42684438,42684365,42684350,42684344,42684435,42684511,42684569,42684469,,89.45,75.13750076,93.04999924,111.8624992,122.4000015,142.2525002,165.3100031,106.4,48100,1,106.75,88.89241955,85.68250215,87.68845388,7.407872998,84.61252968,83.40856401,173.04107,86.61848141,86.88646782,85.41451575,-3.467835486
42684324,42684332,42684541,42684418,42684372,42684440,42684462,42684342,42684360,42684532,,94.08,76.9375,94.40000153,115.5375004,126.0225002,142.6250061,172.1220061,127.58,48900,1,94.8,89.65986907,84.91845511,88.19737003,8.744166227,83.33798379,81.87548475,173.0581939,86.61689871,86.38095416,85.15439966,4.613069445
42684324,42684339,42684412,42684375,42684401,42684384,42684387,42684445,42684481,42684376,,91.57,70.34999847,88.95000076,111.5125008,122.1950008,144.7124969,169.851003,122.06,48300,1,55.2,88.99757872,85.06679056,87.92291357,8.004103521,83.75652785,82.6818627,171.6395099,86.61265085,86.14145571,85.5379857,-1.518624835
42684332,42684329,42684541,42684375,42684372,42684358,42684462,42684488,42684342,42684376,,95.07,76.9192009,94.80669785,112.3441963,123.8117008,142.1892014,169.1897017,132.15,49900,1,115.2,89.58091427,85.30462848,88.03743856,9.200866353,83.87919988,82.33572417,173.9418719,86.61200996,86.8481042,85.06853424,13.33941668
42684327,42684332,42684423,42684497,42684498,42684420,42684381,42684475,42684345,42684361,,84.01,72.57499886,89.72499847,107.8624992,119.4075008,139.4799973,165.552003,87.26,48400,1,36.64666667,88.42290644,85.52388847,87.57748829,6.885740484,84.55754915,83.712131,171.3175107,86.61114897,86.36930662,85.76573082,25.21117032
42684324,42684325,42684477,42684464,42684452,42684393,42684346,42684360,42684559,42684522,,92.54,73.46269989,92.21269989,111.6501999,123.287698,146.6951988,168.3142044,108.93,48900,1,92.15,88.95397836,85.26441794,87.83573419,7.264399469,84.03456447,82.9163203,172.1032822,86.60588071,86.38266211,85.48763655,-12.19418123
42684326,42684325,42684550,42684357,42684350,42684384,42684387,42684488,42684445,42684481,,92.7,72.68169785,90.96920013,110.5067024,120.5317017,144.3241898,169.7507016,127.72,49900,1,59.9,89.21832021,85.12544007,87.96635666,10.81305894,83.7611467,82.50918314,172.4726251,86.60206328,86.37740363,85.35009973,8.498603851
42684324,42684332,42684477,42684357,42684390,42684393,42684346,42684425,42684559,42684446,,94.45,75,91.92499924,112.2499981,123.8650047,144.0150002,167.778,115.61,49700,1,88.8,89.26794041,85.40829408,87.88269563,7.948442292,84.1217453,82.73650052,173.4319517,86.59614686,86.79353886,85.21090208,7.638017088
42684332,42684329,42684550,42684402,42684437,42684352,42684449,42684377,42684380,42684385,,91.39,71.68170357,89.50669861,107.106699,119.689201,140.1892014,167.1892017,106.73,48100,1,85.2,88.67324924,85.34161137,87.70619526,7.68929852,84.23106541,83.26401143,171.582493,86.5956493,86.30866534,85.62859532,-3.885243461
42684332,42684329,42684550,42684357,42684401,42684384,42684387,42684488,42684481,42684341,,96.35,77.23170471,96.90670013,115.1441994,128.6191956,145.7917076,168.6882016,140.07,49000,1,82.2,89.84682132,85.42230679,88.06779209,11.59726144,83.94746861,82.16843938,175.1073799,86.59295391,87.20133602,84.81392468,10.30158326
42684332,42684325,42684550,42684352,42684437,42684358,42684348,42684488,42684559,42684446,,92.72,74.31270027,92.06270218,110.2251987,122.1526962,140.6376953,169.5487044,119.92,48000,1,106.55,89.08330904,85.10824767,87.91534535,9.50676911,83.78322722,82.61526353,172.1027993,86.5903249,86.27621136,85.42236121,-6.647699326
42684324,42684327,42684438,42684414,42684350,42684352,42684528,42684488,42684451,42684530,,92.46,72.97500038,90.375,109.7249985,121.8000031,138.3074997,165.8775061,113.8,48200,1,40.24666667,88.80126541,85.54952885,87.67171311,7.514765689,84.46561667,83.33606437,172.5607795,86.58780092,86.67908116,85.45824862,15.24128318
42684333,42684325,42684541,42684373,42684482,42684393,42684346,42684446,42684469,42684360,,88.63,72.57875252,91.02874756,111.2787533,121.9337482,141.6537476,166.6652475,90.93,48800,1,110.35,88.741407,85.42335926,87.69297037,7.323258523,84.31734334,83.26890671,172.0439641,86.58695446,86.47179589,85.53851783,7.577786595
42684324,42684332,42684412,42684402,42684359,42684352,42684528,42684488,42684380,42684417,,97.08,79.02500153,95.52500153,114.8625031,124.5999985,145.5575027,172.625506,143.99,49600,1,55.8,90.22973868,84.95109171,88.33715465,12.51378152,83.19154272,81.29895869,174.9338179,86.57760566,86.84367575,84.68502162,6.153556705
42684327,42684324,42684483,42684464,42684401,42684384,42684346,42684445,42684554,42684481,,92.54,73.34999847,90.40000153,111.8624992,124.1149982,146.9224945,167.253,117.48,48100,1,49.24666667,88.91262671,85.36725637,87.75217788,8.588340357,84.18546626,83.02501743,172.4458113,86.57038777,86.5277052,85.40993894,20.84799558
42684333,42684329,42684412,42684357,42684372,42684384,42684387,42684532,42684376,42684508,,92.39,72.18525314,89.94775009,109.4477539,119.1552513,140.6552513,166.31026,115.14,48300,1,104,88.84441674,85.4810761,87.69030048,8.578005741,84.35996255,83.2058463,172.5792826,86.56918694,86.63519235,85.41507069,1.768812723
42684327,42684325,42684438,42684418,42684350,42684501,42684435,42684451,42684360,42684495,,91.87,73.12519646,91.26269913,111.8501987,123.0452038,143.3952072,168.4476984,116.82,48900,1,77.99666667,88.90787923,85.19703904,87.80567514,8.924812081,83.96009231,82.85788822,171.9638748,86.56872841,86.29924313,85.46652432,25.30585527
42684325,42684332,42684521,42684357,42684401,42684384,42684381,42684599,42684445,42684361,,93.16,74.07520103,91.73770142,113.825201,127.1277031,146.0902069,170.2377014,131.52,48500,1,57.55,89.30313218,85.04047577,87.98500763,10.8381387,83.6195903,82.30146575,172.6543159,86.56412216,86.35860032,85.24599761,5.366085097
42684327,42684336,42684441,42684414,42684350,42684501,42684348,42684511,42684569,42684342,,92.77,74.12500191,91.65000153,112.1999969,124.4249985,144.8175026,165.905994,114.45,48700,1,67.59666667,88.85990593,85.53438783,87.6704968,8.052899344,84.42588179,83.23647266,172.8064668,86.56199077,86.72379696,85.37258164,34.73787308
42684332,42684336,42684438,42684365,42684359,42684435,42684368,42684451,42684511,42684342,,94.25,75.63750076,94.52500153,114.8499985,126.5524998,147.8025032,172.6799939,140.44,48600,1,105.15,89.66377672,84.78610004,88.18763018,10.50682825,83.16020781,81.68406127,172.9633127,86.56173795,86.26224658,85.08559141,5.185394362
42684333,42684325,42684477,42684452,42684482,42684384,42684346,42684341,42684559,42684522,,93.09,73.09125137,92.3037529,111.1037502,121.411248,141.4687508,164.7557536,106.15,48100,1,114.35,88.72124157,85.6590354,87.58089705,7.294610825,84.63830001,83.49795549,172.7759996,86.56016166,86.79937992,85.41981714,19.0794751
42684333,42684332,42684521,42684351,42684457,42684358,42684504,42684341,42684377,42684380,,93.86,73.41604614,91.81605148,113.8410473,124.3035522,143.9210464,166.4210461,110.41,50000,1,123,89.09041543,85.51706269,87.75031201,7.753315381,84.32594511,82.98584169,173.4168055,86.55919443,86.85716612,85.21909101,30.91256618
42684333,42684332,42684477,42684373,42684430,42684393,42684346,42684599,42684341,42684446,,94.45,75.22855186,93.64104843,114.1910477,124.8160488,143.2235497,163.6385583,98.99,48700,1,115,88.92452701,85.86177023,87.57648072,7.069462946,84.8408513,83.492805,173.9349357,86.55556179,87.20981652,85.20751549,20.77488154
42684331,42684332,42684477,42684357,42684401,42684384,42684346,42684599,42684382,42684445,,92.34,74.10000038,91.40000153,112.5625,125.7074974,145.9674973,167.671494,118.93,48600,1,60.05,88.86622242,85.27897691,87.74808673,9.526741086,84.0832284,82.96509272,172.1553346,86.55233823,86.39711259,85.43420255,6.179330125
42684324,42684325,42684438,42684463,42684350,42684344,42684435,42684530,42684451,42684603,,92.5,73.32520103,91.3626976,111.5002022,120.4376984,139.2051979,165.9086954,114.9,48800,1,108.15,88.80255085,85.50604413,87.64719987,6.574725288,84.40720856,83.25185757,172.6319173,86.54836429,86.66139512,85.39301331,15.45642912
42684335,42684334,42684477,42684402,42684437,42684358,42684346,42684380,42684488,42684377,,89.28,67.77325058,87.16074753,106.1607533,118.9507526,139.71576,167.4897482,84.54,48300,1,74.6,88.11666523,85.11129033,87.54837093,7.369655774,84.10949869,83.54120439,169.6146949,86.5465793,85.67958463,85.978285,-12.33621165
42684324,42684325,42684438,42684414,42684350,42684435,42684381,42684451,42684495,42684503,,95.3,75.13770103,93.93769836,112.3376999,124.0452038,139.1976982,167.3397075,129.98,49100,1,77.15,89.47605519,85.4679728,87.8784218,9.231267735,84.13194533,82.53431195,174.4397855,86.54239434,87.06560618,84.94476096,26.21378601
42684324,42684327,42684483,42684418,42684350,42684501,42684348,42684451,42684469,42684495,,89.97,77,92.5,110.6500015,122.3075024,142.3625061,166.4544969,112.99,48900,1,67.24666667,89.02250603,85.47764253,87.72305907,9.214527317,84.29602137,82.99657441,173.201514,86.5414379,86.7770895,85.24199094,1.9108437
42684324,42684325,42684438,42684357,42684401,42684384,42684387,42684599,42684451,42684511,,94.83,74.8001976,94.93769836,115.4626999,126.4451988,146.7652016,169.4411983,138.81,48800,1,72.15,89.56122423,85.18857359,87.99366117,10.0374125,83.73102338,82.16346032,173.9261013,86.53611096,86.75613665,84.9685479,15.43065757
42684327,42684329,42684477,42684357,42684401,42684384,42684387,42684445,42684360,42684495,,92.41,73.11919785,92.40670013,112.0566998,123.339196,144.4392014,169.6601985,115.19,49900,1,63.64666667,89.10553745,85.04177861,87.88850477,10.91711133,83.68719233,82.47015965,172.2496762,86.53391849,86.25881129,85.31688581,12.43148372
42684333,42684332,42684477,42684373,42684390,42684393,42684346,42684341,42684530,42684522,,94.1,73.70354843,91.66604996,112.6910477,123.41105,142.6810463,165.6685461,103.92,49100,1,94,88.98670145,85.5662205,87.66901965,7.853392086,84.42606018,83.10837838,173.4096566,86.52885934,86.8839023,85.21117754,22.831662
42684327,42684332,42684412,42684414,42684372,42684501,42684462,42684345,42684376,42684532,,91.84,72.22500038,90.67499924,109.4625015,119.8874985,139.4374939,165.603006,112.55,48400,1,62.64666667,88.60782679,85.47866691,87.56989587,7.494166385,84.43561362,83.3976827,172.113338,86.52684258,86.51659783,85.48891165,14.91856128
42684324,42684329,42684412,42684357,42684401,42684384,42684387,42684599,42684475,42684376,,94.94,74.6692009,92.95669937,114.4317017,125.6316986,146.5367073,168.0017046,133.48,49700,1,79.8,89.45985243,85.34236103,87.88607279,10.35538729,83.96986389,82.39608426,174.1810345,86.51357566,86.91614066,84.93979602,18.14576983
42684325,42684336,42684412,42684375,42684401,42684384,42684387,42684481,42684445,42684376,,93.39,73.50020409,90.98770142,112.2751999,125.2251984,144.0952072,169.8961954,136.08,48800,1,74.5,89.31571606,85.03803727,87.93658737,11.19812618,83.61214433,82.23301564,172.939176,86.51069444,86.41716596,85.13156575,-6.372322142
42684331,42684329,42684412,42684357,42684372,42684384,42684387,42684445,42684599,42684376,,91.89,72.93170166,90.53169632,110.9066982,123.4566986,145.5941956,168.3381956,124.47,49100,1,74.05,88.87673125,85.14439238,87.75264094,10.27718372,83.90027942,82.77618911,172.0182119,86.50852798,86.26848269,85.38443767,4.350578785
42684324,42684331,42684438,42684464,42684350,42684384,42684387,42684481,42684445,42684425,,93.68,74.81249809,92.30000305,112.4125004,123.3075024,145.7124969,166.51,126.87,49000,1,48.65,89.10634687,85.45737607,87.72431053,8.295242973,84.24105248,82.85901614,173.540087,86.50798693,86.83941241,85.12595059,14.69052881
42684332,42684325,42684521,42684375,42684457,42684534,42684346,42684382,42684341,42684559,,93.4,74.9251976,92.2376976,113.2376995,124.0527042,142.6002075,168.3106894,120,49300,1,95.55,89.05869301,85.18952947,87.79404233,8.479458575,83.89980829,82.63515761,172.6742814,86.50432115,86.45418016,85.23967046,16.74731374
42684332,42684335,42684585,42684357,42684401,42684399,42684387,42684445,42684341,42684392,,93.13,74.32499886,92.59999847,112.6750011,124.1575008,145.0575027,170.1504939,122.51,49000,1,56.6,89.32599231,84.9979531,87.94634687,11.55071334,83.55527337,82.17562794,172.8894449,86.50366714,86.37759853,85.12402171,16.30413234
42684324,42684327,42684585,42684357,42684350,42684384,42684387,42684481,42684511,42684569,,93.76,73.23749924,91.875,111.8375015,122.6725018,142.1624939,165.338503,117.33,48300,1,46.24666667,89.05369405,85.60006021,87.65092482,8.068670417,84.44884893,83.04607969,173.831887,86.49971354,87.00282944,85.0969443,23.84717166
42684335,42684336,42684521,42684424,42684359,42684358,42684504,42684341,42684380,42684382,,90.53,73.05000305,92.72499847,112.5125008,123.6074989,142.5625,170.2635001,101.65,48800,1,115.55,88.69144451,84.81936115,87.79023817,9.303470211,83.5286667,82.62746037,170.632446,86.49954372,85.72056749,85.59833738,23.69225323
42684329,42684332,42684412,42684357,42684372,42684384,42684387,42684481,42684599,42684360,,96.02,76.99419975,95.08169937,116.3816986,128.9842026,150.1141953,169.6857016,138.54,48800,1,85.2,89.81751972,85.18159417,88.04461985,11.60412287,83.63628565,81.86338578,174.8008245,86.49931133,86.95449405,84.72641145,25.03047884
42684324,42684329,42684423,42684402,42684498,42684352,42684381,42684380,42684603,42684361,,86.39,74.55669785,91.25670242,111.544199,121.8966984,140.1141953,168.7987076,106.86,49800,1,76.8,89.08721941,85.12244583,87.82006595,9.462534874,83.80085464,82.53370117,172.5943839,86.49847475,86.3895993,85.23132128,2.939235978
42684324,42684332,42684441,42684373,42684482,42684393,42684346,42684513,42684562,42684342,,97.41,77.86249733,94.29999924,114.5625019,127.1224987,146.0150002,167.688994,129.22,49900,1,71.8,89.82585049,85.46186558,87.95243318,9.593672347,84.00720394,82.13378663,175.6163016,86.49777154,87.33528288,84.62435424,40.53396285
42684324,42684336,42684441,42684357,42684401,42684370,42684387,42684445,42684481,42684360,,94.18,75.69999695,95.42499924,114.6874981,127.4225018,151.5525032,171.353006,128.01,49900,1,66.75,89.61747178,84.88670229,88.0649354,12.08934035,83.30977913,81.75724275,173.4692287,86.48801224,86.43923867,84.93547586,19.0881595
42684324,42684327,42684585,42684357,42684482,42684384,42684346,42684445,42684599,42684385,,93.25,72.64999771,92.25,111.8125019,123.3150028,141.5500031,165.0505031,113.6,49100,1,57.24666667,88.87690074,85.58445334,87.58544016,8.000579762,84.48697087,83.19551029,173.3495945,86.48795769,86.87591393,85.1964971,18.79121065
42684325,42684332,42684423,42684357,42684401,42684420,42684387,42684481,42684361,42684603,,86.51,75.12520218,92.21269989,112.0876999,123.5977036,143.2477013,169.9446983,119.39,48400,1,61.55,89.24245134,84.9839348,87.90120868,10.55876547,83.56442929,82.22318663,172.721706,86.48170317,86.32517745,85.14046052,4.182774946
42684324,42684332,42684423,42684402,42684498,42684358,42684381,42684380,42684361,42684503,,90.12,76.94999695,94.82500076,115.2249985,128.1724953,144.6574944,169.321503,124.78,49900,1,58.8,89.84804653,85.21930773,88.02128376,10.65100379,83.6763948,81.84963203,175.092412,86.47837083,87.0460705,84.65160806,31.20951653
42684324,42684325,42684441,42684464,42684401,42684384,42684348,42684488,42684481,42684599,,94.98,75.93769836,95.28770447,115.2126999,125.6376965,143.7702011,168.4426984,135.54,48100,1,73.15,89.44975734,85.23923996,87.87826512,9.742754251,83.83573416,82.26424194,174.0503477,86.47475933,86.81073217,84.90326711,18.08553934
42684324,42684325,42684441,42684464,42684401,42684384,42684348,42684488,42684445,42684481,,95.67,76.37519646,95.06269836,115.6502018,125.6901962,145.7402016,168.8467075,139.46,49500,1,67.15,89.63840286,85.22209775,87.93915705,10.53171089,83.74999605,82.05075024,174.5675361,86.46705535,86.92134356,84.76780954,30.52961826
42684324,42684332,42684477,42684414,42684482,42684399,42684346,42684392,42684531,42684354,,90.34,75.68749809,92.20000076,111.75,121.0650028,143.1499939,166.313503,111.62,49500,1,66.8,88.89545507,85.38931789,87.63383586,7.497132524,84.2206055,82.9589863,172.9647716,86.46512347,86.6509371,85.20350427,-3.51517871
42684324,42684333,42684550,42684464,42684401,42684384,42684387,42684382,42684341,42684481,,95.22,75.57855034,96.26605225,114.97855,125.5535522,144.9060577,167.0830553,125.83,49600,1,98.6,89.41174318,85.40802883,87.79714416,9.6798565,84.07345738,82.45885836,174.4750126,86.46257271,87.02262785,84.84797369,28.31791341
42684332,42684325,42684441,42684352,42684437,42684358,42684348,42684562,42684380,42684488,,96.05,75.37519646,93.73770142,114.6502018,125.680204,148.8077042,170.5892075,137.95,50000,1,77.55,89.78269515,85.00793583,88.05252211,11.71270669,83.41634939,81.68617636,174.4012755,86.46093567,86.73810886,84.73076264,40.86956978
42684325,42684332,42684438,42684414,42684457,42684501,42684504,42684382,42684421,42684341,,93.03,72.42519951,92.53770065,111.262701,123.2602005,142.4927017,168.1491953,125.5,48200,1,103.55,88.97708599,85.12985482,87.72483414,8.641277428,83.84744443,82.59519258,172.5758003,86.44242375,86.38210667,85.1901719,3.429760411
42684324,42684332,42684477,42684373,42684482,42684420,42684346,42684446,42684503,42684361,,96.93,77.44999695,96.35000229,114.9125004,124.9225018,144.3225029,165.478497,118.31,49000,1,70.8,89.52267243,85.63414454,87.73234169,9.432704416,84.33796858,82.54763783,175.5454921,86.43616572,87.42447528,84.64583498,38.22757304
42684324,42684326,42684441,42684419,42684372,42684370,42684348,42684513,42684532,42684508,,89.86,68.90650177,87.85650253,107.8814983,119.1214985,138.8665062,168.0210002,98.62,49100,1,57.15,88.33099945,84.9752315,87.54995191,7.677126884,83.85664218,83.07559464,170.3869062,86.43136259,85.75627903,85.65031506,19.01924461
42684332,42684329,42684521,42684373,42684452,42684344,42684346,42684522,42684469,42684446,,90.12,75.4192009,92.90670013,112.1817017,122.4491982,142.471701,163.6451987,97.71,48000,1,114.2,88.68125493,85.67218833,87.43075039,7.963747546,84.66916613,83.41866158,173.3365459,86.42772818,86.92269288,85.17722364,26.50205195
42684324,42684332,42684438,42684414,42684350,42684501,42684504,42684382,42684341,42684569,,96.59,76.29999924,94.875,114,126.3649982,145.0575027,165.604006,132.68,49100,1,74.8,89.5060544,85.60370865,87.72824943,8.192343091,84.30292674,82.52512177,175.4554925,86.42746752,87.38151362,84.64966255,22.16044962
42684332,42684334,42684585,42684357,42684401,42684344,42684346,42684481,42684345,42684599,,91.85,70.22324944,90.21074677,109.7357483,122.0357513,144.1732422,163.5727513,98.56,49900,1,78.2,88.36027736,85.59983983,87.34562042,6.740742209,84.67969399,83.66503705,172.2460501,86.42547458,86.61449677,85.41081764,20.31012774
42684331,42684335,42684438,42684351,42684350,42684435,42684381,42684380,42684511,42684451,,90.65,75.33749962,91.39999771,107.7625008,117.8574989,136.0575027,166.051003,105.99,48200,1,75.45,88.32733293,85.24291979,87.45211871,7.532979242,84.21478207,83.33956785,171.1615988,86.42398099,86.11813401,85.54876677,6.179328263
42684325,42684332,42684441,42684414,42684350,42684501,42684348,42684569,42684425,42684451,,94.49,75.5501976,92.78769684,112.2751999,122.5952003,143.8926956,164.5022014,124.59,48000,1,57.55,88.98785099,85.62453151,87.54459054,7.277720029,84.50342502,83.06016457,174.0819476,86.42348405,87.06779197,84.9802236,36.3514781
42684327,42684338,42684483,42684373,42684482,42684344,42684346,42684495,42684469,42684360,,87.4,70.96250153,89.57500076,108.6250019,120.1074989,138.7949997,166.002,86.66,49100,1,89.49666667,88.30508707,85.24361249,87.44386162,8.0510265,84.22312096,83.36189551,171.1041823,86.42337009,86.10483793,85.56214464,10.34024134
42684324,42684335,42684423,42684463,42684401,42684384,42684381,42684341,42684503,42684603,,84.89,74.02500153,91.5,112.1625004,120.8724987,137.75,169.101006,100.81,48000,1,63.2,88.74679298,84.9170176,87.69709538,9.285310787,83.6404258,82.5907282,171.4402524,86.42050359,85.9667152,85.37080599,11.3084048
42684327,42684324,42684438,42684464,42684401,42684384,42684435,42684445,42684481,42684385,,92.21,73.80000305,91.59999847,110.3624973,122.9574974,143.2525002,165.557003,115.24,48200,1,52.24666667,88.65841278,85.38793211,87.50717672,7.312584959,84.29777189,83.14653582,172.5280865,86.4170165,86.53916817,85.26578043,36.63973808
42684324,42684329,42684550,42684419,42684577,42684370,42684348,42684488,42684554,42684342,,91.66,73.56920242,90.75669861,110.4442024,119.7542038,140.8891991,169.6481987,116.64,48300,1,81.8,88.80335767,84.84923918,87.73328239,8.262438225,83.53119969,82.4611244,171.4341053,86.41524289,85.91931446,85.34516761,5.581231788
42684333,42684334,42684438,42684402,42684437,42684358,42684435,42684341,42684380,42684451,,91.69,72.50180244,88.97679901,108.6643009,120.5267975,139.3593063,165.6123065,99.97,49000,1,101,88.43279069,85.32148532,87.45182475,7.365060408,84.28438353,83.30341759,171.7213026,86.41472296,86.30245125,85.43375702,5.65434806
42684333,42684332,42684483,42684402,42684359,42684352,42684528,42684380,42684488,42684342,,96.11,77.11605072,95.66604996,112.6785469,122.94855,143.2885521,171.5850401,138.44,49000,1,89,89.82188092,84.83145011,88.0776415,11.87018147,83.16797318,81.42373376,174.241337,86.41416457,86.57568953,84.66992515,6.906571984
42684329,42684335,42684521,42684402,42684437,42684358,42684381,42684380,42684382,42684361,,90.67,73.76919937,90.18170166,107.5566998,119.3392025,140.9692017,168.3961986,98.68,49200,1,88.6,88.51115358,84.94897982,87.600027,9.663149008,83.76158857,82.85046199,170.9077219,86.41263575,85.86010639,85.50150917,4.613069445
42684333,42684325,42684521,42684373,42684482,42684457,42684381,42684341,42684421,42684382,,92.13,72.94124985,91.40374756,110.628746,122.3537457,139.2562531,166.7567535,104.79,49600,1,125.35,88.65632092,85.21351423,87.55880271,8.975274875,84.06591201,82.9683938,172.0617761,86.41120048,86.31103244,85.31368228,5.903952569
42684324,42684336,42684441,42684419,42684372,42684370,42684348,42684481,42684554,42684376,,92,73.28750229,91.84999847,110.1500015,122.9474987,143.2249969,166.909494,112.41,48800,1,77.75,88.69685431,85.20200268,87.57590429,8.46599398,84.03705214,82.91610212,172.1442216,86.41095374,86.32295271,85.29000372,14.69052732
42684324,42684332,42684521,42684402,42684437,42684352,42684528,42684382,42684341,42684488,,94.47,74.88750076,93.70000076,113.3749981,124.8725052,143.1574944,168.3545061,122.26,49400,1,74.8,89.27046033,85.1385706,87.78385551,9.693346467,83.76127402,82.2746692,173.5938037,86.40655893,86.62517542,84.91995412,0.297240983
