P,P,C,1B,2B,3B,SS,OF,OF,OF,,Proj Score,25th,50th,75th,85th,95th,99th,Ownership,Salary,Sim Optimals,Actual,Large Slate | 100-1k,Large Slate | 10k-50k,Large Slate | 1k-10k,Large Slate | 50k+,Single Game,Small Slate | 100-1k,Small Slate | 10k-50k,Small Slate | 1k-10k,Small Slate | 50k+,geomean1,Saber Score,MLB $4K Hot Corner [5 Entry Max] ROI,MLB $4K Hot Corner [5 Entry Max] Sim Dupes,MLB $4K Hot Corner [5 Entry Max] Win Rate,MLB $4K Hot Corner [5 Entry Max] Cash Rate,MLB $4K Hot Corner [5 Entry Max] ROI StDev,MLB $12K Chin Music [Single Entry] ROI,MLB $12K Chin Music [Single Entry] Sim Dupes,MLB $12K Chin Music [Single Entry] Win Rate,MLB $12K Chin Music [Single Entry] Cash Rate,MLB $12K Chin Music [Single Entry] ROI StDev,MLB $200K Sinker de Mayo [$50K to 1st] ROI,MLB $200K Sinker de Mayo [$50K to 1st] Sim Dupes,MLB $200K Sinker de Mayo [$50K to 1st] Win Rate,MLB $200K Sinker de Mayo [$50K to 1st] Cash Rate,MLB $200K Sinker de Mayo [$50K to 1st] ROI StDev,MLB $15K Base Hit [Single Entry] ROI,MLB $15K Base Hit [Single Entry] Sim Dupes,MLB $15K Base Hit [Single Entry] Win Rate,MLB $15K Base Hit [Single Entry] Cash Rate,MLB $15K Base Hit [Single Entry] ROI StDev,MLB $7.5K Solo Shot ROI,MLB $7.5K Solo Shot Sim Dupes,MLB $7.5K Solo Shot Win Rate,MLB $7.5K Solo Shot Cash Rate,MLB $7.5K Solo Shot ROI StDev,MLB $30K Four-Seamer [20 Entry Max] ROI,MLB $30K Four-Seamer [20 Entry Max] Sim Dupes,MLB $30K Four-Seamer [20 Entry Max] Win Rate,MLB $30K Four-Seamer [20 Entry Max] Cash Rate,MLB $30K Four-Seamer [20 Entry Max] ROI StDev
42974872,42974871,42974956,42974913,42974944,42974953,42975101,42974905,42974993,42975045,,90.6,68.78750229,89.95000076,110.1124992,122.8574989,141.6025055,165.257,95.02,49200,1,55.7,85.86037949,83.89148137,84.97813316,83.00923503,169.0111395,83.48267045,81.51377232,82.60042412,80.63152599,5.895299278,0.873766188,-0.183142856,0,0,0.233142857,4.103186717,-0.024999997,0,0.000857143,0.201285714,7.017385933,1.277460277,0,0.000428571,0.224428571,60.33265027,-0.001428571,0,0.001714286,0.189714286,6.479583162,0.127857141,0,0.000428571,0.229142857,14.0701238,0.34960714,0,0.000428571,0.221,19.45326441
42974872,42974871,42974968,42974952,42975074,42975130,42974893,42974974,42975026,42974896,,86.88,68.30000305,86.27499771,104.1500015,114.4225018,133.6724945,160.561003,71.77,49400,1,80.7,84.11908694,82.89291141,83.66154796,82.43537243,166.7243651,82.27071627,81.04454074,81.81317729,80.58700175,4.013457789,-6.609040499,-0.181142867,0,0.001142857,0.215142857,5.402963322,-0.102714285,0,0.001,0.186571429,6.740135382,1.43194446,0,0.000428571,0.208857143,60.962021,-0.135833338,0,0.000857143,0.171714286,5.660868155,0.175928563,0,0.000428571,0.210428571,15.88595142,0.354785705,0,0.000857143,0.204571429,21.36089315
42974867,42974871,42975270,42975041,42974984,42974923,42974927,42975002,42975293,42974892,,97.5,78.02499962,96.27500153,115.8624992,126.0575024,146.6275055,171.903506,146.63,49100,1,121.95,88.42185644,84.9685098,86.64159951,83.18825287,173.2595955,85.18284425,81.72949761,83.40258731,79.94924067,12.40395041,16.98403358,0.055809524,0,0.001428571,0.322857143,5.623267668,0.068142857,0,0.000714286,0.277428571,5.610022587,1.158888824,0,0.000428571,0.314571429,44.125485,-0.028571429,0,0.000285714,0.258,4.553787577,0.085142851,0,0.000142857,0.320428571,9.65838755,0.200928569,0,0.000428571,0.307714286,13.27423319
42974868,42974876,42974981,42974913,42974918,42975232,42974965,42974905,42974925,42975128,,92.92,73.02500153,92.29999924,114.2875004,125.4075008,144.652494,170.0505031,112.34,49500,1,120.6,87.45755209,85.07562263,86.38687816,84.00494869,170.3847567,84.59445945,82.21252999,83.52378552,81.14185605,6.183822113,-3.657209501,-0.147523805,0,0.000571429,0.247142857,4.520505158,-0.098428577,0,0.000142857,0.23,4.369411523,1.161587298,0,0.000285714,0.257428571,53.16436897,-0.139047623,0,0.000285714,0.192571429,4.629907423,0.375142871,0,0.000714286,0.262714286,19.87301427,0.388357148,0,0.000714286,0.258285714,17.09947853
42974869,42974870,42974956,42975044,42975012,42974894,42975105,42974939,42974970,42974960,,93.75,76.48749924,92.77500153,111.5249996,122.3499985,141.110006,172.1579939,117.17,49500,1,54.65,88.48985593,86.1473653,87.45618418,85.11369356,171.0417612,85.59707105,83.25458043,84.5633993,82.22090868,9.632966758,11.24817505,0.003238095,0,0.001142857,0.274285714,5.603512701,-0.072571427,0,0.000285714,0.230142857,4.942310703,1.228412688,0,0.000428571,0.268714286,59.09391852,-0.006904762,0,0.001142857,0.216857143,5.670068302,0.235571424,0,0.000571429,0.270428571,17.84267419,0.144607146,0,0.000428571,0.262714286,15.84423723
42974874,42974872,42975119,42975035,42974941,42974926,42974965,42974888,42974918,42975128,,83.67,60.61250114,78.57500076,97.90000153,109.1299992,129.4699944,146.6499939,52.82,49000,1,123.05,79.10138248,77.84459588,78.40305546,77.14626886,164.6226212,78.12433078,76.86754418,77.42600376,76.16921716,3.18293262,-9.918050468,-0.243809521,0,0.000857143,0.163142857,5.519447703,-0.183714293,0,0.001,0.151857143,7.135238139,1.564523816,0,0.000571429,0.168,68.11369129,-0.208690479,0,0.001428571,0.135142857,5.992924885,0.171285715,0,0.000571429,0.169857143,18.10090785,0.432750002,0,0.000857143,0.167714286,23.97584941
42974868,42974867,42975123,42974942,42974984,42974899,42974927,42975054,42975293,42975002,,90.7,75.71249962,94.62500381,113.4624977,125.2224983,142.872506,163.4524969,128.52,49400,1,88.2,83.93869034,81.17827023,82.6060758,79.84565569,168.407402,80.98788817,78.22746806,79.65527363,76.89485352,10.55944323,1.588123292,0.000285714,0,0.001428571,0.292,5.662802597,0.029714286,0,0.000714286,0.265285714,5.968366171,0.823174596,0,0.000285714,0.298571429,49.22070311,-0.075357147,0,0.001142857,0.231428571,5.159523275,0.284214284,0,0.000285714,0.303571429,15.20795222,0.469857156,0,0.000714286,0.295571429,20.47885594
42974869,42974876,42975089,42975035,42974918,42974926,42974965,42974910,42975036,42974925,,92.06,70.65000153,87.125,106.25,118.75,137.5224998,159.2044969,82.18,49300,1,93.65,85.30726438,83.29838926,84.16664654,82.15777142,170.5950509,83.84311039,81.83423526,82.70249254,80.69361742,4.634372176,5.464971811,0.153523818,0,0.001714286,0.227142857,7.472063438,-0.099571429,0,0.000571429,0.190571429,6.184634445,0.90476194,0,0.000285714,0.218285714,51.20019292,0.113928579,0,0.002,0.175714286,7.394407907,0.286500012,0,0.000571429,0.222857143,18.42282332,0.169964291,0,0.000285714,0.214142857,15.25856283
42974877,42974878,42974968,42974952,42975012,42974894,42974893,42974970,42974939,42975026,,87.03,64.12500191,80.59999847,101.9000015,114.1500015,131.5050003,153.2124969,45.54,49800,1,47.65,83.02804533,82.02167413,82.47066238,81.46429119,167.4815167,82.23846354,81.23209235,81.68108059,80.6747094,3.380212557,-13.4937495,-0.286380947,0,0.000857143,0.196285714,4.720484094,-0.212857142,0,0.000857143,0.166857143,6.353052055,2.065277696,0,0.000714286,0.188857143,77.62038584,-0.257619053,0,0.001142857,0.156571429,5.111617398,0.062000001,0,0.000571429,0.189714286,18.92960334,0.157892857,0,0.000571429,0.185714286,19.53037402
42974878,42974872,42975019,42974942,42974903,42974943,42974893,42975129,42975118,42974896,,82.93,67.73749924,83.59999847,103.3000031,114.0075005,132.8150032,155.4079939,58.25,49700,1,139.25,81.51180927,80.71347545,81.32024538,80.52191156,163.9445823,79.88306335,79.08472952,79.69149946,78.89316563,3.883156279,4.126745462,-0.172666669,0,0.000857143,0.210857143,5.250190823,-0.111714292,0,0.001,0.179,6.964819315,1.560714304,0,0.000571429,0.201571429,68.2494905,-0.130595237,0,0.000857143,0.166285714,5.641473975,0.210928567,0,0.000571429,0.203285714,19.078004,0.165749997,0,0.000571429,0.198285714,18.63551481
42974876,42974867,42974981,42975098,42975012,42974894,42975105,42974970,42974950,42974905,,98.21,77.03750229,93.52500153,112.75,125.4825008,144.25,164.915994,135.15,49700,1,53.9,86.88798807,83.22826778,84.77724055,81.11752026,174.0656765,84.35181725,80.69209696,82.24106974,78.58134945,9.844761934,21.09760046,0.080190472,0,0.001428571,0.298571429,6.063482783,-0.074571427,0,0.000428571,0.247428571,5.215807091,1.287817478,0,0.000428571,0.281857143,59.17392142,-0.062976189,0,0.000571429,0.238285714,4.643619991,0.172999995,0,0.000428571,0.283857143,16.36995402,0.117464285,0,0.000428571,0.273428571,16.12482636
42974867,42974878,42974907,42974986,42974984,42974923,42974927,42975023,42975293,42974931,,97.32,76.39999771,96.17499924,114.9125004,125.7374969,144.5650032,171.705497,123.38,49800,1,125.5,89.43776584,86.56722159,87.952296,85.08175175,173.6942,86.76801246,83.89746821,85.28254262,82.41199837,10.71380768,11.39020473,0.235333323,0,0.002285714,0.298285714,7.295187529,0.123714287,0,0.000571429,0.262714286,6.212722548,0.385357134,0,0,0.295571429,23.83619972,0.113214284,0,0.001428571,0.241428571,6.239553968,0.350285709,0,0.000428571,0.296285714,16.64800777,0.31157144,0,0.000428571,0.286428571,14.2501548
42974867,42974878,42975119,42975039,42974941,42974966,42974893,42974920,42975027,42975008,,94.73,73.23750305,91.375,110.6500015,121.4150013,141.6674942,168.9624969,95.95,49800,1,140.5,88.98599446,86.95484828,87.97186579,85.94071961,172.3953502,86.94907061,84.91792443,85.93494194,83.90379576,7.694977084,14.05797303,0.114476196,0,0.001714286,0.263714286,6.693287798,-0.001999998,0,0.000857143,0.224285714,6.4965266,0.887539677,0,0.000285714,0.253857143,43.65958933,0.041904762,0,0.000571429,0.216571429,5.550279732,0.261642857,0,0.000428571,0.258571429,15.42379448,0.214714283,0,0.000428571,0.245285714,17.00537804
42974884,42974872,42975089,42974972,42974941,42974987,42974912,42974910,42974890,42975003,,87.43,67.63750076,85.40000153,105.7249985,115.8799992,136.8275032,155.272,74.55,49100,1,47.2,82.49527385,80.8777844,81.66940863,80.05191918,167.1105249,80.94626635,79.3287769,80.12040114,78.50291169,6.686873081,-10.44723168,-0.198285714,0,0.000571429,0.220857143,4.693235617,-0.144285712,0,0.000714286,0.193285714,6.058899232,1.446230233,0,0.000571429,0.220142857,68.03940475,-0.245357141,0,0.000571429,0.183142857,4.31815201,0.375714287,0,0.000857143,0.218428571,22.61254842,0.283892855,0,0.000714286,0.215285714,20.86898818
42974876,42974871,42974956,42974913,42975105,42974937,42974912,42975008,42974915,42974960,,97.78,77.16249847,98.34999847,118.6499996,131.2575005,146.9049942,168.904494,151.57,49700,1,39.35,87.11169607,83.2511457,85.03149377,81.1709434,173.2650748,83.85085415,79.99030378,81.77065185,77.91010148,13.7370912,26.95391774,0.046476189,0,0.001142857,0.324571429,5.381573378,0.007714286,0,0.000428571,0.281428571,5.198047654,0.873531729,0,0.000285714,0.318142857,49.3789217,0.040476192,0,0.000857143,0.260857143,5.263714944,0.264714286,0,0.000571429,0.323857143,18.28146209,0.284821428,0,0.000571429,0.309285714,18.38846056
42974867,42974871,42975089,42974986,42974941,42974966,42974958,42975036,42975003,42974910,,96.97,76.83749962,94.09999847,112.8750019,126.0450005,146.9299942,168.277,118.89,50000,1,76.95,88.54120852,85.70319638,86.99477003,84.15675788,173.6062065,86.21292607,83.37491392,84.66648757,81.82847543,9.395244854,19.69914585,0.091047615,0,0.000571429,0.285142857,5.430147694,0.075428572,0,0.000857143,0.243,6.76610319,0.432896823,0,0,0.272571429,26.93134916,0.120357148,0,0.001142857,0.235142857,6.194476248,0.367071427,0,0.000285714,0.274571429,14.82089495,0.430500008,0,0.000571429,0.266857143,18.96229959
42974876,42974872,42975089,42974913,42975105,42974987,42974958,42974889,42974890,42975036,,92.45,72.18749809,90.30000305,108.1624985,119.1575008,139.1075058,161.072003,100.06,49700,1,53.65,85.1029535,82.67128742,83.78322045,81.35155436,170.4141226,83.08688747,80.65522138,81.76715441,79.33548833,8.25393096,4.531268775,0.045714285,0,0.001714286,0.248571429,6.637565464,-0.061142858,0,0.000714286,0.218,5.913528416,1.294404775,0,0.000571429,0.248142857,64.34814444,-0.004166667,0,0.001428571,0.199428571,6.293029063,0.228857137,0,0.000571429,0.254285714,18.07124066,0.01357143,0,0.000285714,0.243285714,14.48455118
42974868,42974867,42975089,42974913,42975076,42974998,42975120,42974890,42975036,42975003,,92.97,75.65000153,92.64999771,110.1750011,123.5725021,142.4249939,163.564503,123.21,49700,1,56.2,85.0777085,82.2056314,83.58087892,80.70880182,170.2960577,82.4487955,79.5767184,80.95196592,78.07988882,9.616864021,4.948676378,0.075428568,0,0.001714286,0.266571429,6.493881813,0.055142854,0,0.000857143,0.234285714,6.73108279,0.704960316,0,0.000285714,0.259857143,48.99824562,0.019642858,0,0.001714286,0.214285714,6.355838857,0.36235714,0,0.000428571,0.263571429,17.54758211,0.295964286,0,0.000571429,0.260571429,18.91315573
42974877,42974876,42975089,42974908,42974984,42974987,42975120,42974892,42974890,42974936,,92.78,71.19999695,90.57500076,107.2249985,118.0650028,136.1999969,158.6220061,92.62,49300,1,87.05,84.84693618,82.45992581,83.46585222,81.07884186,170.8854169,83.21024092,80.82323056,81.82915696,79.4421466,7.6506831,-10.4945749,-0.139809519,0,0.000857143,0.229142857,5.244934908,-0.103285719,0,0.001142857,0.196714286,7.106515163,1.408452287,0,0.000428571,0.221571429,56.28431629,-0.191190481,0,0.001142857,0.185714286,5.272240662,0.430285713,0,0.000857143,0.231857143,21.76425839,0.106821433,0,0.000571429,0.222,17.82370921
42974872,42974871,42974904,42974952,42974933,42974987,42975120,42974910,42974936,42975036,,88.5,71.05000305,88.64999771,108.4000015,120.0149998,138.9749969,160.653994,77.39,49900,1,33.7,84.6089937,83.14021464,83.95316181,82.48438274,167.9085783,82.82598409,81.35720502,82.17015219,80.70137313,5.420045328,-1.29059013,-0.035333332,0,0.000857143,0.235142857,5.621657876,0.028142856,0,0.001142857,0.211857143,7.390831876,1.133571446,0,0.000428571,0.235285714,58.96284867,-0.084166668,0,0.000571429,0.192571429,4.975853331,0.333428577,0,0.000571429,0.239428571,19.29591579,0.132178575,0,0.000285714,0.234142857,14.42032648
42974872,42974871,42974904,42974908,42974944,42974953,42974927,42975002,42975293,42975045,,88,67.97500038,86.52499771,108.9000015,119.9000015,142.5725029,166.5435001,83.93,49100,1,82.7,85.99052523,84.71103523,85.61608987,84.33659987,167.3315132,83.64979666,82.37030666,83.2753613,81.9958713,5.843599875,5.559659749,-0.008761904,0,0.001142857,0.228857143,5.812279234,0.05642857,0,0.001,0.207,7.476967872,0.654166631,0,0.000285714,0.231428571,38.14790798,0.029166667,0,0.001428571,0.191428571,6.24032525,0.089285715,0,0.000142857,0.235285714,11.73202491,0.686571419,0,0.001,0.227857143,25.11542388
42974868,42974869,42974990,42975054,42975020,42974987,42975120,42974910,42974896,42975003,,87.52,74.66249847,92,111.2000008,121.6725018,141.7049973,157.252,100.71,49200,1,43.95,81.96177719,79.83290271,80.93032973,78.80145524,166.5696323,79.70094359,77.57206911,78.66949613,76.54062165,7.380671882,11.63112521,-0.006666666,0,0.002285714,0.259142857,6.648643733,-0.002571428,0,0.000857143,0.229285714,6.726443771,1.03507936,0,0.000285714,0.255857143,51.33916216,-0.021071428,0,0.001714286,0.216285714,6.239481819,0.235357143,0,0.000428571,0.258428571,17.03895956,0.265357137,0,0.000428571,0.255,17.04315188
42974869,42974867,42974981,42975013,42974903,42974957,42975022,42975027,42975033,42975092,,95.67,76.51250267,92.67499924,110.8999996,121.2074974,139.3775055,162.1799939,110.57,49100,1,88.25,86.31404291,83.41713079,84.63407908,81.73716696,172.7340468,84.34316186,81.44624974,82.66319803,79.76628591,6.966032145,-2.701934427,-0.120285712,0,0.001142857,0.261142857,5.28651245,-0.067142855,0,0.001,0.216142857,6.840830013,1.145595253,0,0.000285714,0.250857143,53.05266856,-0.208571434,0,0.000571429,0.201142857,4.523443118,0.377142867,0,0.000714286,0.252142857,20.4258491,0.377214283,0,0.000857143,0.242,21.07739974
42974868,42974869,42975065,42975025,42974984,42974923,42974927,42975023,42974892,42975293,,91.59,74.65000153,92.82500076,112.5750027,122.9075008,141.3825058,168.453997,124.5,49700,1,119.95,86.01311363,83.47670607,84.88654369,82.35013614,169.1426111,82.9101707,80.37376314,81.78360076,79.24719321,9.773790227,14.36780691,0.043904763,0,0.001142857,0.286571429,5.684532843,-0.009714287,0,0.000571429,0.253,5.267245864,1.322619081,0,0.000571429,0.287714286,64.17143697,-0.029880954,0,0.000571429,0.230285714,5.068625286,0.10242857,1,0.000428571,0.291428571,11.62702311,0.074321427,0,0.000142857,0.284714286,10.67117228
42974868,42974869,42975031,42975021,42974903,42974998,42974912,42975008,42975024,42975059,,89.6,72.65000153,91.17499924,111.7625008,123.4874969,142.3775055,166.975997,111.06,49200,1,97.95,85.49695639,83.4516174,84.67293762,82.62759863,167.9561024,82.65701452,80.61167553,81.83299574,79.78765676,8.658029879,4.518382996,-0.142380953,0,0.001142857,0.252571429,5.15067085,-0.091714287,0,0.000714286,0.224,6.081972832,1.753849208,0,0.000571429,0.256,70.27647992,-0.120238096,0,0.001428571,0.205428571,5.516257281,-0.031714283,0,0.000285714,0.255428571,11.98132074,0.132999994,0,0.000428571,0.254142857,15.19308007
42974867,42974870,42975040,42974995,42974984,42974923,42974927,42974915,42975293,42975002,,92.31,75.78750229,93.59999847,113.1499996,126.4075008,147.164994,171.3570061,128.35,49900,1,118.9,87.12532851,84.61309015,86.05543645,83.5431981,169.643298,83.86818165,81.35594329,82.79828959,80.28605124,9.532591827,21.36009187,0.11342857,0,0.001428571,0.299714286,5.917838837,-0.01642857,0,0.000428571,0.258285714,5.054750063,1.055039704,0,0.000428571,0.291142857,57.03630203,0.092500001,0,0.001428571,0.242285714,6.087811895,0.204642862,0,0.000428571,0.295571429,15.98134919,0.046928572,0,0.000142857,0.285,10.70183998
42974869,42974871,42975065,42975025,42974944,42974987,42974958,42975036,42974910,42974936,,92.71,72.17499733,90.84999847,110.8125019,121.0725021,139.5050003,159.1929939,94.72,49100,1,49.7,85.01767866,82.67376342,83.67730489,81.33338966,170.8351877,83.34742803,81.00351279,82.00705426,79.66313902,6.899249551,15.946953,0.098285712,0,0.001714286,0.261714286,6.542645714,0.037714284,0,0.000857143,0.220857143,7.06165243,0.731587283,0,0.000285714,0.248285714,38.78168241,0.08809524,0,0.001714286,0.206,6.656314667,0.353571415,0,0.000571429,0.256142857,19.2058659,0.185857149,0,0.000428571,0.243571429,16.58803759
42974868,42974867,42974904,42975000,42975126,42974966,42975101,42974935,42975069,42974993,,90.77,71.68749809,88.32500076,106.2625008,120.7074974,139.0125,158.200497,94.39,49100,1,72.2,83.87878341,81.64635221,82.66208413,80.42965293,169.2865483,82.04828691,79.81585571,80.83158764,78.59915644,4.985349199,-1.062557567,-0.090666674,0,0.001714286,0.224857143,6.218040972,-0.051571429,0,0.001,0.194857143,7.33621129,1.33115077,0,0.000571429,0.223714286,64.51659295,-0.05047619,0,0.002,0.184285714,6.53908364,0.078785714,0,0.000428571,0.223142857,16.53209262,0.276714288,0,0.000714286,0.218714286,20.75111838
42974869,42974867,42975065,42975025,42975020,42974899,42974912,42975008,42974997,42975091,,90.67,72.19999695,89.625,109.1874981,119.8724987,138.6699944,164.6120061,106.49,49800,1,90.25,85.37271182,83.21040858,84.37256215,82.21025891,168.915135,82.88640077,80.72409752,81.8862511,79.72394785,6.35570203,13.19738477,0.072285719,0,0.001428571,0.255714286,6.482299233,0.002000002,0,0.000428571,0.228857143,5.812844302,1.23702383,0,0.000428571,0.261571429,59.16354921,0.008928572,0,0.000571429,0.207714286,5.581286907,-0.079785716,0,0,0.261857143,6.424598403,0.251678579,0,0.000571429,0.253428571,17.95839283
42974868,42974870,42974981,42975035,42974918,42974937,42975105,42974960,42974932,42975016,,89.67,75.18749809,93.05000305,113.2749996,124.4649979,144.1125061,162.458997,118.58,49500,1,85.6,83.49589,80.92699165,82.28225449,79.71335615,167.7432162,80.643737,78.07483865,79.43010149,76.86120314,8.326043848,-2.547015622,-0.020857142,0,0.001142857,0.266857143,5.670064239,0.046714282,0,0.001,0.234571429,7.008283802,0.754999988,0,0.000285714,0.265142857,39.80336231,0.003333333,0,0.001142857,0.215142857,5.806722363,0.242357142,0,0.000428571,0.269428571,16.88565806,0.465464279,0,0.000714286,0.262285714,21.25339323
42974868,42974869,42975082,42975021,42974918,42975120,42974912,42975008,42975036,42974910,,92.38,75.68749809,94.05000305,113.7500019,123.9649979,144.1624939,167.406994,115.79,49100,1,57.95,86.51631097,84.11407758,85.38919937,82.98696598,170.032746,83.81805719,81.4158238,82.69094559,80.2887122,10.01973111,17.65524596,0.125428572,0,0.002285714,0.276857143,7.03845995,-0.004428571,0,0.000428571,0.248571429,5.338989384,1.231547654,0,0.000428571,0.282857143,58.84318839,-0.012976191,0,0.000571429,0.224857143,5.274088753,0.134500001,0,0.000285714,0.284857143,14.14289832,0.017857142,0,0.000142857,0.279,8.982683633
42974868,42974876,42975089,42974986,42974903,42975120,42974976,42975036,42974910,42974890,,94.49,76.12500191,94.95000076,113.6999969,124.2374969,143.1025055,166.0605031,113.39,49600,1,83.6,87.05805287,84.45333626,85.68900265,83.08428603,171.7694843,84.72010391,82.1153873,83.35105369,80.74633708,9.878641274,21.32563442,0.092190474,0,0.001142857,0.282857143,5.748949604,0.199428566,0,0.001142857,0.253285714,7.428032546,0.457222201,0,0.000142857,0.280714286,33.60667755,0.099761903,0,0.001428571,0.224285714,6.352239008,0.497500002,0,0.000571429,0.285571429,18.95779955,0.145714283,0,0.000142857,0.28,9.787266031
42974876,42974867,42975124,42975098,42974984,42974894,42974927,42974970,42974939,42975023,,98.36,75.40000153,92.25,112.1124992,121.4874969,142.1125061,164.322003,122.2,49000,1,85.9,87.57167008,84.27502996,85.61873801,82.32209789,174.594061,85.49347799,82.19683787,83.54054592,80.2439058,9.453650547,32.9693526,0.123523809,0,0.001714286,0.281428571,6.466667572,-0.099142857,0,0.000285714,0.239,4.742376875,1.116825409,0,0.000428571,0.273,43.67042791,0.065952383,0,0.001714286,0.221428571,6.357656574,0.172714278,0,0.000428571,0.274857143,14.32821731,0.11064285,0,0.000285714,0.264857143,13.37540814
