F,F,F,F,F,F,,Proj Score,25th,50th,75th,85th,95th,99th,Ownership,Salary,Sim Optimals,Actual,MMA Default,MMA Sim Diversity 10,geomean1,Saber Score
42728122,42704862,42704858,42704857,42704873,42704869,,406.61,354.2225,416.145,483.49,525.3865,581.5975,653.8995,155.42,49100,0,0,98.36281984,67.39133865,24.21766701,-13.00742477
42728122,42704872,42704857,42704859,42728127,42704861,,401.32,355.035,422.82,490.9475,532.033,598.027,658.2663,154.635,48800,0,0,98.36063327,66.48811149,25.11553308,-19.95236427
42728122,42704866,42704874,42704859,42704863,42704871,,394.01,342.5225,408.245,478.8025,516.5495,584.3645,660.3512,150.435,49400,0,0,98.35230717,65.37696983,24.53315961,-11.91880405
42728124,42704868,42704858,42704874,42728127,42704861,,403.05,338.9775,405.955,478.2775,521.616,587.018,658.0274,158.275,50000,1,0,98.35158106,166.7384605,25.87461023,-6.695042551
42704868,42704870,42704856,42704859,42704863,42728127,,399.11,339.015,409.58,482.8025,525.243,586.215,670.6533,165.225,49200,0,0,98.35016821,65.73648834,26.78924142,-7.340484113
42704868,42704862,42704857,42704859,42728127,42704871,,402.63,340.8225,408.285,486.0625,528.0835,592.334,674.2963,171.91,48800,0,0,98.35009208,66.10691586,28.18472011,-2.607245743
42704868,42704870,42704858,42704857,42704863,42704861,,412.81,347.565,419.605,496.3425,529.2585,594.3355,663.8919,172.035,49400,0,0,98.34956451,67.91379562,27.91267258,4.707757384
42728124,42704864,42704862,42704875,42704859,42704869,,416,355.8,420.855,490.28,528.057,589.236,644.5454,156.035,50000,0,0,98.34728375,69.04444906,24.26113613,16.82911366
42704864,42704870,42704872,42704875,42704859,42704863,,409.66,346.6175,422.03,492.9475,530.052,594.4885,663.7163,167.02,49900,0,0,98.34357284,67.47191847,26.99507782,29.39365208
42704866,42704864,42704858,42704856,42704873,42728127,,407.49,342.1625,412.935,484.485,521.3055,580.977,650.9665,155.315,50000,0,0,98.3407549,67.6116393,25.46461059,13.01669627
42704866,42704862,42704875,42704856,42704859,42728127,,410.74,348.8175,420.675,490.9925,530.719,599.6975,663.444,168.775,49600,1,0,98.34074323,167.6334732,27.62340038,27.18195021
42704868,42704866,42704870,42704875,42704861,42704865,,416.63,358.715,422.4,490.4925,526.5365,588.8735,648.0459,161.84,50000,0,0,98.33684733,69.0071971,26.36988635,10.36181301
42704866,42704864,42704858,42704857,42728127,42704871,,404.4,337.805,406.935,477.5325,517.794,580.487,660.4446,160.7,49600,0,0,98.33663976,66.83972054,26.28515563,-4.866291583
42728122,42704870,42704862,42704875,42704859,42728125,,417.26,361.6425,430.155,497.205,533.227,590.3405,652.3464,163.145,49700,0,0,98.33528552,68.94479695,24.67695616,44.32481229
42728124,42704864,42704870,42704859,42704863,42704867,,398.46,341.6775,406.695,470.2275,508.423,571.234,652.638,147.07,49600,0,0,98.33340432,66.27178973,22.56787546,-0.907641184
42704866,42704862,42704872,42704859,42728127,42704861,,398.38,344.7675,413.03,481.0725,519.2035,588.6425,661.3618,156.07,49000,0,0,98.33281355,65.95377143,25.44783251,-18.44633669
42704866,42704864,42704858,42704857,42704874,42704861,,404.05,340.03,413.405,483.755,521.6455,584.874,661.1606,160.945,49800,0,0,98.33264566,66.76367293,26.30579422,-5.72688058
42704866,42704862,42728126,42704856,42704859,42704873,,412.34,353.8,425.42,493.565,531.101,594.1565,652.4495,161.24,50000,0,0,98.33165865,68.24327929,26.42145636,17.47455746
42704868,42704864,42704875,42704859,42728127,42704871,,406.16,341.2075,410.775,485.55,524.0245,594.0795,665.5211,167.02,49500,0,0,98.32872938,66.90795233,27.25974237,3.046809696
42704868,42704862,42704872,42704856,42704859,42704865,,409.66,356.8475,424.455,494.9575,533.5025,596.4165,651.0939,158.34,49600,0,0,98.32661677,67.90972904,25.68705614,20.83510906
42728122,42704866,42704858,42704874,42728127,42704861,,404.7,351.57,414.905,484.2275,522.7405,590.746,650.2464,151.875,49900,0,0,98.32609507,67.23697974,24.83820126,-2.069379017
42728122,42704860,42704870,42704875,42704859,42728125,,416.27,360.1475,425.215,490.4125,526.603,585.9695,645.8433,156.345,49900,1,0,98.32597301,169.0299792,23.60624455,38.44272196
42728124,42704860,42704862,42704872,42704859,42704869,,407.09,347.345,415.81,484.4425,518.916,574.3,639.4986,144.03,50000,0,0,98.32541052,67.9527849,22.47870238,4.397922009
42728124,42704868,42704856,42704859,42704873,42704867,,403.28,351.9,414.89,481.785,515.456,580.758,647.1806,148.275,49500,0,0,98.32522147,67.14332307,22.94772234,-5.128782615
42728122,42704866,42704874,42704859,42704873,42704869,,393.91,348.4325,410.31,476.585,511.833,574.45,655.1646,145.28,48900,0,0,98.32440439,65.53572935,22.75992548,-33.50663483
42704868,42704872,42704858,42704857,42704861,42704865,,399.2,343.3225,409.68,478.6575,515.879,581.2855,662.9639,158.875,48800,0,0,98.32166331,66.00988255,25.70247663,-23.77766967
42728122,42704870,42728126,42704872,42704859,42704869,,406.44,364.245,425.275,491.5975,523.7635,584.8565,644.0277,146.605,50000,0,0,98.3180846,67.6991802,22.693401,4.445266351
42704866,42704870,42704862,42704872,42704859,42704869,,410.45,358.47,425.905,491.8875,524.2995,588.114,650.5561,157.105,49600,0,0,98.31786152,68.03757148,24.35094057,8.533062786
42704868,42704862,42704872,42704856,42704859,42704861,,409.58,358.8975,429.155,499.8325,537.011,595.641,652.3867,159.54,49800,0,0,98.31690718,67.84974436,25.94522832,20.45215964
42728122,42704864,42704862,42704859,42728127,42704869,,404.39,352.9675,415.34,481.3725,520.3735,589.226,643.2207,144.405,49400,0,0,98.31664433,67.4367664,22.55476753,-18.70882362
42728122,42704864,42704862,42704874,42704859,42704867,,397.99,343.825,413.045,479.585,512.171,581.9045,650.8519,144.98,49900,0,0,98.31657852,66.26237877,22.46317933,-10.83018109
42728124,42704864,42704870,42704857,42704859,42728123,,415.8,359.3875,425.52,494.215,528.85,595.242,643.4527,154.185,49600,0,0,98.31400268,69.0434246,22.17151634,1.682810672
42728122,42704864,42704858,42704875,42704857,42728125,,415.15,358.4925,422.395,487.585,521.3815,582.363,643.7603,153.825,50000,0,0,98.31306244,68.94026237,23.33168224,22.00553268
42704866,42704864,42728126,42704859,42704873,42704863,,408.08,347.5125,416.985,486.735,523.046,591.5185,647.604,152.965,49800,0,0,98.31300896,67.80407106,24.97069543,6.119098887
42704864,42704862,42704872,42704856,42704859,42728127,,395.49,339.8675,406.51,477.8925,519.52,586.9275,663.0514,154.52,49700,0,0,98.31208693,65.47826936,25.20416759,-2.594359778
42728124,42704864,42704872,42704859,42728127,42704871,,398.24,337.8075,407.78,480.025,514.292,584.1615,654.2194,149.345,49800,0,0,98.31100269,66.17761057,24.39579317,-1.303477678
42704868,42704870,42728126,42704858,42704873,42704865,,416.32,348.4125,419.19,489.9575,530.323,597.0825,654.8589,167.745,49900,1,0,98.30990892,168.7149597,27.26553526,38.70521188
42704866,42704862,42704858,42704875,42704873,42728127,,416.19,343.6525,418.24,490.555,531.5755,594.892,661.4739,172.475,49700,0,0,98.30965146,68.46406079,28.37485626,30.56407571
42704866,42704864,42704862,42704874,42704859,42704861,,406.23,346.4675,417.35,490.305,525.368,585.999,656.4744,159.25,49800,0,0,98.30758381,67.22865359,26.05112234,-8.859400451
42728122,42704870,42704858,42704857,42704874,42704865,,412.35,353.9875,421.765,496.565,530.4485,596.475,660.5818,167.29,49700,0,0,98.30599233,67.9504279,27.14424267,20.43927312
42704866,42704862,42704858,42704875,42704873,42704861,,413.87,343.965,418.22,490.505,525.1325,596.5735,661.345,170.255,49500,0,0,98.30363888,68.1380664,27.89506058,23.12861383
42704868,42704858,42704875,42704857,42704873,42704861,,413.76,348.1475,422.9,488.615,530.4825,602.6305,668.4148,176.82,49100,0,0,98.29819286,67.87229156,28.99136569,20.33169717
42728122,42704862,42728126,42704859,42704873,42704865,,412.43,361.79,426.01,493.5225,527.874,591.0125,646.4456,155.41,49400,0,0,98.29762675,68.45561452,25.2957875,2.556285821
42728122,42704862,42704858,42704857,42704874,42728127,,410.82,354.51,420.265,492.375,529.669,597.8415,660.1708,166.035,50000,0,0,98.29596671,67.74487318,27.20467389,16.50639325
42704866,42704870,42704858,42704856,42704873,42704861,,405.1,342.8675,412.415,487.0525,522.743,584.2825,663.2653,164.11,49500,1,0,98.29300729,166.8251988,26.73629317,-0.193284173
42704864,42704870,42704857,42704859,42704873,42704863,,403.79,342.07,412.91,488.95,529.946,595.5505,672.7539,170.335,48800,0,0,98.29196407,66.30598839,27.71827053,-2.06937883
42728124,42704860,42704858,42704857,42704873,42704863,,414.77,350.9525,414.625,487.3025,523.072,590.777,648.3076,159.63,49900,0,0,98.29137949,68.71946537,26.03135293,0.607074844
42728122,42704866,42704856,42704874,42704859,42704865,,407.57,365.34,426.815,488.885,530.1465,586.6215,644.945,149.955,49700,0,0,98.29101314,67.81794023,24.43445335,16.62685424
42704864,42704870,42704862,42704874,42704859,42704873,,405.55,337.805,412.86,489.5025,529.386,601.064,673.3024,172.755,49700,2,0,98.29033888,266.5353974,28.34932447,-0.56334883
42728122,42704866,42704872,42704859,42728127,42728125,,400.26,358.4525,419.315,481.7625,517.6505,572.446,638.9301,137.02,49300,0,0,98.28944466,66.99362126,21.01945681,-0.800066721
42704868,42704864,42704862,42704857,42728127,42704861,,404.24,344.06,409.935,476.745,517.6145,582.7105,654.1437,156.425,49900,0,0,98.28808477,67.0222485,25.74165484,-15.48161954
42704866,42704870,42704862,42704856,42704859,42704865,,417.93,358.875,431.385,500.7775,535.7475,593.369,652.3606,166.545,49600,2,0,98.28640413,269.0228782,27.04729807,25.44788718
42728122,42704872,42704858,42704875,42704863,42704861,,402.04,348.21,413.39,487.8625,526.054,583.302,654.8595,152.75,49700,0,0,98.27942074,66.68268582,24.68244613,-7.925695926
42728122,42704870,42704875,42704859,42704863,42704865,,412.46,355.8425,424.18,496.0175,533.274,600.286,657.7802,164.625,49100,0,0,98.27777051,68.05502552,26.48323126,12.09587604
42728122,42704862,42704858,42704857,42704874,42704861,,408.5,352.73,422,493.4225,531.686,593.4795,659.9152,163.815,49800,1,0,98.27660009,167.4188788,26.74466504,3.799825534
42704864,42704862,42728126,42704875,42704859,42704873,,413.71,346.525,417.79,489.4,532.1765,597.41,661.0325,169.35,50000,1,0,98.27650201,168.1173434,27.73472177,41.19228721
42728122,42728124,42704858,42704863,42704871,42704865,,402.07,346.7825,408.915,476.13,507.5305,568.5225,643.458,143.615,49600,0,0,98.27571078,67.08626599,23.34276618,-1.028100122
42704864,42704860,42704862,42704856,42704859,42728127,,404.24,339.4,405.38,480.0575,519.269,589.5525,654.8779,155.78,50000,1,0,98.27513669,166.9921378,25.4496734,-6.923075765
42704868,42704860,42704858,42704857,42704873,42704871,,413.05,340.77,416.14,488.4525,529.1425,593.4605,657.9504,167.75,49700,1,0,98.27466712,168.1315572,27.47663544,27.07437873
42704866,42704864,42728126,42704859,42704873,42704861,,407.9,346.76,418.83,488.0075,525.7345,585.0215,648.295,153.74,49600,0,0,98.27136393,67.74042396,25.13075994,-8.059041947
42728122,42704862,42704859,42704873,42728127,42704861,,400.49,345.1975,414.595,486.6775,526.3595,589.186,660.9724,157.365,48600,0,0,98.26636132,66.24408369,25.69366802,-21.29058987
42704868,42704860,42704856,42704859,42704873,42704871,,397.03,336.2275,406.4,474.255,512.192,583.262,664.5508,158.72,49300,0,0,98.26587494,65.6282555,25.92484599,-11.54873893
42704866,42704870,42704872,42704859,42704863,42704861,,400.01,349.49,416.95,483.32,520.8715,591.456,661.3409,157.75,49100,0,0,98.26582371,66.16298857,25.4831541,-9.552185237
42728124,42704868,42704874,42704859,42704863,42704861,,397.74,341.875,411.215,477.345,518.9745,583.7425,660.0091,155.62,49400,0,0,98.26545628,65.88821752,25.31396281,3.395302594
42704866,42704872,42704858,42704875,42704857,42704863,,414.88,350.6825,423.145,497.8725,535.253,596.988,656.2913,166.75,49900,0,0,98.26495194,68.4457413,27.09371867,5.615689605
42728122,42704860,42704857,42704874,42704859,42728127,,406.66,349.1275,419.255,491.6325,529.563,593.05,657.3776,159.575,49600,2,0,98.26063084,267.2421598,26.06432626,12.69397438
42704864,42704870,42704858,42704857,42704873,42728127,,409.1,338.575,409.255,483.165,527.4595,591.475,669.6535,172.99,49400,0,0,98.26017903,67.15623133,28.33216796,19.20861751
42704860,42704870,42704872,42704858,42704857,42704865,,408.21,339.52,413.61,481.6925,519.536,582.835,660.8269,164.345,49600,1,0,98.26014291,167.3402975,26.56293324,22.01841623
42704860,42704870,42704862,42704856,42704859,42728127,,404.17,335.075,410.49,480.72,522.0125,599.153,667.5484,166.795,49700,1,0,98.25899252,166.5316918,27.18020512,8.438375592
42728122,42704872,42704875,42704859,42704863,42704861,,398.87,352.69,417.86,488.845,522.7135,597.4185,658.6153,153.09,49100,0,0,98.2582352,66.09479017,24.7204211,-20.38265914
42728122,42704872,42704858,42704857,42704863,42704861,,402.35,349.1175,419.305,486.9725,529.1655,589.7225,652.1653,151.3,49400,0,0,98.25668623,66.81365986,24.49589933,-18.66148114
42704868,42704866,42728126,42704859,42704863,42704861,,413.93,360.645,425.29,496.2675,533.0015,590.547,641.6163,155.005,49800,0,0,98.25651467,68.82398264,25.18451527,-5.860225856
42704868,42704870,42704858,42704875,42704863,42728127,,414.82,345.8075,417.62,488.98,527.9125,593.774,665.5516,175.705,49900,1,0,98.25569044,168.108816,28.60899433,21.02448344
42704864,42704870,42704862,42704858,42704873,42704861,,412.13,341.7325,416.33,489.325,525.471,589.608,661.1333,168.735,49800,0,0,98.25563388,67.88311326,27.54106941,22.60362953
42704866,42704864,42704858,42704857,42704863,42728127,,409.96,346.8525,417.455,482.09,519.9235,584.5515,651.5228,158.71,49700,1,0,98.25459645,167.9131346,25.86953054,3.046809137
42728124,42704868,42728126,42704859,42704871,42704865,,409.85,352.2875,415.76,484.6475,521.9095,592.1905,645.388,154.195,49800,1,0,98.25176664,168.1121489,25.06203615,15.75337797
42728122,42704860,42704862,42704859,42704871,42704865,,407.8,354.6075,417.63,481.8975,518.041,584.4875,646.598,151.655,49400,0,0,98.25094975,67.77907962,24.64093065,20.40481716
42728122,42704868,42704875,42704859,42704871,42704867,,406.77,354.6475,418.815,485.6175,525.252,585.845,649.6435,153.24,49500,0,0,98.25040963,67.52605104,23.54523085,-3.037540987
42728124,42704864,42704872,42704858,42704857,42728123,,405.46,351.885,415.755,475.6775,513.6465,576.48,638.4928,141.11,50000,0,0,98.24669272,67.73106959,20.45829606,15.34885615
42728124,42704870,42704872,42704856,42704859,42704865,,409.59,355.79,423.09,494.315,530.598,592.3235,650.4376,156.885,49800,0,0,98.24535571,67.8957876,25.34855791,12.35836893
42728122,42704870,42704862,42704874,42704859,42704865,,414.53,360.48,429.365,499.5225,537.37,602.3625,655.5511,165.595,49700,0,0,98.24462054,68.41540857,26.88145359,24.69487339
42704868,42704870,42704857,42704874,42704859,42728127,,408.37,343.56,415.245,496.4375,538.8835,603.272,675.8932,179.05,49300,0,0,98.24453451,66.82842705,29.41336291,16.0287559
42728122,42704862,42704874,42704859,42704873,42728127,,397.08,338.3475,410.56,485.8975,522.606,593.094,668.6478,161.045,49100,0,0,98.24447798,65.48426348,26.4070785,-11.85857281
42704866,42704862,42728126,42704875,42704859,42704871,,408.94,344.37,415.73,485.2425,522.0305,595.0175,663.5994,168.075,49900,3,0,98.24251813,367.3403865,27.48052815,44.60018873
42728122,42704866,42704860,42704859,42704871,42728125,,401.31,349.925,410.245,474.9975,508.514,567.2405,637.6433,137.275,49500,0,0,98.24208937,67.17172838,21.06551123,-5.176126584
42728122,42704866,42704858,42704857,42728127,42728125,,407.82,354.9725,417.465,480.9475,517.25,576.802,641.4973,146.775,49400,0,0,98.23958681,67.95732684,22.40376513,-1.471280307
42728124,42704866,42704858,42704875,42704871,42704865,,414.42,348.0375,414.005,484.99,519.9025,583.2085,648.2407,159.84,49900,0,0,98.23871627,68.65470033,25.98379208,35.75338423
42704868,42704860,42704875,42704859,42704863,42728127,,406.89,337.7075,411.16,481.0975,520.95,592.05,661.1553,164.57,49400,0,0,98.23822557,67.13453813,26.73756434,-13.17522973
42704868,42704860,42704858,42704856,42704873,42704863,,405.76,341.11,407.7,480.25,518.382,587.2285,652.1373,156.39,50000,0,0,98.23285303,67.28956522,25.47572271,-0.025479999
42728122,42728124,42704858,42728127,42704861,42704865,,409.59,358.125,415.635,482.8925,524.4735,581.744,637.1436,145.395,49500,0,0,98.23195994,68.35838025,23.66936702,0.908223819
42704868,42704866,42728126,42704859,42704863,42704871,,408.55,350.735,418.35,486.865,524.901,593.6405,648.4282,156.22,49900,0,0,98.23065244,67.81421566,25.42615075,-1.329249796
42728124,42704870,42728126,42704859,42704873,42704861,,409.23,348.26,418.53,493.64,523.055,588.585,657.782,163.155,49600,0,0,98.22973664,67.58157348,26.55094913,-2.297412045
42704866,42704862,42728126,42704875,42704859,42704861,,414.32,350.7725,425.77,495.19,530.5335,590.5425,656.4208,166.86,49800,0,0,98.22973057,68.35015347,27.21936905,22.48317003
42728122,42704870,42704875,42704859,42728127,42704867,,397.99,340.85,407.28,473.19,511.068,584.7145,665.9241,158.02,49000,0,0,98.22972713,65.70389693,24.19587376,-9.16923508
42704866,42704864,42704858,42704857,42704874,42728127,,406.37,339.395,407.59,482.8575,526.2295,589.0675,660.2425,163.165,50000,1,0,98.22830552,167.0896673,26.75825448,21.64835334
42704866,42704860,42704870,42704874,42704859,42728127,,407.49,341.9075,410.42,483.335,525.361,589.7115,662.2007,165.685,49900,2,0,98.2280623,267.1793841,27.07313997,17.05714762
42704868,42728126,42704858,42704857,42704873,42704863,,407.3,340.54,416.415,485.12,520.764,588.4755,661.0073,165.53,49600,0,0,98.22738459,67.19418136,26.99548439,0.404813932
42704868,42704870,42704858,42704875,42704863,42704865,,412.58,341.835,414.58,484.6375,528.762,594.3685,663.826,172.285,49500,0,0,98.22735671,67.84280628,27.84537484,16.44616574
42728122,42704862,42728126,42704858,42704871,42704861,,399.58,340.2,407.43,476.235,511.643,577.226,655.4242,152.285,50000,1,0,98.22451392,166.2962007,24.80745316,25.65434873
42704866,42704860,42728126,42704875,42704859,42704865,,413.41,343.0275,414.62,486.61,523.223,579.4375,648.5652,158.86,49800,0,0,98.22383533,68.49532039,25.77924561,6.691426039
42704868,42704866,42704864,42704859,42704871,42728123,,404.37,353.725,415.94,478.24,515.411,576.224,639.3198,142.695,49400,0,0,98.22280744,67.53970564,20.71000066,-5.236357078
42704866,42704862,42704858,42704857,42704873,42704861,,414.18,352.455,422.09,489.995,528.6125,595.7815,658.0842,168.805,49200,0,0,98.22118532,68.26904043,27.68423325,15.64580649
42728122,42704864,42704874,42704859,42704873,42704871,,393.22,338.0975,403.075,478.185,520.1035,588.253,664.3159,153.7,49400,0,0,98.21640978,65.08051263,25.15789082,-24.08750355
42728122,42704864,42704874,42704859,42704873,42704863,,398.78,348.6,410.585,481.675,524.9305,593.827,656.1695,151.71,49500,0,0,98.21609282,66.1539267,24.76009021,-18.49367917
42704866,42704862,42704858,42704875,42704856,42704861,,411.59,345.85,419.17,490.4425,526.0585,590.9245,658.207,166.215,50000,0,0,98.21338519,67.89537443,27.11459427,50.02620816
42704866,42704864,42704862,42704858,42704871,42704861,,407.43,340.71,409.24,480.91,521.6855,580.404,650.7804,156.445,50000,2,0,98.2115182,267.5666025,25.55121432,9.944405407
42704866,42704860,42704875,42704859,42704873,42704865,,409.79,347.1775,412.83,485.3875,521.446,583.3955,656.6255,162.595,48900,0,0,98.21124236,67.69533767,26.45983465,-3.158000484
42728124,42704864,42704856,42704859,42728127,42704861,,395.16,338.3625,405.805,471.3,512.5775,575.776,655.9392,148.855,49400,0,0,98.2111917,65.64778146,24.30077238,-10.5548054
42704868,42704866,42704856,42704859,42704863,42704861,,408.03,356.26,423.505,493.3275,528.036,588.95,647.0453,154.7,49400,0,0,98.20707367,67.78130795,25.12617148,-13.45060617
42728122,42704864,42704858,42704873,42704863,42704861,,405.36,351.45,418.115,483.3425,520.2725,577.655,644.2411,147.69,49600,0,0,98.20675735,67.50164256,24.05416622,-10.41277498
42728124,42704864,42704872,42704859,42704863,42704871,,396.1,339.215,407.4,477.465,516.3575,584.077,652.0624,146.35,49800,0,0,98.2057062,65.91526329,23.8305243,-1.996262558
42704866,42704870,42704875,42704857,42704859,42704869,,409.18,349.595,418.31,487.4625,523.162,589.2925,667.368,170.685,48800,0,0,98.20520419,67.22953105,26.48929414,-1.639084332
42704864,42704870,42704872,42704856,42704859,42704863,,397.12,342.9875,412.16,480.1375,520.0025,582.7685,662.6467,156.2,49800,0,0,98.20464497,65.68748649,25.23915097,15.83938003
42704866,42704870,42704858,42704857,42704873,42704865,,418.03,354.9325,422.945,494.04,528.677,596.926,658.2577,172.28,49100,0,0,98.19860534,68.80058954,28.09784846,27.0614922
42704868,42704864,42704858,42704875,42704871,42704861,,407.01,338.4575,408.94,481.4525,521.14,579.3255,660.2544,164.46,49900,1,0,98.19824099,167.1698536,26.75763462,18.73098165
42728124,42704866,42704875,42704859,42704871,42704865,,411.25,349.34,418.44,486.9725,521.5805,592.5775,651.8092,160.18,49300,0,0,98.1977895,68.06680468,26.02376923,-0.145940401
42728124,42704870,42728126,42704858,42704857,42704869,,407.11,343.0375,407.185,475.5325,513.088,584.2355,654.747,158.23,50000,0,0,98.19752016,67.37726502,24.5190741,35.22839844
42704868,42704860,42704858,42704857,42704863,42728127,,410.37,343.0675,410.79,484.145,519.1815,580.759,654.3207,162.78,49700,0,0,98.19614017,67.85340782,26.49472198,5.198280886
42728122,42728124,42704857,42704874,42704859,42704869,,405.88,357.2425,422.08,492.085,531.053,587.7315,645.9944,149.01,49500,0,0,98.19584207,67.510039,23.23087578,14.21289146
42704866,42704864,42704862,42704874,42704859,42704871,,400.85,338.95,407.045,480.3225,522.3355,588.8165,662.4582,160.465,49900,0,0,98.1944407,66.21888662,26.30107257,2.03130357
42704868,42704866,42704870,42704857,42704863,42704865,,417.12,360.42,424.85,492.5675,524.4415,581.803,643.1214,159.615,49900,0,0,98.19351723,69.20181823,26.00389865,15.3230831
42728122,42704868,42704858,42704875,42728127,42728125,,412.75,355.5175,421.6,485.4575,522.3115,580.862,642.1977,152.755,49900,0,0,98.18748299,68.61345428,23.19874753,11.12771556
42704866,42704870,42704856,42704859,42704873,42704863,,402.11,348.7425,413.56,487.935,521.744,592.54,665.1333,163.675,49100,0,0,98.1873253,66.30095028,26.60687549,2.629401535
42728124,42704866,42704862,42704856,42704859,42728123,,410.35,360.785,427.23,487.775,518.533,573.241,633.8202,142.85,49800,0,0,98.18414782,68.56682208,20.76057683,7.853163034
42728124,42704862,42704872,42704856,42704859,42704861,,405.74,355.55,423.97,490.43,526.707,583.87,649.4445,153.41,49900,0,0,98.18155071,67.36423849,24.97541371,23.58467877
42704866,42704860,42704858,42704857,42704873,42704871,,407.81,336.7575,410.34,480.45,518.887,580.6305,658.3243,163.22,49500,0,0,98.17876967,67.34445569,26.73713281,13.12426925
42704868,42704862,42704858,42704857,42704874,42704861,,405.45,341.23,411.84,487.37,524.899,595.636,669.4593,171.815,49600,1,0,98.17786052,166.6187639,28.16351945,11.08036935
42728124,42704866,42704858,42704875,42704873,42704869,,414.42,349.3475,419.81,486.2325,521.59,580.5965,643.0346,155.11,49800,0,0,98.17726455,68.81712226,24.19290731,25.03047884
42728124,42704875,42704857,42704859,42704873,42704863,,406.93,346.55,414.545,488.8975,526.321,602.7735,668.4734,170.255,48800,0,0,98.17655033,66.86253714,27.77260073,-11.50139719
42728124,42704870,42704856,42704859,42704873,42704863,,403.51,347.025,416.545,488.2275,524.987,584.1775,662.0665,162.075,49400,0,0,98.17414224,66.60254589,26.32072148,12.75420487
42728124,42704870,42704875,42704859,42704863,42704865,,405.57,339.3075,414.165,483.6125,519.664,587.4205,665.6118,166.495,49000,0,0,98.17328356,66.76940476,26.84577397,-8.106385171
42728122,42704872,42704858,42704857,42704871,42704865,,396.87,342.8175,409.05,477.47,514.1015,582.5925,658.1199,152.09,49100,0,0,98.17195913,65.80023047,24.64178885,-1.505738404
42728124,42704860,42704858,42704857,42704873,42704871,,409.21,340.12,406.82,484.385,517.9715,585.102,655.2819,161.62,49800,2,0,98.16815834,267.6460513,26.4495779,9.131160378
42728124,42704868,42704856,42704874,42704859,42704861,,405.84,356.96,419.58,488.89,525.7655,590.2995,652.6995,157.555,50000,0,0,98.1677367,67.25943625,25.70984533,9.897059947
42728124,42704868,42704857,42704874,42704859,42704867,,402.16,341.805,412.215,486.6225,524.1555,592.873,655.9816,156.125,49500,0,0,98.1627076,66.62135107,24.11350419,-2.116722241
42728122,42728126,42704875,42704859,42704873,42704871,,401.31,344.81,411.69,482.8,521.554,592.458,664.4502,161.31,49400,0,0,98.15836101,66.2020125,26.2860811,15.18105119
42704866,42704864,42704857,42704874,42704859,42704871,,395.5,332.4125,403.99,478.87,520.0265,587.0685,670.5163,162.5,49300,0,0,98.15785434,65.1660103,26.59904881,13.68790865
42728124,42704860,42704862,42704858,42704857,42728123,,410.37,346.655,410.315,473.35,513.4175,576.4145,640.8,148.71,49900,2,0,98.14963174,268.3129276,21.52118111,3.369530663
42728124,42704868,42704872,42704874,42704859,42704867,,397.77,348.1725,410.69,478.92,513.921,579.421,648.8288,146.03,50000,0,0,98.14629095,66.24554114,22.58879884,-18.01604033
42704866,42704870,42704872,42704858,42728127,42704865,,405.4,337.665,411.22,483.97,519.231,582.6325,656.015,159.205,49500,0,0,98.14544265,67.07321619,25.78835839,8.928899467
42704868,42704870,42704858,42704875,42728127,42704865,,414.72,343.745,412.725,487.0225,524.763,595.0425,664.2038,175.28,49500,0,0,98.14512738,68.10515356,28.50587745,7.552013546
42728122,42704866,42704860,42704859,42704863,42728125,,406.87,360.765,417.515,479.14,515.7425,575.4005,628.5637,135.285,49600,0,0,98.1434141,68.24514246,20.73241998,-18.60125214
42704866,42704864,42704870,42704872,42704859,42704869,,414.29,366.77,427.88,493.665,528.408,588.6795,637.8299,150.765,50000,0,0,98.1412989,68.96958198,23.37378001,25.87818205
42728122,42704866,42704870,42704857,42704861,42704865,,419.99,372.935,439.265,500.695,528.0035,578.689,633.2174,152.39,49900,0,0,98.13984801,69.93828603,24.852134,11.54512241
42704868,42704864,42704862,42704858,42704861,42704867,,401.52,338.1425,404.705,471.3675,504.3935,572.9965,647.812,148.96,49800,0,0,98.13940393,66.80997973,22.98047873,4.806644842
42704864,42704862,42704875,42704857,42704859,42704871,,404.72,335.7175,409.655,484.7325,528.0035,594.5125,675.1305,174.43,49200,0,0,98.13766757,66.30274991,28.56209439,12.04853281
42704868,42704862,42704875,42704859,42704873,42704871,,410.56,347.48,415.85,493.8925,533.606,597.8215,669.4945,176.34,49200,0,0,98.13702146,67.32750525,28.986162,30.85234165
42704870,42728126,42704858,42704875,42704857,42704873,,411.46,340.155,413.26,486.23,525.8335,592.6305,676.973,182.06,49700,1,0,98.13615369,167.1919166,29.91019953,46.95391953
42704870,42704862,42704858,42704875,42704857,42728127,,415.52,342.505,417.275,489.8175,531.639,596.017,676.9784,186.11,49600,0,0,98.13413165,67.76596084,30.68684502,53.36099267
42728122,42704866,42704872,42704858,42704871,42728125,,395.73,346.2775,405.31,475.3825,508.682,568.728,640.4762,135.675,49800,0,0,98.1331889,66.24575556,20.83024998,2.487369999
42728124,42704866,42704858,42704873,42704863,42704865,,409.72,349.815,411.915,478.3775,518.5175,576.295,641.6209,151.07,49400,0,0,98.13261997,68.18637439,24.59772169,-1.639084332
42704866,42704870,42704858,42704875,42728127,42704865,,409.48,336.9325,409.085,479.5925,520.277,590.079,665.3627,170.75,49300,0,0,98.13196811,67.31805209,27.73867393,0.176780915
