P_ID,P_Name,P_Salary,P_Proj,P_ID,P_Name,P_Salary,P_Proj,C_ID,C_Name,C_Salary,C_Proj,1B_ID,1B_Name,1B_Salary,1B_Proj,2B_ID,2B_Name,2B_Salary,2B_Proj,3B_ID,3B_Name,3B_Salary,3B_Proj,SS_ID,SS_Name,SS_Salary,SS_Proj,OF_ID,OF_Name,OF_Salary,OF_Proj,OF_ID,OF_Name,OF_Salary,OF_Proj,OF_ID,OF_Name,OF_Salary,OF_Proj,Total_Projection,Total_Salary,Avg_Ownership,Ownership_Product
42646322,Mark Leiter Jr.,4000,2.83,42646445,Kumar Rocker,6700,9.47,42646367,Freddy Fermin,2600,4.71,42646260,Freddie Freeman,5000,8.25,42646337,Jake Cronenworth,3400,6.49,42646273,Manny Machado,4700,7.41,42646286,Francisco Lindor,4600,7.31,42646332,Ramon Laureano,4200,7.78,42646489,Jackson Merrill,4500,9.22,42646388,Luis Robert Jr.,5100,6.93,70.40,44800,12.6,1.2611e+1
42646321,Gabe Speier,4000,2.26,42646294,Clay Holmes,8700,10.19,42646453,Francisco Alvarez,4100,5.73,42646454,Brett Baty,4000,5.95,42646270,Marcus Semien,3300,5.77,42646364,Bo Bichette,4100,6.22,42646519,Jacob Wilson,3700,6.14,42646476,Evan Carter,4200,8.33,42646287,Brandon Nimmo,4900,9.01,42646526,Carson Benge,3100,5.67,65.27,44100,11.2,1.1241e+1
42646445,Kumar Rocker,6700,9.47,42646366,Tobias Myers,7200,1.11,42646320,Danny Jansen,3200,6.56,42646334,Gavin Sheets,3700,7.04,42646504,Cole Young,3100,6.25,42646273,Manny Machado,4700,7.41,42646302,Corey Seager,5000,9.93,42646476,Evan Carter,4200,8.33,42646518,Wyatt Langford,4000,8.93,42646287,Brandon Nimmo,4900,9.01,74.04,46700,18.2,1.8246e+1
42646408,Emerson Hancock,8500,11.27,42646314,Shohei Ohtani,9500,23.57,42646375,Shea Langeliers,5700,9.66,42646260,Freddie Freeman,5000,8.25,42646337,Jake Cronenworth,3400,6.49,42646415,Josh Jung,2900,6.65,42646339,Leo Rivas,2300,5.67,42646422,Julio Rodriguez,4500,8.84,42646365,Luke Raley,3500,7.15,42646430,Lawrence Butler,3600,7.88,95.43,48900,23.0,2.3047e+1
42646321,Gabe Speier,4000,2.26,42646314,Shohei Ohtani,9500,23.57,42646361,Cal Raleigh,5000,9.05,42646525,Nick Kurtz,5200,10.24,42646312,Jeff McNeil,3500,6.85,42646486,Max Muncy,3900,7.21,42646519,Jacob Wilson,3700,6.14,42646373,Carlos Cortes,3300,6.19,42646287,Brandon Nimmo,4900,9.01,42646518,Wyatt Langford,4000,8.93,89.45,47000,24.9,2.4859e+1
42646275,Jason Adam,4000,2.94,42646294,Clay Holmes,8700,10.19,42646367,Freddy Fermin,2600,4.71,42646454,Brett Baty,4000,5.95,42646270,Marcus Semien,3300,5.77,42646273,Manny Machado,4700,7.41,42646281,Xander Bogaerts,4100,7.41,42646332,Ramon Laureano,4200,7.78,42646489,Jackson Merrill,4500,9.22,42646422,Julio Rodriguez,4500,8.84,70.22,44600,11.1,1.1132e+1
42646343,Eduard Bazardo,4000,2.42,42646314,Shohei Ohtani,9500,23.57,42646505,Dalton Rushing,3100,6.49,42646349,Josh Naylor,3900,7.62,42646504,Cole Young,3100,6.25,42646273,Manny Machado,4700,7.41,42646281,Xander Bogaerts,4100,7.41,42646440,Denzel Clarke,2200,5.45,42646421,Andy Pages,4700,7.14,42646285,Teoscar Hernandez,4800,7.39,81.15,44100,17.1,1.7122e+1
42646426,J.T. Ginn,7300,12.34,42646275,Jason Adam,4000,2.94,42646453,Francisco Alvarez,4100,5.73,42646260,Freddie Freeman,5000,8.25,42646508,Alex Freeland,3000,5.01,42646364,Bo Bichette,4100,6.22,42646386,Hyeseong Kim,2600,4.67,42646526,Carson Benge,3100,5.67,42646388,Luis Robert Jr.,5100,6.93,42646348,Kyle Tucker,6000,9.07,66.83,44300,12.9,1.2879e+1
42646514,David Morgan,4000,2.86,42646408,Emerson Hancock,8500,11.27,42646453,Francisco Alvarez,4100,5.73,42646260,Freddie Freeman,5000,8.25,42646270,Marcus Semien,3300,5.77,42646486,Max Muncy,3900,7.21,42646286,Francisco Lindor,4600,7.31,42646526,Carson Benge,3100,5.67,42646396,MJ Melendez,2000,5.06,42646348,Kyle Tucker,6000,9.07,68.20,44500,11.5,1.1547e+1
42646426,J.T. Ginn,7300,12.34,42646295,Luke Weaver,4000,2.98,42646453,Francisco Alvarez,4100,5.73,42646352,Ty France,2400,5.72,42646504,Cole Young,3100,6.25,42646269,Max Muncy,4300,7.67,42646281,Xander Bogaerts,4100,7.41,42646489,Jackson Merrill,4500,9.22,42646422,Julio Rodriguez,4500,8.84,42646348,Kyle Tucker,6000,9.07,75.23,44300,13.9,1.3853e+1
42646514,David Morgan,4000,2.86,42646295,Luke Weaver,4000,2.98,42646375,Shea Langeliers,5700,9.66,42646525,Nick Kurtz,5200,10.24,42646312,Jeff McNeil,3500,6.85,42646364,Bo Bichette,4100,6.22,42646302,Corey Seager,5000,9.93,42646430,Lawrence Butler,3600,7.88,42646470,Tyler Soderstrom,4700,8.51,42646388,Luis Robert Jr.,5100,6.93,72.06,44900,16.7,1.6734e+1
42646296,Jakob Junis,6700,2.55,42646445,Kumar Rocker,6700,9.47,42646361,Cal Raleigh,5000,9.05,42646334,Gavin Sheets,3700,7.04,42646270,Marcus Semien,3300,5.77,42646390,Brendan Donovan,4000,7.95,42646286,Francisco Lindor,4600,7.31,42646418,Dominic Canzone,3300,6.40,42646388,Luis Robert Jr.,5100,6.93,42646454,Brett Baty,4000,5.95,68.42,46400,11.6,1.1564e+1
42646417,Matt Brash,4000,0.42,42646426,J.T. Ginn,7300,12.34,42646375,Shea Langeliers,5700,9.66,42646454,Brett Baty,4000,5.95,42646337,Jake Cronenworth,3400,6.49,42646273,Manny Machado,4700,7.41,42646286,Francisco Lindor,4600,7.31,42646526,Carson Benge,3100,5.67,42646259,Tommy Pham,2500,5.01,42646388,Luis Robert Jr.,5100,6.93,67.19,44400,11.2,1.1197e+1
