P,P,C,1B,2B,3B,SS,OF,OF,OF
42766685,42766687,42766773,42766719,42766854,42766984,42766863,42766761,42766707,42766727
42766688,42766687,42766793,42766840,42766717,42766849,42766703,42766828,42766706,42766898
42766689,42766685,42766773,42766809,42766771,42766772,42766796,42766750,42766747,42766766
42766689,42766685,42766773,42766809,42766726,42766772,42766863,42766761,42766738,42766747
42766690,42766688,42766793,42766713,42766771,42766974,42766703,42766702,42767015,42766957
42766685,42766683,42766763,42766757,42766715,42766823,42766863,42766813,42766761,42766812
42766685,42766684,42766758,42766792,42766786,42766849,42766718,42766828,42766706,42766898
42766690,42766684,42766721,42766941,42766722,42766849,42766718,42766732,42766923,42766752
42766690,42766685,42766763,42766757,42766715,42766744,42766823,42766933,42766812,42766722
42766690,42766687,42766825,42766809,42766726,42766741,42766703,42766945,42766747,42766766
42766690,42766685,42766773,42766833,42766726,42766772,42766796,42766759,42766766,42766738
42766691,42766685,42766816,42766713,42766771,42766741,42766845,42766791,42766702,42766957
42766685,42766696,42766825,42766809,42766771,42766772,42766796,42766720,42766704,42766766
42766689,42766684,42766710,42766805,42766726,42766772,42766796,42766766,42766747,42766957
42766685,42766684,42766710,42766716,42766831,42766741,42766783,42766743,42766957,42766945
42766685,42766684,42766800,42766809,42766726,42766823,42766796,42766812,42766747,42766738
42766691,42766683,42766781,42766792,42766746,42766849,42766753,42766761,42766764,42766739
42766685,42766684,42766748,42766833,42766717,42766733,42766755,42766958,42766933,42766732
42766685,42766684,42766981,42766770,42766786,42766965,42766718,42766760,42766751,42766706
42766689,42766685,42766763,42766749,42766715,42766823,42766970,42766704,42766812,42766832
42766684,42766682,42766710,42766792,42766831,42767001,42766783,42766778,42766841,42766735
42766688,42766684,42766793,42766840,42766867,42766785,42766718,42766706,42766828,42766756
42766689,42766684,42766816,42766859,42766717,42766785,42766985,42766708,42766827,42766704
42766689,42766684,42766763,42766963,42766717,42766823,42766718,42766914,42766704,42766812
42766685,42766684,42766773,42766840,42766717,42766849,42766882,42766828,42766756,42766706
42766685,42766684,42766793,42766749,42766867,42766849,42766703,42766706,42766957,42766832
42766685,42766684,42766793,42766749,42766786,42766741,42766703,42766759,42766933,42766957
42766685,42766684,42766763,42766963,42766715,42766823,42766703,42766812,42766957,42766745
42766685,42766684,42766793,42766749,42766717,42766777,42766703,42766819,42766945,42766957
42766685,42766684,42766748,42766749,42766786,42766741,42766703,42766958,42766832,42766945
42766685,42766684,42766793,42766728,42766762,42766777,42766838,42766819,42766720,42766832
42766691,42766685,42766793,42766749,42766771,42766741,42766703,42766761,42766791,42766957
42766685,42766684,42766748,42766833,42766786,42766733,42766718,42766958,42766756,42766828
42766685,42766684,42766981,42766770,42766715,42766785,42766790,42766760,42766751,42766761
42766685,42766684,42766748,42766809,42766786,42766772,42766733,42766759,42766958,42766738
42766685,42766684,42766800,42766749,42766774,42766741,42766814,42766827,42766704,42766957
42766685,42766684,42766763,42766770,42766903,42766965,42766703,42766751,42766730,42766812
42766685,42766684,42766763,42766814,42766717,42766836,42766863,42766704,42766827,42766832
42766696,42766685,42766721,42766792,42766886,42766849,42766718,42766828,42766706,42766756
42766685,42766684,42766721,42766792,42766886,42766984,42766703,42766813,42766704,42766957
42766685,42766684,42766721,42766792,42766886,42766741,42766703,42766778,42766843,42766957
42766684,42766687,42766793,42766809,42766726,42766741,42766703,42766812,42766832,42766957
42766684,42766687,42766793,42766749,42766867,42766741,42766703,42766708,42766931,42766957
