P,P,C,1B,2B,3B,SS,OF,OF,OF,,Proj Score,25th,50th,75th,85th,95th,99th,Ownership,Salary,Sim Optimals,Actual,Large Slate | 100-1k,Small Slate | 1k-10k,Large Slate | 1k-10k,geomean1,Small Slate | 10k-50k,Small Slate | 50k+,Single Game,Large Slate | 10k-50k,Small Slate | 100-1k,Large Slate | 50k+,Saber Score
42991285,42991280,42991316,42991347,42991502,42991365,42991315,42991328,42991532,42991291,,91.58,72.5290966,90.66660309,109.6915989,121.2066032,136.7191048,161.6976045,63.52,48500,1,113.45,83.91088635,81.8211853,83.07174819,4.579671812,81.12461829,80.28548013,168.648931,82.37518117,82.66032346,81.53604302,5.559660867
42991283,42991275,42991345,42991320,42991366,42991480,42991361,42991449,42991350,42991313,,83.9,67.49749756,86.26000214,102.8599987,113.4000019,135.7425003,165.8949945,59.54,48500,1,70.45,82.73981261,80.9684161,82.96457203,4.129663534,80.3779506,80.60271003,162.987329,82.37410653,80.74365668,82.59886596,-30.79152405
42991275,42991282,42991370,42991464,42991308,42991298,42991309,42991335,42991556,42991406,,86.36,70.03540421,87.03540421,107.3229008,120.4679039,141.7704063,163.2844064,54.83,49700,1,70.65,83.02313815,81.38441938,82.91789106,2.893523927,80.83817978,80.7329327,164.957234,82.37165147,81.48966646,82.26640438,18.78252476
42991278,42991277,42991405,42991385,42991502,42991365,42991315,42991451,42991328,42991299,,91.02,73.5244503,90.78694916,108.0119534,118.7519535,139.4244476,161.6509477,65.18,48400,1,94.09666667,83.79572252,81.79144357,83.03611054,4.113349689,81.12335058,80.36373861,168.2775808,82.36801756,82.55105554,81.60840558,-0.18908343
42991276,42991703,42991513,42991401,42991329,42991519,42991294,42991292,42991390,42991372,,92.55,74.7934494,94.94345093,114.3934517,124.9809509,143.683448,163.8649449,81.83,50000,1,54.6,84.24540288,81.60889952,83.24670462,5.354649982,80.73006506,79.73136681,169.0262699,82.36787017,82.60759777,81.36917191,-4.853405803
42991286,42991276,42991430,42991375,42991359,42991466,42991318,42991399,42991386,42991291,,99.9,78.59750175,98.86000061,120.0850048,131.7099915,154.8599861,174.6615036,156.46,48000,1,121.55,86.41697449,80.71330595,84.2682806,13.07648021,78.8120831,76.6633892,172.602908,82.36705775,82.86199984,80.21836386,-1.053873077
42991275,42991289,42991458,42991375,42991329,42991334,42991473,42991297,42991428,42991292,,97.43,80.57464981,99.03714752,118.1621494,130.3096542,147.937149,172.444649,136.75,49400,1,41.7,85.78474428,80.8466711,84.00930761,11.24377584,79.2006467,77.42521004,171.2242036,82.36328322,82.62210776,80.58784655,5.460772291
42991275,42991286,42991354,42991440,42991308,42991306,42991361,42991342,42991376,42991478,,89.29,75.38750076,91.70000076,111.5750008,123.1500015,140.8075027,164.054003,72.41,48300,1,65.6,83.63201419,81.42514466,83.09826071,4.375105233,80.68952148,80.155768,166.8193846,82.36263753,81.95889814,81.82888405,-20.18908411
42991290,42991276,42991412,42991360,42991341,42991441,42991315,42991310,42991355,42991291,,96.08,76.60480118,95.29230118,114.1797981,123.3673019,141.8297913,160.5677914,76.34,50000,1,84.95,84.68065789,82.14845797,83.20363124,4.751018081,81.30439134,79.82736469,171.7956143,82.3595646,83.62548462,80.88253795,3.335072845
42991286,42991274,42991352,42991312,42991497,42991357,42991383,42991437,42991305,42991362,,93.92,76.23450279,94.82200241,112.8219986,124.3120045,142.2019913,166.7009912,98.05,48400,1,129.4,84.69866797,81.3294197,83.47580589,4.23347971,80.20633694,78.98347486,169.5855744,82.35272313,82.55228178,81.12986105,-14.28542137
42991275,42991277,42991418,42991360,42991329,42991519,42991294,42991292,42991532,42991487,,93.67,77.56220055,95.77470398,114.1871986,124.1346996,142.0447037,163.2317009,83.31,49200,1,48.84666667,84.40194399,81.7134042,83.24509648,4.881425709,80.81722427,79.66037676,169.8481755,82.34891655,82.87025172,81.19206904,-14.76306021
42991278,42991277,42991513,42991331,42991431,42991298,42991344,42991305,42991556,42991346,,89.07,69.2329483,87.58295059,107.9579525,119.9904541,139.4929558,166.0369438,78.35,48300,1,58.09666667,83.72091906,81.16853717,83.19864697,4.557780207,80.3177432,79.79547111,166.420783,82.34785301,81.69080926,81.82558092,-25.83025396
42991285,42991276,42991340,42991388,42991359,42991318,42991473,42991297,42991429,42991386,,99.72,80.19335175,99.36835098,120.7808475,133.0433502,150.7458466,172.9143411,146.59,48000,1,101.2,86.24502728,80.88279869,84.13429397,0,79.09538916,76.98465586,172.6928674,82.34688444,82.99353199,80.23615114,17.58212894
42991280,42991276,42991412,42991320,42991431,42991334,42991295,42991363,42991506,42991386,,90.71,74.82675552,91.68925476,109.1392517,121.6967541,141.2442429,164.5902486,77.59,48600,1,81.15,83.93106735,81.41268991,83.18628531,5.418130534,80.57323076,79.82844872,167.6977547,82.34682616,82.15747195,81.60204412,-18.68305355
42991290,42991276,42991412,42991360,42991311,42991334,42991295,42991506,42991452,42991293,,91.18,75.86730194,92.96730042,110.4672966,120.3898022,139.0173035,159.3688095,54.2,49100,1,47.95,83.64967065,82.03696647,82.88373106,3.274972749,81.49939842,80.73345882,168.6610016,82.346163,82.80290607,81.58022341,1.579437032
42991279,42991276,42991430,42991375,42991359,42991466,42991344,42991399,42991386,42991291,,97.91,77.05169868,96.05170059,117.2892056,127.9767075,151.8741913,171.5302028,134.51,48900,1,135.55,85.79935345,80.95375229,83.96014448,10.9543928,79.33855191,77.49934294,171.6529644,82.34494409,82.79296126,80.50573512,-4.388653859
42991279,42991276,42991393,42991388,42991400,42991469,42991473,42991428,42991296,42991297,,94.73,74.63070679,95.50570679,117.555706,128.6106903,147.7331978,168.9721945,112.57,48100,1,87.55,85.00757868,81.09331806,83.64658169,8.651778938,79.78856452,78.42756753,169.8417357,82.34182815,82.45431505,80.98083116,12.75420487
42991285,42991278,42991405,42991312,42991502,42991365,42991315,42991451,42991328,42991299,,91.69,74.61309624,91.17560196,109.2756042,120.5905994,139.7355988,159.9310982,58.86,48200,1,108.5,83.78367834,81.99043417,82.93875141,3.44256881,81.39268612,80.54775919,168.9306989,82.34100336,82.8353611,81.49607643,12.19476461
42991280,42991279,42991458,42991312,42991433,42991334,42991383,42991362,42991446,42991296,,88.14,68.59494781,88.29494858,107.3074512,117.654948,138.9974495,159.8104524,40.1,48100,1,120.8,83.09567831,81.83351599,82.76074072,1.92084495,81.41279521,81.07785762,166.5696483,82.34001994,82.16845358,82.00508235,16.51059389
42991276,42991274,42991412,42991300,42991431,42991334,42991303,42991423,42991487,42991532,,91.79,74.69099426,90.51599884,108.7534981,120.8410034,139.1010033,163.1990094,78.6,48700,1,108.75,84.03062779,81.61063358,83.1412865,4.780168973,80.80396884,79.91462754,168.5893474,82.33462176,82.49997487,81.44528047,-24.07461852
42991728,42991277,42991405,42991464,42991311,42991298,42991295,42991335,42991556,42991468,,81.9,64.38269997,83.90769958,103.8077011,115.1152035,140.1601997,162.7717056,33.81,48600,1,64.49666667,82.10708264,81.18336953,82.63924843,1.91885659,80.87546516,81.40763095,162.0228146,82.33134406,80.65120374,82.86350985,-23.23560268
42991279,42991276,42991352,42991447,42991353,42991357,42991473,42991297,42991428,42991304,,95.1,77.51720047,97.70469666,117.6547031,129.3246964,147.847197,172.2311906,128.12,49500,1,78.55,85.30266552,80.72245688,83.8579007,10.79197833,79.19572067,77.75095585,169.6807532,82.33116449,82.1672217,80.88639966,12.80154884
42991275,42991274,42991529,42991464,42991479,42991406,42991294,42991330,42991335,42991468,,89.34,74.59150314,91.92900085,109.2664986,121.3915028,142.4565094,164.5099979,74.42,48200,1,86.8,83.65257699,81.3374924,83.10225989,3.266953369,80.56579753,80.01548043,166.7854822,82.33056503,81.8878095,81.78024792,22.00973183
42991285,42991277,42991458,42991388,42991359,42991357,42991318,42991310,42991291,42991392,,99.52,82.33804703,100.9880524,119.5505543,130.9380493,148.2430519,172.8560432,144.93,50000,1,133.0966667,86.18997819,80.85779751,84.10527613,13.04976154,79.08040395,76.99570189,172.5599356,82.32788257,82.94249957,80.24318051,33.21895897
42991285,42991277,42991316,42991375,42991359,42991425,42991309,42991429,42991310,42991386,,94.45,74.53305244,93.83305359,114.8330517,124.5655525,141.7580414,165.7715565,95.67,48400,1,124.0966667,84.71721605,81.43264618,83.42240533,0,80.33778956,79.04297885,170.0473804,82.32754871,82.7274569,81.03273799,-20.30954212
42991290,42991286,42991345,42991375,42991359,42991318,42991309,42991409,42991392,42991291,,97.46,78.27729797,96.37730026,116.5273037,127.9223045,147.602301,171.1788071,129.2,48000,1,116.6,85.67607489,80.9513035,83.90144675,9.848341042,79.37637971,77.60175156,171.3893493,82.32652295,82.72593165,80.5518948,0.882451981
42991276,42991286,42991345,42991312,42991366,42991480,42991315,42991350,42991409,42991328,,93.38,74.35000038,92.17499542,112.3249989,122.3250046,144.039994,160.7359909,71.95,48500,1,108.55,84.15354503,81.96007354,83.05651305,4.7310305,81.22891638,80.13188441,169.9564237,82.32535589,83.05710552,81.22832392,32.2765708
42991289,42991276,42991340,42991414,42991359,42991365,42991315,42991291,42991429,42991392,,96.1,75.80265427,94.66514969,115.2901516,125.8801502,144.6151428,165.8791429,99.93,49000,1,124.65,85.0387653,81.49633878,83.50598907,0,80.31552994,78.78275371,171.1374263,82.32518023,83.029115,80.79240401,34.04508829
42991285,42991286,42991485,42991356,42991311,42991357,42991396,42991363,42991314,42991292,,93.02,74.91735268,92.24235153,112.9923477,124.3073441,146.0973465,166.5428583,94.65,48100,1,76.85,84.49641906,81.27151297,83.39929028,6.573055028,80.19654428,79.09941551,168.9934661,82.32432159,82.36864175,81.22719282,-13.45929056
42991278,42991274,42991504,42991360,42991431,42991298,42991295,42991506,42991487,42991346,,85.75,67.36225319,83.7872467,104.3997536,115.4097519,140.2522446,165.0457468,62.88,48800,1,87.05,82.99884764,81.09468978,82.95725457,3.101399336,80.45997049,80.41837742,164.3137354,82.32253529,81.13628285,82.28094221,-25.44730306
42991284,42991286,42991340,42991320,42991329,42991357,42991309,42991386,42991429,42991291,,96.09,76.90629768,96.15629959,117.0063019,127.6813049,145.5887985,169.6062958,116.27,50000,1,87.6,85.2996404,81.0623818,83.73473317,0,79.64996226,78.08505502,170.6665567,82.32231363,82.62728903,80.7574064,20.31012625
42991285,42991277,42991393,42991464,42991410,42991298,42991294,42991406,42991335,42991387,,84.41,67.74205017,85.36705017,103.9420471,114.1220493,134.4770477,161.0530533,35.35,48300,1,91.09666667,82.45865602,81.49067924,82.64456292,2.006322035,81.16802032,81.35392722,163.9129995,82.321904,81.30477234,82.5078109,-10.36123037
42991278,42991277,42991458,42991388,42991353,42991469,42991294,42991475,42991297,42991387,,91.36,72.58795166,92.91294861,113.4254532,125.5604488,147.1929573,169.1959576,102.1,48400,1,48.09666667,84.36569227,80.88292254,83.48262386,8.042793171,79.72199929,78.83893089,167.5519585,82.32170062,81.76599094,81.43863221,-22.04360664
42991728,42991274,42991412,42991360,42991433,42991382,42991295,42991506,42991532,42991293,,88.73,72.77500153,90.10000229,108.6249981,119.4499969,135.4599968,161.103006,54.34,48700,1,81.45,83.28677927,81.6889161,82.85238282,3.589558491,81.15629504,80.72189859,166.7970906,82.31976176,82.12331255,81.88536531,-27.73211896
42991280,42991275,42991529,42991300,42991479,42991298,42991306,42991426,42991442,42991330,,90.4,75.16575241,91.77824783,110.8407478,122.1357506,143.8957497,161.9307501,65.58,49400,1,70.2,83.6640743,81.67181397,82.98264539,4.664240735,81.00772719,80.32629828,167.8114058,82.31855861,82.35324287,81.6371297,8.046738803
42991285,42991277,42991530,42991312,42991400,42991525,42991303,42991446,42991296,42991299,,91.21,73.69755173,90.33504868,108.1100521,119.477549,138.6275467,160.1710495,58.45,48300,1,174.0966667,83.69355975,81.91288032,82.91149097,3.208141633,81.31932051,80.53725173,168.5719626,82.31793116,82.69494909,81.53586239,-10.11162475
42991275,42991274,42991430,42991408,42991329,42991616,42991306,42991478,42991342,42991343,,91.88,73.48949814,93.52700043,112.8270016,123.2020035,141.1720078,166.3644897,93.81,48800,1,60.8,84.25735337,81.2228608,83.32318174,5.298410461,80.21136327,79.27719164,168.2485155,82.31168421,82.15703244,81.37751257,-22.4610135
42991279,42991276,42991316,42991375,42991359,42991425,42991294,42991392,42991429,42991386,,96.08,76.61420059,94.72670746,115.0392017,125.7992031,143.4441971,166.1351938,103.57,49600,1,144.55,85.041141,81.44485988,83.50596362,0,80.24609951,78.71092214,171.0862269,82.30720325,82.98003726,80.77202587,-1.040986832
42991276,42991274,42991555,42991515,42991359,42991318,42991383,42991429,42991291,42991386,,99.85,81.4469986,100.5220032,119.6219997,130.4295006,149.8269974,171.0054941,139.77,49200,1,129.75,86.1075811,81.06251209,83.98846623,0,79.38082242,77.26170754,173.0037335,82.30677656,83.18162697,80.18766168,14.34203535
42991280,42991703,42991504,42991349,42991359,42991298,42991415,42991330,42991343,42991335,,89.09,70.44370079,89.01869965,108.9312,120.9012054,138.9511955,163.2606981,63.65,49300,1,103.85,83.49984622,81.44135833,82.99241903,4.183778115,80.7551957,80.24776851,166.765342,82.3062564,81.94878553,81.7988292,-11.72522902
42991275,42991277,42991529,42991349,42991359,42991541,42991318,42991330,42991426,42991291,,100.6,83.06220055,101.1997032,119.5497036,130.7247009,150.1871979,169.039704,135.12,49400,1,117.8466667,86.10900941,81.32108417,83.89920125,10.67272111,79.72510909,77.51530093,173.7487764,82.30322617,83.53089233,80.09341801,19.0881595
42991286,42991274,42991340,42991375,42991359,42991497,42991303,42991451,42991291,42991392,,101.38,80.79699707,100.5970001,119.5970039,131.1470032,150.1994919,172.7590091,155.29,49900,1,191.4,86.52163321,80.92799098,84.16678859,14.5447584,79.06344357,76.70859895,173.8081901,82.30224118,83.2828356,79.94739656,19.45822388
42991278,42991275,42991529,42991349,42991341,42991541,42991295,42991426,42991343,42991310,,97.02,79.53724861,96.93725204,116.1997471,126.9272476,143.0647552,161.4142467,91.01,49200,1,60.25,84.88185591,82.02807027,83.25285358,7.076147431,81.07680839,79.44780606,172.3001531,82.3015917,83.65707259,80.67258938,-3.192458302
42991276,42991277,42991418,42991375,42991359,42991334,42991295,42991429,42991392,42991386,,97,79.77220154,97.33470154,115.7847061,125.9922035,145.7146927,166.8902045,111.62,49500,1,108.7966667,85.26585178,81.39327388,83.59083637,0,80.10241458,78.42739917,171.6056619,82.29997707,83.06828928,80.62496166,-10.1976268
42991275,42991276,42991354,42991331,42991308,42991397,42991306,42991478,42991437,42991585,,93.45,78.43799782,96.01299667,114.6880016,124.5280003,144.5730034,163.5165005,86.67,49500,1,56.95,84.34669838,81.61155864,83.21051967,4.363215735,80.69984539,79.56366668,169.6488488,82.29880642,82.74773735,81.16262771,0.908225402
42991284,42991274,42991513,42991312,42991433,42991431,42991295,42991446,42991297,42991487,,86.85,68.19680405,84.80929947,101.8468018,112.5893028,132.1643021,164.2778078,58.01,48100,1,61.8,83.13868847,81.20798997,82.94218237,2.011672746,80.56442381,80.36791771,165.1373419,82.29861621,81.40449607,82.10211011,-26.41546726
42991275,42991277,42991529,42991349,42991479,42991306,42991295,42991343,42991437,42991442,,93.76,77.08720207,95.87469864,113.7247009,124.5272007,140.452198,161.9346979,80.03,48500,1,64.84666667,84.29291547,81.80766867,83.1261443,4.84186538,80.97925306,79.8124819,170.0525378,82.2977287,82.97443983,81.13095753,0.645733299
42991286,42991703,42991352,42991373,42991479,42991339,42991309,42991330,42991343,42991304,,91.43,73.09394646,91.55644989,111.8189487,122.8714462,139.2589546,162.1569484,71.81,49400,1,71.25,83.86315247,81.67057251,83.02852825,6.136507767,80.93971253,80.10508831,168.4656223,82.29766827,82.50519673,81.46304405,-19.81901824
42991275,42991274,42991555,42991475,42991308,42991449,42991361,42991384,42991448,42991293,,91.39,76.42449951,94.58699799,113.5119991,124.2094967,146.0545021,163.9519965,81.7,49100,1,92.8,83.9826441,81.46090237,83.13773511,5.145819475,80.62032179,79.7754128,168.2155884,82.29715453,82.30581136,81.45224554,28.24899852
42991279,42991286,42991340,42991375,42991359,42991357,42991473,42991297,42991495,42991291,,98.97,79.12420273,99.23669815,121.9117012,132.9442047,151.5242088,176.1937065,157.17,48700,1,142.2,86.30134874,80.41043953,84.26076293,14.37611159,78.44680313,76.40621732,171.7667999,82.29712652,82.45102535,80.25654071,20.10366619
42991286,42991703,42991509,42991440,42991308,42991365,42991315,42991328,42991326,42991293,,90.89,70.25645256,89.55644989,109.8314514,121.3064499,142.1664459,159.5359393,55.95,49900,1,96.25,83.57314392,81.94615956,82.83907096,4.219051878,81.40383144,80.66975848,168.4296841,82.29674284,82.68023252,81.56266988,11.50197908
42991285,42991276,42991352,42991375,42991359,42991339,42991318,42991304,42991392,42991429,,96.49,79.15335083,98.05335236,116.8158512,128.8608482,146.4033508,168.6648508,117.47,49200,1,112.2,85.29116544,81.1584816,83.67273026,0,79.78092032,78.16248514,171.0422006,82.29516898,82.77691677,80.67673381,-3.145114705
42991276,42991274,42991393,42991331,42991300,42991497,42991294,42991451,42991499,42991435,,93.1,75.36750031,94.45500183,114.6550045,124.3675018,141.8124985,165.4805109,92.56,49600,1,117.75,84.41568038,81.36190843,83.31136309,4.787851866,80.34398445,79.23966716,169.1687409,82.29343911,82.46622572,81.18912182,6.897887588
42991276,42991289,42991354,42991347,42991341,42991306,42991332,42991362,42991478,42991355,,88.41,72.09165001,87.75415039,105.3041534,116.6616512,136.4566475,160.7956503,51.49,48200,1,76.65,83.1854497,81.67703724,82.79509185,3.334618261,81.17423308,80.78387523,166.6119825,82.29228769,82.06739509,81.90192983,-34.61683095
42991285,42991274,42991555,42991373,42991400,42991425,42991309,42991338,42991296,42991333,,94.91,76.48785019,93.02534866,112.000351,122.5078503,143.2678505,161.0583539,79.88,49200,1,171.05,84.44666428,81.95695093,83.1217839,6.417604277,81.12704649,79.80216611,170.9291012,82.29187945,83.28183132,80.96699907,4.673299193
42991286,42991703,42991405,42991356,42991311,42991525,42991374,42991398,42991296,42991299,,86.65,68.55744553,87.55744934,108.0824451,118.5824509,136.7974403,162.6899644,52.86,48900,1,79.25,82.98314583,81.37373985,82.82828256,2.571730282,80.83727119,80.68240792,165.1985732,82.2918139,81.52860312,82.13695062,-24.15642142
42991286,42991276,42991316,42991424,42991502,42991365,42991318,42991411,42991291,42991386,,96.08,75.99750137,94.18500137,114.1225014,126.5250019,149.619986,169.3619855,118.25,48500,1,95.55,85.25962664,81.05378421,83.69313451,5.634911951,79.65183673,78.08534459,170.6798527,82.29118703,82.62027634,80.72469489,-16.00659937
42991278,42991276,42991485,42991414,42991410,42991318,42991294,42991297,42991499,42991387,,94.72,74.93425179,94.03425217,113.6717491,125.2667473,141.3342499,166.9202408,101.44,49400,1,59.2,84.82496202,81.26843712,83.4748707,4.379064811,80.08292883,78.73283751,170.0725781,82.2893624,82.61852844,80.93927109,4.806644842
42991290,42991275,42991345,42991320,42991366,42991318,42991309,42991350,42991439,42991355,,90.85,72.81230164,91.53730011,112.0247993,122.8922977,141.9197929,165.1297896,80.91,49300,1,93,83.95566616,81.28626296,83.17589608,4.88096727,80.3964619,79.61669181,167.7041455,82.28609501,82.06603304,81.50632493,3.132811934
42991728,42991277,42991418,42991464,42991311,42991298,42991374,42991346,42991299,42991461,,82.11,66.06469917,84.33969879,103.402195,114.4621975,133.4446976,161.7612003,29.81,49800,1,52.49666667,82.04261207,81.25252333,82.54541912,1.692582307,80.98916041,81.49196746,162.2725094,82.2820562,80.74971628,82.78486324,-22.26743996
42991278,42991703,42991518,42991312,42991308,42991391,42991315,42991398,42991437,42991363,,89.63,73.60620308,90.26869965,109.5436993,118.9687042,137.8186951,160.9332011,55.51,48500,1,80.9,83.42103873,81.70644426,82.85264527,2.255847345,81.13491278,80.56651931,167.4076062,82.28111378,82.27483773,81.71272032,-10.21919847
42991284,42991279,42991509,42991385,42991400,42991382,42991295,42991293,42991326,42991421,,87.57,66.96549797,87.27799988,107.2405014,117.0279999,136.6530052,158.292,34.38,48500,1,79.6,82.8391947,81.9121055,82.58956236,2.955722999,81.60307577,81.35344344,166.3570839,82.28053263,82.16173784,82.03090029,-25.12458265
42991290,42991276,42991340,42991375,42991311,42991357,42991415,42991426,42991291,42991392,,98,78.59229851,96.91730118,116.4297981,128.3673096,146.619809,168.8242914,121.55,48500,1,80.95,85.58142939,81.19514901,83.74259504,8.675098255,79.73305554,77.89422119,172.0280119,82.28050158,83.03398336,80.44166723,23.1543839
42991276,42991277,42991418,42991375,42991359,42991391,42991374,42991386,42991291,42991429,,95.76,79.70970345,97.50970078,116.1347046,127.9496998,147.8972046,169.2406953,114.6,49400,1,98.79666667,85.18149644,81.03790642,83.65988742,0,79.65670975,78.13510074,170.4766124,82.27869075,82.55951544,80.75708174,-4.651144147
42991279,42991274,42991393,42991349,42991317,42991541,42991344,42991330,42991426,42991343,,93.02,74.5916996,92.21670151,112.9916973,123.4392014,143.9292023,162.7836932,80.5,48900,1,111.4,84.19630524,81.64734325,83.1242624,6.203815599,80.79768925,79.72564641,169.4440954,82.2746084,82.71938609,81.20256556,8.464147151
42991285,42991703,42991462,42991424,42991308,42991616,42991306,42991292,42991363,42991314,,89.65,72.30929947,89.77180099,109.2968044,119.6292961,140.0492905,163.1417957,67.05,49100,1,81.9,83.57735517,81.4448867,82.98539726,4.550108967,80.73406388,80.14210597,167.1443199,82.27457444,82.03684461,81.68261653,-25.84314048
42991285,42991286,42991405,42991375,42991359,42991318,42991389,42991292,42991392,42991291,,100.34,81.36334991,100.5633469,120.8758507,130.9283463,152.0283516,170.4203604,136.97,49900,1,128.85,86.13578574,81.11158478,83.94561511,9.533399085,79.43685112,77.24668048,173.3924065,82.27088145,83.30175541,80.08071081,16.33858979
42991278,42991277,42991340,42991515,42991359,42991365,42991318,42991384,42991429,42991291,,97.39,79.63694763,97.88695145,117.4994526,128.7744537,149.106945,169.6954507,124.08,49800,1,108.0966667,85.51987451,81.0535731,83.75908546,0,79.56480596,77.80401691,171.5081254,82.27031832,82.81436216,80.50952927,10.49515903
42991284,42991276,42991485,42991373,42991329,42991519,42991294,42991292,42991314,42991499,,93,74.03479767,94.87229919,115.0972958,125.6973038,144.1997955,163.1797931,79.84,49300,1,59.95,84.21754066,81.5953007,83.1440818,5.230749069,80.72122071,79.64776185,169.3799471,82.27000181,82.66875956,81.19654295,-11.16578951
42991282,42991286,42991430,42991385,42991400,42991425,42991303,42991338,42991326,42991293,,90.36,68.99839973,88.87339783,107.1233978,118.6884007,139.7909065,162.0394069,66.22,48400,1,136.25,83.63160805,81.60042651,82.94681701,5.665949372,80.923366,80.23857496,167.7548656,82.2697565,82.28521755,81.58496546,-37.64177561
42991290,42991275,42991504,42991300,42991431,42991298,42991295,42991406,42991335,42991506,,83.06,66.97879982,84.31629944,103.7538033,114.5138081,134.4488144,164.4598146,48.74,48200,1,63,82.40769892,80.97213137,82.74826361,2.428115619,80.49360885,80.83417353,162.5687676,82.26974109,80.63156668,82.61030577,-19.24249381
42991279,42991276,42991345,42991320,42991341,42991441,42991332,42991350,42991423,42991355,,89.9,72.45970345,90.50970078,108.2347012,117.6247028,136.9121986,160.5152045,57.03,49300,1,130.55,83.43525805,81.7540793,82.8299263,4.082992602,81.19368638,80.58835463,167.6363843,82.26953338,82.35941105,81.66420163,-12.43089959
42991279,42991276,42991418,42991300,42991311,42991391,42991374,42991362,42991551,42991299,,88.09,72.99419975,90.93169785,110.4691963,121.214196,140.3217018,159.8847047,44.94,50000,1,69.55,83.04369044,81.73908011,82.70333861,2.274052734,81.30421,80.96385817,166.5031087,82.2684685,82.07943194,81.92811667,-4.887862876
42991283,42991276,42991340,42991375,42991359,42991318,42991294,42991384,42991495,42991392,,94.81,77.67750168,96.26499939,117.6274967,130.3399963,146.2900085,171.1915024,123.15,49300,1,120.4,85.13157329,80.75542102,83.7271738,9.822796599,79.2967036,77.89230411,169.5949935,82.26845638,82.15982051,80.86405689,-12.89985329
42991275,42991276,42991458,42991447,42991359,42991382,42991361,42991421,42991326,42991313,,96.17,79.35249901,96.36500168,116.1024971,126.5300022,146.7500053,165.6039963,104.75,48600,1,74.95,84.99323653,81.4625365,83.44302152,5.857149813,80.28563649,78.73542148,171.1987812,82.26612151,83.01275151,80.7159065,3.287729248
42991285,42991275,42991504,42991360,42991329,42991406,42991295,42991506,42991335,42991304,,87.72,73.26385117,90.1263504,107.7388496,118.6288536,138.6263428,164.6283429,68.27,48800,1,86.25,83.307478,81.16983034,82.97748581,3.399589893,80.45728112,80.12728893,165.6647677,82.26493659,81.49982253,81.9349444,-11.12713069
42991275,42991274,42991518,42991312,42991497,42991466,42991383,42991305,42991362,42991386,,94.55,77.11700439,94.54200363,113.1670017,124.6745068,142.7719986,166.4684953,102.92,48700,1,112.8,84.74221707,81.28066892,83.41597522,5.117126841,80.12681954,78.80057769,170.0058768,82.26212584,82.60691077,80.93588398,2.689631842
42991278,42991283,42991509,42991440,42991308,42991382,42991318,42991292,42991386,42991326,,91.17,72.43225098,90.55725098,110.8447533,122.9622517,143.0972458,166.7832419,88.16,49500,1,84.7,84.11654528,81.07970936,83.27177463,5.665959379,80.06743072,79.22266007,167.7039322,82.25949599,81.92448,81.41472535,-12.75362074
42991275,42991274,42991530,42991385,42991300,42991525,42991303,42991338,42991499,42991387,,91.24,74.21499634,91.36500168,109.1525002,120.752504,140.2674995,164.7474963,85.46,48900,1,157.8,83.98432763,81.31619723,83.14733439,5.144654143,80.42682044,79.5898272,168.0032732,82.2579576,82.15319047,81.42096436,-13.67443949
42991285,42991277,42991430,42991312,42991497,42991469,42991344,42991327,42991297,42991291,,97.85,78.89855194,95.68605042,115.7610531,127.5385532,146.7860413,167.8005414,116.1,50000,1,102.0966667,85.46445907,81.27885329,83.65232741,7.677440916,79.88365137,78.07151972,172.0470723,82.25712549,83.09098494,80.44499384,19.3290785
42991278,42991277,42991485,42991388,42991341,42991298,42991473,42991297,42991428,42991310,,95.67,77.12545204,95.83794785,115.0004501,126.0204464,145.215451,167.1764487,109.15,49900,1,51.09666667,85.00256771,81.24537042,83.50841012,9.230195979,79.99297132,78.49881372,170.6653739,82.25601102,82.73952801,80.76185342,15.02613574
42991278,42991275,42991405,42991356,42991311,42991298,42991473,42991362,42991461,42991452,,88.4,72.35824585,88.55825043,106.8082504,118.2982517,138.110746,165.159249,72.59,48600,1,40.25,83.46906813,81.13033219,83.03531522,2.136636474,80.35075355,79.91700064,166.0507853,82.25573657,81.5640851,81.82198366,-14.78463262
42991275,42991286,42991316,42991375,42991341,42991357,42991332,42991429,42991386,42991310,,95.71,76.75749969,96.47000122,114.3325005,125.2275017,144.6499954,168.1209952,113.41,49700,1,64.6,85.07393534,81.13239434,83.56481622,0,79.81854734,78.30942822,170.5730708,82.25096922,82.64151345,80.74185011,-22.25875407
42991283,42991276,42991316,42991440,42991308,42991382,42991332,42991376,42991313,42991421,,87.01,68.92750168,87.19000244,109.0899963,121.4550022,140.2849907,161.3929994,49.26,49400,1,52.4,82.93237793,81.49251344,82.73052991,2.971397197,81.01255861,80.81071059,165.5869355,82.25057508,81.69436147,82.04872706,-11.66499928
42991286,42991282,42991430,42991331,42991308,42991497,42991361,42991326,42991313,42991293,,90.19,69.22039795,89.29540253,107.7828979,118.8854004,141.6253922,163.751398,72.1,49400,1,89.25,83.70785456,81.37227012,83.02903604,5.404823323,80.59374197,79.91492345,167.4219112,82.2505079,82.05108864,81.57168938,-19.43606883
42991285,42991278,42991405,42991385,42991329,42991365,42991315,42991502,42991328,42991299,,90.83,74.26310349,92.1006012,109.1255951,120.0406029,139.3906097,161.6910982,65.92,48300,1,80.5,83.68324303,81.63947415,82.93077076,4.133592786,80.95821786,80.20574559,168.1059387,82.24951446,82.39194642,81.4970422,0.611275807
