P,P,C,1B,2B,3B,SS,OF,OF,OF,,Proj Score,25th,50th,75th,85th,95th,99th,Ownership,Salary,Sim Optimals,Actual,Saber Score
42614724,42614729,42614837,42614900,42614907,42614891,42614766,42614940,42614758,42614833,,99.16,81.34685135,98.13434982,116.7718525,127.016853,145.4618507,169.5733566,65.08,49800,1,145.75,16.35567695
42614728,42614724,42615014,42614823,42614880,42614853,42614749,42614877,42614772,42615046,,99.04,85.20284843,105.8403473,129.3403473,141.6203598,159.7503418,179.6413504,153.08,49300,1,112.45,5.903951451
42614726,42614729,42614910,42614816,42615024,42614986,42614780,42614832,42614756,42614764,,97.86,75.85649872,95.21900177,119.456501,133.4590012,152.9014977,182.5720062,67.65,49400,1,138.05,-3.106455691
42614737,42614736,42614769,42614834,42614773,42615046,42614941,42614746,42614810,42614753,,89.11,73.38289642,90.53289795,109.2329025,120.4403999,135.8654015,164.1379041,67.15,49800,1,85.05,-34.05319154
42614741,42614730,42614830,42614765,42614773,42614887,42614757,42615028,42614747,42614859,,76.69,63.55699921,80.95700073,98.35700226,108.122002,127.5794994,149.8749947,26.64,49700,1,48.55,-57.69780874
42614737,42614736,42614769,42614834,42614773,42614759,42614941,42614887,42614810,42614753,,83.05,67.87039948,84.70789719,103.7953987,114.0354023,132.6354034,155.74491,38.55,49700,1,71.05,-43.1969434
42614737,42614736,42614830,42614765,42614773,42614887,42614757,42615028,42614747,42614859,,81.2,66.46690369,83.76689911,103.2294025,113.9244011,130.5843948,156.9484006,27.39,49500,1,86.05,-60.23222804
42614737,42614741,42614769,42614816,42614761,42614986,42614941,42614747,42614810,42614753,,90.53,76.26244736,92.91244888,114.9749489,125.2699505,145.56744,162.1194571,63.16,49800,1,97.6,-23.51097912
42614727,42614728,42614890,42614763,42614789,42614955,42614875,42614858,42614756,42614825,,103.5,86.15740395,105.044899,123.7823963,136.2449036,156.0124039,171.5089035,141.05,49800,1,113.75,-6.264748424
42614727,42614733,42614890,42614763,42614789,42614955,42614875,42614858,42614756,42614796,,105.16,85.14029694,104.8153,124.3403015,134.8703011,154.9403076,179.0047955,138.72,49200,1,106.5,-18.01604033
42614724,42614736,42614979,42614946,42614794,42614799,42614792,42615000,42614750,42614823,,100.39,82.68130112,101.6937981,121.6937962,133.5012901,151.2688049,167.9458018,152.42,49200,1,130.2,-18.93265843
42614724,42614736,42614979,42614946,42614794,42614799,42614792,42615000,42614750,42614825,,100.74,83.93130112,102.2188034,123.8688049,133.8012932,152.266304,171.2558049,146.06,49200,1,126.2,-15.49030393
42614744,42614724,42614979,42614946,42614850,42614799,42614792,42614750,42614783,42614825,,97.05,79.28344536,98.12094116,118.4209423,129.8159508,153.1384415,168.0054472,126.44,49700,1,104.3,-28.0892998
42614724,42614736,42614979,42614946,42614794,42614911,42614792,42614750,42614756,42615046,,100.99,80.78030014,99.66779327,119.0052986,131.2652992,148.680304,175.4567949,132.39,49100,1,142.2,0.994226057
42614744,42614724,42614979,42614946,42614794,42614911,42614792,42614750,42614756,42614823,,98.56,79.48744774,96.77495193,117.9624519,129.4074486,150.4199486,172.1604482,137.16,50000,1,136.3,-16.13574624
42614733,42614736,42614769,42614946,42614850,42614911,42614792,42614750,42614866,42614753,,87.29,69.2873497,88.44984436,108.6748486,118.4448547,136.0023476,156.9573445,62.3,49100,1,70.4,-32.64184892
42614744,42614724,42614769,42614946,42614850,42614911,42614792,42614750,42614753,42615046,,96.22,77.72694397,95.87695313,116.1519508,127.2994484,146.0294472,170.3864531,115.58,50000,1,82.3,-30.62372208
42614744,42614724,42614769,42614946,42614761,42614911,42614792,42615000,42614750,42614866,,94.19,78.0569458,94.98194504,116.28195,128.0369576,145.071946,168.3154459,95.28,49800,1,111.3,-18.27433258
42614744,42614724,42614769,42614946,42614761,42614911,42614792,42614750,42615028,42614866,,94.79,77.1514492,95.41394806,115.5889511,129.6939423,147.3239494,171.0349466,98.22,49600,1,111.3,-12.94299662
42614738,42614725,42615043,42614770,42614922,42614822,42614751,42614750,42614782,42614989,,92.39,73.85959625,93.44710159,112.5095997,123.4470978,144.8596069,167.8111038,64.42,50000,1,114,-22.05229253
42614738,42614725,42615043,42614770,42614997,42614822,42614751,42614750,42614782,42614989,,90.54,73.63360214,92.59609985,110.6335983,121.1536007,141.8886002,166.8000969,61.02,49500,1,92,-33.36040676
42614724,42614725,42615043,42614770,42614997,42614822,42614751,42614782,42614989,42615003,,100.21,83.49895096,100.6114502,121.3364487,132.9689545,152.7789444,179.4114532,99.29,49600,1,89.1,0.228325115
42614724,42614733,42615039,42614771,42614820,42615001,42614767,42614843,42614898,42614772,,105.52,87.61675262,106.3917542,127.6417522,139.2767525,158.6242599,177.5712421,134.56,49100,1,89.2,17.5476715
42614724,42614733,42615039,42614763,42614820,42615001,42614767,42614843,42614898,42614772,,107,88.4667511,106.2167473,128.9667511,142.0167542,162.7667542,184.2557512,137.73,49400,1,85.2,40.6070739
42614724,42614736,42615039,42614763,42614820,42615001,42614767,42614795,42614898,42614772,,104.74,86.2417984,104.8918037,124.8417988,137.9643021,158.1518143,180.1658,126.99,49800,1,99.2,22.07864821
42614724,42614733,42615014,42614771,42614794,42615046,42614767,42614898,42614825,42614772,,106.83,94.77324677,116.4857521,137.5607452,149.5332436,171.7657425,186.5982605,194.05,49700,1,121.2,66.67434573
42614724,42614733,42615014,42614763,42614820,42615046,42614915,42614746,42614795,42614898,,102.26,89.56075096,107.9357491,129.1357498,144.2407539,163.4332512,187.4252513,126.53,49400,1,82.2,102.4229407
42614724,42614733,42614755,42614771,42614820,42615001,42614915,42614938,42614843,42614795,,96.93,76.77275085,96.07275009,115.3977489,128.5452522,152.8902565,172.9282448,80.04,49300,1,68.2,8.597492427
42614724,42614725,42615039,42614763,42614820,42615046,42614915,42614843,42614898,42614772,,109.94,90.00494957,108.79245,130.092453,142.564949,164.7474617,182.2969501,170.73,49100,1,94.1,39.7336036
42614743,42614724,42615039,42614763,42614820,42614759,42615060,42614843,42614795,42614772,,105.87,86.71135139,106.7113495,126.9113522,139.4013535,158.7363586,179.7563586,111.36,49300,1,118,49.31185246
42614724,42614733,42615039,42614763,42614820,42615046,42614915,42614746,42614898,42614772,,112.1,91.84824753,110.7107506,131.6982498,143.4682526,166.6957512,193.6627513,158.91,49800,1,98.2,70.38338184
42614727,42614724,42615026,42614847,42614803,42614759,42615013,42614933,42614897,42614758,,105.09,86.53224945,104.6322479,124.0572491,133.5397552,153.7422539,175.541257,87.17,49100,1,126.3,47.26795554
42614731,42614724,42614920,42614847,42614803,42614759,42615013,42614933,42614828,42614772,,103.36,84.50385094,101.9663544,121.9788532,131.8238457,152.8288452,175.5733453,90.19,49100,1,142.85,24.79376048
42614727,42614724,42614920,42614880,42614803,42614759,42614807,42614933,42614897,42614828,,107.41,89.78224564,107.5072479,126.3447514,137.7897552,158.1322479,173.7382539,95.29,49800,1,133.3,37.54767478
42614727,42614724,42614920,42614847,42614880,42614759,42615013,42614933,42614828,42614758,,107.44,90.41975021,107.3822517,124.9197483,134.4622505,157.109745,180.4972539,90.87,49600,1,146.3,93.82993579
42614724,42614725,42615035,42614809,42614892,42614759,42615060,42614897,42614828,42614777,,96.05,79.43945122,96.51444626,115.6519508,124.9119503,142.3269592,162.000441,88.85,49400,1,119.1,-38.42924833
42614724,42614725,42615035,42614778,42614892,42614759,42615060,42614897,42614828,42614777,,96.53,80.46444893,96.56444931,114.7519474,126.089447,145.0544418,164.341947,89.29,50000,1,126.1,-36.10997498
42614724,42614725,42615035,42614765,42614892,42614759,42615060,42614828,42614940,42614777,,96.94,79.36445045,98.13944626,115.8644505,125.3894436,141.5944473,162.844447,92.45,50000,1,130.1,-38.22698891
42614724,42614733,42614903,42614809,42614892,42614759,42615060,42614828,42614783,42614777,,98.42,80.17024803,98.50775146,117.9327469,129.3302406,149.4102455,170.7107484,78.58,49700,1,122.2,-11.1744754
42614724,42614730,42615035,42614809,42614892,42614759,42615060,42614828,42614783,42614777,,91.39,73.51235199,90.58734894,110.9498501,120.8773502,140.564859,159.7383414,65.84,49200,1,113.8,-48.18398654
42614724,42614730,42615035,42614778,42614892,42614759,42615060,42614828,42614783,42614777,,91.87,74.73734474,90.96234894,111.2248459,122.4698483,139.4123535,164.6133504,66.28,49800,1,120.8,-26.57038271
42614724,42614733,42615035,42614778,42614892,42614759,42615060,42614828,42614783,42614777,,97.41,79.50775146,96.98274612,116.8202457,125.9152523,147.0777397,165.7927515,78.82,49400,1,116.2,-24.6469453
42614726,42614724,42615014,42614823,42614850,42615046,42614845,42614796,42614819,42614772,,103.4,91.18385315,110.6963501,131.4463501,141.6613609,162.5613556,190.349344,191.33,49700,1,98.3,4.204346612
42614738,42614724,42615014,42614823,42614850,42615046,42614748,42614796,42614819,42614772,,105.99,92.95885658,112.9963531,134.67136,144.711351,165.6563469,194.21485,203.42,49700,1,121.9,10.8136788
42614740,42614724,42615014,42614823,42614839,42615046,42614749,42614796,42614819,42614772,,102.74,88.89660454,109.0341034,133.3341103,142.3315987,164.3591003,191.5640973,181.89,49400,1,117.35,2.54339911
42614744,42614724,42614901,42614946,42614789,42614799,42614766,42614758,42614955,42614825,,102.83,85.80495262,103.8549461,125.0049515,137.2449509,155.0849556,175.4419469,153.89,49400,1,115.3,-15.08578062
42614744,42614724,42614901,42614995,42614789,42614799,42614766,42614758,42614955,42614825,,102.48,85.31744576,103.1299515,122.3924446,135.8374542,151.1449554,173.442962,149.97,49100,1,111.3,-20.15462518
42614732,42614728,42614901,42614995,42614789,42614799,42614766,42614758,42614796,42614825,,96.91,80.00144958,97.96395111,117.4889507,130.6714539,147.9814438,170.2874586,120.96,50000,1,91.9,-31.97483122
42614732,42614724,42614901,42614995,42614789,42614799,42614766,42614983,42614796,42614825,,104.78,84.87229919,104.5723038,125.9972973,137.2723083,157.0747963,185.783793,157.37,49300,1,78.45,-15.14601111
42614732,42614724,42614901,42614995,42614789,42614799,42614780,42614858,42614796,42614825,,109.85,91.21679497,110.7793007,130.1418037,143.2167908,158.7092911,184.041297,171.24,49900,1,80.45,23.57179075
42614735,42614724,42614901,42614995,42614789,42614799,42614766,42614858,42614796,42614825,,107.57,86.96780396,107.6927986,128.6177979,139.6752884,161.1227982,183.475304,160.17,50000,1,95.85,-2.929967456
42614728,42614724,42614846,42614922,42615024,42614822,42614780,42614878,42614924,42614756,,102.79,86.39134979,105.3663483,124.1038494,134.3663483,154.3263458,184.0683453,97.94,49000,1,120.45,32.27656484
42614741,42614724,42614901,42614838,42614789,42614799,42614767,42614865,42614898,42614796,,107.21,89.29235077,108.6173477,129.792347,143.0323479,160.4973465,182.0768372,165.98,49600,1,74.75,20.77488005
42614724,42614727,42615039,42614763,42614761,42615001,42614941,42615002,42614746,42614898,,106.5,89.96325684,107.9882507,126.6382523,137.6107559,158.0432533,179.2442506,126.36,49800,1,122.3,33.60190988
42614724,42614727,42614901,42614838,42614789,42614799,42614941,42614810,42614982,42614796,,107.32,88.73974991,107.3022499,127.3647499,137.7597565,158.5247581,176.6127643,171.26,49600,1,92.3,-6.910189241
42614724,42614727,42615039,42614763,42614820,42614799,42614941,42615002,42614746,42614982,,107.2,88.95874596,107.6212463,127.9587479,139.9512512,160.0887581,178.9302495,130.16,49900,1,96.3,32.43148327
42614724,42614727,42615039,42614763,42614761,42615001,42614941,42615002,42614746,42614982,,102.57,85.16476059,103.8772469,124.0397511,134.1772614,152.2622498,174.3317552,109.01,49200,1,120.3,13.64056617
42614726,42614725,42614903,42614816,42614794,42614986,42614845,42615003,42614777,42614783,,94.96,76.36459923,94.85210037,115.3271027,126.334602,147.4071053,172.6880936,100.01,49100,1,161.4,-18.56259406
42614726,42614725,42615035,42614816,42614794,42614986,42614902,42614832,42614777,42614783,,96.85,76.9645977,96.32710266,115.6270981,127.484597,147.0796028,169.7495966,112.85,49100,1,132.4,-25.02989471
42614726,42614725,42615035,42614816,42614794,42614986,42614902,42614777,42614783,42614823,,96.18,76.67710114,95.35210037,115.8146,128.5145966,146.4820969,172.6346057,132.01,49200,1,128.4,-20.49891949
42614738,42614725,42614830,42614816,42614794,42614986,42614845,42614777,42614783,42614823,,95.76,77.00209999,95.82709885,115.7645969,128.1071022,146.0871025,172.9300935,121.89,49200,1,170,-1.372392941
42614726,42614725,42614830,42614816,42615150,42614986,42614845,42614832,42614777,42614783,,92.8,75.16460037,93.25209808,113.1896,124.5870998,143.9870964,171.8311026,78.52,49000,1,112.4,-16.93610549
42614738,42614724,42615014,42614765,42614794,42615046,42614902,42614811,42614758,42614772,,104.89,93.36535072,111.3903503,132.4278564,144.0453499,161.0678535,186.0688533,159.29,49800,1,176.9,46.00733221
42614724,42614742,42615014,42614765,42614794,42615046,42614902,42614811,42614758,42614772,,101.61,89.25284958,106.9403496,129.1903458,140.5653534,160.2403481,180.2163474,153.6,49300,1,153.65,40.42638838
42614724,42614727,42615014,42614765,42614863,42615046,42614902,42614859,42614758,42614772,,108.01,98.25724983,116.7572517,135.5697556,145.6397484,167.982254,185.6467479,159.91,50000,1,125.3,62.57365942
42614724,42614727,42615014,42614900,42614794,42615046,42614902,42614811,42614758,42614772,,110.22,97.98225403,115.8572502,137.1447487,149.0822449,167.1572479,190.6057449,180.65,49600,1,155.3,111.6829634
42614738,42614724,42615014,42614765,42614794,42614759,42614902,42614828,42614772,42615046,,104.66,91.60284996,111.9903488,132.4778481,145.2153473,163.6303558,184.9653473,160.34,49500,1,166.9,36.85069084
42614724,42614742,42615014,42614765,42614794,42614759,42614902,42614828,42614772,42615046,,101.38,87.20284843,108.0153503,129.1153564,141.9378456,158.1253563,178.2203473,154.65,49000,1,143.65,15.26285559
42614724,42614739,42615014,42614763,42614820,42615046,42614902,42614746,42614795,42614819,,98.24,84.91385269,105.0513496,124.9638462,136.863842,155.5388489,182.6633427,128.73,49800,1,77.45,33.35230052
42614724,42614739,42615014,42614763,42614820,42615001,42614902,42614746,42614795,42614898,,95.25,81.77134705,103.1963501,122.3713531,134.6313492,155.233844,177.5818501,103.54,49200,1,75.45,34.97879505
42614724,42614729,42615014,42614763,42614820,42615001,42614902,42614746,42614795,42615046,,99.34,85.60284996,105.9403496,125.4278526,136.8803574,157.9778618,178.1188564,115.91,49600,1,115.75,66.91946387
42614724,42614727,42614854,42614823,42615037,42614776,42614767,42614885,42614949,42614819,,108.94,94.08175278,111.5192528,129.4067535,141.4667458,164.5467361,190.2007445,185.2,49500,1,90.3,30.36181629
42614724,42614727,42614854,42614823,42614794,42615046,42614767,42614949,42614819,42614898,,116.06,95.78074646,117.6182556,139.7932434,150.4307365,170.3532463,198.6587344,226.69,49000,1,122.3,83.26644897
42614724,42614727,42614854,42614823,42614794,42615046,42614748,42614949,42614819,42614898,,118.48,98.593256,120.0682487,141.8432503,153.2882538,173.3507462,204.1447495,239.84,50000,1,129.3,93.97646189
42614724,42614727,42615043,42614770,42614922,42614822,42614751,42614924,42614897,42614885,,106.6,88.5897522,107.5772552,128.2772446,139.9672409,160.1222641,182.9692401,107.49,49200,1,110.3,57.47455955
42614724,42614727,42614890,42614816,42614994,42614799,42614875,42614777,42614955,42614796,,112.47,94.36275101,112.6002502,133.300251,146.3827576,166.3827446,186.3762442,178.77,49100,1,128.3,34.74656045
42614737,42614724,42614890,42614847,42614880,42614799,42614875,42614897,42614752,42614796,,109.99,90.24230003,109.5298004,132.2797928,145.1047974,165.3672974,193.3047945,145,49200,1,129.85,43.3437556
42614724,42614729,42614910,42614855,42614930,42614853,42614780,42614832,42614802,42614858,,101.45,82.3518486,100.2893486,120.7768497,133.8518593,155.1293495,178.8198615,88.67,49000,1,123.75,33.79548192
42614743,42614726,42614903,42614774,42614789,42614799,42614751,42614989,42614825,42614796,,98.84,78.81850052,99.55599976,120.5060024,130.9059937,153.8659943,175.2385027,110.36,49700,1,95.3,-24.87497777
42614731,42614727,42614901,42614774,42614789,42614799,42614751,42614782,42615003,42614989,,100.1,79.87440109,99.18690109,121.1994038,133.2868958,155.69189,174.9628897,106.69,49200,1,124.15,-18.31298769
42614743,42614727,42614903,42614774,42614789,42614799,42614751,42614989,42614825,42614796,,105.04,85.21039581,106.0478973,128.0979004,138.1203995,160.1404007,182.2243913,135.14,49100,1,114.3,1.876386628
42614743,42614738,42614901,42614774,42614789,42614799,42614751,42614782,42614825,42614796,,100.85,80.36500168,101.3899994,123.5400009,133.7050034,155.5949966,180.5974963,124.93,49600,1,136.9,-15.30092955
42614743,42614727,42614903,42614774,42614789,42614799,42614751,42614782,42614989,42614825,,103.03,82.99790764,103.5228996,126.5104065,137.7553947,160.1204002,184.5058943,119.85,49400,1,120.3,10.83076671
42614724,42614729,42614901,42614912,42614794,42615046,42614875,42614756,42614819,42614823,,111.42,88.91934586,109.8443527,132.4193535,142.3268494,164.676857,187.9778452,212.06,49100,1,177.75,39.72071707
42614743,42614724,42614755,42614771,42614794,42615046,42614902,42614877,42614819,42614823,,108.19,86.40485382,107.8673515,128.0923538,139.7248489,163.9323433,183.0208493,175.03,49000,1,127,19.96163577
42614737,42614730,42614846,42614770,42614794,42614986,42614845,42614777,42614783,42614764,,90.36,72.01445198,89.86444855,111.201952,122.2394485,140.1069473,162.1894531,73.4,49500,1,128.65,-11.6521135
42614737,42614733,42614846,42614770,42614794,42614986,42614845,42614777,42614783,42614764,,95.9,78.27235031,95.83485031,114.6598492,125.7923515,144.5298485,169.8953571,85.94,49100,1,124.05,-3.799241409
42614741,42614727,42614901,42614763,42614789,42614799,42614915,42614795,42614746,42615002,,100.24,80.43639755,100.3739014,121.8614006,135.0064018,154.116407,170.6988983,118.56,49400,1,81.05,15.37462622
42614724,42614741,42614901,42614995,42614820,42614799,42614915,42614795,42614746,42614843,,104.89,84.31184959,105.4993477,125.6743488,139.7818512,160.9268471,186.6088409,121.49,49200,1,78.75,21.60101086
42614741,42614736,42614901,42614763,42614789,42614799,42614915,42614795,42614746,42614843,,94.97,76.00244904,95.67744827,117.3649483,129.1024475,149.4024506,175.4824536,92.56,49100,1,75.95,-6.966219842
42614724,42614733,42615043,42614770,42614803,42614822,42614751,42614924,42614968,42614802,,98.35,79.92475128,99.19975281,118.3247452,131.0547516,154.4447586,174.0787378,82.03,49700,1,69.2,16.46324992
42614724,42614730,42614903,42614770,42614997,42614822,42614751,42614924,42614989,42614802,,94.25,78.11534882,95.54035187,116.1903515,127.7653503,146.8778564,177.5683534,70.92,49000,1,73.8,-4.707174376
42614724,42614730,42614903,42614770,42614997,42614822,42614751,42614924,42614968,42614802,,91.81,75.72285271,93.56034851,113.0228519,125.317849,146.6803398,175.3728516,70.22,49200,1,73.8,-22.05229253
42614724,42614733,42615043,42614770,42614997,42614822,42614751,42614924,42614802,42614783,,100.47,82.20475006,102.154747,121.1297455,132.252253,154.4347488,175.0177516,86.08,49900,1,73.2,-0.800068025
42614732,42614729,42615043,42614770,42614922,42614822,42614807,42614802,42614756,42614783,,91.44,73.13344955,91.5209465,113.6209488,124.7034462,143.5684586,172.5319563,48.81,49100,1,97.2,-22.9257673
42614731,42614724,42615014,42614808,42614794,42615046,42614748,42614796,42614898,42614823,,106.69,93.21635437,113.8163452,135.4288521,147.3488556,171.6763512,189.5853453,195.05,49500,1,120.85,38.33094239
42614743,42614724,42615014,42614808,42614794,42614776,42614748,42614949,42614898,42614823,,104.18,93.49884796,113.2113533,133.9988556,148.7238403,166.7863464,192.9598555,184.65,49200,1,132,56.23970628
42614743,42614724,42614854,42614808,42614794,42614776,42614748,42615046,42614898,42614823,,113.93,95.31134987,114.811348,136.6988449,149.8863525,170.0513466,193.6528525,212.54,49900,1,122,73.8946557
42614731,42614724,42614854,42614808,42614794,42615046,42614748,42614949,42614898,42614823,,111.25,93.30384636,110.6163483,134.4788551,144.73134,164.9813507,188.8363452,195.39,49000,1,126.85,42.34983027
42614743,42614724,42614854,42614808,42614794,42615046,42614748,42614772,42614898,42614823,,117.77,97.08634949,117.5363464,140.2488556,153.2438568,174.7063408,198.8933525,230.73,50000,1,139,92.67269373
42614731,42614724,42614854,42614808,42614794,42614776,42614748,42614949,42615046,42614898,,110.64,93.90385056,110.9163475,132.9788551,144.1738495,165.6838516,196.9878392,184,49900,1,124.85,49.24742281
42614731,42614724,42615014,42614763,42614794,42615046,42614915,42614746,42614898,42614823,,104.79,88.86634827,109.9913483,134.391346,146.4663544,166.2263397,193.4208513,161.03,49600,1,129.85,60.1854682
42614727,42614724,42615035,42614774,42614994,42614986,42614751,42614989,42614783,42614764,,107.17,87.60725403,105.5822525,124.5447464,137.9172531,159.557251,181.621754,115.96,50000,1,108.3,17.50032753
42614727,42614733,42615035,42614774,42614994,42614986,42614751,42614782,42614783,42614764,,97.85,78.72480392,95.91230011,116.6123028,128.1023094,148.0073013,174.3697955,80.77,49100,1,97.5,-26.38100684
42614727,42614724,42615035,42614774,42614994,42614986,42614751,42614989,42614782,42614764,,106.55,87.71974945,104.357254,126.932251,136.8572411,159.0622513,182.559751,113.13,50000,1,103.3,1.493435446
42614743,42614733,42614769,42614808,42614761,42614776,42614748,42614865,42614949,42614885,,95.43,79.49790001,97.8103981,117.0603981,127.7103958,153.080394,175.6253973,94.63,49200,1,116.2,-15.50318897
42614743,42614733,42614769,42614808,42614761,42614776,42614748,42614865,42614949,42614905,,94.63,79.16039658,96.6853981,118.1729012,128.8253952,150.1629005,177.5623943,94.04,49000,1,113.2,-22.18563706
42614726,42614728,42615035,42614816,42615150,42614986,42614780,42614756,42614783,42614764,,93.72,75.68749809,94.54999924,113.2749977,124.0225002,145.0050003,166.666994,70.37,49200,1,106.75,-41.62200093
42614726,42614725,42614910,42614816,42615150,42614986,42614780,42614858,42614756,42614783,,97.67,77.0646019,96.85210037,117.7396011,128.1770935,147.7295967,167.9400935,86.34,49600,1,120.4,-22.07806408
42614726,42614728,42614910,42614816,42615150,42614986,42614780,42614858,42614756,42614764,,95.86,77.03750229,95.75,116.0999985,126.0600002,151.0050003,169.221497,70.46,49000,1,100.75,-33.66155028
42614727,42614724,42615017,42614991,42614798,42614805,42614780,42614756,42614832,42614973,,108.55,91.46524811,108.6152496,128.9902534,139.5152435,156.1327492,185.6697527,114.06,49900,1,118.3,38.65786791
42614724,42614733,42615014,42614823,42614794,42615001,42614915,42614750,42614819,42614772,,103.96,90.82775116,109.0527496,130.327755,141.1852478,164.3927467,191.2227345,186.9,49700,1,117.2,24.35926646
42614724,42614733,42615014,42614823,42614794,42615001,42614748,42615002,42614819,42614772,,104.45,91.87775421,110.3777542,131.6402473,144.6777496,165.1802498,186.9857376,197.59,49300,1,120.2,21.81195766
42614724,42614742,42615039,42614823,42614794,42615001,42614902,42614746,42614819,42614772,,107.46,86.8323555,107.0823555,127.6948547,138.4398582,161.0823517,181.7378456,187.57,49200,1,133.65,-0.946298987
42614741,42614726,42615014,42614765,42614794,42614759,42614757,42614828,42614819,42615046,,88.51,79.71100426,96.88599777,116.0235023,127.2610016,144.781002,163.7129985,101.28,49300,1,99.05,-33.21837187
42614743,42614733,42615014,42614765,42614794,42614759,42614757,42614747,42614819,42615046,,92.8,80.81490135,100.3274002,119.9149036,131.2349022,149.9348984,171.6793987,110.15,49400,1,124.2,-16.04105681
42614737,42614741,42615014,42614765,42614794,42614759,42614757,42614747,42614819,42615046,,89.73,80.05045319,97.27545166,117.7129536,128.9179611,148.545443,169.8629486,103.64,49200,1,105.6,-14.24676478
42614741,42614726,42615014,42614765,42614794,42614911,42614757,42614747,42614819,42615046,,87.49,77.43500519,96.5850029,115.1850014,125.7675026,145.6775032,167.9155006,105.31,49300,1,83.05,-21.68222815
42614724,42614725,42615014,42614823,42615150,42614986,42614780,42614756,42614858,42614783,,103.01,90.97994804,109.9674492,130.6799545,141.3499535,156.957444,181.2544469,145.35,50000,1,115.1,25.83083808
42614724,42614725,42615014,42614823,42615150,42615046,42614780,42614756,42614858,42614772,,107.4,93.9924469,113.7674484,134.1424522,147.2074448,169.3024506,191.2699469,187.09,49900,1,113.1,51.923877
42614724,42614727,42614901,42614900,42614820,42615001,42614915,42614843,42614746,42614833,,109.16,87.75974846,105.8722534,128.1097565,139.0422516,158.0172531,185.6552472,118.25,49700,1,102.3,48.42549264
42614738,42614727,42614830,42615064,42614773,42614887,42614780,42614782,42614832,42614756,,91.7,75.53090286,91.35589981,111.3809013,122.7883984,142.5733994,171.5964021,64.66,49300,1,101.2,-16.875875
42614738,42614727,42614830,42615064,42614773,42614887,42614780,42614791,42614832,42614756,,91.12,73.46839714,92.18090057,109.4433994,121.9383999,141.3484024,165.202908,63.44,49100,1,101.2,-30.4559201
42614744,42614724,42614920,42614847,42614803,42615001,42614915,42614747,42614843,42614746,,98.67,79.09895325,96.72394943,117.4739513,128.0289532,148.2989502,171.2509622,73.63,50000,1,91.3,0.396128604
42614724,42614733,42614920,42614847,42614803,42614790,42614749,42614933,42614939,42614852,,97.56,79.58025742,96.21775818,115.3177547,125.950256,147.5877403,164.6427431,74.12,49200,1,97.2,-6.966219842
42614744,42614724,42614920,42614847,42614803,42615001,42614749,42614933,42614843,42614746,,97.23,79.69895172,96.62395477,115.9864502,127.1289528,145.5639496,171.3624532,73.06,49700,1,109.3,10.05617827
42614724,42614727,42614920,42614847,42614803,42615001,42614915,42614933,42614843,42614746,,106.3,86.60075188,105.4382515,124.7007484,137.1182564,153.743251,175.4587628,99.77,49200,1,101.3,64.93579149
42614743,42614728,42614755,42614771,42614909,42614986,42614845,42614802,42614764,42614783,,89.93,73.71500015,90.54000092,110.4650002,122.2799992,140.2699997,157.8165024,48.44,49200,1,106.45,-40.36557674
42614735,42614730,42614755,42614771,42614909,42614986,42614845,42614802,42614764,42614783,,83.13,65.85194969,83.88945007,103.4894466,113.5144501,132.4469444,156.4259592,32.78,49500,1,79.65,-53.39486003
42614732,42614724,42615039,42614763,42615150,42615001,42614780,42614756,42615002,42614746,,102.46,83.47830391,103.1282997,122.0283031,133.303299,151.9533081,173.2078079,93.64,49600,1,84.45,23.18015695
42614732,42614724,42615039,42614763,42615024,42615001,42614780,42614756,42615002,42614746,,102.38,83.42830086,101.7783012,122.3658009,132.4683067,152.0832985,175.6403021,90.09,49900,1,95.45,24.37635213
42614724,42614729,42615014,42614770,42614794,42614822,42614902,42614898,42614823,42614825,,104.82,93.0468502,113.4843521,136.2718544,148.8168549,170.6018562,195.6208446,178.17,49400,1,120.75,48.31371307
42614724,42614729,42615043,42614770,42614922,42614822,42614751,42614782,42614916,42614989,,100.9,81.42935181,101.104351,120.9418507,135.7793579,154.8868637,180.9788519,84.13,49400,1,123.75,13.36518824
42614724,42614738,42615014,42614770,42614794,42614822,42614902,42614782,42614898,42614772,,105.52,93.5278511,113.1903496,135.9778442,147.6228546,166.0178505,195.4958473,162.42,49800,1,139.9,61.51081324
42614724,42614738,42615014,42614770,42614794,42614822,42614902,42614823,42614825,42614772,,106.42,94.1528511,114.9653511,136.9403534,150.0603508,171.5153503,194.0318503,187.23,49900,1,130.9,57.73285627
42614732,42614724,42615014,42614770,42614794,42614822,42614902,42614898,42614825,42614772,,106.21,93.49729919,115.4473,136.7222977,149.862291,173.2547997,194.5558023,180.66,49700,1,89.45,78.70101333
42614737,42614724,42615039,42615028,42614820,42614946,42614915,42614750,42614795,42614746,,100.24,80.79929924,99.96180344,121.1243019,131.6568016,156.0617981,178.0168103,91.22,49100,1,99.85,-16.63915515
42614743,42614724,42615039,42614763,42614820,42614946,42614915,42615028,42614750,42614746,,102.57,82.65585136,100.9183502,122.9558525,136.0183594,157.1058533,178.0953532,92.66,49300,1,109,20.49081624
42614743,42614724,42615039,42614763,42614820,42614946,42614767,42615028,42614795,42614746,,101.87,82.64334869,101.8433533,125.7933521,136.2008575,157.6958588,175.3523532,92.56,49900,1,110,19.8324874
