Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
67,5118073854,ShipMyMoney (100/150),0,141.15,1B Ben Rice 2B Juan Brito 3B Ryan McMahon C Austin Hedges OF Aaron Judge OF Cody Bellinger OF Trent Grisham P Robbie Ray P Jacob Misiorowski SS Brayan Rocchio,,Casey Schmitt,1B,4.99%,5
69,5117768858,Hebrewcheetah (76/150),0,141,1B Christian Walker 2B Jose Altuve 3B Coby Mayo C Sam Huff OF Yordan Alvarez OF Taylor Ward OF Weston Wilson P Eury Perez P Ryan Weathers SS Elly De La Cruz,,Patrick Bailey,C,4.98%,5
70,5118052904,giantsquid (103/150),0,140.95,1B Paul Goldschmidt 2B Amed Rosario 3B Jose Ramirez C Austin Wells OF Aaron Judge OF Cody Bellinger OF Jakob Marsee P Ryan Weathers P Bailey Ober SS Willy Adames,,Drew Gilbert,OF,4.73%,6
71,5117479584,TeeJayOrTj (21/150),0,140.6,1B Ben Rice 2B Xavier Edwards 3B Nick Gonzales C Yainer Diaz OF Aaron Judge OF Jake Mangum OF Billy Cook P Robbie Ray P Ryan Weathers SS Konnor Griffin,,Konnor Griffin,SS,4.67%,8
71,5117968447,nickps (8/150),0,140.6,1B Ben Rice 2B Michael Massey 3B Curtis Mead C Salvador Perez OF Aaron Judge OF Cody Bellinger OF Trent Grisham P Eury Perez P Mike Burrows SS Bobby Witt Jr.,,Masyn Winn,SS,4.66%,19
73,5117708072,cantfademe (127/150),0,140.55,1B Ben Rice 2B Amed Rosario 3B Nick Gonzales C Salvador Perez OF Aaron Judge OF Cody Bellinger OF Trent Grisham P Mike Burrows P Bailey Ober SS Bobby Witt Jr.,,Nathan Church,OF,4.60%,4
73,5117968499,nickps (60/150),0,140.55,1B Paul Goldschmidt 2B Juan Brito 3B Daniel Schneemann C Austin Wells OF Aaron Judge OF Cody Bellinger OF Trent Grisham P Jacob Misiorowski P Eury Perez SS Bobby Witt Jr.,,Taylor Ward,OF,4.49%,21
75,5117538146,lalaith27,0,140.15,1B Ben Rice 2B Jeremiah Jackson 3B Nick Yorke C Austin Hedges OF Aaron Judge OF Cody Bellinger OF Trent Grisham P Robbie Ray P Jacob Misiorowski SS Jose Caballero,,Moises Ballesteros,C,4.41%,0
75,5117618592,OneDropKing (35/150),0,140.15,1B Rafael Devers 2B JJ Wetherholt 3B Jose Ramirez C Pedro Pages OF Taylor Ward OF Nathan Church OF Weston Wilson P Robbie Ray P Jacob Misiorowski SS Masyn Winn,,Rece Hinds,OF,4.39%,11
75,5118052805,giantsquid (4/150),0,140.15,1B Pete Alonso 2B Jeremiah Jackson 3B Jose Ramirez C Ivan Herrera OF Taylor Ward OF Jakob Marsee OF Johnathan Rodriguez P Eury Perez P Bailey Ober SS Gunnar Henderson,,Agustin Ramirez,C,4.35%,0
78,5117525293,zokin (77/150),0,140,1B Paul Goldschmidt 2B Amed Rosario 3B Jose Ramirez C Austin Wells OF Aaron Judge OF Marcell Ozuna OF Cedric Mullins P Eury Perez P Ryan Weathers SS Elly De La Cruz,,Austin Wells,C,4.26%,6
78,5118003457,skijmb (106/150),0,140,1B Rhys Hoskins 2B JJ Wetherholt 3B Jose Ramirez C Ivan Herrera OF Aaron Judge OF Jordan Walker OF Victor Scott II P Joey Cantillo P Ryan Weathers SS Masyn Winn,,Jakob Marsee,OF,4.16%,6
78,5118052833,giantsquid (32/150),0,140,1B Sal Stewart 2B Matt McLain 3B Curtis Mead C Tyler Stephenson OF Aaron Judge OF Jakob Marsee OF TJ Friedl P Eury Perez P Ryan Weathers SS Elly De La Cruz,,Kody Clemens,2B,4.15%,3
78,5118246130,nizers,0,140,1B Rhys Hoskins 2B Jose Altuve 3B Curtis Mead C Liam Hicks OF Byron Buxton OF Bryan Reynolds OF Kyle Stowers P Eury Perez P Ryan Weathers SS Francisco Lindor,,Ben Rice,1B,4.13%,20
82,5117829098,underdogz2K15,0,139.95,1B Alec Burleson 2B JJ Wetherholt 3B Amed Rosario C Pedro Pages OF Aaron Judge OF Yordan Alvarez OF Jordan Walker P Ryan Weathers P Bailey Ober SS Masyn Winn,,Carson Kelly,C,4.03%,0
83,5117699503,moklovin (140/150),0,139.6,1B Ben Rice 2B Xavier Edwards 3B David Hamilton C Austin Wells OF Aaron Judge OF Trent Grisham OF Garrett Mitchell P Robbie Ray P Ryan Weathers SS Jose Caballero,,Pete Alonso,1B,3.89%,5
83,5118063793,sickomobamba (3/5),0,139.6,1B Ben Rice 2B Shay Whitcomb 3B Eugenio Suarez C Austin Wells OF Aaron Judge OF Cody Bellinger OF Trent Grisham P Robbie Ray P Ryan Weathers SS Konnor Griffin,,Bryan Reynolds,OF,3.79%,12
85,5118082672,ecarver,0,139.55,1B Rafael Devers 2B Isaac Paredes 3B Jose Ramirez C Pedro Pages OF Byron Buxton OF TJ Friedl OF Trevor Larnach P Jacob Misiorowski P Joey Cantillo SS Masyn Winn,,Starling Marte,OF,3.65%,5
85,5118207594,elidkatz1 (43/100),0,139.55,1B Rhys Hoskins 2B JJ Wetherholt 3B Jose Ramirez C Ivan Herrera OF Jordan Walker OF Steven Kwan OF David Fry P Jacob Misiorowski P Eury Perez SS Masyn Winn,,Carlos Correa,3B,3.59%,4
