F,F,F,F,F,F,,Proj Score,25th,50th,75th,85th,95th,99th,Ownership,Salary,Sim Optimals,Actual,MMA Default,MMA Sim Diversity 10,geomean1,Saber Score
42728124,42704862,42704858,42704857,42704874,42704873,,412.17,346.485,414.795,492.5025,533.232,594.664,667.3617,170.885,50000,0,0,97.29616914,65.5995407,28.14690583,46.84634507
42704860,42704870,42704858,42704875,42704859,42728127,,427.49,358.685,426.02,496.765,534.4695,598.6315,669.2547,185.205,49600,0,0,97.29519368,67.63699792,30.21609654,29.35499549
42704864,42704862,42704858,42704859,42704873,42728127,,418.29,357.1775,419.84,492.8475,534.593,591.2105,665.0769,174.21,49100,0,0,97.29451925,66.51987938,28.44768214,2.388482541
42704866,42704870,42704857,42704874,42704859,42704873,,411.37,351.5425,424.975,497.4375,535.4865,597.6645,675.9872,177.5,49200,0,0,97.29403686,65.18590582,29.21313345,27.61224508
42728124,42704864,42728126,42704859,42704873,42704871,,403.92,342.38,411.78,480.0475,513.677,588.613,655.9867,153.355,50000,0,0,97.29390226,64.86523837,25.0990079,-0.025480869
42728124,42704866,42704870,42704858,42704873,42728123,,419.57,359.395,420.785,489.67,528.105,579.9805,638.7753,151.225,50000,0,0,97.28926894,67.61799828,21.86148586,34.43672657
42704868,42704860,42704870,42704857,42704859,42728123,,414.81,355.52,425.47,493.96,527.765,587.6225,653.2103,159.855,49300,0,0,97.28813792,66.45666357,22.95420749,27.56490111
42728124,42704862,42704858,42704856,42704859,42704871,,420.88,365.5775,429.465,493.0125,528.631,593.1125,657.4899,170.275,49900,0,0,97.28644852,67.13949433,27.66368569,34.92724895
42704866,42704862,42704872,42704856,42704859,42728127,,406.66,354.9675,418.89,488.915,530.492,593.657,656.8992,157.23,49800,0,0,97.28606912,65.20692306,25.68118976,18.02531034
42728122,42704860,42704862,42704859,42704863,42728127,,415.6,365.415,425.79,484.025,518.074,580.036,643.9698,153.085,49900,0,0,97.28515451,66.88882644,24.91636156,-19.79744732
42728122,42704866,42704858,42704873,42728127,42704869,,402.81,348.805,414.035,477.4225,516.302,570.8565,646.3503,143.48,49200,0,0,97.28505651,65.04838048,22.49133748,1.936616376
42728122,42704866,42704858,42704874,42704873,42704865,,413.02,358.9575,423.365,491.2075,530.3265,587.537,646.8558,153.655,49800,0,0,97.28406709,66.4326925,25.09915839,11.76026985
42704866,42704870,42704862,42704858,42728127,42704865,,415.14,343.5925,412.7,489.16,525.132,592.021,659.6391,167.265,49600,0,0,97.28383403,66.27469338,27.2206342,22.90057838
42704868,42704860,42704875,42704859,42728127,42704865,,406.79,338.47,407.76,478.5075,521.855,586.243,664.7425,164.145,49000,0,0,97.28379907,64.94846407,26.64119275,-11.02375835
42704866,42704862,42704872,42704875,42704859,42704871,,411.5,353.22,420.095,495.695,533.6605,600.9525,663.7499,167.045,49800,0,0,97.28183386,65.62962728,27.26249771,38.16734552
42728124,42704870,42704872,42704857,42704859,42704867,,405.83,348.96,416.44,489.32,526.5245,590.754,658.9063,156.655,49500,0,0,97.28023117,65.02045644,24.01360054,0.512387976
42704866,42704862,42704872,42704858,42704857,42704869,,404.5,348.32,415.39,479.12,516.276,575.266,656.2399,154.125,49500,0,0,97.27857675,64.93090049,23.98595379,13.55456263
42728124,42704870,42704862,42704858,42704859,42728123,,428.09,374.9475,435.23,497.295,531.5305,585.962,647.3837,166.08,49600,0,0,97.27761599,68.48194562,23.73915877,11.47200689
42704866,42704864,42704858,42704859,42728127,42704871,,417.36,359.1025,420.49,489.2325,523.0175,583.572,656.7142,166.595,49400,0,0,97.2764509,66.67992243,27.05586105,1.312746573
42728122,42704872,42704875,42704859,42704863,42728127,,401.19,347.205,417.71,487.46,525.2955,595.6675,662.1305,155.31,49300,0,0,97.27593033,64.26841667,25.14561291,5.749034509
42704866,42704864,42704872,42704874,42704859,42704863,,396.67,344.215,411.98,475.63,514.341,580.166,659.6258,150.415,49900,0,0,97.27571918,63.73549617,24.52318712,-10.99798605
42704864,42704870,42704858,42704875,42704859,42704863,,430.18,366.3875,439.44,501.9825,537.506,597.1805,663.3605,182.67,49800,0,0,97.27563851,68.20704716,29.61658045,34.35072303
42728124,42704870,42704862,42704858,42704873,42704869,,408.84,341.085,407.63,480.1025,516.6845,583.1865,658.7724,159.93,49700,0,0,97.27467349,65.4367488,24.88446688,16.88934565
42704864,42704870,42704862,42704858,42704859,42704867,,419.13,358.725,425.515,487.4425,521.538,580.8015,659.2568,169.16,49600,1,0,97.27443837,166.833042,25.84450812,8.197455853
42728124,42704866,42704856,42704859,42704863,42704861,,404.19,352.9025,419.03,483.305,524.1235,578.9705,649.396,148.57,49500,0,0,97.2742941,65.12733932,24.18697265,-14.19073492
42728122,42704860,42704858,42704857,42704873,42704861,,421.48,372.73,430.015,493.395,524.4435,584.737,644.3261,158.535,49800,0,0,97.27392294,67.68021613,25.84441868,6.033098325
42728124,42704864,42704862,42704875,42704859,42728123,,411.72,351,418.81,487.3575,522.1155,580.0955,647.3837,150.96,49800,0,0,97.27339261,66.23202525,21.79247103,26.16644502
42728122,42704870,42704875,42704856,42704859,42704865,,420.56,366.565,438.38,506.27,542.8235,605.9335,655.2423,166.56,49700,0,0,97.27280366,67.16995712,26.89739985,47.41866887
42728122,42704866,42704875,42704859,42704863,42704869,,407.76,359.315,425.465,488.835,521.068,581.008,646.6519,147.605,49200,0,0,97.27193448,65.713321,22.87637711,14.3075794
42704866,42728126,42704872,42704857,42704859,42704863,,405.07,352.6875,419.015,489.0425,525.8365,591.7835,658.0333,156.575,49600,0,0,97.26873282,64.94290443,25.42925977,-4.616687074
42728122,42704858,42704875,42704857,42704873,42704863,,416.99,360.305,430.96,498.7875,536.5235,597.5135,660.3292,168.045,49500,0,0,97.26692361,66.49891932,27.35545405,41.82484448
42704868,42704862,42704875,42704856,42704859,42728127,,415.98,352.97,423.875,499.2875,538.416,607.4945,665.1851,173.305,49800,1,0,97.2647372,166.188859,28.38741563,44.68199015
42704864,42704860,42704872,42704875,42704859,42704863,,404.9,340.85,413.57,483.1175,520.8635,579.282,658.1447,155.545,50000,0,0,97.26160559,64.9132644,25.19046405,-3.003083356
42704868,42704860,42704872,42704859,42704863,42728127,,402.81,345.395,414.105,483.23,519.652,581.3935,655.2193,153.025,49600,0,0,97.26062778,64.72864312,24.85763715,-4.00570333
42704868,42704864,42704872,42704875,42704859,42704867,,409.43,355.1175,421.425,491.54,521.959,583.199,650.1319,153.22,50000,0,0,97.25896935,65.8161205,23.53565995,22.43582606
42704868,42704866,42728126,42704874,42704859,42704865,,410.42,355.3475,422.485,486.045,520.3195,588.474,652.7607,158.26,49900,0,0,97.25557492,65.85861356,25.79049434,24.21723306
42728122,42704870,42704858,42704875,42704857,42704867,,419.97,360.535,426.43,497.4925,532.604,587.997,655.8043,165.99,50000,1,0,97.25413077,167.0629482,25.44173105,59.16996598
42728124,42704868,42704858,42728127,42704871,42704861,,401.08,332.6475,404.55,472.575,512.195,577.436,659.5121,155.81,49600,0,0,97.25023891,64.33673595,25.41713464,-7.293140143
42728124,42704868,42704862,42704857,42704861,42704865,,414.57,361.9975,423.6,487.7675,523.3265,574.815,643.6647,154.115,49900,0,0,97.2431009,66.74405129,25.25420102,15.55112004
42704868,42704866,42704862,42704858,42704861,42728125,,407.8,347.07,413.795,478.31,511.6545,575.5905,647.0201,150.52,49600,0,0,97.24308753,65.69626362,22.93357528,3.907398507
42728124,42704870,42704858,42704875,42704873,42704865,,419.12,349.7225,421.32,492.595,528.63,589.0595,662.0429,172.13,49700,1,0,97.24103356,166.7226495,28.00733508,53.24053168
42704866,42704860,42704870,42704859,42728127,42704865,,410.98,347.8475,414.54,486.1325,519.05,578.2775,656.6335,160.805,49200,0,0,97.24006031,65.79429818,26.07961756,-8.979859948
42704868,42704864,42704870,42704875,42704859,42728125,,418.05,358.5175,424.935,493.9225,530.7075,587.6075,654.6823,164.805,49900,1,0,97.23981159,166.8338715,24.94333751,24.03654456
42704866,42704862,42728126,42704872,42704859,42704861,,410.24,357.47,424.7,490.3875,528.4515,591.58,650.5844,155.315,50000,0,0,97.23771699,65.90439681,25.30556601,18.11999828
42728122,42704866,42704858,42704874,42704863,42704865,,402.64,351.295,412.205,480.1475,515.652,581.2855,650.1537,147.68,49700,0,0,97.23425108,64.87447007,24.02125173,-1.854231395
42728122,42704866,42704858,42704874,42728127,42704865,,404.78,351.5275,411.59,481.365,521.6325,578.9075,651.3594,150.675,49700,0,0,97.23210591,65.12533634,24.59104473,-12.42221519
42728124,42704860,42704870,42704859,42704863,42728127,,412.48,344.155,416.445,487.125,525.513,595.85,653.9385,159.63,49900,0,0,97.22954128,66.09150876,25.89245968,5.292969197
42704866,42704870,42704872,42704858,42728127,42704861,,405.32,345.0125,413.91,484.6375,520.8575,586.456,661.555,160.405,49700,0,0,97.22430528,64.83870634,26.04754873,-1.712200046
42704866,42704864,42704858,42704857,42728127,42704861,,409.78,344.95,415.67,483.9525,523.881,589.53,655.8557,159.485,49500,0,0,97.22277083,65.65103463,26.03535667,1.527893543
42728124,42704860,42704870,42704859,42728127,42704865,,412.38,344.8325,415.125,484.755,522.807,586.139,653.5443,159.205,49500,0,0,97.21982197,66.08838285,25.79913416,-0.791381393
42704868,42704866,42704856,42704859,42728127,42704871,,404.79,348.79,417.365,485.1,527.3145,582.9915,658.7652,158.91,49500,0,0,97.21915937,64.86220652,25.96896768,3.584677726
42728124,42704864,42704870,42704859,42704873,42704867,,408.84,347.87,417.08,483.5675,520.6315,582.211,650.9639,153.045,49700,1,0,97.21829119,165.6922906,23.5805647,-3.205344453
42728122,42704868,42704875,42704859,42704861,42704867,,412.15,363.965,426.095,493.5875,529.3735,585.5875,645.8842,152.025,49400,0,0,97.21603283,66.32465017,23.32147055,19.74648833
42704860,42704862,42704875,42704857,42704859,42704873,,415.83,346.9275,418.43,494.74,533.293,604.811,671.9881,177.955,49200,0,0,97.21400594,65.91233553,29.27208587,7.969423383
42728122,42704860,42704870,42704874,42704859,42704865,,413.54,354.5875,425.475,497.6325,533.6655,588.366,652.5119,158.795,49900,0,0,97.21375876,66.28196567,25.71509076,11.16217151
42728124,42704866,42704856,42704874,42704859,42728127,,402.92,346.51,414.32,482.5425,522.1545,579.482,657.822,155.245,50000,0,0,97.21373259,64.63667989,25.44820221,7.31529519
42704868,42704860,42704862,42704856,42704859,42704867,,401.8,340.5825,408.15,477.5375,512.0305,579.2735,652.9236,150,49800,0,0,97.21236516,64.65448113,23.14798442,-14.14339244
42704868,42704872,42704858,42704875,42704856,42704865,,407.17,341.9025,411.655,484.96,527.307,592.211,660.3965,161.485,49900,0,0,97.21172954,65.129324,26.13569927,32.13033676
42704868,42704866,42704860,42704858,42704863,42728125,,406.99,343.125,406.02,474.4275,508.7395,574.156,639.1803,142.945,50000,0,0,97.21007995,65.84943856,21.79877524,7.853163034
42704868,42704870,42704858,42704856,42704873,42704861,,410.34,346.71,419.19,490.0725,531.2405,590.549,664.7557,168.64,49700,0,0,97.20948923,65.41084305,27.47577258,15.8480674
42704860,42704862,42728126,42704875,42704859,42704873,,408.88,332.9075,409.475,486.1525,524.0405,587.218,668.5315,168.89,49800,0,0,97.20721538,65.07689067,27.64050124,13.58902007
42728124,42704866,42704874,42704859,42704873,42704863,,403.06,346.0625,414.705,481.9875,522.0975,583.2645,658.8718,156.29,49500,0,0,97.20547181,64.61627349,25.57407652,-21.51862383
42704868,42704862,42704858,42704875,42704873,42728127,,421.43,351.655,424.26,493.3325,535.478,601.265,663.1103,177.005,49900,0,0,97.20433577,66.9902076,29.15965547,73.93331528
42728122,42704858,42704875,42704857,42704873,42704871,,411.43,352.845,422.51,492.425,528.2595,591.691,667.6976,170.035,49400,0,0,97.20388342,65.45533442,27.79495229,47.1690625
42728124,42704866,42704874,42704859,42704873,42704861,,402.88,347.0575,415.295,487.02,520.5825,582.0955,659.9123,157.065,49300,0,0,97.20126727,64.55359208,25.73800876,-14.34565187
42704866,42704864,42704875,42704859,42728127,42704861,,406.3,344.3425,412.465,479.8675,519.022,591.578,661.9678,161.275,49200,0,0,97.20037427,64.95083501,26.27398862,13.23184222
42704864,42704870,42704862,42704872,42704859,42704867,,398.61,339.6225,408.275,478.4125,514.9445,580.266,661.8064,153.51,49700,0,0,97.19996626,63.90010424,23.55688933,-3.300031275
42704860,42704870,42728126,42704872,42704859,42704863,,398.19,336.495,405.32,479.37,517.182,574.433,664.5111,156.045,50000,2,0,97.19897396,263.7470599,25.21181544,-3.145114332
42704868,42704870,42704872,42704858,42704863,42704865,,408.5,342.8975,414.44,489.5825,527.9955,593.8965,657.5612,160.74,49700,0,0,97.19602461,65.40638464,25.88755712,42.00553298
42728122,42704868,42704870,42704857,42704865,42704867,,408.7,361.6825,421.8,482.665,514.3595,570.664,642.0293,146.12,49800,0,0,97.19512397,65.97923758,22.5661897,-0.5504617
42728124,42704868,42704862,42704858,42728127,42728123,,412.8,348.0575,416.625,484.8125,517.255,580.344,639.8559,148.1,50000,1,0,97.19374026,166.6182927,21.47150502,18.0124253
42728124,42704866,42704856,42704857,42704859,42704871,,419.76,375.8675,432.91,491.295,522.876,584.908,647.0011,161.09,50000,0,0,97.18596613,67.32066468,26.3258798,-3.863671795
42704868,42704866,42704875,42704857,42704873,42704863,,418.17,358.9075,428.335,493.2225,529.9105,594.519,652.1596,164.825,50000,0,0,97.18439429,66.92051169,27.10652812,38.59763443
42704866,42704864,42704862,42704858,42704857,42728123,,413.8,354.67,418.325,483.4975,519.66,583.272,643.0898,150.77,49800,0,0,97.18206544,66.63814021,21.82931405,9.440995008
42704868,42704866,42704870,42704859,42704873,42704867,,423.85,370.4425,437.025,501.4575,535.218,591.9575,643.3819,161.885,49700,0,0,97.18006697,68.00763635,24.95983951,0.641532009
42728122,42704866,42704858,42704874,42704871,42704861,,397,341.0325,407.185,477.0875,518.736,582.6555,658.9831,150.87,49800,0,0,97.17949766,63.77132968,24.65249059,1.338517666
42704866,42704870,42704862,42704875,42704859,42704869,,414.53,352.065,423.055,492.6825,528.6975,588.442,662.4138,168.65,49400,0,0,97.17897809,66.05847093,26.19254743,34.44961309
42704866,42704870,42728126,42704858,42704873,42704861,,411,344.845,416.085,487.9725,523.0925,588.6865,659.8483,164.415,49900,0,0,97.17638716,65.66287539,26.79837571,26.90657377
42704868,42704872,42704875,42704856,42704859,42704863,,404.1,349.48,422.825,492.2175,529.8695,592.375,664.1982,162.25,49700,0,0,97.17418217,64.56156119,26.27059861,39.05370533
42704866,42704870,42704858,42704875,42704873,42704865,,417.72,348.955,421.86,492.045,525.743,597.4875,664.2926,173.73,49400,1,0,97.17278948,166.4285648,28.31182564,27.26375163
42728122,42704866,42704858,42704856,42704873,42704869,,408.77,360.03,422.275,489.995,525.718,582.516,637.931,142.42,49800,0,0,97.17244029,66.12527677,22.31378596,5.030477419
42728124,42704864,42728126,42704859,42704873,42704861,,409.3,352.4325,416.825,490.01,525.598,581.9195,647.9455,152.14,49900,0,0,97.17215788,65.84614187,24.8604814,2.186221257
42704866,42704862,42704872,42704858,42728127,42704861,,401.55,341.69,408.3,479.4225,516.468,576.8465,659.1501,155.73,49600,0,0,97.17030858,64.38736782,25.4087401,-10.80861017
42704866,42704864,42728126,42704875,42704859,42704865,,418.24,359.455,423.955,488.32,519.5215,576.8015,647.2154,159.32,50000,0,0,97.16782568,67.09830822,25.86712152,24.35926646
42704868,42704870,42728126,42704859,42704873,42704863,,413.25,347.9525,425.37,498.36,536.6625,596.882,661.4242,168.51,49700,0,0,97.16767979,65.91365716,27.40626625,23.40399027
42704868,42704864,42704872,42704858,42704861,42704865,,408.39,354.035,416.745,478.255,513.4235,572.445,645.5327,150.5,49800,0,0,97.16572804,65.80377378,24.39470314,-8.859401196
42728122,42728126,42704858,42704875,42704873,42704861,,409.86,349.77,421,487.2025,524.6255,582.256,657.0536,159.755,49900,0,0,97.16533812,65.60079305,25.99627698,27.18195021
42704868,42704864,42704870,42704859,42704863,42704865,,418.91,359.5775,430.015,494.6625,528.409,587.833,649.0973,162.8,49600,0,0,97.16517593,67.12333652,26.26917844,2.26802323
42728124,42704860,42704858,42704875,42704873,42704865,,414.36,337.77,409.75,480.7775,517.563,579.6805,652.9632,160.655,49800,0,0,97.16294691,66.36180453,26.13505218,20.64153552
42704868,42728126,42704858,42704875,42704857,42704861,,417.38,350.3325,418.395,496.2225,536.741,602.5905,662.7164,173.085,50000,1,0,97.16021101,166.4330477,28.24566164,48.76978695
42728124,42704868,42704858,42704859,42704863,42704867,,421.88,370.0025,428.225,493.5425,525.856,582.789,639.9957,157.225,49600,0,0,97.15802697,67.8486663,23.95930604,-2.284525335
42704870,42728126,42704872,42704875,42704857,42704859,,414.47,345.995,423.455,501.915,541.1225,610.1725,672.8287,177.635,49900,0,0,97.15794051,65.67731054,28.95413682,68.07700396
42728124,42704858,42704875,42704859,42704873,42704865,,422.96,363.68,428.125,494.97,531.4725,591.174,661.0435,175.385,48800,0,0,97.15619728,67.25692849,28.4401258,-2.262954414
42728124,42704860,42704862,42704858,42728127,42704865,,411.78,338.81,405.215,479.6525,514.331,573.771,647.1691,154.19,50000,0,0,97.15377341,66.20793306,25.12775772,19.51845288
42728122,42704860,42704870,42704874,42704859,42704867,,396.93,337.96,404.99,474.6175,514.5685,577.637,658.8486,149.195,49800,0,0,97.15298243,63.75760176,22.94970214,-7.387828082
42704868,42704864,42704858,42704875,42704857,42728125,,412.1,344.8425,413.605,485.405,519.3975,582.2105,656.3358,161.825,49800,0,0,97.15201703,65.92924788,24.56947153,23.94185662
42728124,42704868,42704875,42704859,42704871,42704861,,416.41,355.98,423.27,497.0925,537.5315,602.4285,655.2177,165.91,49700,1,0,97.1501145,166.5598989,27.01233203,19.39799488
42728122,42704864,42704862,42704856,42704859,42704869,,410.35,363.895,429.075,493.745,525.656,578.0625,637.6631,143.345,50000,0,0,97.14968846,66.34412694,22.37671528,17.91773736
42704868,42704864,42704862,42704857,42704873,42704861,,412.48,350.8975,422.68,488.025,525.4805,591.2865,651.173,159.405,50000,0,0,97.14615512,66.16087365,26.27354304,-4.186392576
42728122,42704860,42704872,42704859,42728127,42704871,,400.3,348.0425,415.12,482.535,520.342,585.602,651.7076,147.015,49700,0,0,97.1452872,64.46880999,23.98457831,10.60273275
42704868,42704875,42704857,42704859,42728127,42704861,,402.35,343.6975,411.555,483.05,522.343,593.5625,679.4871,174.18,48400,0,0,97.1447738,63.77424125,28.44815865,-11.11844629
42728122,42704870,42704858,42704856,42704863,42704861,,403.01,350.6775,418.835,482.0775,522.0045,582.6935,657.5242,154.665,49800,0,0,97.14433625,64.63637239,24.97103974,28.54594886
42704870,42704862,42704872,42704857,42704859,42728127,,408.27,346.7,420.53,495.9425,536.0635,602.8155,675.0429,174.905,49200,1,0,97.14283151,164.7428775,28.57313601,-3.063312918
42728122,42704858,42704875,42704857,42728127,42704871,,403.19,341.5475,411.465,482.3375,517.56,576.906,672.1021,167.055,49300,0,0,97.14147721,64.14797826,27.2322643,22.77143449
42704866,42704870,42704858,42704875,42704873,42728127,,419.96,346.0775,422.665,492.7,535.586,598.469,665.4852,177.15,49800,0,0,97.13743462,66.68255704,29.08823688,30.64587712
42704868,42704872,42704875,42704859,42704863,42728127,,398.14,341.5325,410.78,482.5375,518.9565,586.786,671.1531,163.31,49100,0,0,97.13245216,63.48466489,26.47963461,1.493434981
42704868,42704864,42704858,42704859,42704871,42704861,,420.28,363.905,428.54,494.625,532.149,595.479,654.0714,168.905,49400,0,0,97.13099096,67.12536384,27.33403316,6.644081324
42728124,42704864,42704862,42704859,42704873,42704867,,405.07,346.2225,410.295,480.8375,514.4045,580.8935,648.2133,148.37,49600,0,0,97.12785806,65.24095209,23.00225815,-13.11500072
42704868,42704864,42704872,42704858,42704857,42728125,,408.02,347.895,417.025,483.395,522.783,586.6085,646.5009,150.28,50000,0,0,97.12782184,65.70630102,22.84198368,11.06748581
42704868,42704870,42704875,42704856,42704859,42704861,,417.43,357.8875,432.75,501.6425,541.507,602.274,665.6181,175.76,49700,1,0,97.12625025,166.3266499,28.60903594,60.41350365
42704868,42704864,42704870,42704859,42704873,42704867,,412.68,354.8075,419.835,491.6425,531.055,592.769,651.8423,159.175,49600,0,0,97.12324939,66.15719504,24.49621625,11.98830307
42728122,42704868,42704872,42704858,42704863,42728123,,407.81,362.92,421.72,486.6375,521.5045,574.3615,630.4522,135.175,50000,0,0,97.12288985,66.23965107,19.60205678,-8.751827478
42728124,42704872,42704875,42704856,42704859,42728127,,402.4,343.3975,415.02,487.2775,525.9975,588.6025,663.1565,159.115,49800,0,0,97.12278762,64.34752304,25.88847738,34.41515267
42704866,42704860,42704862,42704875,42704859,42704861,,425.63,367.365,432.685,495.905,530.8185,583.825,647.8081,167.09,50000,0,0,97.12256299,68.07745586,27.26644232,20.09077817
42704868,42704864,42704872,42704874,42704859,42704861,,401.73,351.735,415.875,487.235,520.8965,594.0725,658.1134,155.72,49900,0,0,97.12017753,64.43180385,25.36299958,-9.612416476
42704862,42728126,42704872,42704875,42704857,42704859,,410.7,346.355,420.24,496.825,535.613,603.2415,670.5708,172.96,49800,0,0,97.11943745,65.22597201,28.24404496,12.45305538
42704864,42704870,42728126,42704856,42704859,42704873,,404.94,339.245,415.615,487.6975,523.847,586.7315,664.952,163.205,50000,0,0,97.11877996,64.63198932,26.58261487,33.06404054
42728122,42704868,42728126,42704859,42704863,42704867,,405.69,356.7075,422.665,487.2225,520.1915,575.5745,638.0151,140.735,49900,0,0,97.11823342,65.68119762,21.71592745,-5.726880208
42704866,42704870,42704857,42704859,42704873,42704863,,414.96,358.075,426.89,498.355,541.394,602.256,665.4263,173.045,48900,0,0,97.1142296,65.99011293,28.24287542,7.229292393
42728122,42704862,42704858,42704875,42704857,42704867,,416.2,358.765,421.86,491.245,527.189,588.9865,652.5714,161.315,49900,2,0,97.11286373,266.6116097,24.81777993,54.34203744
42704866,42704864,42704870,42704875,42704859,42704869,,418.37,355.75,427.75,494.815,531.779,585.532,650.8528,162.31,49800,0,0,97.11235043,66.96987999,25.14148642,33.51590335
42704860,42728126,42704872,42704875,42704857,42704859,,409.71,342.95,415.925,491.745,531.721,598.4005,664.0545,166.16,50000,0,0,97.11205324,65.31646555,27.01856048,28.19745541
42728122,42704866,42704858,42728127,42704871,42704865,,402.81,349.58,409.135,475.4825,512.1975,578.066,649.2944,148.21,49300,0,0,97.10809578,64.88595855,24.1562632,-11.17867604
42728124,42704870,42704875,42704859,42704873,42704863,,416.05,348.3925,423.375,496.49,534.67,602.798,664.937,172.895,49500,0,0,97.1078261,66.1548867,28.15189487,17.83173531
42704866,42704870,42704858,42704875,42704873,42704861,,417.64,349.0675,423.4,494.62,531.6585,599.615,665.0509,174.93,49600,0,0,97.1070124,66.36900936,28.59637852,35.77495217
42704864,42704862,42704872,42704858,42704859,42704861,,422.15,372.625,434.675,500.3925,532.6335,594.4495,651.3419,167.225,49700,0,0,97.10688872,67.47008037,27.03112811,12.45305538
42704866,42704860,42728126,42704872,42704859,42704865,,409.33,350.6775,416.63,483.47,521.563,577.4705,641.4809,147.315,50000,0,0,97.10334571,66.05444584,23.96669814,6.596738845
42728124,42704870,42704862,42704858,42704857,42728123,,415.13,352.725,419.88,485.7325,524.494,586.6005,652.2486,160.185,49800,0,0,97.10138659,66.47215434,23.06293197,23.12861085
42704868,42704862,42704858,42704857,42704871,42704861,,403.48,336.905,412.18,481.045,516.247,588.7645,671.251,169.35,49200,0,0,97.10082841,64.20416349,27.66557484,-0.085710251
42728122,42704866,42704872,42704858,42728127,42728125,,403.43,354.85,414.505,478.2625,513.348,579.7895,636.5294,136.68,49900,0,0,97.10071546,65.41713152,20.98716717,-12.52978891
42704868,42704860,42704875,42704856,42704859,42704865,,412.75,348.4125,420.4,488.9625,526.025,594.4755,655.6534,163.085,49600,1,0,97.10058663,166.0253604,26.43088138,36.23102009
42728122,42704866,42704872,42704857,42704871,42704861,,401.02,358.69,418.88,483.49,518.49,579.3175,644.1647,142.07,50000,0,0,97.09763874,64.81682786,23.42046963,4.040744901
42728122,42704868,42704862,42704858,42704871,42728123,,411.99,355.4775,422.875,487.265,517.5395,580.656,637.0674,145.225,50000,0,0,97.09622466,66.57249772,21.02316944,-1.006529015
42704866,42704862,42704875,42704859,42704873,42728127,,413.02,352.22,416.755,493.4525,532.9565,601.701,667.0387,172.815,49100,0,0,97.09423553,65.66032978,28.41851216,18.05976927
42704864,42704870,42704872,42704875,42704859,42704861,,409.48,345.295,421.69,493.53,531.9725,594.3175,665.9311,167.795,49700,0,0,97.08950762,65.21142798,27.16811881,24.58729893
42728122,42704868,42704858,42704856,42704873,42728123,,409.73,366.42,425.175,484.6975,523.216,577.0465,635.8165,141.875,49800,0,0,97.08915441,66.30366497,20.59763338,-10.80861092
42704866,42704864,42704870,42704874,42704859,42704861,,410,353.45,421.375,492.3025,529.852,595.317,659.7267,163.925,49900,0,0,97.08876604,65.50058484,26.70608128,18.56317818
42728124,42728126,42704875,42704857,42704859,42704863,,410.55,345.665,419.665,487.675,528.9695,596.8085,663.0326,166.52,49700,1,0,97.08862093,165.459936,27.05824526,5.985754356
42704868,42704866,42704858,42704857,42704871,42728125,,397.07,334.41,402.49,468.0375,508.6275,570.735,660.6666,153.77,49100,0,0,97.08766207,63.69118633,23.4159312,-19.24669296
42728122,42704870,42704862,42704859,42704873,42704863,,428.6,384.22,445.215,509.9575,543.428,600.176,645.4324,167.54,49900,0,0,97.08704268,68.55702758,27.25305668,7.861848921
42728122,42704872,42704858,42704857,42704874,42704863,,398.94,347.8025,414.055,483.4725,523.307,594.2695,661.6401,154.98,49900,0,0,97.08677232,63.91354292,25.17605257,-10.64080745
42728122,42704858,42704857,42704859,42728127,42704871,,416.46,365.38,430.415,494.91,531.3215,600.428,662.5686,171.5,48800,0,0,97.08583295,66.28708044,27.81888705,3.584677726
42704868,42704870,42704858,42704856,42704873,42728127,,412.66,348.01,418.685,493.4475,529.8805,596.1725,663.7255,170.86,49900,2,0,97.08555468,265.7243907,27.94835649,30.45650125
42728124,42704868,42704858,42704873,42704863,42704871,,409.5,345.9725,413.7,483.3875,521.702,583.071,651.8505,158.015,49900,0,0,97.08322233,65.70677351,25.77708389,19.20862049
42704868,42704872,42704858,42704856,42704859,42704863,,420.54,370.1525,437.475,502.61,537.9145,593.7465,650.4731,166.355,49800,1,0,97.08316126,167.2715521,26.79528002,31.54512346
42704864,42704862,42704858,42704857,42704874,42704859,,423.13,362.4175,433.945,500.9175,541.0915,598.664,666.0242,181,49700,1,0,97.08275828,167.0808124,29.65689012,25.21985471
42704868,42704860,42704862,42704874,42704859,42728127,,408.96,340.905,409.56,493.1025,530.3665,595.514,661.279,165.54,50000,3,0,97.08177475,365.3008676,27.13961102,13.92462701
42728124,42704864,42704870,42704859,42728127,42704867,,400.6,335.72,405.305,473.8225,512.4095,576.548,654.6527,150.065,49600,0,0,97.08045094,64.38493446,23.10319383,-13.80778402
42728124,42704870,42704857,42704874,42704859,42704873,,412.77,349.9825,423.825,500.6625,538.713,611.4145,671.035,175.9,49500,0,0,97.07744026,65.47999049,28.89894943,24.80244488
42704868,42704870,42704857,42704859,42728127,42704865,,411.86,349.4325,425.145,494.4,533.1305,597.1745,668.6439,174.17,48600,0,0,97.07629021,65.43861994,28.33395966,-3.863671795
42704870,42704862,42704872,42704858,42704875,42704865,,408.89,341.565,411.125,483.9475,522.8325,593.421,671.4665,172.595,49700,1,0,97.07315806,164.9304631,27.97921514,23.66648167
42728124,42704866,42704870,42704858,42704861,42704869,,413.29,355.735,420.645,482.88,518.23,582.2805,641.7723,151.1,49900,0,0,97.0720219,66.57769534,23.44206106,9.871289134
