P,P,C,1B,2B,3B,SS,OF,OF,OF,,Proj Score,25th,50th,75th,85th,95th,99th,Ownership,Salary,Sim Optimals,Actual,Large Slate | 100-1k,Small Slate | 1k-10k,Large Slate | 1k-10k,geomean1,Small Slate | 10k-50k,Small Slate | 50k+,Single Game,Large Slate | 10k-50k,Small Slate | 100-1k,Large Slate | 50k+,Saber Score
42766686,42766684,42766710,42766840,42766874,42766849,42766718,42766898,42766706,42766841,,99.61,79.15665054,99.70664978,119.0816498,128.3641441,147.6116432,174.9796347,100.48,49500,1,108.55,85.60991656,82.15991581,84.27239508,7.426670321,81.00991555,79.67239407,170.7680354,83.12239483,83.49743728,81.78487335,20.49950063
42766691,42766682,42766988,42766809,42766885,42766849,42766718,42766706,42766747,42766766,,97.86,79.51359558,96.77610016,116.8010998,128.4060982,148.4336021,174.7800926,97.42,49600,1,95.7,85.27417933,82.09966997,84.17874869,7.088733376,81.04150018,79.94606954,169.6679993,83.1205789,83.19510061,82.02514826,4.565726221
42766696,42766682,42766981,42766770,42766903,42766772,42766790,42766760,42766702,42766747,,93.65,73.9578476,92.05784988,112.7953529,124.385355,141.042852,171.5378522,56.24,49400,1,72.75,84.27955474,82.26308546,83.79040119,3.962862213,81.59092903,81.10177548,167.3518177,83.11824476,82.75223901,82.62909121,18.21888536
42766685,42766687,42766793,42766749,42766774,42766849,42766703,42766704,42766945,42766957,,101.6,79.34895325,98.74894714,118.611454,130.0639511,151.6514557,178.9024564,120.15,49500,1,92.3,86.23852892,81.8100731,84.59294499,10.48294773,80.33392116,78.68833724,171.575479,83.11679305,83.45565703,81.47120913,57.62947798
42766686,42766685,42766748,42766833,42766722,42767001,42766864,42766765,42766759,42766706,,99.54,81.18044853,99.84295273,119.4804478,129.3804565,149.6604446,172.9999504,95.11,49700,1,57.3,85.45705657,82.367125,84.14476359,6.504035321,81.33714781,80.02485483,170.9567337,83.1147864,83.67941798,81.80249342,22.3411411
42766686,42766684,42766710,42766840,42766874,42766915,42766783,42766828,42766706,42766743,,96.39,79.83164978,97.48164749,117.0816498,125.8866474,147.9391411,175.9516559,95.35,49600,1,93.55,85.08041899,81.89541666,84.17617605,6.658837276,80.83374921,79.92950628,168.5826985,83.11450861,82.79965959,82.21026567,19.98740584
42766689,42766686,42766911,42766749,42766771,42766974,42766712,42766750,42766702,42766832,,96.33,76.01294899,94.78794861,115.2629471,127.1254517,146.5979515,173.0129456,85.51,49900,1,73.15,84.86896277,82.21797128,83.99798093,5.031932831,81.33430746,80.46332562,168.8946933,83.1143171,83.08895312,82.24333527,0.908224937
42766689,42766683,42766763,42766713,42766715,42766823,42766970,42766812,42766750,42766791,,92.14,71.40200043,89.4394989,108.5269966,119.6719978,139.2769958,175.2170081,76.56,49900,1,110.8,84.24853805,81.77772399,83.93449212,6.230077285,80.95411931,80.64007338,165.941274,83.11088743,82.09176992,82.7968415,-0.800067559
42766686,42766682,42766800,42766963,42766774,42766836,42766814,42766720,42766914,42766704,,96.07,79.40774727,95.3077507,114.3327484,126.1402519,146.1952538,174.9377515,93.59,49500,1,87.95,84.94996697,81.98841585,84.09771269,4.895004735,81.00123215,80.14897786,168.4969328,83.11052898,82.84067013,82.2582747,2.057076246
42766691,42766682,42766724,42766728,42766762,42766826,42766985,42766835,42766819,42766720,,94.96,80.15110207,96.67610168,114.9386005,125.9911034,146.6135956,179.3805986,106.06,49700,1,108.7,85.04825359,81.44360435,84.31055646,8.521550117,80.2420546,79.50435747,167.25397,83.10900671,82.18130148,82.37130958,7.267951965
42766685,42766686,42766793,42766792,42766717,42766984,42766703,42766778,42766761,42766843,,103.73,84.03045273,101.517952,122.1929455,132.5304504,156.5454536,176.3989444,105.58,49800,1,134.3,86.45173881,82.17324825,84.53284378,8.120119092,80.74708473,78.8281897,173.2378985,83.10668026,84.09214328,81.18778523,58.38249326
42766684,42766687,42766816,42766749,42766746,42766741,42766703,42766945,42766905,42766764,,96.38,78.91264725,98.53764725,117.3751526,129.1776573,147.2651497,180.0796526,113.64,49900,1,90.55,85.35265151,81.42486126,84.41277688,6.614556729,80.11559784,79.17572321,168.0801711,83.10351347,82.36473589,82.16363884,25.30585527
42766685,42766686,42766721,42766792,42766886,42766731,42766882,42766778,42766761,42766745,,98.88,78.3309536,96.65595245,116.3934517,127.718454,147.1034454,173.1954539,90.46,49600,1,103.3,85.34173134,82.30187851,84.11664371,6.801070798,81.28859424,80.0635066,170.5059823,83.10335943,83.52696615,81.87827179,22.87900746
42766686,42766682,42766962,42766749,42766885,42766849,42766718,42766706,42766828,42766832,,101.45,83.64524841,102.1827469,118.3077507,130.3727562,154.5177513,174.5622545,116.05,49600,1,72.95,85.90341267,82.26341573,84.31250574,6.663198557,81.05008342,79.45917649,171.9910871,83.09917343,83.85432266,81.5082665,34.1871202
42766684,42766682,42766721,42766792,42766886,42766965,42766790,42766834,42766751,42766730,,96.29,78.16360092,96.37610245,116.7761002,125.771104,148.0810959,171.7521016,74.74,49600,1,88.8,84.7654235,82.33785845,83.90812312,4.380433137,81.5286701,80.67136972,169.0143026,83.09893477,83.19515883,82.24163439,19.37642246
42766685,42766682,42766721,42766792,42766771,42766984,42766863,42766761,42766791,42766750,,101.23,79.7874012,98.78739929,118.6748981,129.5673988,147.9474083,170.4429083,77.73,49800,1,108.55,85.58141232,82.70815518,84.05565262,6.81268299,81.75040279,80.22464309,172.3408679,83.09790023,84.23391488,81.57214053,54.61741686
42766691,42766696,42766911,42766709,42766771,42766849,42766845,42766708,42766702,42766750,,92.77,72.64074707,91.71575165,110.2532501,121.8557514,143.3107414,171.9412502,59.49,50000,1,85.25,84.1300562,82.15072331,83.75459504,3.950906399,81.49094567,81.11548451,166.7310591,83.09481741,82.52618447,82.71935624,2.749862149
42766686,42766682,42766773,42766941,42766722,42766731,42766755,42766931,42766923,42766732,,102.21,84.55775452,102.3327522,120.6702499,131.972747,151.3702576,174.1597455,108.53,49600,1,92.95,86.01179408,82.33662775,84.31889899,7.491079561,81.1115723,79.41867721,172.5251321,83.09384355,84.02952284,81.40094846,37.78439164
42766690,42766682,42766763,42766840,42766771,42766849,42766845,42766756,42766828,42766706,,98.87,78.25284767,95.67784882,115.2028484,125.8428501,145.5303474,169.8988533,79.64,49600,1,106.2,85.10879993,82.65543618,83.91158405,5.836404425,81.83764826,80.64043238,170.8896396,83.09379614,83.85265205,81.89658026,14.58295584
42766684,42766687,42766724,42766728,42766762,42766823,42766970,42766819,42766720,42766812,,94.69,76.82515144,94.96264648,115.0251503,129.2776482,150.0626526,179.8261526,99.13,49400,1,116.55,85.01869015,81.36363238,84.31172652,8.790243883,80.14527979,79.43831617,167.0223082,83.09337393,82.07059601,82.38641031,4.290349409
42766686,42766682,42766748,42766833,42766715,42767001,42766864,42766943,42766759,42766706,,99.5,79.80524826,96.99274826,118.3927517,129.4677429,147.7227432,173.7227582,105.47,49900,1,89.95,85.47876685,82.24982737,84.16075977,7.282209706,81.17351421,79.85550713,170.8347201,83.08444661,83.56783445,81.76643953,-0.300857984
42766685,42766693,42766816,42766749,42766771,42766741,42766703,42766708,42766957,42766905,,99.23,81.31130028,100.4613037,121.2238026,133.1337967,151.8337944,182.2193036,128.9,49800,1,106.4,86.00399228,81.28847378,84.64960901,11.0589707,79.71663428,78.36225101,169.6456113,83.07776951,82.64285704,81.72338624,13.38675916
42766686,42766682,42766800,42766774,42766903,42766836,42766814,42766834,42766760,42766704,,93.2,75.47374916,91.82375336,110.9612465,122.048753,146.3537544,173.5302487,78.83,49600,1,60.95,84.30499305,81.97300418,83.85379097,3.383064356,81.19567456,80.74447248,166.8113778,83.07646134,82.42420627,82.62525926,-1.996262558
42766690,42766682,42766793,42766749,42766886,42766741,42766703,42766843,42766813,42766905,,99.05,80.34035301,100.0278473,121.2528515,132.8428513,151.9828445,178.2118564,119.47,49600,1,129.2,85.69678208,81.72234869,84.4010477,6.689942245,80.39753756,79.10180318,170.0076306,83.07623657,83.01808307,81.78050219,10.25423929
42766688,42766682,42766793,42766963,42766715,42766741,42766703,42766747,42766945,42766957,,104.4,84.15110016,103.8510971,123.526104,134.3060944,154.5086044,181.2775926,148.09,50000,1,145.4,86.88586565,81.62625524,84.82792165,12.92235642,79.87305177,77.81510777,173.0752912,83.07471818,83.68419923,81.01677419,12.87046373
42766687,42766682,42766911,42766941,42766771,42766974,42766845,42766702,42766722,42766732,,97.23,76.97625351,95.38875198,115.3512516,125.3862499,145.8487457,169.5512573,71.46,49700,1,90.95,84.77012541,82.59385372,83.79787836,4.328526842,81.86842983,80.89618277,169.8713602,83.07245446,83.56610078,82.10020741,42.83166528
42766687,42766682,42766911,42766749,42766771,42766974,42766845,42767015,42766732,42766707,,96.01,76.97625351,93.48875427,113.1512451,123.8887482,144.5387573,170.7892572,77.14,49500,1,73.95,84.62819596,82.39625016,83.81254969,4.223676405,81.65226822,80.83662196,168.9393239,83.06856776,83.21189642,82.2529215,1.553666219
42766687,42766682,42766800,42766833,42766771,42767001,42766733,42766759,42766933,42766704,,97.16,77.89974976,94.89975357,115.1497498,127.1572502,146.862262,173.0032559,84.7,49600,1,57.95,84.98820774,82.20056455,83.99507504,6.305773142,81.27135016,80.27821747,169.4124313,83.06586065,83.19369724,82.07272796,10.17243862
42766686,42766682,42766787,42766719,42766874,42766741,42766703,42766957,42766905,42766908,,103.82,84.195755,102.7957497,124.3832512,134.0082489,157.283252,179.4222458,145.66,49500,1,108.95,86.64706327,81.79474915,84.68321025,10.62559047,80.1773111,78.21345808,172.9213682,83.06577221,83.75860217,81.10191918,38.35671842
42766696,42766683,42766710,42766840,42766831,42766849,42766718,42766828,42766706,42766841,,92.13,72.81145096,89.94895172,110.6989498,120.7464535,138.4814529,173.9249503,74.4,49400,1,82.15,84.12555068,81.86250589,83.81562054,5.75039196,81.10815763,80.79822749,166.0724515,83.06127228,82.17243603,82.75134214,-2.628817782
42766684,42766682,42766816,42766770,42766722,42766965,42766985,42766730,42766751,42766760,,97.96,80.68860054,98.2010994,120.4636002,132.083596,153.268605,174.6761017,93.76,49800,1,55.8,85.24446465,82.04408629,84.12592512,6.415194168,80.97729351,79.85875397,169.7241074,83.05913233,83.16262582,81.9405928,52.66820192
42766686,42766682,42766763,42766963,42766717,42766836,42766814,42766827,42766704,42766860,,98.22,80.5577507,97.60774994,116.4077473,126.9302467,146.6202576,172.2187485,89.07,49900,1,97.95,85.12340143,82.32605966,83.98973306,5.20605768,81.39361241,80.25994404,170.1835192,83.0572858,83.45972803,81.92361743,28.6406368
42766686,42766683,42766793,42766749,42766717,42766741,42766753,42766945,42766957,42766764,,100.36,79.43984985,98.13985443,119.7148495,129.4848503,150.6723473,178.2058499,124.15,49500,1,100.35,85.92131683,81.75631429,84.44163495,7.816971972,80.36798011,78.88829823,170.8415235,83.05330077,83.23599617,81.57361888,13.82993907
42766685,42766687,42766721,42766749,42766886,42766826,42766729,42766761,42766778,42766813,,95.3,73.93645287,92.72394943,113.6489487,127.0389484,146.318956,170.9809471,61.56,49600,1,105.3,84.49896207,82.32129479,83.77631073,4.833857675,81.5954057,80.87275436,168.4546953,83.05042164,83.04394612,82.32777031,20.52527517
42766684,42766687,42766787,42766719,42766854,42766731,42766863,42766813,42766843,42766707,,93.48,75.93764877,94.51264954,112.7251472,123.1776508,144.2651497,174.6716586,82.75,49900,1,60.55,84.41663078,81.82874838,83.91281247,5.529919736,80.96612092,80.46230261,166.8461736,83.050185,82.3325667,82.54636669,-5.331044272
42766684,42766687,42766988,42766809,42766726,42766849,42766718,42766706,42766828,42766766,,98.06,79.50014877,96.26264954,116.9751472,127.1626511,151.0726524,173.8651404,92.85,49700,1,91.55,85.20145004,82.12787783,84.07454887,7.199126394,81.10335376,79.97645259,169.881999,83.0500248,83.254779,81.92312363,40.35747051
42766686,42766682,42766773,42766749,42766939,42766741,42766703,42766776,42766905,42766945,,101.37,82.57275009,102.3227463,124.1227474,134.3777473,153.125248,179.3027448,135,49900,1,103.95,86.17367334,81.66775087,84.54382159,8.463974234,80.16577672,78.53592497,171.3551201,83.04184744,83.29760262,81.41199569,28.73532474
42766685,42766686,42766721,42766809,42766726,42766741,42766703,42766957,42766908,42766905,,103.44,82.19345474,102.4559555,122.3684502,133.8709579,153.5084511,180.6569449,142.09,49600,1,94.3,86.64484224,81.61132924,84.71855784,11.66458284,79.93349158,78.00720718,172.5218233,83.04072018,83.53761364,81.11443578,31.24397397
42766687,42766693,42766793,42766749,42766771,42766741,42766703,42766750,42766791,42766945,,97.16,75.47515106,95.78765106,118.0751495,129.9201569,150.815152,178.7721495,107.56,49600,1,102.8,85.36308016,81.52936305,84.31619577,8.594442803,80.25145734,79.20457295,168.7150487,83.03829007,82.57624744,81.99140568,23.89451414
42766686,42766684,42766825,42766809,42766885,42766849,42766718,42766720,42766706,42766828,,102.8,84.10665131,102.5816498,121.9316521,133.1316528,152.1841415,174.8976529,110.53,50000,1,85.55,86.12946274,82.21048425,84.33892442,8.122760028,80.90415809,79.11361977,172.7953799,83.03259826,84.00102257,81.24205993,36.05032861
42766690,42766687,42766721,42766809,42766726,42766772,42766863,42766813,42766738,42766766,,94.68,73.56439972,92.06440353,111.976902,123.3219002,141.1668983,171.2469012,60.29,49500,1,109.95,84.3903166,82.24052646,83.74740422,5.832479765,81.52392974,80.88101736,168.0184845,83.03080751,82.88343884,82.38789512,-11.85857356
42766696,42766682,42766873,42766941,42766884,42766849,42766718,42766706,42766722,42766752,,97.16,77.51385498,96.21385193,114.8138504,124.8713463,145.1813492,171.4173489,79.62,49400,1,60.75,84.85672864,82.33533995,83.8712666,4.831419615,81.49487706,80.50941502,169.5899343,83.0308037,83.32080199,82.04534166,7.160378993
42766686,42766682,42766793,42766757,42766715,42766908,42766703,42766860,42766905,42766945,,102.82,83.85825157,102.6707535,122.1957512,132.7282623,152.3957581,179.4817488,139.39,49500,1,134.95,86.4441971,81.70112164,84.61149176,9.768837626,80.12009649,78.28739114,172.2606528,83.0304666,83.53382699,81.19776126,23.96342903
42766689,42766684,42766793,42766749,42766886,42766741,42766703,42766843,42766778,42766832,,99.84,82.6187973,99.53129959,120.1688023,131.7312958,150.136293,181.1587958,127.53,49400,1,116,86.01186178,81.37843503,84.57469055,8.958517509,79.83395944,78.39678821,170.1477992,83.03021497,82.81560626,81.59304373,20.65441906
42766686,42766682,42766748,42766749,42766786,42767001,42766864,42766958,42766704,42766761,,103.1,84.25775146,102.1827469,121.5327511,131.787751,153.5602547,175.8632574,119.54,49500,1,84.95,86.24649937,82.11062186,84.40552094,9.983636344,80.73199603,78.8910176,172.870843,83.0268951,83.95160029,81.18591667,23.54602218
42766696,42766682,42766793,42766809,42766726,42766741,42766703,42766766,42766957,42766905,,102.29,80.27935028,99.96685028,119.4293537,133.8193466,154.0568459,179.5748488,134.13,49700,1,111.75,86.34942904,81.65964967,84.58784598,10.19679246,80.09638989,78.33480682,171.9074067,83.02458619,83.42123274,81.26300313,16.06321335
42766685,42766687,42766793,42766728,42766762,42766908,42766703,42766708,42766945,42766905,,98.42,78.47445297,98.83695221,118.8994522,130.0744568,150.9769508,180.5394568,119.29,49800,1,124.3,85.70068419,81.36697397,84.46195779,10.01923238,79.92240389,78.68367749,169.3059818,83.01738772,82.60570037,81.77866132,38.18023205
42766686,42766682,42766724,42766749,42766886,42766777,42766863,42766761,42766778,42766843,,101.23,83.45774841,102.282753,121.7577515,132.0152519,147.8227547,172.2582515,100.22,49900,1,107.95,85.6496242,82.4098766,84.09451198,6.787284448,81.32996073,79.77484851,172.0965409,83.01459611,83.96498882,81.45948389,52.46594548
42766691,42766685,42766793,42766749,42766867,42766741,42766703,42766835,42766708,42766945,,100.92,82.31129837,101.0612984,121.2863026,132.1412994,154.5638092,181.6137976,135.65,49900,1,118.05,86.22945416,81.35745691,84.63699373,10.89583805,79.73345782,78.14099739,170.7809767,83.01299464,82.94991734,81.42053421,27.93496847
42766688,42766686,42766793,42766749,42766726,42766772,42766703,42766957,42766945,42766747,,104.79,82.35665131,102.3316498,121.3941517,133.9341537,157.741658,181.0376468,142.01,49500,1,117.15,86.89721875,81.59404623,84.77672649,13.09834068,79.82632206,77.70582979,173.3323309,83.00900231,83.7145385,80.88851005,24.19146448
42766690,42766682,42766748,42766833,42766885,42766849,42766733,42766958,42766759,42766706,,96.93,76.9653511,94.75284958,113.0403481,124.7853477,145.8803535,173.7133563,93.25,49400,1,82.2,84.95600967,82.04411566,83.97885384,6.978958502,81.07348433,80.09632849,169.1608829,83.0082225,83.0212715,82.03106666,-14.39299583
42766689,42766696,42766724,42766728,42766762,42766849,42766718,42766720,42766819,42766828,,94.85,75.85954857,94.64704895,116.5470505,127.2845551,146.4170494,176.0590581,86.94,49700,1,63.95,84.729857,81.68084357,84.0176414,7.995627239,80.66450577,79.95229017,167.5437044,83.00130359,82.39305917,82.289088,-2.547016554
42766687,42766682,42766721,42766792,42766886,42766984,42766703,42766751,42766934,42766761,,98.61,78.33874893,97.38874817,117.4887486,128.0687569,143.7787544,172.3132571,79.41,50000,1,133.95,85.16359393,82.26737287,83.9660375,4.576791265,81.30196585,80.10440942,170.4036807,83.00063048,83.4649293,81.80307405,9.2989631
42766683,42766687,42766793,42766833,42766717,42766741,42766703,42766759,42766957,42766945,,100.03,78.77085114,96.52084732,116.9833488,129.528344,152.5983467,178.3723495,121.06,50000,1,113.35,85.83398953,81.65596128,84.38873675,9.207744062,80.26328519,78.81803241,170.5907711,82.99606067,83.10121406,81.55080789,26.70431137
42766685,42766684,42766988,42766963,42766715,42766849,42766718,42766812,42766756,42766706,,99.04,81.57379913,99.58629608,119.2238026,131.0613098,147.3113098,175.4748038,96.33,49500,1,105.15,85.44658268,81.9169542,84.16009937,7.630654306,80.74041137,79.45392807,170.2968318,82.98355655,83.2034375,81.69707324,0.727535039
42766691,42766687,42766793,42766749,42766867,42766741,42766703,42766720,42766761,42766957,,101.9,80.95014763,101.7626495,122.3251514,135.0276482,156.0226494,181.4156586,130.24,49900,1,146.45,86.37416164,81.38670373,84.6432255,11.86093328,79.72421777,77.99328163,171.4228733,82.98073953,83.11763987,81.24980339,38.21468949
42766689,42766686,42766721,42766792,42766722,42766984,42766863,42766708,42766756,42766761,,101.7,81.8254509,99.26294708,118.575449,131.5029465,150.0804489,170.9919455,84.25,50000,1,106.15,85.62546835,82.52965162,84.01049657,7.145108764,81.49771271,79.88274093,172.5372592,82.97855766,84.14462341,81.36358588,27.71981657
42766687,42766682,42766787,42766840,42766786,42766849,42766790,42766756,42766828,42766706,,99.96,79.23875427,97.91374969,117.1512489,127.3462456,144.3737457,169.7397391,83.64,50000,1,82.95,85.22039206,82.58749429,83.85525168,6.260953797,81.70986169,80.34472131,171.5695102,82.97761909,83.95263467,81.6124787,37.44009733
42766691,42766685,42766793,42766749,42766717,42766741,42766703,42766914,42766761,42766957,,102.22,82.71129799,100.4613037,121.573801,134.6862976,159.7313034,181.5262915,131.64,50000,1,127.05,86.42954616,81.3701488,84.65094476,11.54197431,79.68368301,77.90508161,171.6096468,82.96447898,83.1487502,81.18587757,43.77405345
42766685,42766682,42766721,42766716,42766886,42766984,42766863,42766761,42766735,42766841,,98.93,78.99989891,97.18740082,114.8373985,125.2773987,148.4749023,171.6628842,78.81,49900,1,95.55,85.15316313,82.31072295,83.91094114,6.499766762,81.36324289,80.12102091,170.6742678,82.96346108,83.55294494,81.72123909,30.71030974
42766686,42766682,42766793,42766749,42766786,42766741,42766755,42766957,42766945,42766732,,106.85,87.43274879,106.0327492,124.8077545,136.7802505,155.5652542,178.0212515,145.75,49500,1,109.95,87.03798709,81.96770129,84.65202109,12.57580985,80.27760602,77.89164003,174.9986835,82.96192583,84.35366728,80.57595983,28.48151922
42766685,42766682,42766787,42766719,42766886,42766731,42766863,42766761,42766813,42766843,,99.28,80.06240082,98.26239777,117.6499043,128.8374023,148.8998901,172.0343964,88.3,49900,1,89.55,85.24143655,82.28345171,83.94760112,6.071735733,81.29745677,80.00362135,170.8539775,82.96160618,83.57728714,81.66777076,39.96163905
42766686,42766682,42766763,42766963,42766715,42766772,42766970,42766812,42766766,42766747,,101.57,80.75775146,99.55775452,119.2702522,130.4227463,151.2202484,175.4142455,104.73,49400,1,129.95,85.89173996,82.01396469,84.25412923,9.294404459,80.72137293,79.08376221,171.9205931,82.96153748,83.65157541,81.32392675,17.64235944
42766689,42766686,42766800,42766814,42766774,42766836,42766790,42766730,42766760,42766704,,91.02,71.90044975,89.1379509,109.0379505,119.5704506,144.0654572,172.2659547,63.44,49900,1,42.15,83.74125843,81.87701,83.58122169,3.549557124,81.25559386,81.09555711,165.524085,82.95980554,82.03704675,82.7997688,5.082022026
42766689,42766682,42766988,42766782,42766938,42766849,42766718,42766720,42766706,42766828,,96.9,78.53240204,96.2324028,114.4948997,128.0774078,145.3373978,172.0828975,81.55,49700,1,79.4,84.8068487,82.16644999,83.83958348,3.975079018,81.28631709,80.31905187,169.3198736,82.95945058,83.13371522,81.99218536,-15.09866714
42766686,42766685,42766816,42766859,42766867,42766785,42766814,42766835,42766704,42766702,,97.28,79.79295349,97.5679512,117.6179485,129.4579483,148.6004562,173.9584474,94.48,50000,1,81.3,85.00418206,81.97575285,83.96861922,6.572554851,80.96627645,79.93071361,169.3399322,82.95914282,83.01131569,81.92357998,6.334246695
42766687,42766682,42766988,42766809,42766885,42766772,42766718,42766706,42766898,42766738,,97.14,76.80124664,97.03874969,116.7137508,127.0887451,147.3612457,170.7937573,70.59,49900,1,121.95,84.76085564,82.31653121,83.77103389,5.11144275,81.5017564,80.51193465,169.6266396,82.95625908,83.30635297,81.96643732,0.787764508
42766689,42766687,42766721,42766792,42766886,42766826,42766863,42766704,42766761,42766742,,94.4,73.06895065,91.59394836,110.7689514,121.3264538,144.0889542,167.9389453,45.83,49400,1,116.15,84.06254743,82.50500155,83.47360167,4.359002704,81.98581959,81.39687383,168.2079225,82.95441971,83.09394731,82.36547395,-10.30520052
42766689,42766686,42766787,42766774,42766717,42766772,42766814,42766827,42766914,42766704,,94.6,75.01295471,92.61294937,112.9629517,123.2629471,144.5154404,172.9659517,71.38,49400,1,45.15,84.44110089,81.95590954,83.78161144,5.794667826,81.12751243,80.46802298,167.7362005,82.95321433,82.61539899,82.29372488,-9.646871686
42766685,42766682,42766721,42766922,42766886,42766826,42766725,42766761,42766778,42766843,,94.68,76.01239967,93.56240082,114.249897,123.9449013,146.6899078,171.8384024,65.2,49600,1,116.55,84.37666409,82.08055005,83.71521808,3.88559463,81.3151787,80.65373269,167.9209353,82.94984673,82.74199606,82.28840072,22.68963307
42766685,42766682,42766911,42766770,42766771,42766974,42766790,42766751,42766760,42766730,,95.8,75.62490463,94.83740234,113.5999012,127.3449017,145.6574051,170.5533992,68.77,49500,1,63.55,84.49434297,82.27403679,83.68977359,4.025612473,81.53393472,80.72936535,168.79304,82.94967153,83.07860616,82.14510215,49.89706278
42766685,42766687,42766773,42766770,42766903,42766731,42766790,42766760,42766730,42766761,,93.77,72.52744675,91.56495285,111.2774544,123.1299549,149.1949562,172.3424506,60.44,49900,1,75.3,84.24237369,81.97989827,83.70135075,4.711120147,81.22573979,80.68471685,167.2758386,82.94719228,82.52092121,82.40616934,14.11820203
42766685,42766687,42766947,42766749,42766774,42766741,42766703,42766704,42766945,42766957,,98.55,79.09895325,97.92395401,118.0114479,129.4364563,155.1864563,178.497944,115.77,49700,1,93.3,85.53657449,81.51370524,84.28516762,7.94157796,80.17274882,78.92134195,169.6085695,82.9442112,82.76511211,81.69280433,34.13977623
42766685,42766682,42766748,42766757,42766722,42767001,42766864,42766759,42766933,42766752,,99.24,81.62339973,98.5983963,117.2609043,128.0159031,147.5109116,175.9558948,101.77,49400,1,67.55,85.48824996,81.82417351,84.16320833,8.776937528,80.60281469,79.27777306,170.3539081,82.94184951,83.14921514,81.61680787,7.457325608
42766696,42766687,42766988,42766713,42766771,42766826,42766845,42766706,42766702,42766791,,92.62,70.74090195,91.47839737,111.3033981,123.1608971,143.8883942,168.0224026,43.9,49400,1,66.5,83.73274503,82.39828535,83.38564108,3.715064245,81.95346546,81.60636151,167.0509434,82.94082118,82.7453893,82.59371723,8.356572688
42766689,42766686,42766721,42766713,42766886,42766974,42766845,42766761,42766702,42766791,,97.82,76.67545128,95.33795166,116.6879501,128.3254486,147.0904518,168.8914395,66.26,49800,1,80.15,84.74439595,82.53833305,83.67438608,4.614482919,81.80297875,80.73296889,170.2842887,82.93903178,83.60834292,81.86902192,17.11737514
42766685,42766682,42766793,42766749,42766771,42767001,42766703,42766945,42766957,42766727,,104.78,85.68740082,103.2873993,124.0373993,137.0023972,153.9648933,178.2568964,134.33,49500,1,103.55,86.6587849,81.81929484,84.55160214,10.55501107,80.20613149,78.09894874,173.6341171,82.93843879,83.9264776,80.83125603,35.02193391
42766686,42766687,42766721,42766840,42766771,42766984,42766718,42766756,42766898,42766706,,99.93,77.03179741,97.64430237,118.1442986,128.7442932,151.4468048,168.3562993,75.21,49800,1,82.7,85.09426163,82.6933013,83.73845496,5.382358219,81.89298118,80.53717452,171.7021289,82.93813485,84.04910796,81.58232819,20.66730559
42766686,42766682,42766911,42766713,42766771,42766974,42766729,42766705,42766964,42767015,,96.93,76.54475021,95.29475021,115.8322544,125.6922543,145.2947456,169.7872601,75.98,50000,1,63.95,84.64028982,82.39486851,83.68456653,3.140370327,81.64639475,80.69067146,169.6051981,82.93609276,83.3505918,81.98036947,17.72836149
42766689,42766684,42766793,42766814,42766774,42766741,42766703,42766704,42766945,42766957,,99.58,80.78130341,99.58129883,117.5812969,128.9263023,151.2038048,180.8347989,128.1,49900,1,100,85.87775327,81.28980618,84.4630174,9.540160374,79.76049048,78.3457546,169.9873983,82.9337017,82.70454205,81.51896582,12.95646578
42766686,42766684,42766724,42766792,42766717,42766984,42766863,42766720,42766761,42766813,,101.06,82.9191494,102.4566498,121.881649,131.926651,149.4041527,174.1851558,95.72,49700,1,110.55,85.69473804,82.09227324,84.13282246,7.327004151,80.89145164,79.32953606,171.7300274,82.93200086,83.65418881,81.37008528,11.86784431
42766684,42766682,42766825,42766941,42766726,42766772,42766796,42766738,42766732,42766923,,98.05,80.0136013,97.85110092,115.2261047,125.7910999,145.8935989,172.0921107,88.12,49900,1,121.8,85.00003653,82.18606942,83.86993967,4.968961147,81.24808038,80.11798352,170.0477336,82.93195063,83.31616629,81.80185377,12.75420487
42766685,42766686,42766721,42766809,42766726,42766984,42766718,42766778,42766843,42766761,,101.11,82.28045273,99.16794968,119.0429535,129.7429504,149.5929565,172.9744475,91.61,49900,1,93.3,85.61947227,82.22534749,84.06052024,7.43556266,81.09397256,79.53502052,171.9055978,82.92914531,83.78429952,81.37019327,39.90140557
42766688,42766682,42766748,42766770,42766786,42767001,42766733,42766958,42766704,42766827,,98.19,80.25109673,97.25109863,116.1886024,127.2110958,147.0535934,175.6280988,104.37,49600,1,68.4,85.26390937,81.79582414,84.08371657,8.597952245,80.63979573,79.45960293,169.7143507,82.92768816,82.97601694,81.74749536,5.413428694
42766686,42766682,42766793,42766749,42766886,42766984,42766703,42766843,42766761,42766778,,104.8,84.27025032,103.1327477,123.4702492,135.3577576,156.610257,176.2417485,122.24,49800,1,139.95,86.51745655,82.03008638,84.42278708,7.89569688,80.53429633,78.43962686,173.8835345,82.92699702,84.12475586,80.83232755,69.26031113
42766685,42766687,42766911,42766713,42766771,42766974,42766755,42766702,42766722,42766923,,95.49,76.51144981,94.0489502,114.4489498,126.2814491,148.3989471,170.1319472,63.28,49900,1,95.3,84.39347997,82.27976262,83.63131783,4.024637415,81.57519018,80.81302804,168.6367014,82.92674538,83.04192476,82.16458325,17.82304645
