P,P,C,1B,2B,3B,SS,OF,OF,OF,,Proj Score,25th,50th,75th,85th,95th,99th,Ownership,Salary,Sim Optimals,Actual,Large Slate | 100-1k,Small Slate | 1k-10k,Large Slate | 1k-10k,geomean1,Small Slate | 10k-50k,Small Slate | 50k+,Single Game,Large Slate | 10k-50k,Small Slate | 100-1k,Large Slate | 50k+,Saber Score
42962541,42962159,42962244,42962338,42962179,42962218,42962242,42962175,42962211,42962170,,96.31,76.80930138,95.42179871,116.2843037,129.0742905,146.8268074,167.9737987,135.67,49600,1,83.2,82.91927219,78.36166533,81.3838448,9.578151214,76.84246304,75.30703564,168.236341,79.86464251,79.89709273,78.32921511,16.16210043
42962147,42962541,42962253,42962258,42962178,42962223,42962246,42962167,42962381,42962294,,90.38,70.5470047,89.54700089,108.7220058,120.0270023,138.5569977,158.8760002,52.65,49600,1,74.3,81.17887582,79.12918126,80.54631619,3.700908286,78.44594974,77.81339011,165.5197534,79.86308467,79.7617409,79.23052504,-7.194252312
42962147,42962148,42962253,42962303,42962299,42962312,42962200,42962203,42962220,42962175,,96.13,77.30269814,95.82769775,115.0152016,125.3102032,145.1702095,164.1046918,104.15,49700,1,94.95,82.61143449,78.79470108,81.13477216,6.084744114,77.52245662,76.04579429,168.5970467,79.86252769,80.27136341,78.38586536,0.215438846
42962154,42962149,42962274,42962171,42962208,42962344,42962330,42962189,42962163,42962238,,99,79.97399521,99.99899292,119.1490021,130.6989922,151.7664932,173.362999,161.65,49800,1,142.5,83.79491543,77.86355632,81.83804999,14.83405632,75.88643662,73.92957119,169.3112555,79.86093029,79.82042176,77.90406485,-0.886068679
42962148,42962149,42962390,42962176,42962173,42962268,42962168,42962259,42962347,42962307,,92.07,73.59685516,92.72185135,112.8218536,123.3218536,145.1868591,165.9803476,93.69,49800,1,73.2,81.99122946,78.3892099,81.06102034,4.151882879,77.18853672,76.25832759,165.7355639,79.86034715,79.31941903,78.93013803,20.64573467
42962150,42962153,42962253,42962194,42962213,42962325,42962172,42962169,42962266,42962220,,88.81,71.49960136,91.33710098,107.7996006,119.2871017,138.039592,156.4880911,47.19,50000,1,82.1,80.7179029,79.32709534,80.32378393,2.990250194,78.86349281,78.46937385,164.7971243,79.86018141,79.7212143,79.46606244,19.52265501
42962147,42962159,42962217,42962196,42962186,42962280,42962255,42962251,42962189,42962181,,90.67,72.67629623,91.23879623,109.8388062,121.726297,141.0538033,161.750285,72.83,49900,1,81.1,81.43246117,78.80768865,80.73355652,5.1679011,77.93276448,77.23385983,165.3509842,79.85863235,79.5065933,79.1597277,-31.55742586
42962154,42962152,42962254,42962208,42962219,42962256,42962222,42962211,42962188,42962170,,94.27,73.59835434,92.33584976,116.7483482,128.6433495,148.5608398,174.74034,166.65,49800,1,93.55,83.01457725,77.48249243,81.70128229,14.70155647,75.63846416,74.3251692,166.0769758,79.85725402,78.7957874,78.54395906,-30.38700223
42962147,42962158,42962253,42962182,42962313,42962325,42962216,42962191,42962214,42962165,,89.57,71.95640182,91.19390106,111.0438976,122.3264004,138.9363991,163.1523965,76.47,49800,1,61.6,81.32667177,78.5937831,80.76771871,4.018214056,77.6828202,77.12386714,164.4648457,79.85675582,79.15273616,79.29780275,12.84020692
42962150,42962148,42962411,42962171,42962173,42962312,42962268,42962384,42962175,42962266,,96.11,78.27745056,96.37745285,116.0399513,126.5499508,148.9499588,164.6329414,108.46,49800,1,103.95,82.64060442,78.72544568,81.16095116,10.36385423,77.42039277,75.94073951,168.5166287,79.85589825,80.20509894,78.37624499,8.128540963
42962541,42962160,42962324,42962182,42962173,42962207,42962348,42962177,42962214,42962165,,91.18,71.32920074,91.12919998,110.9541988,122.7016994,142.9541992,164.7822054,89.19,49800,1,52.3,81.73900833,78.48026866,80.94212318,8.947491306,77.3940221,76.59713695,165.3057678,79.85587663,79.2771538,79.05899148,-0.36977299
42962150,42962147,42962253,42962165,42962376,42962312,42962200,42962362,42962220,42962175,,94.99,77.44275475,93.09275436,112.6427479,123.0302586,141.4927521,163.152746,91.45,49500,1,76.2,82.32842977,78.84261353,81.01713175,4.819462836,77.68067479,76.36937676,167.9739948,79.855193,80.15391156,78.54389498,23.77825379
42962150,42962148,42962204,42962215,42962173,42962339,42962330,42962169,42962241,42962307,,93.1,77.34244919,94.59244919,112.7299519,123.2749489,140.4199501,165.719953,102.41,49700,1,83.95,82.15875878,78.45857766,81.08676079,8.530569286,77.22518395,76.15318596,166.43238,79.85336709,79.53057565,78.7813691,-1.768228598
42962148,42962150,42962274,42962248,42962179,42962218,42962216,42962220,42962303,42962211,,97.81,78.59595108,99.45845032,116.5209465,128.088443,144.9209473,168.1724472,144.79,49400,1,104.95,83.20297198,78.39453158,81.45569014,7.523052282,76.79171812,75.04443628,169.1792019,79.85287668,80.14181342,78.10559484,18.83855313
42962157,42962149,42962244,42962208,42962179,42962330,42962222,42962184,42962283,42962170,,99.09,76.36174774,98.28675079,119.6117516,133.691745,153.8892548,174.1432552,172.55,49500,1,97.85,83.86118616,77.76866058,81.88358242,15.12828052,75.73781871,73.76021497,169.2704162,79.85274056,79.74626432,77.87513682,-4.1261632
42962152,42962159,42962390,42962176,42962179,42962256,42962168,42962259,42962247,42962170,,88.68,68.99779701,89.04779816,108.0352974,119.2453014,139.4753082,160.8833028,74.87,49700,1,38.4,80.99824814,78.80663705,80.58191838,3.794361692,78.07610002,77.65977026,164.167048,79.85138135,79.22296681,79.43505159,12.26788014
42962148,42962149,42962250,42962190,42962173,42962185,42962268,42962373,42962287,42962267,,95.12,78.80484962,95.97985077,115.6048489,126.0448471,146.2898468,166.6988402,118.16,49400,1,82.2,82.59984626,78.43667306,81.23847926,6.000579304,77.04894866,75.68758167,167.6186308,79.85075486,79.79804006,78.48938787,8.28345716
42962150,42962149,42962244,42962248,42962180,42962218,42962222,42962277,42962214,42962211,,101.88,82.78589821,101.3109016,120.8358994,131.6733948,149.7409012,173.6164069,181.54,49700,1,127.45,84.33821295,77.95469371,81.97762378,13.47291331,75.82685396,73.46626479,171.1411753,79.84978403,80.31528287,77.48919487,13.37387413
42962154,42962152,42962244,42962248,42962179,42962218,42962222,42962211,42962283,42962170,,100.01,78.31534958,100.3528519,121.35285,132.4353546,157.0378616,175.5673624,193.25,49400,1,115.55,84.12895706,77.64265312,82.01038468,17.09267521,75.4805518,73.36197942,169.6887483,79.84828337,79.7612255,77.72971099,22.60363102
42962148,42962151,42962250,42962236,42962179,42962256,42962330,42962195,42962170,42962283,,94.48,73.45145035,94.76394653,116.9264488,127.0639496,148.8739525,169.2244586,146.63,50000,1,83.65,82.65742318,78.11332832,81.36200178,11.13781134,76.59863004,75.30320863,166.8910475,79.84730349,79.40874973,78.55188208,-15.94636887
42962150,42962148,42962254,42962171,42962219,42962185,42962236,42962293,42962221,42962332,,93.82,75.69495773,93.23245621,112.519949,122.7149578,143.7924469,166.1084525,119.07,49600,1,102.95,82.31510456,78.43980947,81.13869877,9.243702159,77.14804444,75.97163865,166.8484773,79.84693374,79.61621526,78.67052795,-22.56858796
42962149,42962153,42962204,42962182,42962187,42962268,42962210,42962164,42962380,42962295,,90.97,73.13749886,89.53750229,109.7625027,120.9625015,139.2424942,161.5284969,79.5,49900,1,79.35,81.46228768,78.82946888,80.72120662,3.701294113,77.95186261,77.21078155,165.5676367,79.84360035,79.57054994,79.10251929,-2.353441715
42962152,42962151,42962244,42962285,42962264,42962218,42962168,42962277,42962247,42962169,,87.63,68.39125252,85.21624756,103.8287506,115.9612514,137.3712418,162.5247505,66.14,49500,1,60.2,80.91443366,78.56029072,80.62796286,3.700788019,77.77557641,77.48910562,163.2816352,79.84324855,78.84676152,79.55677776,-28.37756276
42962148,42962147,42962364,42962258,42962187,42962234,42962210,42962164,42962294,42962381,,89.62,70.4457016,89.04570007,108.8082008,119.4907074,139.7957001,163.3552031,76.59,49500,1,83.95,81.34010001,78.55508869,80.76988467,3.822168317,77.62675158,77.05653624,164.4671001,79.84154756,79.12530403,79.27133222,-7.349169999
42962148,42962150,42962217,42962190,42962173,42962268,42962246,42962241,42962252,42962287,,94.96,78.32644653,94.87644958,114.3514481,124.2839504,145.3389465,161.3864496,95.34,49700,1,59.95,82.1873924,79.02493623,80.89314239,7.096835926,77.97078418,76.67653417,168.1673666,79.83899034,80.31918624,78.54474033,33.0295831
42962154,42962153,42962224,42962182,42962186,42962207,42962216,42962205,42962303,42962181,,90.59,73.18569756,91.34819794,111.7856998,123.0356995,141.2057114,158.9512115,68.52,49600,1,89.15,81.20692976,79.1020775,80.54053972,4.147425357,78.40046009,77.73407005,165.6383933,79.8389223,79.76846754,79.17253226,-10.92486903
42962541,42962154,42962224,42962165,42962173,42962207,42962348,42962362,42962191,42962214,,90.11,70.83234596,91.94484711,111.5198441,122.4248524,141.6648521,166.3198608,93.75,49500,1,102.35,81.63813022,78.23433946,80.97328597,6.826525783,77.09974254,76.43489829,164.4172076,79.83868905,78.8991837,79.17384481,-9.95670706
42962541,42962149,42962217,42962190,42962371,42962280,42962260,42962251,42962181,42962170,,92.55,77.38915253,93.16414642,110.3891506,121.8216484,142.0266602,163.4446539,96.95,49700,1,102.55,81.88648344,78.67681243,80.90840538,6.332941469,77.60692209,76.62884403,166.3523562,79.83851504,79.65489049,78.86043698,-21.37239277
42962148,42962150,42962253,42962182,42962213,42962185,42962216,42962293,42962221,42962303,,91.55,73.79845238,90.79845428,109.8984528,120.6059502,140.3984528,160.8714496,81.69,49500,1,77.95,81.51762182,78.92188022,80.70045943,4.618888857,78.05663302,77.23947063,166.021587,79.83521223,79.73904261,79.01804984,-11.84568778
42962148,42962158,42962212,42962215,42962313,42962354,42962172,42962195,42962203,42962177,,87.78,71.1520977,88.76459885,106.4021015,118.8971031,138.6896057,163.7525935,84.27,49500,1,93.35,81.02188953,78.41418209,80.70202748,4.276223956,77.54494627,77.22508422,163.2236005,79.83279167,78.73404414,79.51292962,-18.07207018
42962541,42962149,42962393,42962215,42962173,42962207,42962330,42962163,42962203,42962281,,96.38,80.14665222,99.3091507,119.2591553,128.5966431,146.3616432,166.2281522,106.89,50000,1,113.55,82.78726998,78.52712774,81.25210136,10.11940421,77.10708032,75.5719117,168.4864547,79.83205395,80.06229636,78.29688533,0.202552136
42962147,42962151,42962244,42962338,42962179,42962207,42962236,42962294,42962293,42962170,,94.48,77.26825142,95.24324799,112.368248,123.7157516,142.878244,166.9457526,115.86,49600,1,64.9,82.48628162,78.35672246,81.20839614,7.852927619,76.98020274,75.70231726,167.1674046,79.83187642,79.63460793,78.55399094,-17.45239943
42962154,42962153,42962324,42962202,42962219,42962234,42962210,42962164,42962287,42962167,,89.1,72.08119774,90.85620117,108.7687016,119.3311996,136.4987015,160.7912042,71.58,49700,1,99.15,81.0560245,78.81312901,80.57887101,3.800417809,78.06549718,77.5883437,164.4436818,79.83123918,79.2902825,79.35408569,21.74724191
42962154,42962151,42962324,42962165,42962219,42962207,42962300,42962238,42962191,42962177,,91.28,72.84810066,90.47309875,114.3230972,127.3530979,146.633107,170.2931018,125.57,49500,1,96.95,82.12949374,77.82291878,81.26584553,9.361940309,76.38739379,75.52374558,164.6812164,79.83032054,78.68656699,78.96667233,-13.57975155
42962541,42962152,42962204,42962171,42962219,42962330,42962348,42962163,42962251,42962238,,92.39,75.65200043,94.35199738,113.4145012,124.451997,146.4145081,169.2129959,120.24,49500,1,122.6,82.25826492,77.9975508,81.25003638,11.6277757,76.57731276,75.56908423,165.533252,79.82979834,79.00577933,78.82156981,-13.53240758
42962148,42962150,42962250,42962273,42962179,42962207,42962222,42962169,42962371,42962283,,97.08,79.90745354,97.43244553,116.882452,127.7649544,144.0299469,165.5119464,135.48,49600,1,67.95,82.86347106,78.63684798,81.23680222,9.4455625,77.22797362,75.60130478,169.0268396,79.82792786,80.26351683,78.20125901,-4.578028247
42962148,42962152,42962274,42962248,42962208,42962256,42962242,42962169,42962283,42962188,,95.71,76.15369797,94.40369797,116.391201,126.6861961,146.233699,170.2326987,147.93,49800,1,99.25,82.94308109,78.03167023,81.46481722,12.03611948,76.39453327,74.91626941,167.5564384,79.82768027,79.50993409,78.3494164,3.253271431
42962150,42962159,42962204,42962176,42962173,42962268,42962168,42962307,42962241,42962247,,90.95,71.90604782,90.61854553,109.8185501,122.3760525,140.9660492,159.4320607,62.76,49800,1,41.1,81.29966582,79.04989789,80.57712589,5.38256359,78.29997524,77.57743531,165.8082028,79.82720324,79.77243782,79.10466331,20.59838921
42962148,42962150,42962274,42962248,42962179,42962218,42962216,42962325,42962192,42962211,,101.41,82.68894768,103.1764488,122.2139511,132.9989418,150.691452,169.6454497,167.19,49800,1,110.95,83.95587775,78.36210527,81.69177946,11.03605252,76.49751445,74.23341615,171.319847,79.82718863,80.62620356,77.56309034,36.12344563
42962541,42962150,42962204,42962176,42962264,42962268,42962168,42962247,42962277,42962271,,88.12,69.8932476,88.30574799,106.3182545,118.7207493,136.2132492,157.9597495,53.56,49400,1,48.3,80.66990476,79.08397173,80.35248848,2.934633023,78.55532739,78.23791111,164.1564023,79.82384414,79.40138802,79.50642785,6.243758649
42962160,42962152,42962224,42962182,42962179,42962344,42962300,42962163,42962191,42962177,,90.77,70.33719826,91.36219788,111.8246956,123.1771996,140.3246948,161.9716888,101.68,50000,1,87.5,81.44238756,78.74455925,80.72160217,7.192527636,77.84528314,77.12449776,165.3762859,79.82232607,79.46534463,79.10154069,-13.33883256
42962154,42962149,42962364,42962202,42962187,42962234,42962210,42962294,42962175,42962177,,93.66,74.72200012,92.22200012,112.5970039,124.5295036,144.0420029,164.0880061,98.98,49600,1,109.5,82.12448173,78.63198545,80.98350719,5.300843598,77.46782003,76.32684548,166.9852677,79.81934176,79.77296,78.67836722,7.603558153
42962676,42962152,42962224,42962194,42962179,42962344,42962300,42962163,42962191,42962177,,91.42,74.51730156,90.96730042,109.8422985,120.2323002,137.2273003,161.3688095,99.04,49700,1,97.9,81.51752752,78.83929905,80.71122738,6.580066496,77.94655623,77.14025609,165.8703885,79.81848456,79.6455992,79.01218441,-16.35089219
42962148,42962152,42962324,42962171,42962219,42962346,42962255,42962252,42962251,42962165,,94.02,75.57570457,93.95069885,116.300703,127.1332012,147.3056961,168.9311899,124.65,49400,1,123.25,82.5316603,78.09077287,81.2976679,8.912227857,76.61047706,75.37648465,166.6194269,79.81737209,79.32476528,78.58337968,2.259337157
42962147,42962154,42962341,42962196,42962179,42962256,42962222,42962164,42962295,42962283,,95.29,76.12785339,93.20285034,112.4403496,124.950349,142.09785,165.9898444,126.98,49600,1,74.25,82.55745901,78.48423202,81.17281119,5.959226711,77.12648969,75.74184188,167.8044043,79.81506886,79.86887983,78.43042105,-34.09184515
42962147,42962153,42962224,42962297,42962219,42962207,42962330,42962191,42962214,42962177,,92.12,75.26885033,94.05634689,114.8938484,124.9888531,145.0888451,165.2968417,97.65,49400,1,82.1,81.92137627,78.41593309,80.98254674,6.125786213,77.24745203,76.3086225,165.8369509,79.81406568,79.35476261,78.87523615,15.09925127
42962150,42962160,42962274,42962165,42962180,42962218,42962242,42962195,42962277,42962177,,95.03,75.81594849,93.54095078,111.3284492,121.6309513,141.0709488,163.4964424,120.22,49700,1,58.2,82.33264908,78.7570123,81.00590709,8.440922146,77.56513338,76.23839138,167.9437167,79.81402816,80.0837543,78.48728617,-19.77167428
42962150,42962148,42962244,42962215,42962180,42962218,42962330,42962195,42962281,42962192,,98.99,80.1419487,98.65444946,120.8419514,130.9769539,150.1369614,171.1369466,165.48,49800,1,125.95,83.60398806,78.06255601,81.66016841,13.24393477,76.21541199,74.27159233,169.5638063,79.81302439,80.00637566,77.86920474,11.83338463
42962152,42962149,42962244,42962225,42962313,42962185,42962222,42962203,42962188,42962211,,100.12,81.90215111,99.6521492,118.1146507,128.3171555,148.4721481,170.1096423,153.67,50000,1,116.75,83.74010273,78.23190895,81.6484406,12.40428357,76.39584436,74.30418222,170.4222279,79.81237601,80.32357109,77.72071387,22.83166349
42962150,42962153,42962217,42962297,42962186,42962240,42962242,42962284,42962169,42962183,,88.41,70.38710022,87.48709869,104.9370975,113.9746033,131.9945915,155.7936093,45.11,49600,1,43.1,80.56252816,79.33165517,80.22195521,1.678506061,78.92136417,78.58079122,164.6077251,79.81166421,79.67222813,79.47109125,-27.65900493
42962154,42962150,42962224,42962248,42962180,42962312,42962242,42962175,42962192,42962188,,98.33,78.13109589,96.61859894,117.5060997,129.7210953,147.2335976,167.7325974,155.51,50000,1,112.25,83.24000195,78.41981553,81.41741398,12.60606287,76.81308673,74.99049876,169.5562001,79.81068518,80.2424035,77.98809721,4.901332781
42962148,42962153,42962324,42962171,42962180,42962346,42962300,42962251,42962214,42962165,,92.95,74.76755142,92.95504761,111.667551,122.1800461,144.0350594,167.1575354,123.34,50000,1,135.85,82.20279044,78.2347634,81.13149714,8.692562164,76.91208771,75.84079441,166.1428077,79.80882146,79.3060567,78.73752816,-11.78545803
42962149,42962157,42962411,42962384,42962178,42962240,42962246,42962167,42962183,42962201,,89.35,70.13675117,87.91175079,106.8117523,117.8192528,137.216761,160.3812553,63.73,49800,1,81.85,81.05807734,78.84500982,80.54603565,2.250852322,78.10732065,77.59527896,164.648581,79.80834648,79.35705151,79.29630479,-12.78807968
42962157,42962159,42962253,42962171,42962178,42962240,42962255,42962167,42962238,42962189,,87.39,69.98539734,88.78540039,108.4103947,120.1303963,138.005397,162.3983913,66.2,49700,1,81.5,80.83689245,78.52130315,80.57878464,4.073502319,77.74944005,77.49133224,163.1297243,79.80692154,78.77941097,79.54881372,-4.659830034
42962154,42962160,42962217,42962196,42962186,42962234,42962260,42962167,42962191,42962181,,88.2,70.65455246,89.94204712,107.8670483,118.8245476,137.63955,157.7930592,57.56,49900,1,68.25,80.66155332,79.08686826,80.33166064,3.361616433,78.56197324,78.23208057,164.2231054,79.80676563,79.41676094,79.47687295,-29.48775887
42962154,42962160,42962244,42962182,42962178,42962218,42962255,42962165,42962192,42962211,,98.11,76.40455246,97.34204865,116.8170509,129.717041,147.8270477,172.3300471,154.88,50000,1,88.25,83.51999449,77.87553451,81.6864052,11.50423591,75.99404785,74.16045856,168.8438722,79.80491854,79.70912379,77.97132925,8.055423945
42962160,42962152,42962217,42962196,42962186,42962325,42962260,42962167,42962191,42962181,,85.62,69.21969986,87.53219986,106.2947025,117.0896996,133.2497078,157.0901991,43.17,49400,1,50.5,80.13299387,79.04534631,80.16690307,2.949131137,78.68279712,78.71670632,162.6384539,79.80435388,79.01143712,79.83826307,-24.5264858
42962154,42962149,42962212,42962193,42962239,42962223,42962246,42962252,42962205,42962181,,93.93,74.0189991,91.21900177,110.8939972,121.3939972,141.3514946,159.6744972,80.01,49700,1,79.5,81.85178423,79.13133363,80.70951484,2.002860366,78.22451676,77.08224737,167.6997798,79.80269797,80.27360303,78.66042857,27.72401869
42962154,42962150,42962253,42962193,42962213,42962218,42962216,42962163,42962220,42962362,,90.35,73.44109917,91.45360184,110.653595,120.7186054,139.1760956,161.7090981,83.86,49400,1,103.25,81.33279018,78.73188369,80.66926251,3.23619654,77.86491486,77.2013872,165.1300771,79.80229368,79.39541135,79.13876602,-1.445507817
42962148,42962152,42962254,42962208,42962179,42962256,42962222,42962189,42962371,42962192,,94.75,74.12119675,94.53370285,114.5586967,127.0336926,149.3886978,173.5887094,163.69,49700,1,88.25,82.98528386,77.57239,81.60634455,13.6147001,75.76809205,74.38915274,166.5116631,79.8020466,78.9513293,78.4231073,-39.54364061
42962148,42962160,42962324,42962171,42962179,42962256,42962236,42962189,42962170,42962283,,93.9,75.96489906,95.01490021,115.8899002,128.6148987,149.2024017,169.6393987,147.61,49900,1,69.95,82.54874814,77.9852514,81.32248184,11.63644238,76.46408583,75.23781952,166.4488807,79.80131626,79.21151771,78.57504996,-16.11417234
42962676,42962152,42962204,42962182,42962173,42962268,42962348,42962191,42962214,42962165,,90.83,71.78430176,91.63430023,109.2342968,121.0417946,144.4193069,163.4702957,85.29,49800,1,44.9,81.54526668,78.55090986,80.79942952,7.086682446,77.55279092,76.80695375,165.2230036,79.80131058,79.29674703,79.05547341,-1.936032996
42962149,42962153,42962274,42962176,42962264,42962218,42962168,42962347,42962247,42962192,,96.23,75.94050026,95.29050064,115.4404984,126.6429996,142.3254974,161.6129999,93.65,49600,1,80.35,82.40937051,79.00697187,80.92965023,4.043581305,77.87283898,76.3931187,168.9472754,79.79551734,80.48669215,78.31579706,64.99602199
42962157,42962149,42962204,42962285,42962264,42962218,42962168,42962164,42962247,42962277,,94.97,76.1087513,93.58374786,110.633749,121.9337475,141.5037498,160.2707494,83.54,50000,1,64.85,82.08148395,79.102632,80.78844122,3.962995358,78.10968135,76.81663861,168.2971699,79.79549057,80.39567473,78.50244784,38.11131418
42962154,42962147,42962254,42962258,42962233,42962218,42962246,42962192,42962211,42962188,,98.78,77.87985229,97.07984924,117.292345,129.3523636,149.0873497,168.6688522,147.22,49600,1,102.25,83.37888928,78.31492532,81.48298261,10.59301057,76.62693733,74.73103065,169.7267067,79.79499462,80.210832,77.89908794,-11.39382273
42962147,42962152,42962274,42962248,42962180,42962234,42962268,42962241,42962192,42962211,,95.95,79.62799454,95.82800293,117.5279999,128.128006,146.5379997,170.7834999,152.55,49800,1,99.5,83.00435073,77.94106108,81.48242027,11.68458549,76.25329787,74.73136741,167.6327992,79.79465706,79.46299154,78.2727266,-12.51690239
42962149,42962153,42962224,42962202,42962290,42962234,42962210,42962164,42962278,42962214,,88.33,70.66349792,87.86349869,106.2759972,118.593499,140.5760071,161.070007,64.56,49800,1,96.35,80.90884713,78.70283608,80.52997958,2.695435781,77.96749906,77.58863152,163.8984286,79.79464257,79.08170362,79.41577502,12.63794452
42962147,42962158,42962204,42962228,42962233,42962223,42962246,42962238,42962163,42962271,,91.02,70.75139999,89.76390076,111.6014023,121.4714046,137.5789032,162.5889038,75.99,50000,1,53.6,81.51021723,78.64683217,80.74379704,4.080830188,77.69237049,76.9259503,165.4509286,79.78933536,79.41325236,79.02291517,-5.701108277
42962676,42962159,42962254,42962202,42962179,42962256,42962210,42962164,42962170,42962192,,91.01,71.08660126,89.62409973,108.4491024,119.3241043,137.2116028,162.2246059,95.13,50000,1,59.5,81.48250049,78.68789549,80.72064486,4.973108668,77.7563605,76.99450486,165.4893814,79.78910986,79.44975113,79.02725422,5.155137554
42962148,42962159,42962250,42962193,42962208,42962256,42962222,42962252,42962205,42962170,,91.16,70.73099899,89.04349518,110.406002,123.7160034,143.148494,166.6539938,110.76,49600,1,70.85,81.8224331,78.18586691,81.00055493,5.712785731,76.97367818,76.1518,165.0390823,79.7883662,79.00774509,78.96648802,-24.06173199
42962150,42962160,42962204,42962165,42962327,42962207,42962172,42962276,42962214,42962177,,90.86,72.02845383,91.39094543,111.5409489,120.5984493,140.7059486,163.2929546,92.46,50000,1,39.2,81.52944892,78.55715392,80.77880143,6.954210958,77.56638891,76.81574142,165.2599131,79.78803643,79.30780141,79.03738893,-4.565142095
42962148,42962160,42962244,42962176,42962187,42962218,42962168,42962259,42962277,42962247,,89.78,70.04040146,88.15289688,108.2778988,119.7129009,142.1578934,164.5564021,85.26,49600,1,64.95,81.4176564,78.36022855,80.8054301,3.823025205,77.34108594,76.72885964,164.4038979,79.78628749,78.97245485,79.17406119,6.015726179
42962148,42962151,42962411,42962338,42962179,42962312,42962216,42962175,42962170,42962332,,91.48,71.3424511,90.60495377,111.1299515,122.9124535,141.9324532,164.976456,107.35,49700,1,74.65,81.75978583,78.38709366,80.90744875,6.826343296,77.26286294,76.41052586,165.4518161,79.78321802,79.23943075,78.93088094,-17.4395144
42962148,42962159,42962324,42962176,42962219,42962218,42962242,42962211,42962192,42962188,,97.33,77.13000107,98.16750336,117.0174999,127.8499992,146.4625046,170.6074988,155.25,49400,1,80.85,83.23934956,78.01126183,81.52550873,10.47414363,76.26856592,74.55472508,168.5442104,79.78281281,79.72510267,78.06897198,17.5476715
42962148,42962150,42962244,42962303,42962179,42962218,42962222,42962283,42962170,42962332,,97.58,75.82995224,96.36745453,116.1424408,127.7674438,152.2974617,171.5114621,166.58,49400,1,91.95,83.34742119,77.91564162,81.5904153,11.69732194,76.10504843,74.34804254,168.5934297,79.77982211,79.6726475,78.02281623,-2.822394297
42962148,42962160,42962274,42962248,42962179,42962218,42962222,42962203,42962181,42962188,,98.33,76.89590263,96.79589844,116.2083969,127.0684052,147.5608986,167.6074016,149.68,49700,1,72.95,83.20958939,78.3964209,81.38271243,11.32074446,76.79203141,74.96515445,169.5608787,79.77832293,80.22329786,77.95144597,-23.2871443
42962149,42962152,42962390,42962176,42962313,42962218,42962168,42962169,42962347,42962259,,91.15,74.22264862,92.41014862,111.9726505,122.9551491,142.0601501,162.7841472,82.18,49500,1,54.75,81.53975508,78.61592982,80.75149912,3.516821502,77.6413214,76.85306544,165.5068424,79.7768907,79.40418578,78.98863474,17.75413305
42962152,42962158,42962224,42962297,42962179,42962207,42962260,42962195,42962214,42962165,,90.01,70.76889801,90.04390335,109.9689026,122.4914017,142.5789078,165.0234056,97.57,49600,1,53.9,81.48671985,78.30599825,80.83684383,4.886843187,77.24575772,76.5958817,164.4919149,79.7766033,78.95587427,79.12672728,-14.68994468
42962149,42962153,42962204,42962381,42962257,42962223,42962172,42962169,42962197,42962276,,89.79,71.51350021,88.53849792,107.2760048,119.4209984,138.3135071,160.6775131,65.37,50000,1,76.35,81.13832519,78.79275228,80.5570969,3.548337309,78.01089464,77.42966635,164.8858684,79.77523927,79.37398057,79.19401098,-17.22436696
42962154,42962149,42962274,42962208,42962179,42962256,42962246,42962184,42962332,42962170,,98.76,77.54299927,94.64300156,117.8555031,130.2804962,148.4580078,169.8024992,156.35,49700,1,88.5,83.4410877,78.15923647,81.53442129,12.12347955,76.39861939,74.49195298,169.5666474,79.77380422,80.06590287,77.86713781,4.505495727
42962147,42962160,42962254,42962225,42962208,42962256,42962172,42962203,42962283,42962170,,91.78,71.74019814,91.39019775,112.0652008,124.9702015,144.4452003,167.1641977,110.84,50000,1,72.2,81.96187084,78.13626618,81.04663751,8.891793451,76.86106463,75.9458313,165.3718911,79.77143596,79.05149951,78.85620263,-38.28721642
42962150,42962148,42962274,42962248,42962208,42962256,42962339,42962169,42962211,42962192,,97.67,77.93444824,97.78445053,118.0719547,130.6069435,149.1594597,171.7849542,154.86,50000,1,115.95,83.37577175,77.87511991,81.60196245,11.60416599,76.0415693,74.26776,168.6141199,79.76841183,79.64892922,77.99460253,0.753307249
42962150,42962147,42962204,42962215,42962257,42962330,42962339,42962169,42962241,42962203,,93.52,79.83075142,95.38074875,113.1557503,124.0432526,142.1082436,163.0592555,95.42,49500,1,75.2,81.99172713,78.68361319,80.87069869,6.946011001,77.58090855,76.45988011,167.0045815,79.76799405,79.80464163,78.64696561,0.228325115
42962147,42962148,42962224,42962194,42962180,42962312,42962200,42962384,42962220,42962266,,94.91,76.48719597,94.62469864,114.5746994,125.4722061,141.552195,166.853201,126.99,49800,1,99.95,82.51647991,78.31228553,81.16903804,8.313472869,76.9108874,75.56344553,167.4358716,79.76763991,79.6597274,78.42019804,-17.17702299
42962148,42962153,42962341,42962215,42962180,42962234,42962260,42962184,42962195,42962203,,91.58,73.15505219,89.85504913,110.8925514,120.3800507,135.5500595,161.9895567,95.19,49900,1,114.85,81.55701683,78.71611167,80.71455454,5.522475071,77.76914329,76.92668099,165.8803463,79.76758615,79.55857397,78.92512385,-18.99288893
42962147,42962149,42962274,42962258,42962179,42962218,42962210,42962307,42962287,42962211,,102.23,83.59014511,101.765152,121.265152,132.1651611,150.815155,167.506149,152.56,49400,1,95.45,83.91543992,78.57345115,81.54615181,10.63391638,76.79278822,74.42350011,172.0945483,79.76548889,80.94273926,77.39620077,30.83945215
