P,P,C,1B,2B,3B,SS,OF,OF,OF,,Proj Score,25th,50th,75th,85th,95th,99th,Ownership,Salary,Sim Optimals,Actual,Saber Score
42755626,42755643,42755672,42755855,42755744,42755772,42755655,42755741,42755651,42755780,,96.8,78.67745018,96.31495285,115.9649487,126.2799522,146.2149506,166.1154596,85.91,49800,1,87.6,-15.19335657
42755633,42756140,42755672,42755786,42755744,42755772,42755960,42755694,42755651,42755780,,96.12,76.94320107,95.36819458,114.2432003,125.2832024,141.9406975,170.3242067,91.98,49200,1,74.6,-15.61076343
42755626,42755633,42755672,42755735,42755744,42755772,42755960,42755694,42755651,42755780,,95.68,76.5,96.22500229,115.3125019,125.2649998,144.9574974,170.4744969,82.9,49300,1,85.65,-18.63570958
42756140,42755643,42755672,42755735,42755744,42755772,42755842,42755694,42755651,42755780,,97.85,77.98815155,96.46315002,117.0631485,127.5131531,145.8906586,173.9446469,91.98,49200,1,66.55,4.040745273
42755626,42755643,42755876,42755660,42755744,42755812,42755655,42755694,42755780,42755686,,96.25,75.50245285,96.18994904,116.189949,126.6799484,146.6649475,173.2169505,74.8,49000,1,69.6,15.0519073
42756140,42755637,42755935,42755687,42755722,42755746,42755682,42755804,42755706,42755654,,101.82,80.93479919,99.93479919,120.2847996,130.8922966,148.3873055,169.0368053,98.35,49900,1,90.8,7.530442625
42756140,42755634,42755935,42755786,42755722,42755746,42755682,42755762,42755706,42755651,,99.07,79.03034782,97.04285049,116.0928516,127.880352,147.8528641,166.2998466,91.75,49500,1,103.8,4.565726221
42756140,42755634,42755935,42755687,42755722,42755746,42755682,42755804,42755706,42755678,,100.03,78.20435143,98.04184723,119.3793526,130.7668457,149.7293579,172.6763548,87.65,49400,1,93.8,30.8652252
42755630,42756140,42755935,42755687,42755722,42755746,42755682,42755804,42755706,42755695,,99.7,79.67534637,97.68785095,116.6628532,129.2278587,148.6628418,170.1808418,93.74,49600,1,67.55,17.28518307
42755630,42756140,42755935,42755772,42755722,42755746,42755682,42755804,42755706,42755651,,101,81.12534904,99.33785248,117.8128471,129.8778526,148.7703476,171.920842,92.51,50000,1,74.55,21.97107673
42755626,42755637,42755699,42755856,42755810,42755650,42755668,42755721,42755947,42755678,,98.84,82.06159592,100.4115982,120.2865982,131.7865906,147.5840912,169.2371028,90.14,49300,1,89.85,-4.866291955
42755626,42755637,42755940,42755856,42755810,42755650,42755668,42755721,42755713,42755678,,99.46,81.94209862,98.82960129,120.9296017,133.7195908,153.9746048,176.9101019,99.3,49200,1,102.85,-8.906744421
42756281,42756140,42755702,42755723,42755781,42755717,42755649,42755838,42755847,42755667,,99.43,81.93569756,99.82320023,119.5482025,129.7056969,147.7056969,174.7121965,82.41,49500,1,47.75,0.142323959
42756140,42755645,42755702,42755675,42755711,42755775,42755901,42755838,42755667,42755652,,94.92,75.80125046,93.98874664,111.5387497,122.9012531,142.8062485,172.5737512,64.97,49300,1,76.75,-11.57031059
42756281,42756140,42755702,42755723,42755711,42755775,42755901,42755667,42755803,42755652,,93.27,76.47319984,93.59820175,112.960701,125.5131992,145.3607056,173.0241995,66.36,49400,1,64.75,-4.457568377
42756140,42755645,42755702,42755723,42755711,42755775,42755690,42755838,42755667,42755684,,96.9,80.15125084,95.6387558,114.9637451,126.421249,145.871254,170.7757481,63.78,49300,1,61.75,-3.33448872
42756281,42755637,42755702,42755723,42755711,42755775,42755649,42755838,42755667,42755684,,89.1,71.59909821,90.18659973,109.2366028,119.7441021,140.4615997,162.2711028,46.05,49100,1,58.45,-37.96449602
42756281,42756140,42755702,42755723,42755711,42755830,42755690,42755838,42755667,42755695,,98.2,79.44819641,97.12320328,114.3232021,128.8357025,151.1057053,179.4536964,69.73,49400,1,44.75,-12.94719726
42756281,42756140,42755702,42755723,42755711,42755830,42755690,42755838,42755667,42755684,,96.93,78.79820251,96.64820099,115.2481995,127.4481964,148.0481995,175.6157056,61.7,49800,1,41.75,-3.454948589
42755626,42756140,42755702,42755837,42755711,42755746,42755901,42755838,42755706,42755667,,105.82,84.29820251,105.023201,126.7481976,137.2056969,159.3032021,190.0021994,110.81,49300,1,111.15,48.02965522
42755626,42755628,42755876,42755857,42755662,42755911,42755799,42755647,42755727,42755695,,101.17,82.5,101.8750038,123.75,134.902507,155.4675117,181.323503,139.46,49200,1,86.55,-4.973865673
42755628,42755635,42755876,42755676,42755662,42755911,42755799,42755713,42755647,42755727,,91.62,73.91999817,92.09499741,112.1824989,122.9199982,141.5875069,168.3470071,111.16,49200,1,86.5,-39.73301947
42755626,42755638,42755876,42755676,42755662,42755911,42755799,42755713,42755647,42755727,,98.8,81.07925034,99.09174728,118.1917496,130.1067497,151.829248,170.826748,113.58,49800,1,112.8,-14.97820914
42755629,42756140,42755714,42755856,42755915,42755650,42755668,42755741,42755721,42755878,,99.45,79.86080551,97.72330475,119.2358036,131.1258018,150.9658089,173.6363063,99.31,49300,1,70.05,-2.929967642
42756140,42755641,42755714,42755855,42755673,42755650,42755862,42755657,42755721,42755878,,94.34,73.97940445,92.84190369,113.3169022,125.9994045,146.6594063,169.2518945,81.36,49800,1,81.05,-5.593534186
42755628,42756140,42755714,42755855,42755673,42755650,42755862,42755721,42755878,42755818,,100.35,82.56369972,100.4262009,119.3136997,132.9011993,154.6761993,184.3057085,114.56,49000,1,69.5,-0.120168191
42756140,42755641,42755714,42755855,42755673,42755650,42755862,42755721,42755878,42755665,,95.08,74.52940178,94.61690521,113.2919044,127.4368996,147.6419067,176.5494006,82.25,49500,1,70.05,-14.59525675
42755629,42755641,42755714,42755855,42755673,42755650,42755862,42755741,42755721,42755665,,87.91,67.96279907,87.81279755,108.6003017,120.100304,140.2778023,163.2132991,51.28,49100,1,72,-29.22526598
42755629,42756140,42755714,42755855,42755673,42755650,42755862,42755741,42755721,42755900,,98.67,77.59530067,98.22029877,117.9827976,128.8277977,147.5602943,174.8317973,89.17,49400,1,84.05,-1.841345616
42755633,42755632,42755779,42755735,42755757,42755696,42755707,42755705,42755648,42755790,,91.81,75.3885479,92.00105286,110.8260479,120.8660446,139.46605,162.6215437,48.77,49100,1,83.85,-33.64866674
42755633,42755632,42755664,42755735,42755757,42755696,42755707,42755981,42755698,42755790,,94.8,75.29804993,93.1480484,114.3355503,123.9155525,143.8230499,171.54855,44.77,49400,1,87.85,-14.96532261
42755632,42755627,42755779,42755735,42755757,42755696,42755707,42755648,42755910,42755695,,92.86,75.42605019,92.02605438,112.0135536,122.6510468,140.8335556,165.6050438,58.71,49300,1,77.8,-41.47996604
42755633,42755632,42755669,42755735,42755703,42755960,42755842,42755705,42755648,42755695,,94.55,76.94804764,94.54804993,113.9605503,124.3980484,143.4755585,164.6500409,74.69,49100,1,90.85,-25.47307611
42756140,42755639,42755672,42755716,42755711,42755663,42755901,42755808,42755667,42755838,,101.04,81.27814865,99.67815018,119.0781479,131.5281525,152.5356529,174.5631525,109.51,49200,1,71.7,13.39964569
42756140,42755632,42755805,42755666,42755807,42755759,42755668,42755706,42755698,42755783,,106.9,87.9212513,105.0712509,125.8462486,136.8537529,154.9487579,179.6512555,96.95,49800,1,101.35,56.32570982
42756140,42755632,42755672,42755735,42755807,42755759,42755751,42755695,42755698,42755783,,102.57,84.89624786,102.2462502,122.7587471,134.4612572,153.8012497,173.8027495,98.84,49000,1,111.35,9.587226063
42755628,42755632,42755702,42755806,42755711,42755663,42755884,42755667,42755713,42755727,,101.3,83.50355148,100.9660492,120.0785484,132.9735497,152.4685463,177.7740521,110.55,49200,1,76.75,11.89361587
42755626,42755632,42755702,42755806,42755711,42755676,42755884,42755667,42755713,42755727,,103.33,83.19104958,102.4410477,123.2160492,135.3960556,155.386058,179.9815492,103.07,49800,1,121.4,2.293794975
42756140,42755632,42755702,42755676,42755781,42755663,42755901,42755808,42755667,42755822,,106.53,86.2962532,105.2462463,125.3462524,137.6687416,159.2512466,186.9032404,112.28,49400,1,111.35,35.51246226
42756140,42755637,42755702,42755676,42755912,42755663,42755901,42755808,42755667,42755713,,99.43,81.14030075,98.67779922,118.4652977,130.5977959,150.4652893,178.6082985,100.43,49000,1,106.8,0.370356324
42756140,42755632,42755702,42755676,42755912,42755663,42755901,42755808,42755667,42755713,,103.95,85.50175095,103.4892502,124.0892506,134.7717522,155.9592575,183.1392578,108.68,49700,1,118.35,35.74049175
42755632,42755627,42755702,42755676,42755781,42755663,42755901,42755808,42755667,42755713,,96.04,75.7160511,94.91604996,114.72855,126.1735466,147.82854,172.57854,76.76,49300,1,119.8,-7.542745024
42755628,42756140,42755702,42755676,42755711,42755772,42755901,42755838,42755822,42755651,,100.75,82.14820099,98.77320099,118.773201,132.2556999,151.1207054,171.5582025,113.89,49700,1,81.5,-0.765609415
42756140,42755632,42755726,42755856,42755915,42755650,42755653,42755741,42755878,42755721,,100.01,82.68675041,100.0742531,120.8617496,131.8067558,151.7742523,180.7757523,95.24,49400,1,105.35,4.935790226
42756140,42755632,42755672,42755856,42755915,42755650,42755668,42755741,42755878,42755721,,105.16,85.59925079,104.1992531,123.6867542,135.7942528,158.4167465,183.2607524,125.52,49700,1,97.35,33.68370831
42755626,42755639,42755669,42755747,42755750,42755850,42755742,42755813,42755728,42755647,,88.74,74.35844994,91.52095032,108.0709515,118.9359516,136.4759476,156.6404564,78.01,49000,1,73.75,-24.04884696
42755626,42755632,42755876,42755752,42755703,42755911,42755880,42755661,42755647,42755686,,104.77,85.49804688,105.348053,126.098053,136.3555511,154.7655472,180.0070468,120.32,49500,1,138.4,28.36526334
42755626,42756281,42755699,42755704,42755662,42755857,42755707,42755648,42755955,42755771,,92.28,77.84999847,94.92499924,116.3000031,125.7875,146.2275116,169.655994,73.65,49200,1,90.8,-19.87924874
42755626,42756281,42755699,42755704,42755662,42755857,42755707,42755648,42755754,42755955,,91.45,77.75,96.02500153,117.2000008,127.2949993,148.25,170.6794939,72.26,49400,1,88.8,-17.83535182
42755626,42755629,42755664,42755666,42755884,42755676,42755936,42755713,42755822,42755981,,99.89,81.0401001,99.14009857,119.2525978,128.8476036,149.2325943,171.9435941,104.84,49900,1,114.1,1.983960532
42755626,42755637,42755664,42755666,42755884,42755676,42755751,42755713,42755822,42755698,,99.31,80.94209862,98.57960129,119.2170982,128.4545921,145.2295898,173.057596,97.61,49800,1,125.85,-11.96614727
42755626,42755637,42755767,42755666,42755662,42755857,42755751,42755698,42755981,42755783,,96.79,80.11159897,98.76160049,116.3116016,127.4591,147.7015999,171.3935968,74.05,49400,1,116.85,6.144872308
42755626,42756281,42755664,42755666,42755884,42755676,42755751,42755822,42755698,42755981,,97.16,79.55000305,97.125,117.1500015,129.4224953,146.8050026,166.7585001,83.67,49800,1,94.8,4.518383369
42755626,42755637,42755714,42755735,42755673,42755753,42755789,42755695,42755785,42755665,,96.31,77.32410049,97.06159973,116.5615978,128.5440933,145.1365967,164.7486028,71.62,49600,1,95.85,-16.63915664
42755626,42755632,42755714,42755735,42755673,42755820,42755789,42755695,42755785,42755665,,99.69,83.0605526,99.94804764,119.3230495,130.9055435,152.0280472,171.104053,79.34,49700,1,104.4,-3.024654277
42755626,42755634,42755779,42755806,42755711,42755784,42755655,42755808,42755667,42755694,,95.51,76.00915146,95.67164612,114.5216465,126.6091553,147.2241493,170.7731522,61.68,49500,1,75.85,-10.0771673
42755626,42756140,42755714,42755806,42755711,42755812,42755901,42755808,42755667,42755694,,104.61,85.44819641,103.8481979,124.8481998,135.2982025,155.6481934,181.3007025,98.97,49100,1,87.15,30.6845367
42755626,42755634,42755714,42755806,42755673,42755784,42755901,42755808,42755667,42755654,,95.9,78.79364967,96.14365005,116.3686485,126.3836521,145.9661552,168.8796524,68.18,49100,1,109.85,1.674125157
42755626,42755634,42755779,42755806,42755711,42755812,42755655,42755808,42755667,42755694,,95.84,77.67165184,96.02165222,114.1716461,125.7516487,143.5266518,167.1051552,59.65,49300,1,75.85,3.885826468
42755626,42755644,42755939,42755710,42755744,42755812,42755655,42755705,42755694,42755651,,92.68,76.73749924,94.07500076,111.6500015,122.5725021,141.2224968,160.409494,55.55,49500,1,100.6,-1.062557939
42755626,42755632,42755672,42755735,42755744,42755812,42755655,42755651,42755851,42755951,,101.75,83.66905212,101.9190521,123.2565536,133.0640434,151.0740456,172.594046,94.49,49900,1,112.4,1.803270169
42756140,42755632,42755954,42755772,42755744,42755812,42755655,42755713,42755822,42755651,,103.97,82.9537487,101.4912491,123.0787449,133.3137459,152.6162476,172.3532477,98.31,49200,1,102.35,23.73959422
42755626,42755632,42755672,42755772,42755744,42755812,42755655,42755651,42755851,42755951,,101.02,82.76904869,100.1690521,120.5940533,132.769043,151.6790375,173.142049,97.49,49400,1,112.4,4.075202346
42755626,42755635,42755664,42755752,42755715,42755911,42755799,42755686,42755698,42755981,,95.03,75.22699928,94.20199966,114.626997,126.9744972,146.4045074,170.4584958,95.6,49300,1,106.15,-12.43089959
42755626,42756140,42755876,42755666,42755807,42755911,42755799,42755686,42755698,42755981,,107.84,88.9856987,107.9231987,126.2606964,136.6057037,156.5482025,176.4581964,119.07,49600,1,96.15,52.16479301
42755626,42756140,42755664,42755752,42755807,42755911,42755799,42755698,42755790,42755981,,105.41,86.86070061,103.9981995,123.4482002,134.4556969,152.8981934,188.0026994,109.87,49200,1,107.15,45.24562657
42755626,42756281,42755664,42755666,42755807,42755911,42755799,42755686,42755698,42755981,,98.31,80.94999695,97.97499847,119.1625004,131.0150009,148.2199974,169.1075061,86.03,49100,1,85.8,3.705137596
42755636,42755637,42755714,42755676,42755703,42755663,42755690,42755822,42755825,42755665,,90.59,72.5421505,88.72964859,106.5296497,117.8596504,133.3571503,156.8026479,65.5,49200,1,90.8,-36.92322075
42755636,42755637,42755714,42755676,42755781,42755663,42755649,42755822,42755825,42755665,,92.41,71.81715012,91.27964783,109.5921497,120.5371483,139.3396507,157.6916568,79.14,49800,1,96.8,-34.93955135
42755636,42755637,42755714,42755676,42755884,42755663,42755649,42755822,42755825,42755665,,89.49,70.61714745,88.20465088,106.9921513,117.0446476,138.134639,156.9811598,78.43,49000,1,90.8,-39.78036344
42756140,42755632,42755664,42755666,42755807,42755746,42755880,42755706,42755698,42755790,,107.96,87.43375015,105.0712509,124.7837524,134.9112541,157.5537498,183.9712584,99.12,49500,1,97.35,64.11834359
42756140,42755632,42755664,42755666,42755807,42755784,42755901,42755667,42755698,42755790,,106.56,87.00875092,104.4712486,123.8837509,135.153743,155.3137497,186.5172464,88.73,50000,1,107.35,46.88080251
42755626,42755629,42755664,42755855,42755810,42755650,42755862,42755878,42755698,42755981,,98.72,79.312603,97.60010147,120.4751034,132.0626007,154.4375954,177.6266068,89.32,49500,1,92.1,21.44609392
42755626,42755643,42755664,42755666,42755810,42755650,42755862,42755878,42755698,42755981,,96.5,77.81795311,96.29295349,116.0304527,128.4179535,149.070462,171.1454504,84.39,50000,1,81.6,41.07602835
42755641,42755632,42755938,42755687,42755757,42755696,42755690,42755804,42755657,42755647,,91.84,73.07624817,90.68875122,110.7387505,122.5187538,141.296257,155.3967482,53.51,49600,1,84.3,33.3909601
42755628,42755632,42755938,42755660,42755873,42755912,42755690,42755804,42755657,42755647,,98.12,80.47304726,98.74805069,117.2480469,129.7130577,150.3505531,172.6500409,96.55,49100,1,94.75,38.25334609
42755628,42755632,42755940,42755687,42755956,42755650,42755690,42755804,42755657,42755721,,97.06,78.01054955,96.34804916,115.1230526,128.210553,145.4105553,167.7770468,78.96,49200,1,86.75,28.66640985
42755628,42755632,42755940,42755687,42755912,42755650,42755690,42755804,42755657,42755721,,96.35,78.37304878,96.24804688,116.3855515,128.4480591,145.7305443,165.5030469,78.84,49400,1,84.75,41.92373157
42755626,42755635,42755672,42755837,42755722,42755682,42755842,42755706,42755712,42755695,,98.21,78.63950157,96.70200348,118.6644993,130.839502,156.3120018,183.8699899,122.59,49500,1,125.15,10.72319224
42756140,42755634,42755938,42755687,42755903,42755912,42755690,42755661,42755657,42755695,,95.63,77.4293499,95.14185333,113.9168491,124.6243523,142.6218521,165.6203519,75.12,49400,1,102.8,32.70686269
42756140,42755639,42755672,42755735,42755903,42755912,42755690,42755661,42755804,42755657,,99.72,81.90314674,98.65315247,118.4656467,128.2731499,147.9781494,173.4391464,92.6,49400,1,83.7,25.15093684
42756140,42755634,42755672,42755735,42755956,42755912,42755690,42755661,42755804,42755657,,98.4,78.2668457,97.66685104,120.5918503,129.9468414,147.1993546,165.6798549,83.81,49900,1,103.8,37.8703922
42756140,42755639,42755672,42755735,42755903,42755912,42755690,42755657,42755712,42755695,,99.28,82.52815247,98.32814789,117.7031479,129.0856537,147.783152,173.6411433,98.87,49400,1,69.7,33.44699442
42756140,42755632,42755669,42755837,42755662,42755682,42755880,42755897,42755661,42755787,,107.72,90.63374901,107.7712479,127.4712505,137.926255,159.3062492,177.3962402,118.95,49800,1,126.35,54.57875729
42755629,42755632,42755669,42755837,42755722,42755682,42755880,42755661,42755787,42755667,,102.16,81.75765038,100.0701485,121.7076511,132.3701477,151.6751503,175.6776508,87.07,49600,1,153.3,-5.894683674
42755630,42756140,42755935,42755676,42755722,42755682,42755884,42755825,42755822,42755647,,98.55,79.05734825,95.86985016,115.0948486,125.2248478,149.1548515,165.6948547,121.89,49400,1,101.55,-17.51262844
42755630,42756140,42755869,42755837,42755722,42755682,42755655,42755719,42755904,42755684,,93.4,80.37534904,96.362854,117.0753517,128.6428535,151.100351,169.9528418,89.35,49700,1,103.55,-4.651144519
42755630,42756140,42755935,42755676,42755722,42755682,42755655,42755719,42755904,42755822,,100.13,80.10034752,96.58785248,116.2253513,129.1853432,148.9903595,170.0133479,101.68,49500,1,98.55,-12.14683801
42755630,42756140,42755702,42755837,42755722,42755682,42755655,42755719,42755904,42755822,,100.7,80.75034904,98.0128479,117.5378494,131.2278458,149.875354,174.4153418,99.35,49500,1,108.55,2.616515197
42755630,42756140,42755954,42755676,42755884,42755682,42755936,42755822,42755686,42755647,,97.16,80.16485023,95.78985596,112.4148464,125.4898529,147.7073502,170.1403468,126.59,49300,1,79.55,-22.62881845
42755630,42756140,42755954,42755837,42755722,42755682,42755655,42755719,42755822,42755706,,99.78,79.97735214,96.53985214,116.5398502,129.8973473,149.2423531,167.5898438,102.92,49200,1,115.55,-2.392099425
42756140,42755637,42755702,42755837,42755722,42755676,42755682,42755719,42755822,42755706,,103.73,80.92229843,101.0848007,123.4973011,134.9422997,152.9472992,173.1457962,112.46,49500,1,153.8,20.77488005
42755626,42755632,42755876,42755660,42755715,42755911,42755668,42755909,42755686,42755665,,105.22,86.03554916,106.1230507,126.8855515,138.0930504,158.4555588,177.1990439,119.5,49500,1,115.4,19.88851875
42755626,42755632,42755876,42755660,42755715,42755765,42755668,42755909,42755686,42755727,,106.72,86.68555069,108.3730507,129.5230484,139.0780495,160.8555527,181.7025589,125.16,49200,1,112.4,46.77323103
42755641,42755632,42755714,42755660,42755715,42755911,42755668,42755686,42755727,42755665,,97.89,79.03874969,98.06374741,118.1262512,129.3612465,149.5137398,174.2572542,95.63,49900,1,74.3,-7.387828082
42755626,42755641,42755714,42755660,42755715,42755911,42755789,42755686,42755727,42755665,,95.97,76.67819977,96.51569748,118.603199,129.5481956,148.4956924,169.2466922,101.76,49600,1,67.1,-22.24586904
42755626,42755638,42755876,42755660,42755715,42755820,42755789,42755686,42755727,42755665,,97.07,78.02375031,98.59874725,120.7862492,130.6112457,148.3337456,168.9247517,94.95,49000,1,74.8,-26.88441575
42755626,42755632,42755876,42755660,42755715,42755820,42755789,42755686,42755727,42755665,,104.13,84.78554916,105.6230507,126.0980492,138.385553,157.6480415,177.0060469,111.92,49800,1,104.4,3.249070421
42755628,42755627,42755876,42755660,42755715,42755933,42755668,42755700,42755727,42755981,,90.55,79.23749924,96.94999695,116.25,127.3150028,147.4799973,169.809003,95.27,49700,1,47.95,-21.4455083
42755626,42755639,42755940,42755658,42755915,42755650,42755649,42755878,42755721,42755706,,98.72,79.73295403,99.38295364,118.9829559,130.7979576,153.6704468,179.2354559,94.81,50000,1,69.75,12.21633628
42755626,42756140,42755940,42755658,42755915,42755650,42755891,42755878,42755721,42755706,,102.56,85.66370392,102.3262024,121.7012024,135.9237007,155.3911964,189.4056993,117.48,49200,1,81.15,29.2860806
42755626,42755633,42755940,42755658,42755915,42755650,42755742,42755671,42755878,42755721,,89.82,71.19050217,90.72800446,107.7155037,120.9055042,144.7080025,171.506006,68.81,49200,1,69.65,-27.56431699
42755626,42755632,42755876,42755697,42755757,42755725,42755707,42755955,42755648,42755678,,103.46,88.08555222,105.348053,123.6980515,134.0055473,155.7030586,184.6050529,89.65,49700,1,159.4,31.11482859
42755626,42755632,42755876,42755697,42755757,42755725,42755707,42755667,42755955,42755648,,103.98,86.53554916,105.5480499,123.8230495,136.0280487,156.1280533,182.1100529,84.4,50000,1,156.4,26.093328
42755629,42755637,42755672,42755735,42755903,42755743,42755690,42755657,42755695,42755712,,93.56,73.75870132,91.53370285,111.0211983,121.8237003,144.6611916,163.1596915,75.8,49500,1,94.75,-13.18391412
42755630,42755629,42755672,42755735,42755711,42755743,42755960,42755667,42755695,42755712,,91.88,72.28675079,90.26175308,108.9242496,119.2167519,142.4892525,165.5432433,70.74,49500,1,47.5,-22.93865234
42755629,42755637,42755672,42755735,42755711,42755743,42755842,42755667,42755695,42755712,,95.28,76.09620285,92.90869904,112.8212013,123.8662029,143.9787094,168.1157036,79.63,49200,1,68.75,-4.45756875
42755629,42755632,42755672,42755687,42755912,42755707,42755690,42755804,42755689,42755698,,96.32,79.12014771,96.42015076,114.5201492,125.2851555,141.9401505,159.7496538,69.77,49400,1,103.3,2.104418725
42755629,42755632,42755938,42755687,42755673,42755707,42755690,42755804,42755956,42755647,,96.37,78.37014771,95.27014923,115.2951488,126.3851486,144.7901421,166.6376477,69.4,49100,1,103.3,17.35829562
42755629,42755632,42755672,42755687,42755912,42755707,42755690,42755804,42755956,42755647,,98.01,79.92015266,97.34514999,117.4826469,128.3276581,145.2976532,166.6746507,90.84,49200,1,99.3,37.5605613
42755628,42755632,42755938,42755798,42755744,42755772,42755655,42755657,42755804,42755651,,97.13,79.44805145,96.54804993,117.5230484,128.4980469,145.6580414,167.7515469,72.97,49600,1,88.75,6.192215532
42755629,42756140,42755714,42755855,42755810,42755650,42755862,42755741,42755831,42755665,,97.62,78.19830322,98.62329865,117.4358006,128.7958015,147.0458,168.4307941,93.99,49300,1,73.05,-13.74755502
42755626,42756140,42755714,42755855,42755915,42755650,42755862,42755741,42755831,42755665,,103.74,85.92620087,104.7761993,124.0636997,135.9737015,155.6086967,180.4552023,116.94,49700,1,88.15,34.29469466
42755626,42756140,42755714,42755855,42755915,42755650,42755862,42755741,42755900,42755665,,103.21,83.09819794,103.4981995,123.7731991,136.2556999,154.4731964,182.9486964,110.71,49100,1,85.15,23.57179374
42755626,42756140,42755714,42755855,42755810,42755650,42755862,42755741,42755900,42755665,,103.51,83.93569756,103.2481995,125.648201,136.5707016,154.4681969,182.0011995,110.93,49800,1,83.15,26.70431137
42755626,42755637,42755869,42755685,42755736,42755933,42755649,42755661,42755793,42755684,,82.03,79.33960152,96.78960037,115.3020973,127.7046043,143.3445999,165.2901117,69.8,50000,1,83.85,-17.65466183
42755626,42755637,42755869,42755685,42755736,42755933,42755649,42755700,42755719,42755684,,81.94,78.46460152,95.41460419,114.5520973,125.1045994,141.5570969,166.6466026,68.28,49800,1,85.85,-11.89303175
42755626,42755637,42755869,42755857,42755736,42755765,42755649,42755661,42755793,42755684,,86.43,77.78959656,94.91460419,112.0646038,121.7971046,138.5970993,160.6506026,74.24,49100,1,101.85,-38.93266022
42755626,42755637,42755869,42755855,42755736,42755775,42755649,42755661,42755787,42755684,,91.89,82.28960037,99.88960266,118.2021046,128.9471039,145.3570999,167.3405997,83.99,49200,1,94.85,-8.140841872
42755626,42755634,42755869,42755857,42755775,42755765,42755649,42755661,42755793,42755684,,85.58,76.46865273,94.69364929,111.4686508,122.1486519,139.6686409,159.4896584,70.66,49000,1,110.85,-21.47996724
42755626,42755637,42755672,42755837,42755775,42755898,42755649,42755706,42755719,42755684,,100.68,83.27409935,100.3115997,120.2366009,132.5765984,151.9666084,181.0910997,112.28,49900,1,135.85,25.62857568
42755626,42755637,42755726,42755685,42755736,42755933,42755649,42755700,42755661,42755909,,89.2,80.05210114,96.61460114,116.3271027,127.0496014,146.1120995,171.0426117,75.65,50000,1,92.85,-12.28886917
42755626,42755634,42755869,42755855,42755775,42755898,42755649,42755661,42755706,42755684,,91.53,81.29364777,98.843647,118.3186531,127.7586521,148.0486404,166.7561523,81.51,49200,1,99.85,13.07692528
42755626,42755637,42755672,42755855,42755775,42755898,42755649,42755661,42755878,42755684,,98.63,82.80210495,100.1896019,116.9771004,127.8946018,146.7721024,171.5406026,108.3,49500,1,108.85,10.1250954
42755626,42755634,42755869,42755855,42755775,42755898,42755649,42755661,42755719,42755684,,89.81,79.43114853,96.66864777,114.7936497,125.9311462,144.598658,164.5561401,78.56,49000,1,113.85,3.119924851
42755626,42755637,42755726,42755685,42755736,42755898,42755649,42755700,42755933,42755684,,86.34,77.01460266,95.18959808,113.5645981,125.609605,143.6170944,170.2170996,66.64,49500,1,69.85,-11.46273687
42755626,42755637,42755869,42755855,42755775,42755898,42755649,42755661,42755684,42755665,,91.23,81.59910202,99.13660431,117.3990993,126.5340969,146.5240967,169.4761087,81.91,49900,1,99.85,-1.028100401
42755628,42755626,42755672,42755723,42755711,42755960,42755842,42755706,42755695,42755712,,101.51,83.26250267,102.875,124.0999985,134.6075043,154.8999939,181.008,139.78,49000,1,67.55,2.125991322
42755628,42755626,42755672,42755723,42755711,42755960,42755842,42755695,42755712,42755698,,100.36,82.73749924,101.6999969,121.8250008,132.2575005,153.4524971,176.359006,133.12,49100,1,73.55,-16.03237242
42755626,42756140,42755902,42755837,42755829,42755732,42755682,42755706,42755762,42755674,,105.4,86.15919876,103.5091972,127.3967056,139.2917084,161.249192,183.747692,127.58,49100,1,97.15,47.53913283
42755626,42755638,42755702,42755656,42755854,42755796,42755742,42755689,42755814,42755671,,88.87,74.17375183,91.17375183,109.0362492,120.5337475,137.4287514,159.4857549,56.18,49100,1,98.8,-42.43524373
42755626,42755628,42755669,42755681,42755715,42755911,42755799,42755813,42755727,42755686,,100.71,85.33749962,102.3250008,120.9874973,133.4149948,157.2625,176.551503,139.22,49400,1,94.55,15.50377309
42755626,42755639,42755672,42755735,42755715,42755911,42755799,42755813,42755647,42755686,,100,81.90494728,99.82995224,121.0424519,134.72995,155.5399529,173.680947,133.17,49400,1,90.75,-7.125336677
42755626,42755639,42755672,42755735,42755715,42755911,42755799,42755661,42755727,42755686,,102.47,84.84244919,103.0799484,123.8299503,135.3024521,155.7374496,174.9869499,128.21,49100,1,93.75,13.38675916
42755626,42755646,42755672,42755735,42755715,42755911,42755733,42755727,42755647,42755686,,97.43,80.03825378,100.35075,120.0132523,131.2157455,149.6032539,170.6172537,129.27,49400,1,79.1,-7.004876435
42755626,42755639,42755672,42755735,42755715,42755911,42755842,42755727,42755647,42755686,,104.01,86.72995186,105.5549507,125.6924477,138.4524483,159.5324532,181.75795,144.97,50000,1,83.75,25.92552602
42755635,42755632,42755669,42755681,42755703,42755717,42755880,42755654,42755674,42755964,,91.32,74.23754692,91.60004807,110.3500519,120.5575493,141.1800552,160.3640518,63.67,49200,1,91.35,-36.61338687
42756140,42755632,42755938,42755681,42755829,42755732,42755690,42755654,42755674,42755964,,103.85,87.14624786,105.4462509,122.7337513,134.8187508,152.7712463,175.5987524,93.9,49400,1,93.35,28.56751978
42755628,42755632,42755669,42755681,42755703,42755732,42755880,42755654,42755674,42755964,,99.24,82.76054955,100.7730522,119.7105503,131.3230469,149.8555527,173.6550409,96.91,50000,1,91.75,-3.682982549
