CPT,UTIL,UTIL,UTIL,UTIL,UTIL,,Proj Score,25th,50th,75th,85th,95th,99th,Ownership,Salary,Sim Optimals,Actual,Large Slate | 100-1k,Large Slate | 10k-50k,Large Slate | 1k-10k,Large Slate | 50k+,Single Game,Small Slate | 100-1k,Small Slate | 10k-50k,Small Slate | 1k-10k,Small Slate | 50k+,geomean1,Saber Score
42961879,42961842,42961846,42961849,42961852,42961867,,202.2,187.875,202.75,218.75,227.75,244.2875,265.25125,156.87,48400,0,0,96.67163213,91.98757295,94.33699905,89.63814684,67.34176416,94.30165739,91.95223129,91.95223129,80.59772814,19.83712112,-71.81572318
42961883,42961842,42961843,42961845,42961854,42961858,,203.12,190.125,205.125,220.125,229.125,245.00625,268.25625,168.43,48100,0,0,96.97134622,91.93122876,94.44482384,89.41763368,67.34120746,94.48443654,91.97084146,91.97084146,80.41119668,20.90792348,-69.66424584
42961877,42961843,42961848,42961851,42961852,42961859,,204.85,191,207.1875,223.65625,232.51875,249.125,268.50375,182.45,47100,0,0,97.56520666,91.92236837,94.74623519,89.09850155,67.33703523,94.64270792,91.8188411,91.8188411,79.87187818,28.89588007,-62.61173487
42961878,42961844,42961846,42961849,42961850,42961860,,202.55,187.5,202.5,219.5,228,245.25,264.885,157.165,49500,0,0,96.77251098,91.98432261,94.39859073,89.57005448,67.33677951,94.31549009,91.90122197,91.90122197,80.46628937,21.28086168,-60.95077991
42961886,42961842,42961844,42961845,42961850,42961854,,204.04,188.71875,204.75,221.25,230.39375,247.75625,264.005,177.845,49300,0,0,97.26482449,91.9434425,94.62325755,89.26362745,67.33654876,94.41828338,91.73846833,91.73846833,79.97163092,20.37331144,-51.5316546
42961878,42961844,42961846,42961851,42961853,42961855,,203.86,188.84375,203.375,220.625,230.625,246.13125,267.5025,170.99,48500,0,0,97.22552193,91.89876944,94.5468313,89.25070758,67.33592403,94.51963365,91.8715718,91.8715718,80.14450397,25.36676457,-57.49554038
42961879,42961842,42961846,42961849,42961857,42961859,,205.34,191.46875,205.75,221.75,230.625,247.00625,265.00125,189.09,46800,0,0,97.62095978,91.7990155,94.71076484,88.88726617,67.33584933,94.56699032,91.65524099,91.65524099,79.59857316,28.12497438,-66.00674391
42961883,42961842,42961843,42961849,42961850,42961854,,202.96,189.75,204.875,220.5,228.51875,244.875,266.01875,162.31,49500,0,0,96.90158591,91.93126824,94.41948874,89.44304775,67.33495119,94.3884343,91.9002138,91.9002138,80.37306929,20.89964652,-49.73736107
42961878,42961844,42961845,42961849,42961853,42961855,,202.66,188.21875,202.625,217.5,226.25,240.75,257.2525,156.51,49900,0,0,96.73105596,91.80324543,94.23903115,89.36745971,67.33293555,94.06391873,91.62813301,91.62813301,80.16678392,23.39700784,-27.64612138
42961881,42961842,42961844,42961850,42961855,42961859,,204.96,190.21875,205.625,222.53125,231.25,248.625,270.50375,186.5,46600,0,0,97.54211148,91.88662943,94.73260878,89.04065008,67.3320014,94.71495312,91.86897377,91.86897377,79.89499941,27.42071058,-71.1702764
42961881,42961844,42961845,42961849,42961850,42961857,,203.71,188,203.625,218.90625,228.01875,243.75,266.7525,167.78,49000,0,0,97.07992331,91.8159495,94.44015552,89.19174347,67.33019309,94.47523662,91.85103059,91.85103059,80.15449892,26.16083837,-46.89310491
42961879,42961843,42961846,42961848,42961856,42961857,,204.28,189.25,204.9375,220,230.14375,246.1375,269.88625,178.25,47600,0,0,97.31581521,91.85264533,94.57850821,89.12678245,67.32996124,94.63150987,91.90564699,91.90564699,80.08207323,25.9954338,-53.23994756
42961881,42961842,42961843,42961849,42961855,42961858,,202.57,188.375,204.625,221.03125,230.01875,246.13125,265.37625,161.055,48000,0,0,96.85389584,92.00454123,94.4258432,89.58323926,67.3298375,94.32690458,91.90560261,91.90560261,80.46274547,22.56787375,-66.2692368
42961877,42961845,42961846,42961849,42961856,42961858,,202.19,188.5,204,219.28125,227.875,241.75625,259.3825,155.64,47700,0,0,96.66746361,91.87610323,94.23016762,89.52203884,67.32892475,94.08991206,91.73584767,91.73584767,80.37715159,22.95554462,-72.01798558
42961879,42961843,42961846,42961848,42961855,42961859,,205.3,190.25,206.375,222,231.64375,247,270.88,188.565,47400,0,0,97.64660242,91.79096678,94.69938433,88.88254922,67.32826154,94.75419231,91.84577476,91.84577476,79.79422013,27.8172327,-58.69174004
42961881,42961842,42961843,42961851,42961854,42961859,,204.68,190.75,206.625,223.625,232.14375,250.75625,272.5,183.33,46800,0,0,97.50007928,91.98271542,94.78122931,89.18420153,67.3271728,94.75253934,91.95402545,91.95402545,80.03998648,26.08243659,-72.13844061
42961885,42961842,42961845,42961846,42961849,42961855,,204.02,190.46875,205.125,219.875,228.5,244.75625,263.39,176.91,49500,0,0,97.17966511,91.81920112,94.50068016,89.13772207,67.32609508,94.38529781,91.70381876,91.70381876,79.93620807,21.03545938,-57.18570948
42961894,42961842,42961843,42961845,42961848,42961851,,206.4,193.25,208,223.375,232.5,248.875,265.1375,206.125,46800,0,0,97.97301583,91.75821585,94.86383517,88.65259654,67.32577036,94.65592376,91.55030444,91.55030444,79.252559,22.65912766,-67.51278043
42961886,42961842,42961844,42961846,42961850,42961857,,205.74,190.25,206.4375,222.875,232.5,249.63125,271.25375,197.365,47700,0,0,97.79627378,91.84367368,94.83210078,88.85524657,67.32500738,94.80273993,91.81431283,91.81431283,79.66315302,24.06837606,-60.09020209
42961881,42961842,42961844,42961851,42961853,42961860,,203.68,188.875,205.1875,221.25,231.51875,248.125,266.50125,174.575,47000,0,0,97.20703456,91.97136156,94.59294863,89.34977449,67.32474249,94.45863655,91.83704948,91.83704948,80.14447283,23.51055476,-72.24600911
42961879,42961843,42961846,42961850,42961853,42961856,,203.84,188.1875,202.9375,218.625,228.1625,244.89375,268.50125,171.355,48400,0,0,97.11714357,91.83690052,94.48744425,89.18635679,67.3238346,94.53946124,91.88891751,91.88891751,80.16025851,25.32642614,-52.22443938
42961878,42961842,42961844,42961852,42961854,42961856,,201.6,187,202.375,217.5,226.375,243.2625,264.87625,150.92,48700,0,0,96.44778298,91.9752207,94.22712647,89.72331492,67.32303445,94.21683236,91.96492659,91.96492659,80.73466507,20.04772714,-72.07821012
42961878,42961844,42961846,42961851,42961852,42961854,,202.57,188.25,203.625,219.625,228.375,246.875,267.50125,156.995,49500,0,0,96.7854929,92.02091305,94.44587631,89.5959498,67.32251492,94.3912808,91.96631754,91.96631754,80.51979911,22.1901229,-57.65046477
42961883,42961842,42961846,42961850,42961851,42961852,,204.46,192,208.5,223.625,232.55625,246.63125,267.505,178.96,48500,0,0,97.45475801,91.84224627,94.6043503,89.08014224,67.32161005,94.55884663,91.7967426,91.7967426,79.9289113,24.32875739,-51.90172195
42961879,42961842,42961846,42961850,42961854,42961858,,202.99,187.375,203.375,220,229.39375,247.025,265.5075,166.13,47800,0,0,96.93739483,91.98766263,94.48789809,89.48742717,67.32160978,94.36051513,91.86027967,91.86027967,80.31978412,22.44767175,-69.01880503
42961881,42961843,42961845,42961850,42961851,42961855,,203.49,188.21875,204.0625,220.6875,230.375,245.7625,267.87875,166.53,49000,0,0,97.10962621,91.89662195,94.48595156,89.30729234,67.32156346,94.48501172,91.89568211,91.89568211,80.24382467,25.28322275,-58.7993145
42961877,42961844,42961849,42961850,42961851,42961856,,202.33,187.125,203,219.03125,228.25,244.25,266.8775,153.995,48700,0,0,96.71556217,91.94311169,94.32619717,89.56002621,67.32076232,94.34710546,91.96401998,91.96401998,80.57006783,23.94249617,-57.65045881
42961883,42961842,42961845,42961849,42961850,42961852,,203.26,190.125,205,220.375,228.26875,243.75,265.13,164.48,49900,0,0,96.96373836,91.83867417,94.38850206,89.28884628,67.31862158,94.36883902,91.81901112,91.81901112,80.21689856,22.43960304,-51.96194649
42961877,42961843,42961844,42961849,42961859,42961867,,203.18,188.84375,204.125,219.75,227.75,244.125,263.755,168.395,46700,0,0,96.92053821,91.85541863,94.3923865,89.31845077,67.31583891,94.31253733,91.77556946,91.77556946,80.18987976,23.10398282,-79.23829556
42961880,42961843,42961846,42961848,42961852,42961857,,204.41,190,205.375,220.875,230,245.1375,266.1375,178.15,48700,0,0,97.33758379,91.78236347,94.5386921,89.02603484,67.31534666,94.5019894,91.74566078,91.74566078,79.88583166,25.73158129,-49.64267612
42961879,42961845,42961846,42961848,42961853,42961858,,204.48,189,204.625,221.625,230,244.76875,264.005,179.85,48000,0,0,97.35606662,91.76189937,94.53092001,88.99287873,67.31490252,94.43582837,91.66680773,91.66680773,79.79116912,26.82028405,-51.20893717
42961886,42961842,42961843,42961845,42961850,42961855,,204.32,190,205.25,221.28125,230.875,246,263.8775,181.635,49100,0,0,97.34701915,91.81916716,94.56044171,89.07789261,67.31338926,94.41576183,91.67448728,91.67448728,79.83372044,21.45471769,-48.12375903
42961881,42961842,42961843,42961849,42961857,42961859,,205.18,191.09375,207.125,223.75,232.125,247.25625,267.265,188.37,46600,0,0,97.62568234,91.78765247,94.68250228,88.89280266,67.31264294,94.60591288,91.71106307,91.71106307,79.67842044,28.42029404,-65.51621556
42961881,42961844,42961845,42961848,42961852,42961859,,205.16,190.09375,206.5,221.65625,231.5,247.375,267.37875,186.225,47800,0,0,97.59534253,91.79266474,94.68433067,88.90099881,67.31188503,94.60721155,91.71554562,91.71554562,79.68697758,28.65928848,-54.65128422
42961879,42961842,42961846,42961851,42961852,42961860,,202.83,188.125,204,220.53125,231.375,247.75625,269.1275,165.09,48000,0,0,96.96756062,92.01346568,94.49031318,89.53661819,67.31138028,94.45817528,91.98132779,91.98132779,80.47134589,21.43296501,-64.54806328
42961881,42961842,42961845,42961851,42961852,42961859,,204.98,191,207.4375,223.5,232.625,250.00625,266.37625,185.5,47200,0,0,97.59103315,91.90391413,94.76403543,89.04379284,67.31084319,94.55631196,91.69619067,91.69619067,79.70718365,28.00427858,-64.28557038
42961887,42961842,42961844,42961846,42961849,42961853,,205.35,191.71875,206.75,221.40625,229.875,245.89375,266.125,193.02,49600,0,0,97.58080863,91.7173561,94.64417022,88.79054198,67.3092826,94.57923031,91.65241619,91.65241619,79.58023822,20.47170635,-54.75886464
42961880,42961843,42961844,42961846,42961854,42961867,,202.24,187.5,202.1875,217.90625,226,242.75625,262,159.055,48500,0,0,96.5968522,91.87806363,94.2511574,89.50496987,67.30868021,94.16243712,91.78934336,91.78934336,80.40939113,18.88152187,-60.55495143
42961879,42961846,42961848,42961849,42961850,42961853,,204.32,190.125,204.375,220.78125,228.25,244.25625,264.01125,173.73,49400,0,0,97.24125794,91.74791619,94.49156224,89.00427013,67.30864625,94.41553163,91.67188557,91.67188557,79.82874722,26.80966651,-33.42063427
42961879,42961842,42961845,42961849,42961852,42961860,,201.63,186.75,202.1875,218.25,227,241.75,262.7625,150.61,49400,0,0,96.47309464,91.8949537,94.15952505,89.63038234,67.30839181,94.13354263,91.86897128,91.86897128,80.62470811,19.76867207,-66.65219069
42961877,42961843,42961848,42961850,42961852,42961858,,203,188.875,205,221.65625,230.75,246.25,268.87625,164.53,47900,0,0,96.98681299,91.93825089,94.44693975,89.42956203,67.30826581,94.46172556,91.95303669,91.95303669,80.40364239,25.13017428,-67.08247662
42961878,42961844,42961846,42961849,42961852,42961857,,203.07,188.59375,204,219.125,227.75,243.88125,263.1325,162.035,49300,0,0,96.88721786,91.84447037,94.36576954,89.32317119,67.30798507,94.27388215,91.75258297,91.75258297,80.18746087,24.17909904,-48.66162837
42961878,42961844,42961845,42961848,42961854,42961857,,203.36,188.96875,204,219.53125,227.75,242.3875,263.6375,167.76,48700,0,0,96.96453113,91.76316303,94.33630187,89.19002419,67.30762808,94.31639476,91.74325591,91.74325591,80.11337885,24.13796042,-44.03596222
42961878,42961844,42961845,42961850,42961853,42961854,,202.92,187.625,202.125,218,226.625,241.25,261.75125,160.865,49500,0,0,96.79958423,91.75132618,94.24914587,89.25350649,67.30150144,94.20743365,91.70961395,91.70961395,80.17465166,23.51675592,-39.504987
42961881,42961842,42961843,42961850,42961854,42961858,,202.83,187.875,204.625,221.15625,230.39375,248.1375,269.1325,165.41,47600,0,0,96.92242411,92.00802301,94.49135895,89.52468707,67.29840339,94.44536709,91.96203115,91.96203115,80.44556081,22.68337824,-72.99902439
42961892,42961842,42961843,42961844,42961845,42961859,,206.95,192.5,207.25,221.75,231.25,245.50625,261.90125,214.66,46500,0,0,98.05466035,91.53705336,94.75674018,88.31736654,67.29359153,94.56354092,91.3438541,91.3438541,78.90754663,21.18034549,-66.65219069
42961881,42961843,42961845,42961848,42961853,42961858,,204.32,189.5,205.25,221.40625,230.01875,246.875,271.87625,179.13,47800,0,0,97.30244785,91.81881063,94.57093175,89.06668951,67.29169613,94.66395141,91.91183029,91.91183029,80.06021687,27.10190412,-57.71069527
42961883,42961844,42961845,42961846,42961849,42961858,,203.52,190.625,204.5,219.75,228.125,241.3875,260.125,169.535,49100,0,0,97.01402968,91.68805445,94.2977215,89.07838741,67.29157711,94.19608125,91.5864142,91.5864142,79.91288326,22.88933211,-50.98090172
42961879,42961845,42961846,42961849,42961851,42961856,,202.8,186.625,202.75,219.65625,227.64375,244.13125,262,159.11,49600,0,0,96.80230822,91.85198277,94.33376093,89.37020461,67.29083043,94.1944671,91.71268894,91.71268894,80.19911244,23.5392764,-49.21238124
42961878,42961844,42961846,42961850,42961853,42961857,,204.62,189.625,203.9375,220.125,230,246.88125,268.005,180.385,47900,0,0,97.38100521,91.7897151,94.59614685,88.98328336,67.28996006,94.55831829,91.75188655,91.75188655,79.83260185,27.78194044,-52.22443938
42961881,42961843,42961844,42961848,42961852,42961860,,202.85,189,203.875,219.90625,229.25,246.25,265.27,165.095,48400,0,0,96.87812618,91.92303642,94.41452902,89.43154382,67.28921574,94.30763775,91.81614515,91.81614515,80.29062743,22.16458995,-69.87939477
42961878,42961842,42961848,42961850,42961851,42961858,,204.02,189.25,205.375,222.78125,232.0375,249.25,271.7575,176.25,48100,0,0,97.3004999,91.92899925,94.62897344,89.22902506,67.2891048,94.63063209,91.9306579,91.9306579,80.14455207,25.93382662,-57.23305345
42961885,42961842,42961844,42961848,42961849,42961853,,204.99,191.75,205.6875,220,228.14375,245.50625,266.6375,187.865,49300,0,0,97.40581535,91.7033432,94.57663484,88.83005156,67.28806533,94.54323955,91.66994791,91.66994791,79.66732519,23.51804408,-51.42408013
42961881,42961843,42961848,42961849,42961850,42961853,,204.16,190.21875,205.5,221,230.01875,245.2625,266.02,173.01,49200,0,0,97.25656564,91.76436861,94.49111514,89.03762207,67.28543986,94.44585033,91.7191038,91.7191038,79.89999064,27.09117509,-27.43097246
42961878,42961842,42961848,42961849,42961852,42961855,,202.36,190,204.8125,219.65625,229.14375,245.14375,264.76125,157.085,49500,0,0,96.74074244,91.9191988,94.32566639,89.5127312,67.28468661,94.24229831,91.83583071,91.83583071,80.41716039,22.34826562,-49.73736107
42961888,42961842,42961843,42961844,42961849,42961854,,203.47,190.375,204.3125,217.90625,226.2875,241.25625,259.2525,173.725,49100,0,0,96.92415778,91.67526517,94.28016357,89.07036677,67.28330021,94.15391211,91.54901371,91.54901371,79.88247819,18.23849019,-69.34153438
42961889,42961842,42961844,42961845,42961846,42961856,,205.28,191,206.125,221.75,230.75,246.1375,264.385,197.585,48800,0,0,97.58266585,91.69085307,94.61909835,88.76260779,67.2814804,94.48648448,91.55823919,91.55823919,79.48774754,17.66190075,-66.05408788
42961880,42961844,42961846,42961848,42961852,42961856,,203.34,187.71875,204.1875,220.125,228.76875,244.25,262.88875,168.14,49100,0,0,96.98588073,91.79315505,94.37616224,89.21014786,67.2807657,94.26248767,91.67948048,91.67948048,80.04062578,23.35682048,-48.18398654
42961880,42961842,42961846,42961851,42961852,42961856,,203.16,188.59375,205.125,220.625,229.39375,245.875,260.8775,167.415,48500,0,0,96.96187807,91.86739381,94.41885636,89.31593125,67.27972386,94.17755225,91.62608969,91.62608969,80.02679601,22.82299883,-57.81826377
42961884,42961842,42961844,42961846,42961851,42961859,,206.49,193,208,223.125,232.39375,248.38125,266.25875,206.075,48500,0,0,97.96978339,91.6627486,94.80749748,88.51799972,67.27957679,94.65557823,91.51082935,91.51082935,79.16994615,24.09218072,-55.57210445
42961877,42961844,42961845,42961850,42961858,42961859,,204.27,188.375,204,221.125,229.5,246.13125,264.7575,179.825,46500,0,0,97.26248482,91.77739667,94.5267813,89.02801205,67.27935492,94.40696568,91.65758105,91.65758105,79.81093091,28.07086141,-69.87939477
42961881,42961842,42961844,42961849,42961856,42961859,,204.11,190.5,204.75,221.28125,229.875,246.38125,263.37625,178.36,47000,0,0,97.23385423,91.79890381,94.52043219,89.07737544,67.27806198,94.34481716,91.62328878,91.62328878,79.81162057,25.79739264,-72.56873846
42961879,42961842,42961843,42961853,42961854,42961857,,203.4,189.09375,202.6875,218.78125,228.75,245.89375,261.5,171.66,47400,0,0,96.99974315,91.84397357,94.43910115,89.248846,67.27790197,94.21811092,91.62298335,91.62298335,79.96933613,24.0366885,-65.3010726
42961886,42961843,42961844,42961845,42961846,42961867,,204.05,188.375,205,220,228.64375,245.25625,267.87875,181.785,48500,0,0,97.1678283,91.75837434,94.47071265,89.04603602,67.27506506,94.48839308,91.77605477,91.77605477,79.97624874,19.43860917,-67.40520597
42961902,42961842,42961843,42961844,42961845,42961849,,205.72,192.25,206.625,220.375,227.01875,243.5,258.75125,201.795,49100,0,0,97.54942,91.54307715,94.55356338,88.53259092,67.27376345,94.3278726,91.31738637,91.31738637,79.14505816,11.26754832,-73.53689075
42961888,42961842,42961845,42961846,42961848,42961854,,204.96,192.375,207,222.375,230.5,244.25,259.2575,191.625,47900,0,0,97.48232498,91.63497386,94.51119979,88.75874793,67.27150824,94.27500462,91.39877869,91.39877869,79.39455775,20.3131156,-64.22533393
42961892,42961842,42961843,42961845,42961848,42961851,,206.19,193.09375,206.875,223.53125,231.64375,247.38125,265,205.47,47700,0,0,97.85602781,91.64053382,94.73589188,88.54517576,67.27147325,94.5782824,91.48292435,91.48292435,79.20479262,20.2495073,-61.81136966
42961884,42961842,42961844,42961845,42961848,42961867,,204.14,191,205.4375,220.03125,227.375,240.63125,260.62625,184.62,49300,0,0,97.13967563,91.57355648,94.30415772,88.84295524,67.27060477,94.2472454,91.51664417,91.51664417,79.69456702,18.48432029,-59.49209929
42961879,42961843,42961848,42961850,42961851,42961852,,203.61,187.625,203.9375,220.375,229.25,246.25625,268.37875,168,49800,0,0,97.07168591,91.82700599,94.46340862,89.19060337,67.2701715,94.46117859,91.82477596,91.82477596,80.12050124,25.76920427,-42.59016216
42961888,42961842,42961844,42961846,42961851,42961852,,204.97,190.75,206.375,221.375,230.89375,246.89375,264.25375,190.375,48100,0,0,97.49973098,91.72899854,94.60778047,88.8502166,67.26995907,94.44292269,91.56414075,91.56414075,79.55691845,21.23097166,-68.8036561
42961886,42961842,42961844,42961846,42961849,42961859,,205.91,192.5,207.125,223.25,232.125,248.39375,266.75125,199.54,47900,0,0,97.79911047,91.69955674,94.74608754,88.65302594,67.26936826,94.61032578,91.56379498,91.56379498,79.34696045,24.23040939,-56.4326942
42961881,42961843,42961845,42961849,42961851,42961856,,202.64,188.46875,203.5,219.375,228.01875,243.51875,261.6275,158.39,49400,0,0,96.76272091,91.80889632,94.27377496,89.34401769,67.26762404,94.14444097,91.67956234,91.67956234,80.19001104,23.78644502,-56.20466471
42961878,42961842,42961845,42961852,42961853,42961859,,204.69,191.375,204.4375,221.15625,230.26875,246.25,262.75375,183.625,47500,0,0,97.39912606,91.72675471,94.55682558,88.89668383,67.26762167,94.3650345,91.53496362,91.53496362,79.58892232,27.43029953,-65.46887755
42961881,42961842,42961845,42961849,42961851,42961867,,202.55,189.75,203.875,220.03125,229.14375,244.5,258.8875,162.255,48000,0,0,96.78293389,91.85286066,94.30175425,89.40396708,67.26752859,94.04387986,91.59498628,91.59498628,80.12542823,21.40704572,-69.98696923
42961888,42961842,42961844,42961845,42961849,42961852,,203.77,189.75,204.0625,218.375,226.75,239.75625,258.75,175.895,49500,0,0,97.01437315,91.56887831,94.23538411,88.90237252,67.26697059,94.14734914,91.48084334,91.48084334,79.73933977,19.58236372,-62.61173487
42961880,42961842,42961844,42961851,42961853,42961858,,203.86,188.375,204.125,220.5,229.89375,243.5,258.875,176.36,47900,0,0,97.16103787,91.69494211,94.37868662,89.0111976,67.26455873,94.15717124,91.47342673,91.47342673,79.71067626,24.93428829,-63.85527253
42961880,42961843,42961844,42961846,42961857,42961860,,203.37,187.96875,203.25,219.90625,227.125,243.13125,264.125,172.315,47900,0,0,96.92065586,91.7238356,94.32068667,89.12698454,67.26376647,94.2898724,91.69302134,91.69302134,80.0389867,22.22905561,-65.19349813
42961886,42961843,42961844,42961846,42961848,42961856,,204.85,190.75,205.125,221.625,231.375,248.375,266.625,188.7,48700,0,0,97.48338076,91.78445021,94.64509456,88.92380586,67.26348017,94.50576269,91.64511834,91.64511834,79.66137789,22.39575385,-60.72275639
42961879,42961842,42961845,42961852,42961853,42961857,,203.7,187.5,203.375,219.625,229.25,244.25625,261.75625,173.83,47800,0,0,97.09143551,91.73252936,94.38926434,89.07579438,67.26157236,94.23714864,91.58041367,91.58041367,79.8517984,25.80779286,-57.06524849
42961887,42961842,42961843,42961846,42961848,42961857,,206.33,193.625,208.625,224.875,233.125,248.25625,270.00875,208.06,48200,0,0,97.94645016,91.64426064,94.76988738,88.5186339,67.26081564,94.74909302,91.62346628,91.62346628,79.3088309,22.24105957,-60.07730961
42961886,42961842,42961843,42961845,42961849,42961856,,203.47,190.34375,204.5,219.625,228.5,241.75,258.5025,173.495,49500,0,0,96.99937536,91.65765014,94.27447371,89.04082656,67.25944985,94.10475629,91.48793272,91.48793272,79.80947202,20.18458912,-62.3965919
42961877,42961843,42961846,42961853,42961855,42961858,,202.97,189.125,204.5,221.375,230.75,247.8875,268.89375,168.045,46500,0,0,96.95353184,91.92535724,94.4539666,89.39674788,67.2577363,94.40911437,91.88050501,91.88050501,80.31252627,24.80116716,-74.22968149
42961881,42961842,42961848,42961849,42961851,42961856,,203.35,190.59375,206.75,222.40625,231,245.375,261.6275,169.17,48200,0,0,97.06402311,91.7964097,94.39360931,89.19921009,67.2559437,94.19600103,91.59880142,91.59880142,79.94530894,24.66364351,-63.47231865
42961877,42961846,42961848,42961851,42961852,42961855,,203.05,190.625,207.9375,223,230.89375,245.875,264.6275,165.95,47700,0,0,96.97960601,91.84131621,94.38514162,89.29749081,67.25580692,94.27036479,91.72653939,91.72653939,80.13978176,25.07374124,-66.48439169
42961888,42961842,42961844,42961845,42961848,42961857,,205.76,191.375,206.25,221.25,230.875,245,260.6325,201.14,47300,0,0,97.70264731,91.56664862,94.59360614,88.53969111,67.25507223,94.37621874,91.34926122,91.34926122,79.1586803,23.09461537,-61.48865819
42961887,42961842,42961843,42961846,42961850,42961853,,205.89,192,207.25,223.25,232.5,248.5125,272.75,201.165,49000,0,0,97.80119653,91.68368698,94.73399457,88.63337938,67.25468899,94.79626659,91.74595899,91.74595899,79.52623838,21.66867293,-43.37763786
42961877,42961843,42961845,42961853,42961854,42961859,,203.88,189.75,205.375,219.875,229.39375,244.2625,261.37875,175.84,46700,0,0,97.14045104,91.70249261,94.39603776,89.00894746,67.25208312,94.2309551,91.53740995,91.53740995,79.76396813,26.43777355,-76.22623444
42961884,42961842,42961844,42961846,42961850,42961858,,204.64,190.625,205.75,220.65625,230.125,245.25,264.13625,188.155,49300,0,0,97.37169645,91.66920605,94.49877697,88.83963512,67.25080738,94.39041305,91.56084212,91.56084212,79.61752754,20.95249215,-42.56438911
42961878,42961844,42961845,42961848,42961855,42961856,,202.57,187.34375,203,218.75,227.64375,243.13125,268.75,161.54,48900,0,0,96.72037784,91.77427412,94.23555103,89.31299722,67.24988762,94.36078709,91.89951018,91.89951018,80.4166781,23.07326201,-50.07296801
42961879,42961845,42961846,42961849,42961850,42961859,,204.58,187.71875,204,219.75,229,244.75,264.5025,178.82,48800,0,0,97.30753349,91.644699,94.46740171,88.82199628,67.24316676,94.38978567,91.56708295,91.56708295,79.63330871,27.58718966,-21.40685171
42961880,42961843,42961846,42961848,42961853,42961859,,206.13,191.25,206.4375,222.75,231.625,249.3875,270.76375,198.675,47500,0,0,97.82436118,91.67498342,94.77454831,88.57541852,67.24168253,94.73761988,91.63805498,91.63805498,79.35838854,29.76479535,-40.80875516
42961877,42961843,42961846,42961853,42961857,42961859,,205.58,190.96875,206.875,223.5,232.51875,249.8875,271.0075,195.36,45100,0,0,97.71202538,91.74065165,94.74280886,88.73849445,67.24054174,94.69571431,91.69355711,91.69355711,79.53579288,31.2327369,-75.58078766
42961880,42961842,42961843,42961848,42961855,42961860,,202.66,188.375,204,219.65625,228.25,244.5,263.75125,167.365,48100,0,0,96.7635953,91.80247199,94.28449148,89.3204525,67.24046802,94.19072299,91.7087035,91.7087035,80.20112064,20.54587884,-69.49644089
42961879,42961843,42961845,42961849,42961851,42961858,,202.49,187.625,202.625,218.03125,226.64375,240.625,257.7575,157.85,49800,0,0,96.65421879,91.67303164,94.12545265,89.22061064,67.23909671,93.97197683,91.51955583,91.51955583,80.04914248,23.69044324,-54.16076183
42961887,42961842,42961844,42961845,42961846,42961867,,204.46,189.875,205.125,221.375,230.01875,244.625,266.25125,191.135,48400,0,0,97.31291939,91.64276914,94.44676841,88.83876986,67.23781957,94.43275385,91.62875458,91.62875458,79.71902804,17.52274829,-67.45254397
42961883,42961843,42961845,42961846,42961850,42961858,,204.06,190.375,204.75,220.78125,230.01875,246.2625,269.63875,177.68,48500,0,0,97.20561617,91.73737193,94.47053245,89.00421142,67.2369835,94.51058571,91.77742519,91.77742519,79.95635161,24.2276556,-63.31740618
42961877,42961845,42961848,42961850,42961853,42961855,,203.4,189.625,205.375,220.5,229.25,243.875,263.2525,169.82,47700,0,0,96.99788216,91.70505961,94.32174145,89.08837777,67.23479343,94.23413281,91.61745097,91.61745097,79.94224949,26.57277093,-65.19349813
42961878,42961844,42961846,42961849,42961853,42961859,,204.79,190.46875,205.625,220.40625,229,246,262.75125,182.56,48100,0,0,97.3592253,91.65870131,94.52323676,88.79416587,67.23432094,94.34055651,91.47602107,91.47602107,79.49106165,27.96897426,-48.88965786
42961880,42961842,42961846,42961850,42961852,42961859,,204.94,190.625,205.5,221.625,230.26875,249.13125,266.6275,187.125,47700,0,0,97.44814856,91.7571193,94.64950642,88.86473218,67.23206018,94.48244345,91.59005633,91.59005633,79.57056491,26.74773797,-60.84321141
42961886,42961842,42961844,42961845,42961848,42961860,,204.19,190.5,205.5,221.875,231.26875,244.88125,265.26,186.305,48300,0,0,97.28610148,91.66453257,94.42433711,88.90472803,67.23001237,94.3674521,91.60764756,91.60764756,79.75414034,20.08592028,-59.04892683
42961889,42961842,42961843,42961844,42961845,42961858,,204.97,191.625,205.75,220.375,228.75,243.625,262.00125,196.325,49000,0,0,97.39518986,91.54845283,94.44734096,88.64956469,67.22974667,94.32670957,91.42782144,91.42782144,79.40049294,17.77532368,-72.78388143
42961880,42961843,42961844,42961848,42961852,42961858,,203.03,188.5,204.25,218.875,226.75,242.625,265.5025,166.88,49300,0,0,96.79766625,91.68339774,94.23704778,89.1297477,67.22903198,94.27133146,91.71768143,91.71768143,80.12198988,23.5068156,-51.10136271
42961880,42961842,42961844,42961852,42961853,42961854,,202.46,187.09375,202.625,219,227.14375,242.375,259.125,161.55,48900,0,0,96.66070053,91.72448468,94.17675657,89.27221279,67.22870642,94.0050547,91.55278281,91.55278281,80.08385465,21.5968936,-60.61517596
42961880,42961842,42961843,42961851,42961852,42961858,,202.85,189.25,203.375,219.75,229.125,243.75625,258.505,166.155,48700,0,0,96.84259006,91.73947599,94.26158139,89.21737058,67.22799013,94.01815692,91.49605151,91.49605151,79.93992099,22.9695658,-64.22533989
