P,P,C,1B,2B,3B,SS,OF,OF,OF,,Proj Score,25th,50th,75th,85th,95th,99th,Ownership,Salary,Sim Optimals,Actual,Saber Score
42565971,42565968,42566033,42565995,42566018,42566012,42565976,42565977,42565992,42566094,,90.61,74.13064766,90.73064804,109.2056503,118.7131496,139.5631493,158.3601518,173.05,48500,1,74.7,-6.849958748
42565971,42565968,42566033,42565995,42566021,42566012,42565976,42565977,42565992,42566094,,90.36,74.03064919,90.50564957,109.0556488,119.670647,140.2606461,161.3726518,182.14,48400,1,86.7,-12.82673627
42565970,42565969,42566091,42565983,42566079,42566012,42565996,42565975,42565984,42565988,,93.7,77.94999695,95.15000153,113.2625008,123.9574974,143.2849998,166.608506,238.13,49000,1,59.4,-5.464389175
42565970,42565969,42566040,42565983,42565999,42566012,42565996,42565984,42566037,42565985,,91.57,74.86699677,91.79199982,109.5919991,120.2669983,136.5294983,162.5214983,179.2,49100,1,81.4,4.410807416
42565971,42565967,42566026,42565989,42566064,42565978,42565976,42566041,42566046,42566002,,86.01,66.18759727,84.12509537,104.1375923,116.1250992,137.687606,155.2755855,165.4,48500,1,26.45,-10.37411615
42565968,42565972,42566014,42565995,42566018,42565987,42565976,42566016,42566025,42565985,,87.93,69.31815147,88.40565491,106.1056519,117.7706467,136.4056404,156.9216548,132.37,49000,1,115.8533333,35.30151248
42565969,42565972,42566014,42565995,42566018,42565987,42565976,42566016,42566025,42565985,,86.16,68.13750076,86.97499847,105.1124992,115.8225021,134.5600029,157.7689999,110.38,48800,1,105.7033333,26.62250996
42565974,42565967,42566091,42565986,42565993,42565998,42566074,42565977,42565975,42566003,,90.21,72.19885254,91.2988472,110.811348,120.8138508,145.2138527,163.8008585,221.33,48900,1,54.7,-4.375767335
42565974,42565972,42566091,42565986,42565993,42565998,42566006,42565977,42565975,42566003,,84.52,67.3662529,85.12875366,105.3662491,115.4862514,135.2837479,154.7312598,183.73,48400,1,66.40333333,-34.47479904
42565974,42565967,42566091,42565986,42565993,42565998,42566006,42565977,42566003,42565988,,87.85,69.87384987,89.04885101,107.8988495,119.5638508,136.2013527,160.6648494,210.08,48400,1,42.7,-26.62192583
42565970,42565967,42566091,42565986,42565993,42565998,42566006,42566073,42565977,42566003,,93.78,75.269104,94.84410095,114.1816044,122.0765999,141.6541092,170.546104,225.78,48100,1,52.3,1.03736911
42565974,42565967,42566091,42565986,42565993,42565998,42565976,42566073,42565977,42566003,,88.41,69.38984871,88.51485443,109.0648537,120.5223537,137.0723495,164.7503439,198.75,48200,1,57.7,-5.989371985
42565974,42565967,42566033,42565986,42565993,42565998,42565976,42566073,42566003,42565988,,88.46,69.61485291,89.11485291,109.0023518,119.064851,139.1148529,166.3883528,197.61,48300,1,68.7,-0.920525286
42565974,42565967,42566033,42565986,42565993,42565998,42566006,42566073,42565975,42566003,,87.24,69.302351,88.48985291,106.0273552,120.1648495,140.1848557,162.1968408,198.85,48400,1,61.7,-8.678709716
42565970,42565967,42566014,42566048,42566021,42566034,42565996,42566025,42565975,42566008,,97.38,79.32110596,97.4210968,117.7710972,127.2510994,145.6835968,168.4220967,237.04,48200,1,75.3,49.05804694
42565970,42565967,42566091,42565983,42565999,42566034,42566036,42565975,42566013,42566008,,99.09,79.39609909,98.32109833,118.4210968,129.9285973,147.8386055,167.8830939,262.82,48400,1,44.3,11.97541654
42565970,42565967,42566091,42565983,42565991,42566034,42565996,42565975,42566013,42566008,,99.01,81.44610023,99.6710968,117.5710983,127.5861046,147.5110992,164.0756058,261.12,49800,1,53.3,12.83600479
42565970,42565967,42566091,42565983,42566021,42566034,42565996,42565975,42566008,42565988,,100.51,81.6710968,100.9460983,120.2336006,132.2435989,151.7785881,172.3730939,286.98,49600,1,55.3,35.03482044
42565970,42565967,42566091,42565983,42565991,42566034,42566036,42565975,42566008,42565988,,99.28,80.14609718,98.52109909,117.9585972,130.0210899,147.7736031,168.9275969,273.13,49500,1,50.3,29.11827564
42565970,42565967,42566014,42566048,42565991,42566012,42565996,42566025,42565994,42565988,,95.62,78.99510384,96.14509964,116.0076008,126.9425976,144.5325958,172.9386049,209.9,48300,1,79.3,36.98403239
42565970,42565967,42566014,42566048,42565991,42566034,42565996,42566025,42565975,42566008,,97.42,79.39609909,97.77110291,117.1336002,128.6510956,144.7810883,167.6285938,234.14,49200,1,71.3,44.52707171
42565970,42565967,42566014,42566048,42565991,42566034,42565996,42566025,42565994,42565975,,96.71,78.14609909,96.94609833,114.9585972,126.3360981,145.7910881,167.6290938,219.37,49800,1,74.3,52.3454845
42565970,42565969,42566040,42565989,42565991,42565981,42566077,42566002,42566046,42565975,,90.46,72.06049728,89.39799881,107.0229988,116.9180004,139.2654922,161.478992,190.91,48900,1,74.4,-11.53585315
42565970,42565969,42566040,42565983,42565991,42566019,42566066,42566002,42565975,42566029,,86.53,68.47600555,85.05100632,102.6385002,114.1784992,131.5859894,154.2870009,169.45,48300,1,79.4,-31.17447793
42565970,42565969,42566040,42565983,42565991,42566019,42566066,42565994,42565975,42566029,,88.21,69.51300049,86.7630043,106.3255024,114.4455059,132.0054977,157.1230064,165.71,48700,1,83.4,-20.89475393
42565970,42565969,42566040,42565983,42565991,42566019,42566066,42566008,42565975,42566029,,88.92,68.7005043,88.38800049,106.5130024,118.5855038,135.2630005,154.6325066,180.48,48100,1,80.4,-18.20541471
42565970,42565972,42566014,42565980,42566039,42565981,42566077,42566038,42565975,42565988,,90.75,72.63750076,88.47500229,106.8999958,118.3300026,137.7800003,159.8205031,175.41,48600,1,83.00333333,-0.047052003
42565970,42565969,42566014,42565980,42566039,42565981,42566077,42566038,42565975,42565988,,91.86,73.22500038,91.22499847,109.9125004,118.825,138.0474998,164.7074969,186.48,49600,1,71.4,10.83076596
42565970,42565967,42566014,42565980,42566079,42565981,42566077,42566038,42565975,42565988,,96.21,77.80759811,96.97009659,113.2076035,124.1000984,146.8976021,170.9790929,222.31,49700,1,54.3,9.238734841
42565970,42565967,42566014,42565981,42566079,42566072,42566006,42566008,42565975,42565988,,96.81,78.57309914,97.79810333,117.4731007,126.9056011,146.4580902,165.8575987,244.46,49000,1,47.3,19.0881595
42565970,42565969,42565979,42565980,42566039,42566019,42566066,42566029,42565985,42565992,,84.32,64.29600525,83.49600601,103.3960037,114.8460007,131.6085083,155.6024931,116.55,48300,1,97.4,-18.68305355
42565970,42565973,42565979,42565980,42566001,42566019,42566006,42566029,42565985,42565992,,83.02,63.39649963,81.50900269,102.6840038,114.1165016,134.666497,155.9269965,103.77,49100,1,113.7,41.36429131
42565970,42565973,42565979,42565980,42566001,42566019,42566006,42565990,42566029,42565985,,82.26,62.84649754,79.75900269,100.3215046,112.5590057,132.2540001,160.1674966,87.65,49200,1,104.7,21.14914358
42565970,42565973,42565979,42565980,42566039,42566019,42566006,42565990,42566029,42565985,,81.23,61.57149792,78.0340004,96.77150345,110.4565014,130.5165024,156.2665027,85.75,48300,1,102.7,21.80747092
42565970,42565967,42566071,42565981,42565993,42566067,42566036,42565977,42566038,42565984,,92.25,73.25359726,90.41609955,108.9411011,119.5235985,135.8511009,162.9750951,196.55,48300,1,67.3,-17.51263142
42565970,42565967,42566033,42565981,42565993,42566067,42566036,42565977,42566038,42565984,,95.09,75.69510078,94.12009811,111.8701019,121.6651012,141.2225929,163.875602,202.95,49100,1,75.3,13.72236609
42565970,42565967,42566033,42565989,42565993,42566067,42566036,42565977,42565990,42565984,,96.24,77.24509811,95.12010193,113.0700989,123.0700989,141.4226044,161.951105,199.49,49800,1,73.3,37.15183437
42565970,42565967,42566033,42565981,42565993,42566067,42566036,42565977,42565984,42566003,,96.6,79.17010498,95.87010193,114.2700996,126.520097,142.0325958,164.0835989,220.6,49900,1,65.3,29.82394695
42565970,42565967,42566033,42565983,42565993,42566067,42566036,42565977,42566008,42566003,,99.12,81.75759697,99.5951004,118.3450966,129.6651024,148.5700989,168.8741019,250.77,48700,1,63.3,35.83517969
42565973,42565967,42566033,42565995,42566018,42565987,42565976,42566052,42565994,42565977,,89.47,69.05810547,87.30809784,107.5205994,120.0730976,136.1755959,158.4010933,143.55,50000,1,83.3,32.27656484
42565973,42565967,42566026,42566084,42566018,42565987,42565976,42566052,42565994,42565977,,86.48,67.50810242,84.83309937,104.233099,115.2080994,133.3730934,154.1675963,130.46,48000,1,50.3,7.711132616
42565973,42565967,42566026,42566084,42566018,42565987,42565976,42566016,42565994,42565977,,88.04,69.10760117,87.29509735,105.9451027,116.6851048,136.1376015,158.2900958,137.92,48800,1,56.3,25.54677427
42565970,42565967,42566045,42565981,42565993,42565998,42566077,42566008,42566003,42565988,,97.31,80.23259735,98.04509735,117.5950985,126.9501045,141.7475929,161.3796019,237.65,48100,1,60.3,7.074375451
42565970,42565967,42566045,42565986,42565993,42565998,42566077,42565977,42566008,42566003,,97.65,78.24059868,98.82810211,117.7281017,127.7106014,147.1081032,166.7640945,235.79,48900,1,53.3,19.54002529
42565970,42565967,42566045,42565986,42565993,42565998,42566077,42566008,42565975,42566003,,99.08,81.40310097,98.85310364,119.6530972,130.9406067,150.658107,167.3371005,249.52,49700,1,60.3,27.51335502
42565969,42565967,42566014,42565995,42566018,42565987,42565976,42566016,42566020,42566008,,91.93,74.17009926,91.54509735,111.8450966,124.6776043,143.1201019,165.6566019,166.05,49900,1,93,33.70947838
42565969,42565967,42566014,42566048,42566018,42565987,42565976,42566016,42566020,42566025,,88.14,70.9701004,89.37010193,108.070097,118.5275963,137.8926018,159.633102,142.32,48200,1,75,29.31185067
42565969,42565967,42566014,42565995,42566018,42565987,42565976,42566016,42566020,42566025,,89.43,71.64509773,89.74509811,108.5451012,122.3851017,140.8901016,162.7220929,145.17,49500,1,86,34.58295763
42565969,42565968,42566009,42565995,42566021,42566012,42565976,42566016,42566005,42565992,,91.16,74.34315109,92.98064804,112.9806499,123.7056503,140.083149,162.3391489,187.85,49300,1,107.25,22.07864821
42565969,42565968,42566009,42566048,42566021,42566012,42565976,42566016,42566005,42565992,,89.87,74.75564957,91.40565109,111.9306526,120.9631496,138.8006454,164.8106488,185,48000,1,96.25,1.170715317
42565969,42565968,42566009,42565989,42566021,42566012,42565996,42566016,42566005,42565992,,90.44,75.05565262,93.48064804,113.0681496,121.365649,141.6156517,172.0286458,206.65,48000,1,85.25,18.74386668
42565973,42565967,42566026,42565986,42565993,42565998,42566036,42565977,42566005,42565992,,90.36,70.42810249,89.35309982,109.2905979,120.0255978,143.4181061,161.8241006,194.68,49500,1,60.3,18.1931138
42565973,42565967,42566026,42565986,42565993,42565998,42565996,42566067,42565977,42565992,,89.96,71.20310211,88.22809982,110.1156025,120.398103,143.6281036,161.3710886,196.58,49100,1,59.3,4.182774946
42565969,42565970,42565979,42565980,42566039,42566011,42566064,42565994,42565984,42565992,,87.51,68.55400085,85.8789978,102.8164978,112.7214989,134.5039978,155.9605099,137.55,49900,1,80.4,-9.633986652
42565969,42565970,42565979,42565980,42566001,42566011,42566066,42566013,42565984,42565992,,86.36,69.9244976,85.01200104,103.8994999,114.7894993,133.8370056,158.9440115,120.59,50000,1,77.4,-19.55652684
42565969,42565970,42565979,42565980,42566064,42566011,42566077,42566013,42565984,42565992,,86.26,67.9414959,84.57900238,103.1540031,113.4765015,132.97901,157.0339978,136.81,48300,1,65.4,-0.787182152
42565968,42565967,42566071,42566084,42566018,42565978,42566077,42565994,42565975,42565988,,92.2,75.28424835,91.19675064,109.7467537,118.2367546,137.6567497,155.4532529,212.94,48800,1,33.15,-19.05311793
42565968,42565967,42566071,42565983,42566075,42565978,42566077,42565975,42566008,42565988,,94.66,75.92175293,94.87174988,112.221756,122.9742516,140.9217529,165.1842529,247.03,49700,1,31.15,-27.80523598
42565971,42565967,42566091,42565983,42566018,42565978,42566077,42565975,42566008,42565988,,95.89,77.75759697,96.02009964,115.0326004,125.9725971,143.2300934,169.4221049,234.74,49800,1,16.45,2.125991322
42565968,42565967,42566071,42565983,42566018,42565978,42566077,42566046,42565994,42565988,,91.27,73.05224991,89.98974991,109.1522503,119.0647507,136.7922409,157.0262401,214.3,48100,1,33.15,-27.77946293
42565968,42565967,42566071,42565989,42566018,42565978,42566077,42565994,42566002,42565988,,90.8,72.82225037,90.25974655,107.0347481,118.1422508,139.6372505,165.5482443,202.23,48600,1,44.15,-27.46962905
42565969,42565967,42566071,42565983,42566018,42565978,42566077,42566046,42565975,42565988,,91.83,73.05910301,90.30910492,110.0341015,121.6390945,136.7166061,168.0095944,218.03,50000,1,18,-9.371494502
42565968,42565967,42566071,42565989,42566018,42565978,42566077,42566046,42565975,42565988,,92.67,73.37725067,90.73974991,111.1022491,122.2022568,141.174749,166.7162521,226.49,49700,1,38.15,-14.3801108
42565967,42565972,42565979,42565980,42565999,42566079,42566006,42566025,42566013,42565984,,87.35,70.37010193,87.99510193,104.820097,116.4775997,132.7775963,156.2046049,139.66,49200,1,45.60333333,-3.812126815
42565973,42565967,42565979,42565980,42566039,42565981,42566006,42566041,42566038,42566013,,81.81,63.052598,80.9151001,99.12759781,108.2150967,128.4300995,147.6961002,110.5,48500,1,52.3,-27.99461186
42565969,42565972,42565979,42565980,42566039,42565981,42566006,42566025,42566020,42566013,,80.46,62.61250114,79.04999924,97.87499809,107.7524979,127.2374969,151.605506,93.82,48600,1,72.70333333,-26.4885813
42565969,42565972,42565979,42565980,42566039,42565981,42566006,42566025,42566038,42566013,,81.16,62.90000153,80.42499924,98.42500114,108.4075008,127.0525028,148.0155,95.81,48300,1,61.70333333,-24.92232174
42565969,42565972,42565979,42565980,42565999,42565981,42566006,42566038,42566013,42566032,,81.78,64.62350082,80.7859993,99.74850082,110.6435009,128.0410103,150.4405045,115.82,49200,1,55.70333333,-22.38789946
42565970,42565967,42566033,42565986,42565993,42565978,42566036,42566073,42566008,42565988,,97.27,78.69410133,96.86910248,116.2316017,126.469101,144.6166069,171.6945979,235.78,48700,1,74.3,27.96942294
42565970,42565967,42566033,42565986,42565993,42565978,42566036,42566073,42566002,42566005,,94.35,74.73210144,94.38210297,112.8946018,123.7495991,143.4395981,168.9555983,216.56,48400,1,75.3,0.176780485
42565970,42565967,42566045,42565986,42565993,42565978,42566036,42566073,42566002,42565990,,93.3,74.21959686,92.6821022,111.2195988,121.0346012,140.2546013,165.5845923,197.69,48600,1,65.3,14.15266246
42565970,42565967,42566045,42565986,42565993,42565978,42566036,42566073,42566002,42566005,,93.79,75.18209839,93.90710068,112.7320995,122.7395943,143.3020897,167.9826015,210.59,48100,1,72.3,0.344583555
42565970,42565967,42565979,42565986,42565993,42565978,42566036,42566073,42566067,42565990,,94.28,73.7066021,92.894104,112.6816025,123.2266014,142.3691101,165.582092,191.43,49600,1,63.3,19.25596297
42565970,42565968,42566040,42565986,42565993,42565998,42566036,42566067,42565975,42566003,,94.54,75.64315033,93.1806488,113.9056511,127.2781525,146.1506516,162.7841458,234.89,48700,1,82.55,22.00553268
42565971,42565967,42566091,42565995,42566039,42566079,42565976,42565975,42566003,42565988,,91.99,74.52009964,93.12010193,111.0700989,122.9950974,139.3250961,160.3716019,211.51,49100,1,53.45,-0.442888075
42565970,42565967,42566091,42565983,42566039,42565998,42566036,42565975,42566003,42565988,,98,79.32009888,98.07009888,116.6951027,128.3200989,148.9026016,171.5770988,261.95,49400,1,41.3,18.05976778
42565970,42565967,42566045,42565983,42566039,42566079,42566036,42565975,42566003,42565988,,96.25,78.25759697,95.89509964,116.7075977,128.0775993,146.6251015,173.6486018,246.74,48500,1,45.3,4.970248044
42565970,42565968,42566014,42565981,42566021,42566012,42566074,42565977,42565994,42566002,,92.97,76.0686512,93.71864319,110.7311478,122.3636497,140.2211433,159.2691463,210.08,48500,1,94.55,-16.55735373
42565970,42565968,42566014,42565981,42566021,42566012,42565996,42565977,42566046,42566002,,93.24,76.56165123,93.9116478,111.6241493,123.6691444,142.0641457,159.2661426,232.04,49000,1,84.55,-17.09522158
42565970,42565967,42566071,42565981,42566021,42566012,42565996,42565977,42566046,42566002,,92.73,73.67209625,91.24710083,113.384594,124.4370972,144.6520866,165.4785916,229.48,48600,1,56.3,-14.11761791
42565970,42565968,42566071,42565981,42566021,42566012,42565996,42565977,42566038,42566002,,90.03,72.91464233,89.41464233,107.6271515,119.6146469,137.3271515,159.8456514,217.35,48000,1,79.55,-21.15724534
42565970,42565968,42566071,42565981,42566021,42566012,42565996,42565977,42566002,42566034,,89.74,71.81564713,89.26564407,107.8656464,119.5156414,138.7881409,156.7356525,226.66,48000,1,69.55,-29.02300358
42565969,42565968,42566026,42565983,42566021,42565996,42566074,42566016,42565975,42566005,,91.55,74.905653,92.28064728,110.6181526,122.985651,140.9056396,167.3856519,223.33,48900,1,72.25,2.797204815
42565969,42565968,42566026,42565983,42566021,42565996,42566074,42565975,42566003,42566005,,92.05,75.04314804,93.45565033,111.6056519,122.8131493,143.1331512,174.3691519,235.58,49300,1,63.25,6.29978925
42565969,42565968,42566026,42565983,42566021,42566079,42565996,42565975,42566003,42566005,,91.83,75.34315109,93.98065186,111.6056519,122.7131496,143.6656548,171.5341458,238.81,49200,1,56.25,-9.707100689
42565969,42565968,42566026,42565983,42566021,42566079,42565996,42565975,42566008,42566005,,93.22,75.60565186,95.33065033,112.3806515,124.2131496,148.120652,170.1776398,242.17,49000,1,65.25,-6.372321397
42565969,42565968,42566026,42565983,42565999,42566079,42565996,42565975,42566003,42566005,,93.22,76.7431469,94.45565033,115.7681465,125.2656506,144.6306519,170.7061578,248.56,49900,1,44.25,2.831662446
42565969,42565968,42566026,42565983,42565999,42566079,42565996,42565975,42566008,42566005,,94.61,76.7431469,96.0556488,115.280653,125.6581516,146.743158,175.7186578,251.92,49700,1,53.25,-4.341310263
42565974,42565971,42565979,42565980,42566039,42566011,42566006,42566067,42565975,42566008,,80.6,63.23325062,80.19575119,98.6582489,108.4107517,126.5182503,146.9592549,123.55,48000,1,62.25,-1.944719627
42565970,42565967,42565979,42565980,42566039,42565998,42566006,42566067,42566008,42566013,,93.1,75.12010193,93.17010117,111.8701019,123.1775978,140.0775986,164.1276019,174.55,48900,1,58.3,18.73098165
42565974,42565971,42565979,42565980,42566039,42565998,42566006,42566067,42565975,42566013,,80.7,64.93324852,79.49575043,96.695755,109.5032509,131.7107407,147.1602519,117.06,48300,1,57.25,-20.17619759
42565974,42565971,42565979,42565980,42566039,42565998,42566006,42565975,42566008,42566013,,83.48,66.89575195,82.14574814,100.645752,111.7182476,133.3482491,154.4982581,133.67,49600,1,61.25,-7.947267592
42565969,42565967,42566071,42565995,42566021,42565978,42565976,42566052,42565994,42566016,,89.53,71.20410156,89.87909698,107.7290993,118.2615974,138.0115898,161.3050925,162.11,49500,1,72,1.45897828
42565969,42565967,42566071,42565995,42566021,42565978,42565976,42566041,42565994,42566016,,89.26,70.59859848,89.11109924,107.8360977,119.2610931,136.2161049,156.0425932,163.04,49800,1,69,12.13453487
42565969,42565967,42566071,42565995,42565999,42565978,42565976,42566041,42566052,42566016,,87.91,69.22409821,88.89909744,105.9615974,116.9990997,135.2190964,156.1690936,164.49,48900,1,48,2.057076246
42565970,42565967,42565979,42565986,42565999,42565998,42566036,42566073,42565988,42565992,,96.99,78.46910095,96.96910095,116.9941006,127.3266064,142.6740982,168.3390918,234.5,49900,1,52.3,34.3764931
42565970,42565967,42565979,42565986,42565993,42565998,42566077,42566073,42565988,42565992,,95.36,75.61910248,94.79410172,114.344101,124.5341038,141.8290924,172.1275949,217.76,49200,1,70.3,25.29297173
42565970,42565967,42566009,42565986,42565993,42565998,42566036,42566073,42565988,42565992,,96.39,77.71910095,95.94409943,115.4316044,125.5841003,146.5691071,171.7221008,230.56,48400,1,75.3,45.43500245
42565969,42565971,42566091,42566053,42566001,42565996,42565976,42566008,42565975,42566003,,88.99,72.15749741,90.49500275,109.3699951,119.485001,138.090007,164.8709952,198.6,48800,1,50.55,-18.54102314
42565969,42565971,42566040,42566053,42566001,42565996,42565976,42566008,42565988,42566003,,86.81,70.8619957,87.33699799,107.0620003,117.0020004,135.1944962,155.9969995,174.44,48000,1,53.55,-15.18046856
42565969,42565967,42566091,42565983,42566079,42565996,42565976,42566008,42566003,42566005,,94.27,78.02009964,96.57009888,114.9951,126.7201004,150.4301048,171.8911018,246.58,48200,1,30,0.572617445
42565969,42565970,42566091,42565980,42566001,42566079,42565996,42566008,42565975,42566003,,93.77,77.25,95.82500076,116.6999969,126.1075054,145.4574974,162.8520061,224.5,48100,1,67.4,13.06404024
42565969,42565970,42566053,42565983,42566001,42566079,42565996,42566008,42565975,42566003,,93.71,76.62000084,95.34499741,115.232502,125.8774956,144.9750015,164.4239981,227.65,48600,1,62.4,1.420319825
42565971,42565967,42566091,42565989,42566021,42566012,42566006,42565984,42565975,42566005,,90.79,73.92010498,92.07009888,109.2325993,119.5150997,142.6401016,167.9041019,200.48,49500,1,47.45,-12.01349199
42565971,42565967,42566091,42565989,42566021,42566012,42565996,42565984,42565975,42566005,,93.36,76.2826004,94.39509964,112.7325993,124.200098,147.3726021,171.3751019,221.09,49900,1,52.45,0.417698873
42565973,42565967,42566026,42565986,42565991,42565981,42565996,42566038,42566041,42565994,,85.67,67.28559685,84.52309799,103.4106007,113.5206005,130.1556015,149.8165958,158.42,48200,1,53.3,-16.19597524
42565973,42565967,42566026,42565986,42565991,42565981,42565996,42566041,42565994,42565984,,86.83,67.43559837,85.87310028,103.5605965,113.370599,130.2105896,151.9145866,158.78,49900,1,52.3,-14.64260072
42565973,42565967,42566026,42565986,42565991,42566034,42565996,42566041,42565994,42565984,,84.53,66.52410126,84.39909744,101.7240963,110.3990948,128.8241028,149.5065997,154.97,48000,1,50.3,-13.60132396
42565973,42565967,42565979,42565986,42565991,42566034,42565996,42565984,42565990,42566094,,86.21,67.54159927,84.65410233,102.754097,113.9190983,132.4641014,152.1135956,151.73,49100,1,41.3,-8.222644031
42565970,42565968,42566009,42565983,42565993,42566067,42566036,42566025,42565994,42565975,,96.79,79.09315109,96.28065109,114.1556492,125.1881512,145.1756401,172.4226398,225.84,49200,1,94.55,15.22839665
42565970,42565968,42566009,42565983,42565993,42566072,42566036,42566067,42565994,42565975,,96.37,77.87115097,95.48365021,114.7961521,125.2911526,145.1361519,171.7496426,230.86,48200,1,94.55,15.61134756
42565968,42565967,42566009,42566048,42565993,42566067,42566036,42566025,42565994,42565975,,94.61,76.6257515,93.85074997,113.0507488,124.0207531,142.7832565,161.7437538,210.15,48400,1,85.15,-1.411050837
42565970,42565968,42566009,42566048,42565993,42566067,42566036,42565977,42565994,42565975,,97.13,78.18065071,95.78064728,114.4431477,126.0556488,145.7056404,167.6551518,220.29,49500,1,109.55,41.46766663
42565970,42565968,42566045,42565983,42566079,42565998,42566036,42565977,42565975,42566003,,96.31,77.70565033,96.65564728,117.0181465,128.0131462,147.968158,171.4261398,254.64,49900,1,52.55,24.97024834
42565970,42565968,42566045,42565983,42566079,42565998,42566036,42566008,42565975,42566003,,96.12,77.79314804,97.53065109,117.6181526,128.2131561,147.9631577,167.9636578,257.42,48000,1,61.55,5.830836296
42565970,42565968,42566045,42565983,42565991,42566079,42565996,42566008,42565988,42565975,,97.99,80.5556488,99.20565033,118.7056503,129.0581467,147.8431488,168.5141458,268.22,49900,1,77.55,10.67164913
42565970,42565968,42566045,42565983,42566079,42565998,42566036,42565977,42566008,42565975,,97.7,79.25564575,97.40564728,117.0181465,128.7706467,151.3631516,172.4566579,258,49700,1,61.55,22.85323441
42565970,42565967,42566009,42565983,42566021,42566012,42565996,42566008,42566003,42566005,,99.61,82.43260002,101.9950981,120.5825996,133.6000984,153.9426048,173.8230989,258.02,48900,1,62.3,42.07445383
42565970,42565967,42565979,42565983,42566021,42565996,42566074,42566008,42566003,42566005,,98.65,79.80760193,100.2700996,118.9701042,132.170105,150.9426048,171.5825989,248.32,49300,1,64.3,49.20007586
42565970,42565967,42565979,42565983,42566021,42565996,42566074,42566003,42565992,42566005,,97.81,79.10760117,98.87010193,120.1825981,130.0275963,149.0601105,174.9036018,243.98,49900,1,64.3,45.15962601
42565970,42565967,42566033,42565986,42566021,42565996,42566036,42565977,42566073,42565990,,95.42,76.54409981,96.16910172,113.2816029,125.4491051,142.2040977,163.6200949,223.63,48400,1,55.3,23.28352928
42565970,42565967,42565979,42565986,42566021,42565996,42566036,42565977,42566073,42566067,,95.05,76.5191021,95.61910248,113.7441006,124.7766033,142.1290947,161.4701009,220.83,48600,1,58.3,29.91863191
42565970,42565967,42566033,42565986,42566021,42565996,42566036,42565977,42566067,42565990,,96.08,78.36559868,96.85310364,115.1030998,125.0531006,143.4605942,161.3081006,226.8,48500,1,49.3,11.53223738
42565970,42565967,42566014,42565986,42566021,42565998,42566036,42565977,42566067,42565990,,95.78,77.9531002,94.80310059,115.215601,124.9030991,144.6230888,165.3086005,214.81,48800,1,46.3,27.8145045
42565970,42565967,42566091,42565980,42566079,42566072,42565996,42565984,42565988,42565975,,96.6,79.53560257,96.74810028,114.8356018,125.7431042,145.0480957,169.8155957,239.34,49000,1,52.3,22.61651754
42565970,42565967,42566091,42565980,42566079,42566072,42565996,42566008,42565984,42565975,,97.18,80.13560104,97.92309952,114.9106007,128.4506027,146.3805992,170.6501018,238.71,48300,1,56.3,7.397096604
42565971,42565967,42566091,42565986,42565993,42565998,42566036,42566067,42565984,42565975,,91.76,72.97809982,90.52809906,111.2281017,122.2406021,142.2106064,167.8316006,210.68,48900,1,44.45,8.081196249
42565967,42565972,42566091,42565986,42565993,42565998,42566036,42566067,42565984,42565975,,91.46,73.40309906,90.55310059,110.8281002,121.2256023,141.2580978,163.9286066,206.34,48400,1,61.60333333,-8.355990052
42565971,42565972,42566040,42565986,42565993,42565998,42566036,42566067,42565984,42565975,,86.25,66.89999771,85.32500076,104.1374989,116.7224972,136.5025002,161.2539999,160.17,48100,1,71.15333333,-13.84224147
42565971,42565967,42566033,42565986,42565993,42565998,42566077,42566067,42565984,42565975,,91.45,72.8906002,90.57810211,110.1281033,122.7106014,144.0906006,170.9555945,197.22,49300,1,46.45,9.419424087
42565967,42565972,42566033,42565986,42565993,42565998,42566077,42566067,42565984,42565975,,91.15,72.95310211,90.92809677,110.0280991,119.810601,141.4555946,167.2550975,192.88,48800,1,63.60333333,3.38241607
42565969,42565970,42566091,42565983,42566021,42565978,42566006,42566008,42565988,42566003,,93.1,75.71249962,93.625,113.1875019,123.2224972,142.3025032,164.78,227.54,48100,1,53.4,3.537334502
42565970,42565967,42565979,42565980,42566039,42566034,42566006,42566013,42565992,42566094,,90.73,72.37110138,90.14609909,107.7335987,119.3785942,139.0861053,160.0746059,161.73,48000,1,51.3,11.47620752
42565970,42565967,42565979,42565980,42566039,42566034,42566006,42566008,42566013,42565992,,93.2,75.13359833,92.09609985,111.2711029,121.8510979,139.4761002,164.0951059,183.86,49800,1,60.3,11.23528853
42565970,42565967,42566071,42565989,42566018,42565978,42565996,42565977,42566002,42566046,,94.31,75.37209892,92.3720932,112.3220978,124.6945965,140.3945854,163.5730946,216.61,50000,1,45.3,-10.04270986
42565970,42565967,42566071,42565989,42566018,42565981,42565996,42565977,42566002,42566046,,94.02,74.4720993,91.79709625,112.0095978,123.0521019,142.2845947,161.9771069,219.34,49500,1,47.3,-2.856850252
42565968,42565967,42566071,42565989,42566018,42565981,42565996,42565977,42566002,42566046,,91.54,71.14025116,90.27774811,110.0277481,123.1427528,141.8402435,160.3342435,223.69,49900,1,41.15,-25.903368
42565974,42565972,42566053,42565995,42566079,42565987,42565976,42565977,42565975,42565984,,83.53,64.80324936,82.01574707,100.128252,109.3382492,128.375753,149.3247502,131.23,49900,1,100.4033333,-27.83969343
42565974,42565972,42566045,42565995,42566075,42565987,42565976,42565977,42565994,42565975,,85.78,67.13325119,84.24575043,102.1707516,114.2182541,128.4032516,147.862249,131.7,49600,1,105.4033333,-12.58581728
