P,P,C,1B,2B,3B,SS,OF,OF,OF,,Proj Score,25th,50th,75th,85th,95th,99th,Ownership,Salary,Sim Optimals,Actual,Large Slate | 100-1k,Large Slate | 10k-50k,Large Slate | 1k-10k,Large Slate | 50k+,Single Game,Small Slate | 100-1k,Small Slate | 10k-50k,Small Slate | 1k-10k,Small Slate | 50k+,geomean1,Saber Score,MLB $7.5K Solo Shot ROI,MLB $7.5K Solo Shot Sim Dupes,MLB $7.5K Solo Shot Win Rate,MLB $7.5K Solo Shot Cash Rate,MLB $7.5K Solo Shot ROI StDev,MLB $200K Knuckleball [$50K to 1st] ROI,MLB $200K Knuckleball [$50K to 1st] Sim Dupes,MLB $200K Knuckleball [$50K to 1st] Win Rate,MLB $200K Knuckleball [$50K to 1st] Cash Rate,MLB $200K Knuckleball [$50K to 1st] ROI StDev,MLB $5K Hot Corner [5 Entry Max] ROI,MLB $5K Hot Corner [5 Entry Max] Sim Dupes,MLB $5K Hot Corner [5 Entry Max] Win Rate,MLB $5K Hot Corner [5 Entry Max] Cash Rate,MLB $5K Hot Corner [5 Entry Max] ROI StDev,MLB $1 Winner Take All [$100 to 1st] ROI,MLB $1 Winner Take All [$100 to 1st] Sim Dupes,MLB $1 Winner Take All [$100 to 1st] Win Rate,MLB $1 Winner Take All [$100 to 1st] Cash Rate,MLB $1 Winner Take All [$100 to 1st] ROI StDev,MLB $1 Winner Take All [$100 to 1st] ROI,MLB $1 Winner Take All [$100 to 1st] Sim Dupes,MLB $1 Winner Take All [$100 to 1st] Win Rate,MLB $1 Winner Take All [$100 to 1st] Cash Rate,MLB $1 Winner Take All [$100 to 1st] ROI StDev,MLB $20K Moonshot ROI,MLB $20K Moonshot Sim Dupes,MLB $20K Moonshot Win Rate,MLB $20K Moonshot Cash Rate,MLB $20K Moonshot ROI StDev
42538348,42538352,42538556,42538358,42538459,42538420,42538395,42538369,42538401,42538363,,98.28,76.55214882,97.42714691,118.0146523,129.9596489,152.5021515,174.2521484,152.6,49900,1,166.55,82.49493483,80.06581731,81.48617095,79.05705343,165.7247414,79.2426378,76.81352028,78.23387392,75.8047564,10.43614317,-8.72605443,-0.242428571,0,0.000142857,0.256285714,7.853727537,-0.396814287,0,0,0.244428571,3.657923351,-0.233190477,0,0.000142857,0.249857143,3.216213836,-0.171428576,0,0.008285714,0.008285714,9.064800728,0.028571429,0,0.010285714,0.010285714,10.08955815,-0.304142848,0,0,0.25,4.491442188
42538811,42538343,42538384,42538376,42538418,42538387,42538508,42538549,42538357,42538361,,88.83,69.46924973,89.45674515,109.6567516,120.9892509,140.0117508,162.6577444,106.21,49100,1,59.35,76.183522,74.26633608,75.54394435,73.62675844,159.4174005,72.99027484,71.07308893,72.3506972,70.43351128,8.252494017,-22.59016186,-0.292142861,0,0.000142857,0.174571429,10.23631965,0.632785708,0,0.000285714,0.157,53.43344928,-0.367238104,0,0.000571429,0.172,4.719955237,-0.600000024,0,0.004,0.004,6.311893535,-0.371428579,0,0.006285714,0.006285714,7.903293036,-0.322285727,0,0.000285714,0.171428571,11.64065783
42538343,42538347,42538384,42538386,42538437,42538415,42538508,42538568,42538434,42538361,,90.69,73.46319962,91.17569733,110.9506989,121.2832039,138.5157074,165.361214,97.31,49000,1,75.6,77.95605975,76.1598145,77.36552876,75.56928351,160.8588253,74.92944799,73.13320274,74.338917,72.54267175,7.680087451,-19.26826537,-0.324642867,0,0.000142857,0.203571429,8.370026165,0.017128557,0,0.000142857,0.181,36.51585573,-0.328523815,0,0.000285714,0.197571429,3.792436116,-0.200000003,0,0.008,0.008,8.908422981,-0.142857149,0,0.008571429,0.008571429,9.218437603,-0.341523796,0,0.000142857,0.198142857,7.321587584
42538751,42538344,42538411,42538378,42538365,42538436,42538487,42538374,42538440,42538419,,91.8,73.82330322,91.5483017,111.4857979,122.9232952,141.7833,158.3238033,106.11,49200,1,120.75,75.797773,73.35750836,74.65545192,72.21518729,161.4487627,73.0462634,70.60599876,71.90394232,69.46367769,8.198433616,-15.33538699,-0.246071428,0,0.000285714,0.203571429,13.0169247,0.024371415,0,0.000142857,0.186,37.29191203,-0.295619056,0,0.000714286,0.201714286,4.980208056,-0.285714298,0,0.007142857,0.007142857,8.421304373,-0.257142872,0,0.007428571,0.007428571,8.586843282,-0.265095234,0,0.000285714,0.199571429,11.64520979
42538349,42538343,42538366,42538450,42538418,42538453,42538558,42538425,42538361,42538434,,88.82,69.99794769,87.68545151,107.3354492,118.6429451,135.5529457,159.1904553,94.37,49000,1,29.3,75.93856976,74.25898443,75.32886332,73.64927799,159.8258828,73.33863955,71.65905423,72.72893311,71.04934778,7.111537089,-6.798416376,-0.271142863,0,0.000142857,0.187714286,9.997315903,0.038628548,0,0.000142857,0.167714286,38.57166146,-0.320857137,0,0.000571429,0.183142857,4.827568062,-0.257142872,0,0.007428571,0.007428571,8.586843282,-0.371428579,0,0.006285714,0.006285714,7.903293036,-0.143523816,0,0.000428571,0.185,14.20289066
42538345,42538352,42538556,42538378,42538607,42538492,42538487,42538358,42538363,42538357,,97.25,78.22774887,96.16525269,114.4402466,128.5202492,150.5927414,173.2067465,176.99,49200,1,126.95,80.84833901,77.97316829,79.63451606,76.75934535,164.5241694,77.07811865,74.20294793,75.8642957,72.98912499,11.08166705,-15.50318897,-0.083785713,0,0.000142857,0.248,11.07985444,-0.369528562,0,0,0.236285714,4.598970893,-0.146523818,0,0.000857143,0.245571429,5.453529294,-0.400000006,0,0.006,0.006,7.722693831,-0.285714298,0,0.007142857,0.007142857,8.421304373,-0.042952381,0,0.000285714,0.247571429,12.65403144
42538348,42538352,42538414,42538378,42538494,42538381,42538372,42538481,42538357,42538440,,98.91,77.69464684,98.13214874,117.2446537,126.8396526,144.5071472,169.5111473,165.44,49200,1,74.55,79.50168789,75.89990007,77.75692524,74.15513742,165.2909204,75.67537504,72.07358722,73.93061239,70.32882457,13.54394589,-13.42483461,-0.18271428,0,0,0.255857143,6.388212299,-0.453871429,0,0,0.238714286,1.979814575,-0.099333341,0,0.000857143,0.254,5.38196382,-0.171428576,0,0.008285714,0.008285714,9.064800728,-0.342857152,0,0.006571429,0.006571429,8.079755502,-0.089571427,0,0.000142857,0.256285714,9.989159332
42538348,42538345,42538384,42538386,42538418,42538415,42538381,42538419,42538425,42538434,,99.36,79.36919785,97.63169861,116.1441994,128.5317078,148.3466965,169.4017137,148.57,49900,1,124.7,80.3434184,77.05604876,78.7334228,75.44605316,165.9641671,76.92129189,73.63392225,75.31129628,72.02392664,12.11854099,12.2894533,-0.249142852,0,0.000142857,0.250571429,7.598347063,-0.481728539,0,0,0.233857143,1.562471798,-0.197000001,0,0.000142857,0.244714286,3.703203493,0.085714288,0,0.010857143,0.010857143,10.36304265,-0.171428576,0,0.008285714,0.008285714,9.064800728,-0.326904759,0,0,0.247428571,3.262630801
42538345,42538344,42538556,42538546,42538492,42538420,42538381,42538412,42538358,42538369,,103.05,82.457201,99.46970367,120.319706,132.594696,149.3047073,174.7217021,194.24,49900,1,139.95,83.04851106,79.59984413,81.33408651,77.88541958,168.4247742,79.5602085,76.11154157,77.84578394,74.39711701,12.69044534,-7.555630803,-0.259499997,0,0,0.286285714,4.08975998,-0.376571432,0,0,0.269714286,3.026461148,-0.13271429,0,0.000428571,0.283857143,4.266485398,-0.171428576,0,0.008285714,0.008285714,9.064800728,-0.171428576,0,0.008285714,0.008285714,9.064800728,-0.233761914,0,0,0.281714286,4.113307186
42538348,42538345,42538556,42538358,42538418,42538415,42538381,42538419,42538425,42538434,,101.72,81.73119545,98.96870041,117.5812016,129.0262054,151.6186981,175.4202011,178.24,49400,1,137.7,82.5891126,79.18668963,80.97380548,77.5713825,167.3911472,78.84307217,75.44064919,77.22776505,73.82534207,12.57909933,-11.16578802,-0.140857145,0,0.000285714,0.271142857,10.02925932,-0.395942867,0,0,0.254,3.88985965,-0.218904763,0,0.000285714,0.264285714,3.531398571,-0.142857149,0,0.008571429,0.008571429,9.218437603,-0.257142872,0,0.007428571,0.007428571,8.586843282,-0.191952381,0,0,0.268142857,6.265199424
42538345,42538355,42538384,42538376,42538418,42538505,42538508,42538358,42538466,42538361,,92.02,72.25590134,91.79339981,112.3558979,124.575898,146.0933899,172.5723898,139.36,49500,1,89.65,79.9439455,78.05025127,79.43255673,77.5388625,161.4335229,76.3084179,74.41472367,75.79702913,73.9033349,8.344067826,-13.06345612,-0.304785706,0,0,0.209,5.181581297,-0.512985706,0,0,0.190714286,3.364433011,-0.249809526,0,0.000428571,0.203142857,4.370574035,-0.114285715,0,0.008857143,0.008857143,9.369468436,0.200000003,0,0.012,0.012,10.88852607,-0.370333329,0,0,0.204714286,3.3125035
42538348,42538347,42538556,42538386,42538607,42538518,42538372,42538363,42538358,42538419,,97.16,78.37375259,95.11125183,114.0237465,127.5612488,147.8162491,169.7877609,165.36,49100,1,171.65,79.69412719,76.61787703,78.29556867,75.21931851,164.4286928,76.05961081,72.98336066,74.66105229,71.58480214,11.2235602,-19.17357743,-0.314285718,0,0.000142857,0.238714286,8.408071294,0.153642848,0,0.000142857,0.225142857,38.84067382,-0.321047604,0,0.000428571,0.233571429,3.631923517,-0.142857149,0,0.008571429,0.008571429,9.218437603,-0.428571433,0,0.005714286,0.005714286,7.537660548,-0.303238101,0,0.000142857,0.234428571,7.791475288
42538348,42538345,42538556,42538386,42538448,42538538,42538364,42538401,42538412,42538363,,102.69,84.50420189,103.9417,122.9666977,132.6466988,152.6241989,179.8521962,178.67,49200,1,195.7,84.62474299,81.52944656,83.23493309,80.13963666,168.2311304,80.89809328,77.80279685,79.50828338,76.41298696,13.35375273,-7.366256416,-0.223499998,0,0,0.313428571,3.187997374,-0.347385705,0,0,0.296571429,2.040791841,-0.143904757,0,0,0.304142857,2.464007593,-0.142857149,0,0.008571429,0.008571429,9.218437603,-0.257142872,0,0.007428571,0.007428571,8.586843282,-0.243000001,0,0,0.307285714,2.771052472
42538356,42538348,42538384,42538376,42538418,42538415,42538372,42538466,42538361,42538400,,91.95,72.48755264,89.46255493,110.1000538,120.8950508,144.1950607,165.4090427,116.14,49700,1,89.3,77.65555131,75.37447936,76.76889942,74.48782747,161.3604579,74.35894299,72.07787104,73.47229111,71.19121916,8.944759681,-10.20631269,-0.202214291,0,0.000285714,0.186428571,11.50214009,0.01615712,0,0.000142857,0.171571429,36.94081099,-0.322904751,0,0.000714286,0.184285714,5.079956569,-0.371428579,0,0.006285714,0.006285714,7.903293036,-0.171428576,0,0.008285714,0.008285714,9.064800728,-0.30638095,0,0.000142857,0.182142857,8.541106086
42538354,42538344,42538384,42538376,42538607,42538426,42538397,42538383,42538361,42538400,,88.19,69.20879936,87.55879974,106.4712944,115.4312984,135.3863068,156.9273132,80.2,49900,1,101.8,75.70034134,74.29978143,75.19928802,73.79872812,159.7271052,73.50287487,72.10231497,73.00182156,71.60126166,6.327373896,-27.22871006,-0.199999996,0,0.000285714,0.177714286,13.90699468,0.036628574,0,0.000142857,0.160571429,38.61139036,-0.373000011,0,0.000571429,0.172714286,4.502341358,-0.257142872,0,0.007428571,0.007428571,8.586843282,-0.285714298,0,0.007142857,0.007142857,8.421304373,-0.280000001,0,0.000285714,0.173285714,11.86549929
42538811,42538343,42538556,42538421,42538492,42538420,42538364,42538369,42538363,42538358,,97.01,78.65224838,97.73975372,116.1147461,128.629747,146.5697578,168.4467491,157.21,49300,1,121.35,80.03432296,77.30566547,78.78153834,76.05288085,164.7276822,76.85948896,74.13083147,75.60670434,72.87804685,9.871457245,-21.10990137,-0.138500005,0,0.000285714,0.236571429,13.58749313,0.10034287,0,0.000142857,0.219142857,37.30189856,-0.279761903,0,0.000285714,0.229571429,3.741419525,-0.257142872,0,0.007428571,0.007428571,8.586843282,-0.428571433,0,0.005714286,0.005714286,7.537660548,-0.357571423,0,0,0.233285714,3.759108204
42538345,42538347,42538389,42538500,42538461,42538538,42538381,42538401,42538358,42538444,,101.48,83.96584702,100.5033493,118.2283478,129.6358551,146.7333481,175.2298479,176.27,49000,1,124.05,82.95953567,79.82473759,81.48359968,78.3488016,167.4802177,79.45888537,76.32408728,77.98294938,74.8481513,12.57840714,-13.80778551,-0.163071435,0,0.000142857,0.275,8.640023875,-0.438685715,0,0,0.256571429,2.441370047,-0.162809521,0,0.000714286,0.266571429,4.859450721,-0.285714298,0,0.007142857,0.007142857,8.421304373,-0.200000003,0,0.008,0.008,8.908422981,-0.112285707,0,0.000142857,0.268571429,10.12472765
42538354,42538343,42538557,42538416,42538365,42538426,42538381,42538383,42538507,42538357,,96.98,79.03675079,94.79924774,114.7742519,127.0742493,145.2317436,161.8242493,125.25,49700,1,66.5,78.24217682,75.30804212,76.71727488,73.78314018,164.8400328,75.53938044,72.60524574,74.01447851,71.08034381,6.141377219,-12.61159033,-0.152285714,0,0.000142857,0.258714286,8.337351512,-0.484071448,0,0,0.235571429,1.31939031,-0.146714289,0,0.000285714,0.253571429,4.122525473,-0.22857143,0,0.007714286,0.007714286,8.749157394,-0.200000003,0,0.008,0.008,8.908422981,-0.152190484,0,0.000142857,0.257714286,7.95255451
42538351,42538352,42538556,42538386,42538365,42538381,42538372,42538358,42538419,42538440,,100,79.42345238,96.635952,117.9859524,130.3509514,151.9959465,173.6929437,138.27,49600,1,198.1,82.33951319,79.44034919,81.00631543,78.10715143,166.6334813,78.97481221,76.07564821,77.64161446,74.74245045,11.17366695,-5.72688058,-0.151785716,0,0.000142857,0.276428571,7.949064467,-0.353242874,0,0,0.258,4.304065915,-0.091761908,0,0.000428571,0.273142857,4.182488743,-0.371428579,0,0.006285714,0.006285714,7.903293036,-0.314285725,0,0.006857143,0.006857143,8.252346605,-0.083999999,0,0.000285714,0.27,9.286627055
42538348,42538352,42538411,42538406,42538515,42538387,42538372,42538380,42538357,42538440,,95.18,76.23965073,95.20214844,113.8146534,122.7671513,140.7096481,159.9556485,117.21,50000,1,61.55,77.24677651,74.47850177,75.83512975,73.06685501,163.6894649,74.5885393,71.82026457,73.17689255,70.40861781,6.114089911,-16.14863127,-0.125714283,0,0.000285714,0.222714286,11.31442131,-0.516528547,0,0,0.202857143,3.558225873,-0.267523803,0,0.000714286,0.215428571,4.846873605,-0.314285725,0,0.006857143,0.006857143,8.252346605,0.028571429,0,0.010285714,0.010285714,10.08955815,-0.173476189,0,0.000285714,0.218714286,10.21326679
42538349,42538352,42538411,42538462,42538365,42538511,42538372,42538357,42538422,42538400,,92.38,73.41404724,92.17655182,112.3890495,123.449052,142.9865471,168.2480473,102.73,49700,1,72.6,79.0787943,77.10415966,78.39978348,76.42514884,161.8580416,75.87093366,73.89629902,75.19192284,73.2172882,7.985241271,-7.422284782,-0.195999997,0,0.000142857,0.225428571,8.682597279,-0.431557149,0,0,0.204285714,4.584567743,-0.20338095,0,0.000571429,0.217857143,4.948633297,-0.400000006,0,0.006,0.006,7.722693831,-0.028571429,0,0.009714286,0.009714286,9.808118253,-0.113285713,0,0.000285714,0.218285714,12.05990512
42538344,42538343,42538439,42538450,42538418,42538394,42538508,42538374,42538434,42538425,,93.1,75.18454552,93.37204742,112.4970474,122.57705,139.0545433,157.9005641,103.76,49400,1,69.5,76.54353634,74.17968086,75.37182697,73.00797149,162.567308,74.13880736,71.77495188,72.967098,70.60324252,7.47167156,-16.14863127,-0.065785714,0,0.000428571,0.212428571,16.01203543,-0.5407857,0,0,0.188142857,3.32883647,-0.292761907,0,0.000428571,0.207142857,4.298884942,-0.371428579,0,0.006285714,0.006285714,7.903293036,0.028571429,0,0.010285714,0.010285714,10.08955815,-0.13404762,0,0.000428571,0.209,12.82550742
42538348,42538751,42538556,42538386,42538459,42538420,42538390,42538363,42538358,42538392,,96.46,78.6733017,95.87330246,118.8732986,131.2983093,150.4008003,172.5992972,151.58,49300,1,174.5,81.45883789,79.15822171,80.55108262,78.25046644,164.5099963,78.18801042,75.88739423,77.28025515,74.97963896,9.812067614,-10.98509878,-0.310071424,0,0,0.259714286,4.211275577,0.179485708,0,0.000142857,0.243714286,36.84931608,-0.246619053,0,0.000142857,0.254285714,2.972768412,-0.257142872,0,0.007428571,0.007428571,8.586843282,-0.428571433,0,0.005714286,0.005714286,7.537660548,-0.315238088,0,0,0.256428571,3.454347932
42538348,42538355,42538439,42538386,42538431,42538420,42538370,42538363,42538360,42538499,,90.94,72.93029785,91.75530243,111.9427986,123.6952976,144.5053009,167.9487979,113.57,49600,1,118.25,78.60962847,76.8079953,78.07219447,76.27056129,160.916269,75.35446496,73.55283178,74.81703095,73.01539778,7.898272864,1.854814775,-0.225000001,0,0.000142857,0.219857143,9.283326379,-0.525328547,0,0,0.205142857,1.48401738,-0.250380956,0,0.000285714,0.212,4.14403644,-0.028571429,0,0.009714286,0.009714286,9.808118253,-0.142857149,0,0.008571429,0.008571429,9.218437603,-0.206047624,0,0,0.214571429,7.703965826
42538344,42538351,42538389,42538378,42538448,42538453,42538372,42538363,42538522,42538485,,98.64,83.93039703,99.50540161,118.5054016,129.5853912,149.7078987,161.4098956,144.54,49000,1,140.1,77.96218058,74.49647589,76.08843258,72.62272788,165.6326908,75.06005851,71.59435382,73.18631051,69.72060582,11.56687453,2.366910875,-0.215714283,0,0,0.278142857,5.284760634,-0.422085717,0,0,0.256571429,2.515058353,-0.102714288,0,0.000571429,0.265428571,4.843910136,-0.285714298,0,0.007142857,0.007142857,8.421304373,-0.22857143,0,0.007714286,0.007714286,8.749157394,-0.129523802,0,0.000142857,0.271428571,8.186865017
42538348,42538354,42538556,42538358,42538607,42538505,42538381,42538363,42538369,42538357,,100.92,81.29379845,97.94380188,117.0688,129.2513031,151.2613052,174.5003049,184.36,49900,1,148.55,82.00238928,78.61073768,80.40364136,77.01198975,166.8214483,78.22242619,74.83077458,76.62367826,73.23202666,12.88278713,-24.62537289,0.00292857,0,0.000428571,0.275857143,15.64942465,-0.340457156,0,0,0.256571429,5.438998531,-0.155047622,0,0.000714286,0.264142857,4.901182923,-0.22857143,0,0.007714286,0.007714286,8.749157394,-0.485714287,0,0.005142857,0.005142857,7.152907215,-0.177571438,0,0.000142857,0.27,8.474550839
42538811,42538351,42538556,42538358,42538365,42538381,42538372,42538369,42538363,42538419,,96.72,76.90709877,95.55709839,115.2945976,125.9470993,144.3845955,168.6030923,138.71,49800,1,194.95,79.77720229,76.97973614,78.50668788,75.70922173,164.4232047,76.46686149,73.66939534,75.19634708,72.39888093,10.19655545,-34.85774994,-0.26635715,0,0,0.237428571,5.364929602,0.141642839,0,0.000142857,0.225142857,38.51283716,-0.208523814,0,0.000714286,0.232714286,4.936374413,-0.428571433,0,0.005714286,0.005714286,7.537660548,-0.371428579,0,0.006285714,0.006285714,7.903293036,-0.253619045,0,0.000142857,0.232857143,7.138534617
42538354,42538350,42538556,42538362,42538492,42538420,42538397,42538358,42538369,42538383,,91.93,72.42454529,90.82455444,110.3620529,119.9320457,139.6270424,160.1730423,102.17,49100,1,100.65,77.69460439,75.97809733,76.95615553,75.23964848,162.1792285,75.49887865,73.7823716,74.7604298,73.04392274,7.673682277,-25.02989471,-0.172214281,0,0.000428571,0.195714286,15.62125241,0.060871422,0,0.000142857,0.185857143,38.57494993,-0.40309523,0,0.000285714,0.191285714,3.354861792,-0.285714298,0,0.007142857,0.007142857,8.421304373,-0.371428579,0,0.006285714,0.006285714,7.903293036,-0.217238091,0,0.000285714,0.192571429,11.78373465
42538751,42538345,42538384,42538376,42538431,42538415,42538370,42538361,42538499,42538449,,89.7,70.17540169,88.00040054,108.4879055,120.2729034,141.2828964,168.4529089,93.58,49900,1,88.9,78.81893852,77.39439818,78.53711198,77.11257163,160.2941486,75.67262368,74.24808334,75.39079713,73.96625679,8.638978775,-12.31044084,-0.299285717,0,0.000142857,0.187285714,9.192482081,0.052871466,0,0.000142857,0.177142857,36.85701339,-0.342761889,0,0.000571429,0.184714286,4.582445875,-0.400000006,0,0.006,0.006,7.722693831,-0.085714288,0,0.009142857,0.009142857,9.518017286,-0.321857139,0,0.000142857,0.186428571,8.425200959
42538348,42538352,42538411,42538442,42538387,42538381,42538372,42538375,42538419,42538400,,94.3,74.87714767,93.25215149,111.6521473,121.7396484,140.2096481,158.4111455,114.15,49600,1,98.55,76.82841267,74.24041256,75.50546654,72.91746643,163.2586773,74.35619687,71.76819677,73.03325074,70.44525063,6.688568148,-27.62454748,-0.243500002,0,0.000285714,0.209571429,12.904323,0.077628568,0,0.000142857,0.190285714,38.64293263,-0.341523811,0,0.000285714,0.206714286,3.67153101,-0.285714298,0,0.007142857,0.007142857,8.421304373,-0.342857152,0,0.006571429,0.006571429,8.079755502,-0.274380952,0,0.000285714,0.205857143,11.48381772
42538350,42538345,42538411,42538378,42538528,42538397,42538372,42538392,42538422,42538419,,98.25,80.11845207,97.09345245,116.2184467,128.1334526,147.6434387,171.1294388,120.38,49400,1,87.8,81.70779795,79.21489665,80.58796627,78.09506496,165.7983798,78.70842077,76.21551947,77.58858909,75.09568778,8.36603548,-15.09866714,-0.329857141,0,0,0.267857143,3.467141529,-0.489714295,0,0,0.244714286,1.228066962,-0.241190471,0,0.000285714,0.258142857,3.41569015,0.057142857,0,0.010571429,0.010571429,10.2272545,-0.200000003,0,0.008,0.008,8.908422981,-0.208142854,0,0.000142857,0.261,8.831684738
42538356,42538348,42538556,42538358,42538365,42538420,42538381,42538363,42538412,42538422,,98.24,78.26405144,95.97655106,116.1015472,128.3590477,149.0640442,182.8540472,178.67,50000,1,166.3,83.67149788,80.95431313,82.74214791,80.02496316,164.9618729,79.23734351,76.52015875,78.30799354,75.59080878,12.24912482,-20.63226253,-0.411857143,0,0,0.249142857,3.105895858,0.710100025,0,0.000285714,0.24,71.82952433,-0.328904763,0,0.000142857,0.243428571,2.892609348,-0.400000006,0,0.006,0.006,7.722693831,-0.600000024,0,0.004,0.004,6.311893535,-0.384238079,0,0,0.246,3.941040104
42538348,42538355,42538439,42538373,42538431,42538420,42538370,42538413,42538392,42538360,,89.34,71.51780319,89.55530167,110.9552994,121.6102989,143.4853004,163.4838008,89.85,49900,1,89.25,77.4721626,75.98070827,77.04450361,75.55304929,160.20083,74.70843558,73.21698125,74.28077659,72.78932226,6.163673833,-16.30354822,-0.237214289,0,0.000285714,0.201428571,10.41086348,-0.579771429,0,0,0.186285714,1.364035656,-0.30942858,0,0.000285714,0.198,3.709323666,-0.085714288,0,0.009142857,0.009142857,9.518017286,0.028571429,0,0.010285714,0.010285714,10.08955815,-0.233000003,0,0.000142857,0.197571429,10.4644191
42538350,42538344,42538556,42538367,42538607,42538404,42538395,42538358,42538401,42538438,,95.43,76.34334755,93.66835022,112.4683475,122.5533539,143.8958557,164.6938593,129.29,49200,1,152.65,79.42399111,77.19043232,78.39092306,76.15736426,164.1761529,76.85558695,74.62202816,75.8225189,73.5889601,8.418093075,-20.49891949,-0.36764285,0,0,0.218,5.796491907,0.119985729,0,0.000142857,0.203285714,38.80102045,-0.33490476,0,0.000428571,0.213714286,4.102121818,-0.342857152,0,0.006571429,0.006571429,8.079755502,-0.114285715,0,0.008857143,0.008857143,9.369468436,-0.388333336,0,0,0.214714286,5.112743901
42538349,42538352,42538411,42538378,42538418,42538415,42538372,42538469,42538357,42538422,,90.88,69.37455177,89.6745491,110.9870472,123.0645527,142.2045547,158.1740514,106.12,49800,1,49.6,75.14001526,72.62700113,73.99757488,71.48456074,160.6616606,72.17073439,69.65772025,71.02829401,68.51527987,10.13521297,-20.61937749,-0.28371428,0,0.000142857,0.209142857,9.836521495,0.053771436,0,0.000142857,0.188857143,38.51535771,-0.409999996,0,0,0.203142857,2.303737678,-0.171428576,0,0.008285714,0.008285714,9.064800728,-0.371428579,0,0.006285714,0.006285714,7.903293036,-0.245333329,0,0.000285714,0.204142857,11.80987639
42538354,42538343,42538384,42538391,42538418,42538415,42538407,42538374,42538425,42538434,,92.22,72.26325226,91.33824921,110.7882519,120.285746,140.2257568,168.5442447,96.5,49100,1,56.5,79.51868504,77.77531853,78.96991895,77.22655244,161.9484638,76.48364987,74.74028336,75.93488378,74.19151727,9.037014334,-5.843139812,-0.134928575,0,0.000285714,0.202,12.23447001,-0.562114298,0,0,0.181571429,2.048204762,-0.321619064,0,0.000142857,0.195571429,3.626155319,0,0,0.01,0.01,9.949874371,-0.142857149,0,0.008571429,0.008571429,9.218437603,-0.267142847,0,0.000142857,0.2,8.171104992
42538354,42538343,42538411,42538386,42538365,42538415,42538381,42538419,42538434,42538425,,99.14,80.14624786,96.87125015,117.4587498,127.7412514,146.0187614,170.2542464,133.86,49700,1,109.5,80.67484166,77.52284818,79.16409987,76.01210639,165.8829279,77.2618284,74.10983492,75.7510866,72.59909313,11.77718418,-3.454948589,-0.094499996,0,0.000285714,0.257428571,13.07921422,-0.467942864,0,0,0.23,2.948372178,-0.212428577,0,0,0.249428571,3.100325492,-0.22857143,0,0.007714286,0.007714286,8.749157394,-0.22857143,0,0.007714286,0.007714286,8.749157394,-0.198761895,0,0.000142857,0.249714286,8.208605201
42538349,42538348,42538557,42538378,42538365,42538407,42538372,42538482,42538533,42538357,,96.29,76.48249817,95.57000351,115.7700024,126.1025017,148.2475098,171.3955043,153.95,49700,1,68.35,79.65302928,76.61808938,78.35449844,75.31955854,163.7042988,75.74233293,72.70739303,74.44380209,71.40886219,12.0062598,-2.211409993,-0.278714292,0,0,0.252,4.648810455,-0.361314297,0,0,0.231428571,6.323475656,-0.203857146,0,0.000285714,0.246,3.842889312,-0.257142872,0,0.007428571,0.007428571,8.586843282,-0.142857149,0,0.008571429,0.008571429,9.218437603,-0.192523801,0,0.000142857,0.245714286,7.703294923
42538345,42538343,42538557,42538358,42538448,42538492,42538543,42538401,42538363,42538419,,105.49,88.75814438,105.6331482,121.845644,134.4556503,151.7006508,179.0966452,194.69,49600,1,127.65,85.12279148,81.62187606,83.38860921,79.88769379,170.0620687,81.55677428,78.05585885,79.82259201,76.32167658,12.74922891,-9.517727792,-0.210000001,0,0,0.337714286,3.179451537,-0.338114291,0,0,0.316142857,1.481699498,-0.066142859,0,0.000285714,0.332285714,3.534808925,-0.428571433,0,0.005714286,0.005714286,7.537660548,-0.257142872,0,0.007428571,0.007428571,8.586843282,-0.139571432,0,0,0.329857143,6.147515993
42538343,42538347,42538389,42538416,42538461,42538505,42538397,42538358,42538474,42538485,,99.11,81.92919731,100.2166977,116.4791985,126.4491966,146.4491966,167.7932022,159.75,49200,1,95.6,80.41896917,77.40060964,78.91292206,75.89456253,166.1198768,77.38807903,74.3697195,75.88203192,72.86367239,9.689010863,-19.61675733,-0.105214283,0,0.000285714,0.266428571,12.9673874,-0.470714286,0,0,0.239,2.18715688,-0.169476192,0,0.000428571,0.259857143,4.250038194,-0.22857143,0,0.007714286,0.007714286,8.749157394,-0.314285725,0,0.006857143,0.006857143,8.252346605,-0.151904758,0,0.000142857,0.258285714,8.404947928
42538344,42538347,42538366,42538373,42538431,42538387,42538558,42538451,42538375,42538499,,85.34,67.65525055,84.18025208,105.5927525,116.4752525,136.4427521,153.4507521,68.61,49800,1,67.9,73.85187502,72.63111622,73.4753878,72.254629,157.849261,71.69554748,70.47478868,71.31906026,70.09830146,5.520168455,-32.2373271,-0.141928565,0,0.000428571,0.170428571,16.00336181,0.019742876,0,0.000142857,0.149,38.92450607,-0.344571412,0,0.000857143,0.163285714,5.264516015,-0.342857152,0,0.006571429,0.006571429,8.079755502,-0.485714287,0,0.005142857,0.005142857,7.152907215,-0.148380943,0,0.000428571,0.165142857,14.98496664
