P,P,C,1B,2B,3B,SS,OF,OF,OF
42697128,42697143,42697126,42697226,42697080,42697094,42697079,42697140,42697189,42697154
42697212,42697089,42697126,42697132,42697112,42697196,42697079,42697121,42697154,42697111
42697089,42697159,42697168,42697226,42697112,42697196,42697207,42697141,42697142,42697163
42697212,42697089,42697168,42697219,42697076,42697093,42697207,42697189,42697154,42697121
42697086,42697159,42697126,42697226,42697080,42697093,42697207,42697103,42697052,42697091
42697089,42697143,42697168,42697132,42697076,42697094,42697207,42697154,42697118,42697111
42697089,42697159,42697168,42697132,42697174,42697196,42697217,42697142,42697141,42697117
42697143,42697083,42697114,42697219,42697076,42697094,42697207,42697189,42697121,42697111
42697143,42697144,42697114,42697101,42697076,42697094,42697095,42697140,42697072,42697141
42697089,42697159,42697071,42697132,42697080,42697196,42697207,42697142,42697163,42697189
42697143,42697144,42697168,42697219,42697076,42697196,42697207,42697118,42697154,42697151
42697143,42697159,42697168,42697132,42697076,42697094,42697207,42697174,42697151,42697111
42697143,42697144,42697126,42697101,42697208,42697094,42697217,42697052,42697080,42697151
42697144,42697133,42697168,42697101,42697146,42697093,42697207,42697091,42697140,42697111
42697143,42697144,42697126,42697101,42697174,42697094,42697207,42697189,42697118,42697154
42697143,42697150,42697126,42697226,42697080,42697196,42697207,42697117,42697151,42697154
42697212,42697144,42697114,42697132,42697080,42697112,42697207,42697052,42697151,42697111
42697143,42697083,42697114,42697226,42697208,42697196,42697207,42697140,42697189,42697154
42697143,42697083,42697114,42697226,42697076,42697094,42697079,42697140,42697189,42697154
42697086,42697159,42697126,42697226,42697146,42697094,42697207,42697103,42697140,42697163
42697144,42697083,42697114,42697132,42697146,42697093,42697207,42697117,42697121,42697111
42697143,42697144,42697126,42697101,42697080,42697094,42697207,42697189,42697118,42697154
42697212,42697159,42697168,42697132,42697112,42697093,42697207,42697140,42697163,42697189
42697143,42697159,42697126,42697226,42697208,42697196,42697207,42697072,42697091,42697117
42697086,42697159,42697126,42697132,42697076,42697112,42697207,42697142,42697072,42697154
42697212,42697144,42697114,42697219,42697112,42697093,42697207,42697141,42697072,42697154
42697143,42697098,42697114,42697226,42697080,42697094,42697207,42697151,42697189,42697154
42697144,42697098,42697114,42697132,42697146,42697093,42697207,42697117,42697140,42697118
42697144,42697098,42697114,42697132,42697112,42697093,42697207,42697072,42697117,42697154
42697143,42697083,42697114,42697226,42697076,42697094,42697079,42697052,42697140,42697163
42697143,42697083,42697126,42697226,42697076,42697094,42697079,42697117,42697052,42697111
42697212,42697144,42697114,42697101,42697112,42697093,42697207,42697052,42697091,42697111
42697162,42697143,42697114,42697226,42697080,42697196,42697207,42697072,42697154,42697111
42697143,42697090,42697114,42697226,42697076,42697094,42697095,42697140,42697189,42697154
42697214,42697143,42697114,42697226,42697208,42697094,42697217,42697072,42697163,42697154
42697143,42697131,42697114,42697226,42697076,42697196,42697079,42697052,42697072,42697154
