PG,SG,SF,PF,C,G,F,UTIL,,Proj Score,25th,50th,75th,85th,95th,99th,Ownership,Salary,Sim Optimals,Actual,Large Slate | 100-1k,Large Slate | 10k-50k,Large Slate | 1k-10k,Large Slate | 50k+,Single Game,Small Slate | 100-1k,Small Slate | 10k-50k,Small Slate | 1k-10k,Small Slate | 50k+,geomean1,Saber Score
42971735,42971744,42971776,42971800,42971772,42971787,42971738,42971747,,250.74,233.4375,250.25,267.75,276,291.0125,311.7575,298.16,49500,1,0,102.5655847,95.50032438,99.03074411,91.96990465,170.1225843,99.01083112,95.48041139,95.48041139,82.30206369,36.75367171,19.61314231
42971735,42971779,42971776,42971757,42971761,42971747,42971738,42971806,,247.39,230,245.75,264.25,274,289.5,307.755,247.6,50000,1,0,101.6770275,95.57176709,98.63205072,92.51148345,170.031651,98.53894448,95.47866085,95.47866085,82.89934994,28.97697231,13.23184222
42971822,42971744,42971800,42971750,42971723,42971747,42971772,42971761,,249.44,232.6875,249,264.75,273.5,289.25,310.005,269.1,49500,1,0,102.1622693,95.49390922,98.84032468,92.14749375,170.0904235,98.82470578,95.47829032,95.47829032,82.53396806,34.61618835,32.11745024
42971763,42971767,42971784,42971800,42971721,42971747,42971772,42971776,,250.61,233.75,251.75,268.25,275.7875,290,307.7525,294.14,49900,1,0,102.5650653,95.58757761,99.0610914,92.11406382,170.1963792,98.95139297,95.47787918,95.47787918,82.36143954,35.33871736,41.82484746
42971732,42971763,42971767,42971800,42971820,42971744,42971784,42971723,,250.65,232.75,250.5,267.5625,275.7875,290.2625,304.0075,288.36,49500,1,0,102.6135177,95.71082304,99.15127557,92.27037052,170.2748147,98.91767762,95.47722509,95.47722509,82.3923076,35.83716255,34.759444
42971822,42971767,42971813,42971728,42971723,42971744,42971776,42971761,,249.08,233.1875,248.5,264,272,287.025,307.2525,275.2,49600,1,0,102.0453086,95.50336876,98.77596,92.23077752,170.1272559,98.74914308,95.47655185,95.47655185,82.61990582,33.36660962,38.24045658
42971735,42971763,42971779,42971750,42971772,42971747,42971767,42971776,,251.65,235.25,251,267.5,277.0375,293.7625,310.2525,307.96,49700,1,0,102.8488074,95.63208075,99.26557575,91.99858575,170.1965523,99.10852175,95.47502675,95.47502675,82.15858897,38.03304768,37.44878769
42971822,42971744,42971779,42971728,42971723,42971747,42971776,42971787,,249.57,232.4375,248.5,263.3125,272.5,287.5,302.26,284.6,49700,1,0,102.2389507,95.67063708,98.95554915,92.38572501,170.2534472,98.7594297,95.47451763,95.47451763,82.58669663,33.808948,22.7112025
42971763,42971813,42971784,42971728,42971723,42971747,42971772,42971776,,249.21,231.75,248.625,265.5,275.5375,288,304.7525,270.38,50000,1,0,102.2267911,95.61020523,98.87459296,92.3458175,170.1836798,98.73864936,95.47426163,95.47426163,82.62081699,33.1792284,28.36525738
42971844,42971767,42971757,42971772,42971721,42971744,42971800,42971761,,248.07,231.9375,247.125,263.5625,273.0375,286.2625,302.765,274.62,50000,1,0,101.8666825,95.61110713,98.70984833,92.51236594,170.1640552,98.57014241,95.47140122,95.47140122,82.82746783,26.74659678,15.706034
42971732,42971779,42971767,42971757,42971820,42971735,42971772,42971763,,251.02,234.1875,250.25,269,278.5375,292.7625,310.2825,318.54,49600,1,0,102.7378046,95.59406774,99.14842014,92.03971534,170.1609093,99.02531976,95.47096736,95.47096736,82.25791321,37.0163339,1.824842021
42971735,42971767,42971784,42971772,42971761,42971744,42971800,42971747,,251.07,233.6875,250.5,268.5,276.7875,291.775,312.005,298.14,49200,1,0,102.6714804,95.50692657,99.08586644,91.9279867,170.1271255,99.04838291,95.46944304,95.46944304,82.22987753,37.65746848,31.19663
42971735,42971787,42971757,42971738,42971820,42971747,42971772,42971761,,248.83,232.5,248.75,265,273.5375,291.0125,308.255,264.64,49700,1,0,102.0214615,95.59521163,98.84902684,92.34139642,170.0878523,98.72134627,95.46753106,95.46753106,82.63928051,33.35099179,11.32997647
42971809,42971779,42971757,42971728,42971761,42971735,42971800,42971747,,246.34,228.5,245,262.0625,271.825,289.5,312.26,273.58,50000,1,0,101.2800108,95.41610304,98.39360233,92.43860376,169.874006,98.43910935,95.46161006,95.46161006,83.00548521,28.36238561,-5.619306862
42971809,42971767,42971757,42971728,42971723,42971735,42971847,42971787,,244.07,226.25,244,260.25,269.25,286.0625,311.515,267.06,50000,1,0,100.6156149,95.32542956,98.00415701,92.6467021,169.7727925,98.14028383,95.46155638,95.46155638,83.391548,22.75559918,-13.41194659
42971735,42971813,42971757,42971728,42971723,42971787,42971772,42971818,,245.69,227.5,245.25,262.75,272.5375,289,308.005,271.34,50000,1,0,101.1817057,95.53040679,98.38093113,92.67988245,169.9278713,98.31203236,95.46150802,95.46150802,83.15736869,23.43217672,8.236114681
42971735,42971767,42971776,42971757,42971820,42971787,42971800,42971721,,250.84,236,249.375,265.5625,274.75,288,305.0025,306.54,49500,1,0,102.6104488,95.58911857,99.069598,92.10863914,170.2532472,98.94134659,95.46086716,95.46086716,82.32861198,35.69228797,27.10883319
42971787,42971779,42971784,42971757,42971728,42971744,42971800,42971723,,248.52,230.6875,246,264.3125,272.7875,288.775,312.5,297.84,49800,1,0,101.8697789,95.3832177,98.64330185,92.12313354,169.9798894,98.72014052,95.46005637,95.46005637,82.637465,33.48955594,18.62340719
42971732,42971822,42971784,42971772,42971820,42971747,42971767,42971721,,249.49,233,250.25,267.5,275.5,289.0125,306.2575,269.78,49800,1,0,102.2765908,95.58149175,98.90251109,92.26047242,170.1566069,98.77943103,95.4584117,95.4584117,82.53756167,33.89212627,63.39110136
42971735,42971813,42971757,42971738,42971761,42971744,42971772,42971787,,248.11,232.6875,247.625,265.0625,273.5,289,309.0075,266.06,50000,1,0,101.8246671,95.49635479,98.66861752,92.32409205,170.029325,98.63056443,95.4583017,95.4583017,82.73930765,32.38369243,6.872114539
42971763,42971744,42971779,42971750,42971761,42971747,42971767,42971772,,250.16,234.75,249,265.5,274.25,288.7875,309.5025,283.3,49900,1,0,102.3711578,95.47282029,98.91351995,92.03212064,170.1234874,98.89771639,95.45701673,95.45701673,82.39070624,35.64053184,47.75427878
42971747,42971828,42971757,42971728,42971723,42971787,42971776,42971772,,248.33,230.4375,247,263.8125,271.7875,289.7625,304.7525,280.42,49700,1,0,101.8643598,95.65032341,98.8078756,92.49277122,170.1264671,98.61371565,95.45616346,95.45616346,82.74341484,30.85459081,-8.381762356
42971732,42971809,42971779,42971772,42971761,42971735,42971776,42971744,,248.46,231.6875,248.75,265,273.7875,294,312.2575,266.26,49700,1,0,101.8903829,95.559258,98.81049471,92.3080213,169.979115,98.70728731,95.45605061,95.45605061,82.64461536,31.02007808,35.53823233
42971747,42971822,42971784,42971738,42971723,42971744,42971776,42971772,,250.16,233,251,266.25,275.7875,292.0125,307.015,268.3,49500,1,0,102.4496729,95.65417485,99.06993083,92.23841886,170.1733747,98.87106645,95.45531047,95.45531047,82.41394365,35.24376733,10.87390929
42971763,42971787,42971767,42971750,42971723,42971735,42971813,42971776,,248.99,232.25,248.625,265.5,274.5,288.7625,310.7625,279.18,49800,1,0,102.0662004,95.43137081,98.73554821,92.1271934,170.0363795,98.75933905,95.45516164,95.45516164,82.57039245,33.97491947,26.15355849
42971732,42971744,42971767,42971772,42971761,42971787,42971800,42971747,,250.49,234,249.875,266.25,275,290.5125,309.0075,301.32,49500,1,0,102.4861428,95.54240213,99.021226,92.06357825,170.1488204,98.9332142,95.45439033,95.45439033,82.33725794,36.14725916,18.75255257
42971732,42971809,42971813,42971750,42971723,42971735,42971776,42971787,,246.09,228,245.5,263.75,272.7875,288.7625,312.7575,242.56,50000,1,0,101.2418927,95.36916814,98.32212753,92.41620875,169.8461302,98.40730204,95.45434265,95.45434265,83.03237714,28.15791926,55.99430203
42971735,42971767,42971813,42971757,42971723,42971787,42971728,42971847,,245.65,228,245.625,261.5,271.25,287.7625,313.53,281.08,49900,1,0,101.0674288,95.31206498,98.21661444,92.40751551,169.8075081,98.35858836,95.4540389,95.4540389,83.09741356,26.41531166,-7.723435014
42971735,42971767,42971779,42971757,42971761,42971732,42971800,42971787,,249.31,231.6875,248.75,265.8125,275.5,291,313.0325,308.92,49700,1,0,102.1590742,95.43311052,98.80238632,92.06383473,170.0046859,98.82211637,95.45284057,95.45284057,82.49066009,34.80521138,29.5959115
42971763,42971779,42971800,42971772,42971723,42971744,42971776,42971738,,250.73,233.5,250.375,268.25,277.7875,293.7625,310.005,301.36,49800,1,0,102.6340361,95.61736155,99.13776431,92.0969588,170.13954,98.97309504,95.45269229,95.45269229,82.28474635,36.19599049,35.57268977
42971747,42971767,42971784,42971738,42971820,42971779,42971776,42971721,,250.32,233.875,251.25,266.8125,274,290.75,303.7575,268.14,50000,1,0,102.4608506,95.70972453,99.11358509,92.30586396,170.2464172,98.85619256,95.45233199,95.45233199,82.41670414,34.7292305,70.87391019
42971735,42971744,42971767,42971800,42971818,42971732,42971776,42971761,,248.74,233.1875,248.25,265,274,288.025,305.5375,274.78,49500,1,0,102.0366958,95.56315097,98.7832168,92.34308515,170.127647,98.67060091,95.45053509,95.45053509,82.65949693,26.77450811,17.15183407
42971809,42971787,42971776,42971757,42971723,42971732,42971772,42971761,,247.54,229.75,247.25,263.625,272.75,289.0125,305.5,261.4,49800,1,0,101.6853875,95.59597328,98.66205962,92.52988693,170.0662189,98.51567223,95.44958589,95.44958589,82.85870059,28.78294867,-8.859400451
42971747,42971822,42971757,42971728,42971761,42971744,42971767,42971800,,249.3,233.75,248,264.0625,272.75,286.525,306.75,298.84,49600,1,0,102.1238525,95.47478547,98.77961645,92.16995449,170.1304973,98.75385351,95.44902253,95.44902253,82.55167164,34.0161584,10.9599106
42971763,42971787,42971767,42971757,42971761,42971744,42971776,42971738,,248.99,231.9375,248.625,265.75,273,289.2625,306.0175,274.54,50000,1,0,102.0600971,95.58637055,98.84438647,92.32835464,170.1287025,98.70566428,95.44764836,95.44764836,82.60904065,33.03032548,6.381591409
42971732,42971828,42971813,42971728,42971723,42971747,42971776,42971787,,246.18,230.25,244.75,262.3125,271,287.25,309.01,248.62,50000,1,0,101.2383899,95.4262876,98.35509761,92.49747758,169.9221329,98.37492491,95.4461149,95.4461149,83.04483576,28.73357748,1.661239564
42971747,42971779,42971757,42971728,42971723,42971813,42971772,42971787,,248.72,230.6875,247.25,263.25,275.0375,291.3,309.0025,301.76,49900,1,0,102.0305618,95.55986551,98.81451965,92.30521136,170.0523139,98.70034245,95.4456883,95.4456883,82.62083138,33.3039905,10.74476391
42971747,42971813,42971757,42971772,42971721,42971744,42971784,42971800,,249.56,234.5,248.75,264.5,272.75,288.2625,305.2525,282.9,49900,1,0,102.2041844,95.57308729,98.89762863,92.24854596,170.1711105,98.76839889,95.44385755,95.44385755,82.51679207,34.05672107,-5.873112381
42971735,42971779,42971776,42971800,42971820,42971747,42971772,42971721,,251.56,235.4375,251.25,267.75,276.25,290.775,307,299.18,49500,1,0,102.8210895,95.60182554,99.20096933,92.00268174,170.2375506,99.04251873,95.44337493,95.44337493,82.16475136,37.2765494,13.82573992
42971763,42971787,42971767,42971757,42971728,42971747,42971772,42971776,,250,231.75,249.25,265.75,275,293.5125,309.5075,315.36,49800,1,0,102.3514405,95.61446944,99.03945433,92.18948455,170.1056653,98.86773525,95.44275036,95.44275036,82.39831109,34.8997381,6.106214225
42971822,42971809,42971784,42971757,42971721,42971735,42971776,42971747,,246.71,229.75,245.75,262.5,271.25,286.75,302.2825,242.06,50000,1,0,101.4507426,95.61283307,98.54193364,92.68373249,170.0846978,98.37127941,95.44217883,95.44217883,83.02021589,27.69291003,3.05969622
42971735,42971744,42971757,42971847,42971761,42971732,42971767,42971813,,246.83,230.9375,246,263.75,272,288.0125,309.5025,263.08,49800,1,0,101.4333463,95.43160134,98.45040398,92.4127987,169.9422323,98.46019909,95.44139646,95.44139646,82.92511412,27.67434027,-9.504842013
42971735,42971763,42971757,42971750,42971820,42971813,42971772,42971723,,249.05,231.5,247.5,264.75,275.7875,289.5,310.2575,274.84,49700,1,0,102.1270071,95.4573957,98.76871372,92.14607769,170.0405676,98.7526063,95.44128828,95.44128828,82.54706981,34.11866374,18.93324107
42971732,42971779,42971767,42971772,42971721,42971787,42971800,42971776,,250.83,234.5,250.75,267.5,276.5,290.0125,308.505,316.38,50000,1,0,102.6261844,95.52756804,99.04943972,92.00569637,170.1673844,98.96248189,95.44061022,95.44061022,82.26734758,35.80824655,23.11572582
42971735,42971822,42971776,42971738,42971761,42971763,42971772,42971744,,248.37,231.25,249,266,275.75,289.7625,312.025,255,49900,1,0,101.9328031,95.41067244,98.65323867,92.16810622,169.9687519,98.6828445,95.44027828,95.44027828,82.64097652,32.89395899,36.49351001
42971735,42971779,42971757,42971728,42971723,42971787,42971800,42971818,,245.65,226.5,244,261.8125,271.75,288.75,313.255,286.38,49900,1,0,101.083062,95.3393173,98.24565521,92.43297939,169.8039312,98.34655006,95.44021215,95.44021215,83.08179836,23.9960054,15.886724
42971732,42971779,42971784,42971757,42971723,42971767,42971800,42971772,,251.49,233,251,269,279.25,295.75,309.505,330.54,49500,1,0,102.8808023,95.68557105,99.30259718,92.06854491,170.1802384,99.05689532,95.43986918,95.43986918,82.14605671,37.73197996,40.25858641
42971732,42971767,42971757,42971800,42971728,42971779,42971772,42971776,,251.6,233.25,250,268.5625,278.7875,295.525,313.25,345.06,49700,1,0,102.8542788,95.56226239,99.23202266,91.89250213,170.1086306,99.10898166,95.4392214,95.4392214,82.08844224,37.89951977,17.065835
42971732,42971767,42971757,42971738,42971772,42971813,42971784,42971747,,249.1,232.75,248.5,266.5,276,292.0125,315.0025,289.8,49900,1,0,102.0975591,95.39135062,98.75875972,92.02394152,169.9437766,98.80566079,95.43825169,95.43825169,82.48601824,34.65438756,13.2791847
42971735,42971813,42971784,42971750,42971723,42971732,42971800,42971787,,247.5,229,246.75,264.25,274,292.0375,312.7575,258.9,50000,1,0,101.6403574,95.46092075,98.60020004,92.32164147,169.9075202,98.57719948,95.4379202,95.4379202,82.77538107,32.40037691,41.42032266
42971732,42971809,42971784,42971738,42971723,42971747,42971772,42971820,,247.28,231.6875,247,263.25,273.075,292.2875,306.51,240.44,49900,1,0,101.6157542,95.66136096,98.70836232,92.61435959,170.024355,98.48487631,95.43787495,95.43787495,82.87607887,29.00524373,23.96762818
42971822,42971763,42971767,42971757,42971761,42971735,42971772,42971744,,249.88,231.6875,250,266,276.25,289.5125,304.51,294.18,49600,1,0,102.4136167,95.63056074,98.99075,92.27037148,170.1983179,98.79738626,95.437197,95.437197,82.4621707,34.58200761,15.21551013
42971732,42971744,42971757,42971750,42971820,42971747,42971800,42971772,,250.81,233.9375,249.75,266.25,275.75,293.2625,312.505,295.82,49400,1,0,102.5522912,95.50702612,99.06896301,91.94508923,170.0810976,98.99773092,95.43579403,95.43579403,82.22323572,37.41970772,33.03826749
42971732,42971787,42971779,42971757,42971723,42971747,42971776,42971820,,250.4,233.5,248.75,266,274,290.2875,307.5075,291.76,49300,1,0,102.4372555,95.56209799,99.02033594,92.10386004,170.1622882,98.89360288,95.43536493,95.43536493,82.34228147,35.96491611,10.08643731
42971763,42971822,42971779,42971750,42971723,42971747,42971772,42971744,,249.18,232,248.5,265.5,273.7875,289.2625,309.75,276.66,49800,1,0,102.0937832,95.45889601,98.78377272,92.13401929,170.0534672,98.75989492,95.4350182,95.4350182,82.52223891,34.42181636,24.58729744
42971747,42971767,42971757,42971750,42971761,42971744,42971800,42971776,,251.74,234.4375,250.5,267.75,277,290.5125,303.7575,297.64,49400,1,0,102.9238113,95.68440306,99.27621753,92.09258859,170.3076174,99.02666975,95.43485528,95.43485528,82.15663502,37.59630175,36.63553894
42971732,42971763,42971767,42971772,42971723,42971813,42971800,42971761,,249.53,232.25,249.75,267,277.0375,290.7625,305.2625,290.98,49900,1,0,102.3420662,95.64422485,98.96873135,92.31971835,170.1619455,98.75723291,95.43272642,95.43272642,82.50685011,33.90552814,31.31709099
42971735,42971828,42971767,42971800,42971723,42971822,42971784,42971721,,247.43,232.25,247.25,263.0625,270.5375,284.0125,300.7525,260.36,49900,1,0,101.6231143,95.55992395,98.56886728,92.55098062,170.1466445,98.44155798,95.43261465,95.43261465,82.90310492,29.49620811,6.394475698
42971732,42971787,42971779,42971772,42971723,42971735,42971813,42971776,,249.85,230.75,249.5,268,278.075,293.5375,312.5025,295.94,49600,1,0,102.3859468,95.51281892,98.95272366,92.07291418,170.0296522,98.87233125,95.43242651,95.43242651,82.37883905,35.52696656,52.99092531
42971735,42971813,42971784,42971772,42971721,42971744,42971776,42971787,,249.47,234.5,249.75,264.75,272.7875,286.7625,302.25,263.12,50000,1,0,102.209071,95.60354152,98.88987282,92.31721021,170.2198265,98.71780572,95.43147441,95.43147441,82.54608196,33.41962675,43.83428693
42971735,42971779,42971767,42971800,42971723,42971787,42971776,42971744,,251.99,234.9375,251.75,267.8125,276.5,290.5,308.28,328.74,49100,1,0,102.9227822,95.54077832,99.21239493,91.86916172,170.2249687,99.10241174,95.43079513,95.43079513,82.06315329,38.8139569,14.91436213
42971735,42971763,42971784,42971750,42971772,42971744,42971800,42971747,,249.77,233.5,249,264.5625,274.325,290.7625,310.0025,276.5,49800,1,0,102.2597093,95.49599727,98.90069521,92.09129932,170.07544,98.83504069,95.43034274,95.43034274,82.41504031,35.52055433,23.12861085
42971735,42971813,42971757,42971750,42971820,42971744,42971800,42971723,,249.87,232,248.375,264.75,273.2875,292.25,310.01,285.04,49300,1,0,102.2491014,95.54480025,98.96243412,92.12716637,170.0803504,98.84787741,95.43024354,95.43024354,82.39815739,35.86174291,30.67164719
42971844,42971744,42971767,42971800,42971761,42971735,42971738,42971747,,247.54,230.75,248,264,273,286.775,305.0125,258.38,49800,1,0,101.6923426,95.51680042,98.58464243,92.44895841,170.0627076,98.49716114,95.42931913,95.42931913,82.83667817,27.13435794,11.23528779
42971732,42971779,42971757,42971800,42971772,42971744,42971776,42971738,,251.35,234.25,250.625,267.75,278.5375,294.025,309.76,314.9,49800,1,0,102.8134738,95.60882288,99.21448286,92.00316291,170.1598756,99.03360473,95.42794476,95.42794476,82.15088534,37.32599802,42.4702853
42971732,42971822,42971784,42971757,42971820,42971747,42971728,42971744,,248.28,232.25,247.75,263.0625,270.3625,286.5125,307.505,263.42,49700,1,0,101.7639564,95.42919635,98.61826149,92.24013121,170.04805,98.61614185,95.42707671,95.42707671,82.68473903,32.9092948,-2.942853235
42971763,42971779,42971757,42971738,42971820,42971735,42971772,42971744,,249.78,232.5,249,267.5,276.5,290,310.5175,290.72,49800,1,0,102.3308861,95.44929436,98.86244727,92.03614145,170.0616083,98.83782445,95.42467154,95.42467154,82.40052937,35.26970371,9.716371447
42971747,42971822,42971757,42971750,42971820,42971744,42971800,42971721,,248.85,233.75,247.25,262.5,270.5,286.75,305.2625,264.66,49800,1,0,101.9370807,95.50339389,98.74344929,92.26333849,170.1215284,98.66448595,95.42443055,95.42443055,82.60917026,33.27052328,21.13205791
42971763,42971767,42971784,42971728,42971723,42971787,42971776,42971772,,249.61,232.25,249.25,265.5,274.2875,289.5,306.785,294.04,49900,1,0,102.2482931,95.54709643,98.90033946,92.1938534,170.1290982,98.77738753,95.4241445,95.4241445,82.46645343,33.93368486,9.656141698
42971735,42971763,42971784,42971757,42971772,42971779,42971776,42971732,,250.37,232.5,250,268.5,279,294.5125,307.7625,294.3,49900,1,0,102.5973493,95.68237216,99.14318897,92.22155535,170.1478958,98.88474785,95.42393104,95.42393104,82.32942305,35.62119617,44.72933114
42971822,42971744,42971779,42971772,42971723,42971747,42971767,42971761,,250.48,233.5,250,265.5,275,291,310.0025,298.3,49200,1,0,102.4620003,95.49377246,98.9928911,91.99465382,170.1051526,98.91939181,95.42027318,95.42027318,82.2832308,36.49263051,10.18112451
42971763,42971787,42971800,42971750,42971723,42971744,42971772,42971761,,248.64,231.4375,248.25,264,273.0375,288,305.7575,264.68,50000,1,0,101.964945,95.52463819,98.74444042,92.30483597,170.097392,98.63941942,95.41961719,95.41961719,82.63269042,32.82507022,35.81360877
42971735,42971822,42971767,42971750,42971772,42971732,42971757,42971787,,249.25,231.1875,249,266.5,274.25,290.8375,311.255,300.32,49800,1,0,102.1070205,95.44841724,98.80310608,92.09372841,170.0153905,98.77351213,95.41882329,95.41882329,82.47353844,34.57680765,30.02620637
42971763,42971822,42971784,42971800,42971723,42971767,42971776,42971721,,248.87,233.5,249,263.5625,272.5,286.2625,306.25,276.84,49900,1,0,101.9996959,95.45068676,98.70550893,92.1958646,170.0981513,98.67303213,95.41820996,95.41820996,82.58741335,32.79845251,30.57695925
42971735,42971767,42971784,42971757,42971761,42971787,42971772,42971738,,248.68,233.75,248.5,264.8125,273.75,288.7625,310.75,278.66,49900,1,0,101.9483051,95.39464455,98.67130363,92.11798547,169.9959912,98.69470986,95.41805078,95.41805078,82.57272804,33.37581297,0.452157576
42971822,42971763,42971767,42971800,42971721,42971735,42971776,42971772,,250.41,235,251,266.75,274.0375,291.25,303.51,303.14,49900,1,0,102.4763495,95.6995566,99.12385491,92.27525829,170.2332457,98.84233184,95.41803353,95.41803353,82.35850492,34.70169637,32.93069601
42971732,42971767,42971779,42971728,42971820,42971813,42971776,42971723,,250.22,232.75,250.5,265.5625,275.0375,291,310.015,299.56,49600,1,0,102.3956288,95.49082292,98.95757729,92.02406854,170.0898473,98.88446262,95.41770825,95.41770825,82.32303437,35.71538058,16.06321335
42971732,42971767,42971757,42971750,42971723,42971787,42971772,42971851,,246.92,228.5,246.25,264.5625,275.25,290.75,313.255,276.98,50000,1,0,101.5227967,95.38139237,98.45861506,92.30416969,169.8530963,98.4934488,95.41622611,95.41622611,82.83806072,25.94495538,5.150937289
42971822,42971767,42971779,42971772,42971723,42971735,42971776,42971747,,251.97,233.5,251,269.0625,278.0375,292.25,310.005,322.96,49000,1,0,102.9483606,95.5299941,99.22190808,91.83808012,170.1782175,99.10719753,95.41528355,95.41528355,82.02811389,38.94234694,7.216407359
42971735,42971822,42971784,42971750,42971820,42971747,42971776,42971721,,248.93,233.25,248.75,263.25,272.25,286.7875,301.75,233.82,49900,1,0,102.0515075,95.60342174,98.82080816,92.38603533,170.1914921,98.63253091,95.41514449,95.41514449,82.61947496,32.90024568,50.08643866
42971735,42971763,42971779,42971728,42971820,42971744,42971757,42971784,,249.2,232.25,248,263,271.5,287.5,301.255,277,50000,1,0,102.0991851,95.64060592,98.8880724,92.39313944,170.2144441,98.66103035,95.41356387,95.41356387,82.57742526,33.4794788,17.91773438
42971822,42971767,42971779,42971757,42971723,42971813,42971776,42971721,,249.7,233.6875,248.75,263.5625,274,289.25,303.5,297.06,49800,1,0,102.291502,95.62925763,98.9639044,92.29461087,170.1939948,98.74813474,95.41348797,95.41348797,82.47093017,33.84439821,20.33169866
42971747,42971763,42971779,42971728,42971772,42971767,42971776,42971761,,249.96,232.5,250.375,266.8125,275.7875,293.5,310.5025,297.34,49900,1,0,102.3476927,95.55127838,98.99205896,92.11049781,170.061761,98.85136767,95.4105871,95.4105871,82.35189125,35.02647615,20.21123767
42971844,42971744,42971767,42971738,42971820,42971732,42971772,42971735,,248.33,232.4375,248.125,265.5,275.25,291.5,309.005,269.06,49700,1,0,101.9261787,95.53123684,98.74761475,92.31485893,170.0088156,98.62690836,95.41053045,95.41053045,82.63895611,28.39507403,21.46766484
42971732,42971822,42971757,42971750,42971761,42971744,42971772,42971776,,249.21,231.4375,248.25,265.8125,276,290.0125,313.0025,266.2,49700,1,0,102.1370049,95.35897558,98.72926452,91.98868663,169.9718774,98.78068918,95.41040024,95.41040024,82.45105438,34.45259231,17.0442611
42971735,42971779,42971767,42971738,42971818,42971744,42971776,42971747,,248.83,233.25,248.875,264.8125,272.0375,289,307.2525,281.24,49600,1,0,101.9604021,95.5023539,98.76496369,92.23974411,170.0702631,98.67291143,95.41030164,95.41030164,82.57325651,27.32852533,-12.59001791
42971822,42971744,42971757,42971772,42971721,42971787,42971776,42971761,,248.51,232.5,247.5,263.25,271.25,285.525,305,262.92,49900,1,0,101.873539,95.4555586,98.65446343,92.25665378,170.0991698,98.60788572,95.40898089,95.40898089,82.64795363,32.0454214,15.44354409
42971735,42971779,42971784,42971772,42971723,42971732,42971800,42971787,,249.68,231.4375,248.625,267.25,277.25,293.25,310.01,298.26,49700,1,0,102.331291,95.5564167,98.95681933,92.15601408,170.0563266,98.80923207,95.40882944,95.40882944,82.40128534,35.21601146,31.3773185
42971822,42971767,42971779,42971728,42971723,42971787,42971757,42971750,,247.86,229.25,245.875,263.25,272.75,291.5125,312.5025,297.54,50000,1,0,101.6815908,95.42090148,98.61391356,92.2278894,169.9108707,98.60040801,95.40739593,95.40739593,82.677272,32.55938347,10.80499366
42971735,42971767,42971800,42971728,42971772,42971787,42971776,42971747,,250.99,235.25,251,266.75,274,287.775,312.505,328.32,49400,1,0,102.5279925,95.29728165,98.89180167,91.70276163,170.0713394,99.00182473,95.40730471,95.40730471,82.15523727,37.31839955,5.495230108
42971732,42971779,42971767,42971757,42971723,42971744,42971847,42971787,,247.59,229,247.125,264.5,274.75,290.7625,309.2675,292.28,49700,1,0,101.7144501,95.4934275,98.61937656,92.36747844,169.9618846,98.531107,95.40515794,95.40515794,82.75248603,28.66748846,-16.35509431
42971735,42971767,42971779,42971757,42971728,42971787,42971772,42971776,,250.8,232,250.5,267,277.25,291.2625,312.755,334.42,49600,1,0,102.5891864,95.40255161,98.97601038,91.82909285,170.0549756,98.97853158,95.40507282,95.40507282,82.18137741,36.84089641,0.654418161
42971732,42971763,42971767,42971851,42971723,42971735,42971776,42971813,,246.89,228.9375,247,265.5625,275.25,290.75,310.2975,263.7,49900,1,0,101.5416998,95.46118826,98.50796453,92.41441198,169.9047544,98.45179967,95.4050234,95.4050234,82.85845875,25.787254,21.050255
42971735,42971809,42971784,42971772,42971723,42971732,42971767,42971806,,246.21,228.5,246.625,263.0625,272.75,291.25,307.7525,255.22,49800,1,0,101.3058464,95.55476582,98.48863828,92.62089336,169.9212427,98.33765166,95.4037792,95.4037792,82.99628328,25.97272982,3.347959742
42971763,42971767,42971800,42971728,42971723,42971779,42971776,42971772,,250.98,231.6875,251.25,267,276,292.025,311.5075,331.52,49700,1,0,102.6038482,95.46386465,99.04836769,91.87936161,170.0882951,98.98731907,95.40281603,95.40281603,82.16115034,36.75214944,44.78956163
42971763,42971767,42971784,42971738,42971723,42971744,42971776,42971820,,250.15,233.25,249.25,267.5,276.5375,289.75,308.005,270.82,49500,1,0,102.444562,95.49340887,98.93656037,92.05025736,170.1155054,98.84288869,95.39973718,95.39973718,82.33135962,35.50303426,38.70521188
42971822,42971744,42971828,42971728,42971820,42971747,42971767,42971721,,247.37,232,247.25,262,270,286.0125,297.525,251.52,50000,1,0,101.6108446,95.69153395,98.67093209,92.71213582,170.1872655,98.37825552,95.39885738,95.39885738,82.90120152,29.18255662,77.27230191
42971732,42971779,42971813,42971800,42971772,42971735,42971738,42971744,,249.64,233.1875,249.5,267,276.0375,294.75,311.755,297.22,50000,1,0,102.2574944,95.54209743,98.95865805,92.12553681,170.0116977,98.81521644,95.39865582,95.39865582,82.37649283,35.42299392,34.60452855
42971844,42971763,42971767,42971772,42971723,42971735,42971776,42971761,,248.14,231.4375,247.5,264.5,273.075,288.5,306.0125,265.42,49600,1,0,101.8279181,95.51093091,98.67667762,92.34518419,170.0515917,98.56298738,95.39724066,95.39724066,82.6836083,27.53541034,1.372976694
42971822,42971763,42971757,42971728,42971723,42971813,42971776,42971747,,247.86,229.9375,246.75,262,270.5,289.25,304.755,274.4,49900,1,0,101.6787677,95.57289218,98.69033015,92.45545421,170.0620189,98.51317528,95.39573731,95.39573731,82.74118749,31.67087036,18.42114776
