Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
840,5132282437,hoop2410 (5/94),0,106.15,1B Josh Naylor 2B Ozzie Albies 3B Austin Riley C Sean Murphy OF Eli White OF Randy Arozarena OF Julio Rodriguez P Davis Martin P Jose Soriano SS Jorge Mateo,,,,,
840,5132282476,hoop2410 (44/94),0,106.15,1B Josh Naylor 2B Ozzie Albies 3B Austin Riley C Sean Murphy OF Mike Yastrzemski OF Luke Raley OF Julio Rodriguez P Davis Martin P Jose Soriano SS Mauricio Dubon,,,,,
848,5132112288,ruff_endz14 (1/5),0,105.7,1B Dominic Smith 2B Cole Young 3B Miguel Andujar C Daniel Susac OF Ramon Laureano OF Jo Adell OF Jackson Merrill P Davis Martin P Trevor McDonald SS Ha-Seong Kim,,,,,
848,5132112289,ruff_endz14 (2/5),0,105.7,1B Dominic Smith 2B Cole Young 3B Miguel Andujar C Daniel Susac OF Ramon Laureano OF Jo Adell OF Jackson Merrill P Davis Martin P Trevor McDonald SS Ha-Seong Kim,,,,,
848,5132112290,ruff_endz14 (3/5),0,105.7,1B Dominic Smith 2B Cole Young 3B Miguel Andujar C Daniel Susac OF Ramon Laureano OF Jo Adell OF Jackson Merrill P Davis Martin P Trevor McDonald SS Ha-Seong Kim,,,,,
848,5132112291,ruff_endz14 (4/5),0,105.7,1B Dominic Smith 2B Cole Young 3B Miguel Andujar C Daniel Susac OF Ramon Laureano OF Jo Adell OF Jackson Merrill P Davis Martin P Trevor McDonald SS Ha-Seong Kim,,,,,
848,5132112292,ruff_endz14 (5/5),0,105.7,1B Dominic Smith 2B Cole Young 3B Miguel Andujar C Daniel Susac OF Ramon Laureano OF Jo Adell OF Jackson Merrill P Davis Martin P Trevor McDonald SS Ha-Seong Kim,,,,,
853,5132078881,bafoon13 (64/94),0,105.6,1B Matt Olson 2B Ozzie Albies 3B Yoan Moncada C Drake Baldwin OF Mike Trout OF Andrew Benintendi OF Jo Adell P Trevor McDonald P JR Ritchie SS Jorge Mateo,,,,,
854,5131457361,Seals024,0,105.45,1B Munetaka Murakami 2B Fernando Tatis Jr. 3B Manny Machado C Mitch Garver OF Randy Arozarena OF Julio Rodriguez OF Tristan Peters P Davis Martin P Logan Gilbert SS Colson Montgomery,,,,,
854,5131470939,ShaidyAdvice (37/94),0,105.45,1B Josh Naylor 2B Cole Young 3B Manny Machado C Mitch Garver OF Andrew Benintendi OF Luke Raley OF Julio Rodriguez P Davis Martin P Logan Gilbert SS Colson Montgomery,,,,,
854,5131568676,zroth2 (69/94),0,105.45,1B Josh Naylor 2B Fernando Tatis Jr. 3B Miguel Vargas C Drew Romo OF Randy Arozarena OF Julio Rodriguez OF Sam Antonacci P Davis Martin P Logan Gilbert SS Xander Bogaerts,,,,,
854,5131769258,cjcarlto (3/25),0,105.45,1B Munetaka Murakami 2B Jake Cronenworth 3B Manny Machado C Drew Romo OF Fernando Tatis Jr. OF Julio Rodriguez OF Jackson Merrill P Davis Martin P Logan Gilbert SS Xander Bogaerts,,,,,
854,5131774467,craftylefty (44/45),0,105.45,1B Casey Schmitt 2B Fernando Tatis Jr. 3B Manny Machado C Mitch Garver OF Ramon Laureano OF Julio Rodriguez OF Jackson Merrill P Davis Martin P Logan Gilbert SS Xander Bogaerts,,,,,
854,5131909434,cantfademe (57/94),0,105.45,1B Josh Naylor 2B Chase Meidroth 3B Miguel Vargas C Mitch Garver OF Fernando Tatis Jr. OF Julio Rodriguez OF Sam Antonacci P Davis Martin P Logan Gilbert SS Colson Montgomery,,,,,
854,5132282463,hoop2410 (31/94),0,105.45,1B Rafael Devers 2B Fernando Tatis Jr. 3B Manny Machado C Freddy Fermin OF Ramon Laureano OF Heliot Ramos OF Jackson Merrill P Davis Martin P Logan Gilbert SS Willy Adames,,,,,
861,5131956876,salesninja34,0,105.4,1B Matt Olson 2B Ozzie Albies 3B Miguel Andujar C Drew Romo OF Mike Trout OF Jackson Merrill OF Sam Antonacci P Davis Martin P JR Ritchie SS Colson Montgomery,,,,,
861,5132223884,marty777 (3/8),0,105.4,1B Rafael Devers 2B Ozzie Albies 3B Miguel Vargas C Sean Murphy OF Ramon Laureano OF Fernando Tatis Jr. OF Sam Antonacci P Davis Martin P JR Ritchie SS Zach Neto,,,,,
861,5132240457,kwhite13,0,105.4,1B Munetaka Murakami 2B Fernando Tatis Jr. 3B Manny Machado C Freddy Fermin OF Ramon Laureano OF Jackson Merrill OF Tristan Peters P Davis Martin P JR Ritchie SS Colson Montgomery,,,,,
864,5131506853,dfs_ads (3/94),0,105.350006,1B Matt Olson 2B Ozzie Albies 3B Austin Riley C Drake Baldwin OF Mike Yastrzemski OF Jorge Soler OF Julio Rodriguez P Jose Soriano P Trevor McDonald SS Zach Neto,,,,,
865,5132202745,EGrizzly123,0,105.3,1B Matt Olson 2B Ozzie Albies 3B Austin Riley C Drew Romo OF Mike Trout OF Fernando Tatis Jr. OF Julio Rodriguez P Davis Martin P Randy Vasquez SS Jorge Mateo,,,,,
865,5132234199,illest879,0,105.3,1B Rafael Devers 2B Fernando Tatis Jr. 3B Miguel Vargas C Drake Baldwin OF Mike Yastrzemski OF Randy Arozarena OF Julio Rodriguez P Davis Martin P Randy Vasquez SS Mauricio Dubon,,,,,
867,5131609574,sunnyshadow (2/4),0,105.15,1B Matt Olson 2B Ozzie Albies 3B Manny Machado C Drake Baldwin OF Mike Yastrzemski OF Miguel Andujar OF Jackson Merrill P Davis Martin P Jose Soriano SS Mauricio Dubon,,,,,
867,5131817898,thechek182 (18/20),0,105.15,1B Matt Olson 2B Ozzie Albies 3B Miguel Andujar C Drake Baldwin OF Eli White OF Fernando Tatis Jr. OF Jackson Merrill P Davis Martin P Jose Soriano SS Mauricio Dubon,,,,,
867,5131909380,cantfademe (3/94),0,105.15,1B Matt Olson 2B Jake Cronenworth 3B Austin Riley C Sean Murphy OF Ramon Laureano OF Fernando Tatis Jr. OF Jackson Merrill P Davis Martin P Jose Soriano SS Xander Bogaerts,,,,,
867,5132169639,Lawless1919,0,105.15,1B Matt Olson 2B Ozzie Albies 3B Manny Machado C Drake Baldwin OF Mauricio Dubon OF Fernando Tatis Jr. OF Tristan Peters P Davis Martin P Jose Soriano SS J.P. Crawford,,,,,
867,5132183446,rjames47,0,105.15,1B Matt Olson 2B Ozzie Albies 3B Manny Machado C Drew Romo OF Ramon Laureano OF Luke Raley OF Fernando Tatis Jr. P Davis Martin P Jose Soriano SS Xander Bogaerts,,,,,
867,5132204760,Grand-Slammy,0,105.15,1B Josh Naylor 2B Fernando Tatis Jr. 3B Miguel Andujar C Drake Baldwin OF Mauricio Dubon OF Julio Rodriguez OF Jackson Merrill P Davis Martin P Jose Soriano SS J.P. Crawford,,,,,
867,5132207710,6ringslater,0,105.15,1B Nolan Schanuel 2B Luis Arraez 3B Manny Machado C Jesus Rodriguez OF Mike Trout OF Julio Rodriguez OF Jackson Merrill P Davis Martin P Jose Soriano SS J.P. Crawford,,,,,
867,5132266375,dhoffbeck61,0,105.15,1B Casey Schmitt 2B Ozzie Albies 3B Manny Machado C Drake Baldwin OF Fernando Tatis Jr. OF Heliot Ramos OF Sam Antonacci P Davis Martin P Jose Soriano SS Xander Bogaerts,,,,,
875,5132078830,bafoon13 (13/94),0,104.950005,1B Matt Olson 2B Fernando Tatis Jr. 3B Austin Riley C Drake Baldwin OF Randy Arozarena OF Luke Raley OF Dominic Canzone P Jose Soriano P Randy Vasquez SS Jorge Mateo,,,,,
876,5132275650,caryreynolds11,0,104.5,1B Matt Olson 2B Ozzie Albies 3B Austin Riley C Drake Baldwin OF Mike Trout OF Jorge Soler OF Jo Adell P Randy Vasquez P Trevor McDonald SS Zach Neto,,,,,
876,5132283139,Biggs38 (5/5),0,104.5,1B Matt Olson 2B Ozzie Albies 3B Austin Riley C Drake Baldwin OF Mike Trout OF Mauricio Dubon OF Jo Adell P Randy Vasquez P Trevor McDonald SS Zach Neto,,,,,
878,5132078895,bafoon13 (78/94),0,104.45,1B Munetaka Murakami 2B Fernando Tatis Jr. 3B Miguel Andujar C Jesus Rodriguez OF Julio Rodriguez OF Drew Gilbert OF Sam Antonacci P Davis Martin P Logan Gilbert SS Willy Adames,,,,,
878,5132228496,moklovin (48/94),0,104.45,1B Gavin Sheets 2B Chase Meidroth 3B Miguel Vargas C Drew Romo OF Ramon Laureano OF Fernando Tatis Jr. OF Jackson Merrill P Davis Martin P Logan Gilbert SS Xander Bogaerts,,,,,
878,5132266438,unsub (21/40),0,104.45,1B Rafael Devers 2B Fernando Tatis Jr. 3B Manny Machado C Mitch Garver OF Luke Raley OF Julio Rodriguez OF Jackson Merrill P Davis Martin P Logan Gilbert SS Mauricio Dubon,,,,,
881,5132248037,jfree22,0,104.4,1B Matt Olson 2B Jake Cronenworth 3B Manny Machado C Drake Baldwin OF Ramon Laureano OF Randy Arozarena OF Julio Rodriguez P Davis Martin P JR Ritchie SS Xander Bogaerts,,,,,
882,5132280258,jpeters6 (4/50),0,104.350006,1B Matt Olson 2B Ozzie Albies 3B Austin Riley C Drake Baldwin OF Mike Trout OF Mauricio Dubon OF Dominic Canzone P Jose Soriano P Trevor McDonald SS Zach Neto,,,,,
882,5131909430,cantfademe (53/94),0,104.35,1B Munetaka Murakami 2B Luis Arraez 3B Miguel Vargas C Drew Romo OF Andrew Benintendi OF Josh Lowe OF Sam Antonacci P Logan Gilbert P JR Ritchie SS Zach Neto,,,,,
882,5132017363,nerdytenor (25/94),0,104.35,1B Munetaka Murakami 2B Luis Arraez 3B Miguel Vargas C Drew Romo OF Andrew Benintendi OF Jung Hoo Lee OF Sam Antonacci P Logan Gilbert P JR Ritchie SS Xander Bogaerts,,,,,
885,5131769277,cjcarlto (22/25),0,104.15,1B Josh Naylor 2B Jake Cronenworth 3B Manny Machado C Drake Baldwin OF Ramon Laureano OF Fernando Tatis Jr. OF Jackson Merrill P Davis Martin P Jose Soriano SS Willy Adames,,,,,
885,5132098219,dcousins989,0,104.15,1B Munetaka Murakami 2B Fernando Tatis Jr. 3B Leo Rivas C Drew Romo OF Mike Trout OF Andrew Benintendi OF Sam Antonacci P Davis Martin P Jose Soriano SS Colson Montgomery,,,,,
885,5132253964,Hoylejoker,0,104.15,1B Casey Schmitt 2B Luis Arraez 3B Manny Machado C Drake Baldwin OF Miguel Andujar OF Ramon Laureano OF Julio Rodriguez P Davis Martin P Jose Soriano SS Xander Bogaerts,,,,,
885,5132274140,sweetness711,0,104.15,1B Matt Olson 2B Ozzie Albies 3B Leo Rivas C Drake Baldwin OF Mauricio Dubon OF Randy Arozarena OF Julio Rodriguez P Davis Martin P Jose Soriano SS Xander Bogaerts,,,,,
885,5132282510,hoop2410 (78/94),0,104.15,1B Matt Olson 2B Ozzie Albies 3B Leo Rivas C Mitch Garver OF Dominic Canzone OF Julio Rodriguez OF Jackson Merrill P Davis Martin P Jose Soriano SS Xander Bogaerts,,,,,
885,5132296005,lizamado (3/3),0,104.15,1B Rafael Devers 2B Ozzie Albies 3B Manny Machado C Sean Murphy OF Randy Arozarena OF Julio Rodriguez OF Jackson Merrill P Davis Martin P Jose Soriano SS Willy Adames,,,,,
891,5132192001,devonmccoy2630,0,103.950005,1B Matt Olson 2B Luis Arraez 3B Miguel Andujar C Drake Baldwin OF Randy Arozarena OF Julio Rodriguez OF Sam Antonacci P Jose Soriano P Randy Vasquez SS J.P. Crawford,,,,,
892,5131506804,dfs_ads (1/94),0,103.6,1B Matt Olson 2B Ozzie Albies 3B Austin Riley C Drake Baldwin OF Mike Trout OF Mike Yastrzemski OF Jo Adell P Trevor McDonald P JR Ritchie SS Zach Neto,,,,,
893,5131639451,goodtimes32 (4/10),0,103.45,1B Rafael Devers 2B Chase Meidroth 3B Miguel Vargas C Drew Romo OF Randy Arozarena OF Fernando Tatis Jr. OF Jarred Kelenic P Davis Martin P Logan Gilbert SS Zach Neto,,,,,
893,5132117990,dmort21,0,103.45,1B Munetaka Murakami 2B Cole Young 3B Miguel Andujar C Drew Romo OF Randy Arozarena OF Fernando Tatis Jr. OF Julio Rodriguez P Davis Martin P Logan Gilbert SS Colson Montgomery,,,,,
895,5131855225,Stgraybob,0,103.4,1B Gavin Sheets 2B Ozzie Albies 3B Austin Riley C Drake Baldwin OF Jorge Soler OF Fernando Tatis Jr. OF Jackson Merrill P Davis Martin P JR Ritchie SS Mauricio Dubon,,,,,
895,5131909470,cantfademe (93/94),0,103.4,1B Gavin Sheets 2B Chase Meidroth 3B Manny Machado C Drake Baldwin OF Ramon Laureano OF Jackson Merrill OF Sam Antonacci P Davis Martin P JR Ritchie SS Xander Bogaerts,,,,,
895,5132245259,Italopg5,0,103.4,1B Matt Olson 2B Ozzie Albies 3B Manny Machado C Drew Romo OF Mike Trout OF Fernando Tatis Jr. OF Sam Antonacci P Davis Martin P JR Ritchie SS J.P. Crawford,,,,,
898,5132278327,OneDropKing (57/94),0,103.350006,1B Matt Olson 2B Ozzie Albies 3B Yoan Moncada C Drake Baldwin OF Josh Lowe OF Luke Raley OF Jo Adell P Jose Soriano P Trevor McDonald SS Zach Neto,,,,,
898,5132284921,BigFredd44,0,103.35,1B Bryce Eldridge 2B Ozzie Albies 3B Miguel Vargas C Drake Baldwin OF Jorge Soler OF Andrew Benintendi OF Julio Rodriguez P Logan Gilbert P JR Ritchie SS J.P. Crawford,,,,,
900,5132268280,moosemack,0,103.3,1B Matt Olson 2B Ozzie Albies 3B Manny Machado C Drake Baldwin OF Fernando Tatis Jr. OF Julio Rodriguez OF Jarred Kelenic P Davis Martin P Randy Vasquez SS Xander Bogaerts,,,,,
901,5131817894,thechek182 (14/20),0,103.25,1B Munetaka Murakami 2B Cole Young 3B Miguel Vargas C Travis d'Arnaud OF Mike Trout OF Andrew Benintendi OF Sam Antonacci P Logan Gilbert P Randy Vasquez SS Colson Montgomery,,,,,
902,5131654603,Nuggets33 (3/6),0,103.200005,1B Matt Olson 2B Ozzie Albies 3B Miguel Vargas C Drake Baldwin OF Andrew Benintendi OF Tristan Peters OF Sam Antonacci P Randy Vasquez P JR Ritchie SS Colson Montgomery,,,,,
902,5132228053,Robbie21bruin (2/2),0,103.200005,1B Munetaka Murakami 2B Ozzie Albies 3B Austin Riley C Drew Romo OF Ramon Laureano OF Fernando Tatis Jr. OF Sam Antonacci P Randy Vasquez P JR Ritchie SS Colson Montgomery,,,,,
902,5132231795,HIXINATOR (3/4),0,103.200005,1B Matt Olson 2B Ozzie Albies 3B Austin Riley C Drake Baldwin OF Jorge Soler OF Andrew Benintendi OF Sam Antonacci P Randy Vasquez P JR Ritchie SS Colson Montgomery,,,,,
905,5131506901,dfs_ads (51/94),0,103.15,1B Josh Naylor 2B Fernando Tatis Jr. 3B Manny Machado C Freddy Fermin OF Ramon Laureano OF Julio Rodriguez OF Jackson Merrill P Davis Martin P Jose Soriano SS J.P. Crawford,,,,,
905,5131506919,dfs_ads (69/94),0,103.15,1B Matt Olson 2B Fernando Tatis Jr. 3B Austin Riley C Freddy Fermin OF Mauricio Dubon OF Ramon Laureano OF Jackson Merrill P Davis Martin P Jose Soriano SS Xander Bogaerts,,,,,
905,5131966012,FtheRaiders (4/6),0,103.15,1B Rafael Devers 2B Luis Arraez 3B Manny Machado C Drake Baldwin OF Randy Arozarena OF Jung Hoo Lee OF Julio Rodriguez P Davis Martin P Jose Soriano SS Willy Adames,,,,,
905,5132078869,bafoon13 (52/94),0,103.15,1B Casey Schmitt 2B Fernando Tatis Jr. 3B Manny Machado C Drake Baldwin OF Jung Hoo Lee OF Dominic Canzone OF Julio Rodriguez P Davis Martin P Jose Soriano SS J.P. Crawford,,,,,
905,5132231796,HIXINATOR (4/4),0,103.15,1B Josh Naylor 2B Ozzie Albies 3B Manny Machado C Freddy Fermin OF Fernando Tatis Jr. OF Julio Rodriguez OF Jackson Merrill P Davis Martin P Jose Soriano SS J.P. Crawford,,,,,
905,5132280504,Betman7711,0,103.15,1B Josh Naylor 2B Fernando Tatis Jr. 3B Miguel Andujar C Sean Murphy OF Ramon Laureano OF Julio Rodriguez OF Jackson Merrill P Davis Martin P Jose Soriano SS J.P. Crawford,,,,,
911,5132272268,jackmeyer1015,0,102.950005,1B Josh Naylor 2B Luis Arraez 3B Austin Riley C Drake Baldwin OF Jorge Soler OF Ramon Laureano OF Julio Rodriguez P Jose Soriano P Randy Vasquez SS J.P. Crawford,,,,,
912,5131998147,TheTylerRoman (2/2),0,102.65,1B Munetaka Murakami 2B Fernando Tatis Jr. 3B Yoan Moncada C Drake Baldwin OF Mike Trout OF Jorge Soler OF Sam Antonacci P Logan Gilbert P Trevor McDonald SS Zach Neto,,,,,
912,5132078904,bafoon13 (87/94),0,102.65,1B Munetaka Murakami 2B Cole Young 3B Yoan Moncada C Mitch Garver OF Randy Arozarena OF Josh Lowe OF Sam Antonacci P Logan Gilbert P Trevor McDonald SS Zach Neto,,,,,
912,5132268263,colbyhornet (2/5),0,102.65,1B Munetaka Murakami 2B Adam Frazier 3B Yoan Moncada C Drew Romo OF Mike Trout OF Jarred Kelenic OF Sam Antonacci P Logan Gilbert P Trevor McDonald SS Colson Montgomery,,,,,
912,5132078828,bafoon13 (11/94),0,102.649994,1B Munetaka Murakami 2B Adam Frazier 3B Miguel Vargas C Travis d'Arnaud OF Mike Trout OF Josh Lowe OF Julio Rodriguez P Logan Gilbert P Trevor McDonald SS Zach Neto,,,,,
916,5131470909,ShaidyAdvice (7/94),0,102.45,1B Josh Naylor 2B Chase Meidroth 3B Manny Machado C Drew Romo OF Andrew Benintendi OF Dominic Canzone OF Sam Antonacci P Davis Martin P Logan Gilbert SS Colson Montgomery,,,,,
916,5132282470,hoop2410 (38/94),0,102.45,1B Gavin Sheets 2B Fernando Tatis Jr. 3B Manny Machado C Drew Romo OF Ramon Laureano OF Jackson Merrill OF Sam Antonacci P Davis Martin P Logan Gilbert SS Willy Adames,,,,,
918,5132240389,miked333 (2/3),0,102.4,1B Munetaka Murakami 2B Fernando Tatis Jr. 3B Manny Machado C Drew Romo OF Ramon Laureano OF Jung Hoo Lee OF Jackson Merrill P Davis Martin P JR Ritchie SS Xander Bogaerts,,,,,
918,5132244425,daddy608,0,102.4,1B Munetaka Murakami 2B Ozzie Albies 3B Manny Machado C Drew Romo OF Mike Trout OF Tristan Peters OF Sam Antonacci P Davis Martin P JR Ritchie SS Colson Montgomery,,,,,
918,5132270622,RippedRealtor,0,102.4,1B Munetaka Murakami 2B Fernando Tatis Jr. 3B Manny Machado C Drew Romo OF Miguel Andujar OF Ramon Laureano OF Sam Antonacci P Davis Martin P JR Ritchie SS Colson Montgomery,,,,,
918,5132282179,williams08,0,102.4,1B Matt Olson 2B Ozzie Albies 3B Manny Machado C Drew Romo OF Ramon Laureano OF Fernando Tatis Jr. OF Sam Antonacci P Davis Martin P JR Ritchie SS Colson Montgomery,,,,,
922,5132285569,StephenConti81,0,102.350006,1B Casey Schmitt 2B Luis Arraez 3B Austin Riley C Drake Baldwin OF Mike Trout OF Jorge Soler OF Julio Rodriguez P Jose Soriano P Trevor McDonald SS Zach Neto,,,,,
922,5132280270,jpeters6 (16/50),0,102.35,1B Munetaka Murakami 2B Fernando Tatis Jr. 3B Miguel Vargas C Drew Romo OF Jarred Kelenic OF Jackson Merrill OF Sam Antonacci P Logan Gilbert P JR Ritchie SS Xander Bogaerts,,,,,
924,5132263930,Yanky77 (2/2),0,102.3,1B Matt Olson 2B Fernando Tatis Jr. 3B Austin Riley C Drew Romo OF Miguel Andujar OF Ramon Laureano OF Julio Rodriguez P Davis Martin P Randy Vasquez SS Colson Montgomery,,,,,
925,5132278193,Prime2Time1 (2/2),0,102.25,1B Munetaka Murakami 2B Cole Young 3B Miguel Vargas C Mitch Garver OF Mike Trout OF Luke Raley OF Dominic Canzone P Logan Gilbert P Randy Vasquez SS Colson Montgomery,,,,,
926,5131594027,higherstandardsent,0,102.15,1B Matt Olson 2B Ozzie Albies 3B Austin Riley C Drake Baldwin OF Jorge Soler OF Miguel Andujar OF Mauricio Dubon P Davis Martin P Jose Soriano SS Xander Bogaerts,,,,,
926,5131909459,cantfademe (82/94),0,102.15,1B Josh Naylor 2B Fernando Tatis Jr. 3B Manny Machado C Drake Baldwin OF Miguel Andujar OF Ramon Laureano OF Jackson Merrill P Davis Martin P Jose Soriano SS Jorge Mateo,,,,,
926,5132017342,nerdytenor (4/94),0,102.15,1B Matt Olson 2B Ozzie Albies 3B Leo Rivas C Sean Murphy OF Ramon Laureano OF Fernando Tatis Jr. OF Jackson Merrill P Davis Martin P Jose Soriano SS Xander Bogaerts,,,,,
926,5132076552,vinny1081 (5/6),0,102.15,1B Gavin Sheets 2B Cole Young 3B Austin Riley C Drake Baldwin OF Fernando Tatis Jr. OF Julio Rodriguez OF Jackson Merrill P Davis Martin P Jose Soriano SS Jorge Mateo,,,,,
926,5132182757,Skyliner17 (1/7),0,102.15,1B Matt Olson 2B Ozzie Albies 3B Austin Riley C Drake Baldwin OF Fernando Tatis Jr. OF Jung Hoo Lee OF Drew Gilbert P Davis Martin P Jose Soriano SS Mauricio Dubon,,,,,
926,5132185321,KingChris9,0,102.15,1B Matt Olson 2B Ozzie Albies 3B Manny Machado C Drake Baldwin OF Mauricio Dubon OF Eli White OF Ramon Laureano P Davis Martin P Jose Soriano SS Xander Bogaerts,,,,,
926,5132227694,Cnewburn4655 (1/2),0,102.15,1B Josh Naylor 2B Fernando Tatis Jr. 3B Manny Machado C Drake Baldwin OF Ramon Laureano OF Josh Lowe OF Julio Rodriguez P Davis Martin P Jose Soriano SS J.P. Crawford,,,,,
926,5132228532,moklovin (84/94),0,102.15,1B Josh Naylor 2B Ozzie Albies 3B Austin Riley C Sean Murphy OF Randy Arozarena OF Dominic Canzone OF Julio Rodriguez P Davis Martin P Jose Soriano SS Xander Bogaerts,,,,,
926,5132237027,galberv82,0,102.15,1B Matt Olson 2B Ozzie Albies 3B Manny Machado C Drake Baldwin OF Mauricio Dubon OF Eli White OF Ramon Laureano P Davis Martin P Jose Soriano SS Xander Bogaerts,,,,,
926,5132238865,sjj419 (2/2),0,102.15,1B Matt Olson 2B Ozzie Albies 3B Austin Riley C Drake Baldwin OF Fernando Tatis Jr. OF Jung Hoo Lee OF Drew Gilbert P Davis Martin P Jose Soriano SS Mauricio Dubon,,,,,
926,5132243061,buffdaddies,0,102.15,1B Matt Olson 2B Ozzie Albies 3B Austin Riley C Drake Baldwin OF Fernando Tatis Jr. OF Jung Hoo Lee OF Drew Gilbert P Davis Martin P Jose Soriano SS Mauricio Dubon,,,,,
926,5132272245,keefer231 (4/10),0,102.15,1B Josh Naylor 2B Fernando Tatis Jr. 3B Manny Machado C Drake Baldwin OF Miguel Andujar OF Ramon Laureano OF Jackson Merrill P Davis Martin P Jose Soriano SS Jorge Mateo,,,,,
938,5132228537,moklovin (89/94),0,101.950005,1B Matt Olson 2B Cole Young 3B Austin Riley C Mitch Garver OF Ramon Laureano OF Julio Rodriguez OF Jackson Merrill P Jose Soriano P Randy Vasquez SS J.P. Crawford,,,,,
939,5132228528,moklovin (80/94),0,101.65,1B Munetaka Murakami 2B Adam Frazier 3B Miguel Vargas C Drew Romo OF Mike Trout OF Josh Lowe OF Jo Adell P Logan Gilbert P Trevor McDonald SS Colson Montgomery,,,,,
939,5132017380,nerdytenor (42/94),0,101.649994,1B Munetaka Murakami 2B Cole Young 3B Yoan Moncada C Mitch Garver OF Josh Lowe OF Luke Raley OF Jo Adell P Logan Gilbert P Trevor McDonald SS Zach Neto,,,,,
941,5132282525,hoop2410 (93/94),0,101.5,1B Matt Olson 2B Ozzie Albies 3B Austin Riley C Drake Baldwin OF Mike Trout OF Mauricio Dubon OF Josh Lowe P Randy Vasquez P Trevor McDonald SS Xander Bogaerts,,,,,
942,5131909396,cantfademe (19/94),0,101.45,1B Gavin Sheets 2B Fernando Tatis Jr. 3B Manny Machado C Drew Romo OF Andrew Benintendi OF Ramon Laureano OF Jackson Merrill P Davis Martin P Logan Gilbert SS Colson Montgomery,,,,,
942,5132078880,bafoon13 (63/94),0,101.45,1B Gavin Sheets 2B Fernando Tatis Jr. 3B Miguel Andujar C Drew Romo OF Andrew Benintendi OF Ramon Laureano OF Jackson Merrill P Davis Martin P Logan Gilbert SS Colson Montgomery,,,,,
942,5132266434,unsub (17/40),0,101.45,1B Josh Naylor 2B Fernando Tatis Jr. 3B Manny Machado C Freddy Fermin OF Randy Arozarena OF Dominic Canzone OF Julio Rodriguez P Davis Martin P Logan Gilbert SS J.P. Crawford,,,,,
942,5132274799,Rbridges13,0,101.45,1B Matt Olson 2B Fernando Tatis Jr. 3B Manny Machado C Drew Romo OF Randy Arozarena OF Julio Rodriguez OF Sam Antonacci P Davis Martin P Logan Gilbert SS Colson Montgomery,,,,,
946,5132225452,MrHG8181,0,101.4,1B Casey Schmitt 2B Ozzie Albies 3B Miguel Andujar C Drake Baldwin OF Fernando Tatis Jr. OF Jo Adell OF Julio Rodriguez P Davis Martin P JR Ritchie SS Willy Adames,,,,,
946,5132278337,OneDropKing (67/94),0,101.4,1B Matt Olson 2B Fernando Tatis Jr. 3B Austin Riley C Sean Murphy OF Mike Yastrzemski OF Andrew Benintendi OF Sam Antonacci P Davis Martin P JR Ritchie SS Mauricio Dubon,,,,,
948,5132284457,striblingg13 (5/5),0,101.3,1B Gavin Sheets 2B Fernando Tatis Jr. 3B Miguel Vargas C Freddy Fermin OF Ramon Laureano OF Julio Rodriguez OF Jackson Merrill P Davis Martin P Randy Vasquez SS Colson Montgomery,,,,,
949,5132278347,OneDropKing (77/94),0,101.25,1B Munetaka Murakami 2B Chase Meidroth 3B Miguel Vargas C Mitch Garver OF Randy Arozarena OF Josh Lowe OF Jarred Kelenic P Logan Gilbert P Randy Vasquez SS Colson Montgomery,,,,,
950,5132228512,moklovin (64/94),0,101.15,1B Gavin Sheets 2B Fernando Tatis Jr. 3B Manny Machado C Drake Baldwin OF Ramon Laureano OF Dominic Canzone OF Jackson Merrill P Davis Martin P Jose Soriano SS Jorge Mateo,,,,,
951,5132192517,CartterJ3 (1/2),0,101.1,1B Josh Naylor 2B Luis Arraez 3B Yoan Moncada C Drake Baldwin OF Mike Trout OF Luke Raley OF Heliot Ramos P Jose Soriano P Logan Gilbert SS J.P. Crawford,,,,,
951,5132260197,routlaw,0,101.1,1B Josh Naylor 2B Cole Young 3B Austin Riley C Drake Baldwin OF Randy Arozarena OF Heliot Ramos OF Julio Rodriguez P Jose Soriano P Logan Gilbert SS J.P. Crawford,,,,,
953,5131909382,cantfademe (5/94),0,100.6,1B Matt Olson 2B Ozzie Albies 3B Austin Riley C Drake Baldwin OF Mike Trout OF Josh Lowe OF Jo Adell P Trevor McDonald P JR Ritchie SS Zach Neto,,,,,
954,5132228468,moklovin (20/94),0,100.45,1B Josh Naylor 2B Cole Young 3B Leo Rivas C Drew Romo OF Andrew Benintendi OF Fernando Tatis Jr. OF Julio Rodriguez P Davis Martin P Logan Gilbert SS J.P. Crawford,,,,,
954,5132258971,tnation (5/7),0,100.45,1B Josh Naylor 2B Cole Young 3B Manny Machado C Drake Baldwin OF Mike Trout OF Luke Raley OF Dominic Canzone P Davis Martin P Logan Gilbert SS Xander Bogaerts,,,,,
956,5132186971,Champion19,0,100.4,1B Rafael Devers 2B Luis Arraez 3B Miguel Vargas C Drew Romo OF Mike Trout OF Jorge Soler OF Ramon Laureano P Davis Martin P JR Ritchie SS Colson Montgomery,,,,,
956,5132286213,vitob345 (3/3),0,100.4,1B Matt Olson 2B Ozzie Albies 3B Austin Riley C Sean Murphy OF Ramon Laureano OF Fernando Tatis Jr. OF Jung Hoo Lee P Davis Martin P JR Ritchie SS Xander Bogaerts,,,,,
