PG,SG,SF,PF,C,G,F,UTIL,,Proj Score,25th,50th,75th,85th,95th,99th,Ownership,Salary,Sim Optimals,Actual,Large Slate | 100-1k,Large Slate | 10k-50k,Large Slate | 1k-10k,Large Slate | 50k+,Single Game,Small Slate | 100-1k,Small Slate | 10k-50k,Small Slate | 1k-10k,Small Slate | 50k+,geomean1,Saber Score
42971763,42971787,42971813,42971757,42971820,42971747,42971728,42971723,,244.65,228.5,244.25,260.5,270.0375,285.2625,311.7625,252.73,49500,1,0,100.5604759,94.46363349,97.49754453,91.42972245,169.2409624,97.74241224,94.7085012,94.7085012,82.2609921,30.94803442,9.432308376
42971787,42971779,42971767,42971750,42971820,42971747,42971738,42971723,,247.62,231.25,245.25,262.5,271.5,287.2625,305.0125,283.13,49500,1,0,101.4431048,94.73837034,98.08366957,91.39307111,169.532419,98.05296884,94.70766961,94.70766961,81.8344932,34.63272557,-3.37314792
42971735,42971763,42971757,42971728,42971847,42971744,42971784,42971776,,244.57,227.25,244.125,261.75,271.7875,287,305,250.35,49800,1,0,100.6707973,94.72970749,97.68381087,91.77560411,169.3759519,97.66139922,94.70729584,94.70729584,82.34267262,26.73960987,-14.91797715
42971735,42971767,42971757,42971750,42971772,42971763,42971813,42971761,,246.96,230.25,246.5,263.75,273.0375,287.25,307.5,277.36,49700,1,0,101.3015585,94.65966692,97.9464117,91.37292215,169.446365,97.99331338,94.70656861,94.70656861,81.91734201,33.584362,-2.714819834
42971735,42971779,42971800,42971738,42971772,42971828,42971776,42971721,,246.55,228.75,245.75,262.75,272.75,288.7875,302.765,265.53,50000,1,0,101.2352182,94.85719637,98.0424524,91.67194035,169.5231353,97.89160078,94.70634476,94.70634476,82.03438282,30.7995965,6.932345033
42971822,42971779,42971784,42971728,42971721,42971767,42971800,42971747,,246.76,231.5,246.5,261,268.75,282.5125,300.0025,265.6,50000,1,0,101.1775063,94.73534835,97.91901456,91.55168214,169.5909576,97.88986111,94.7061949,94.7061949,82.02774244,32.24249842,13.01669627
42971735,42971767,42971813,42971757,42971723,42971763,42971750,42971847,,244.25,227.5,243.75,261,270.25,287.5,309.0125,253.43,49700,1,0,100.4929875,94.62062252,97.57555374,91.66569131,169.275793,97.66112579,94.70619458,94.70619458,82.35305643,26.98013989,-0.967869349
42971735,42971813,42971784,42971750,42971723,42971744,42971800,42971772,,248.15,232,248.75,264.0625,271.2875,287.5125,306.005,290.7,49300,1,0,101.5607059,94.71390185,98.13808931,91.28971439,169.5377885,98.12992291,94.70573545,94.70573545,81.73327757,35.71678606,-7.521174103
42971735,42971787,42971779,42971757,42971772,42971747,42971767,42971761,,248.75,231.375,248.25,266,275,289.5,303.25,295.97,49200,1,0,101.8724878,94.86310561,98.33641314,91.38979808,169.6242418,98.17705971,94.70375218,94.70375218,81.65908754,36.07680477,4.922903702
42971732,42971725,42971828,42971757,42971820,42971747,42971776,42971744,,244.92,228.4375,244.375,261.5,269.25,285.525,301.255,250.95,50000,1,0,100.7086808,94.79189446,97.75390753,91.82988138,169.4678704,97.66404167,94.7020286,94.7020286,82.31602845,26.3379982,14.77653086
42971735,42971767,42971800,42971772,42971820,42971732,42971741,42971761,,246.4,230.1875,248.125,263.25,273,289,305.2525,269.7,49900,1,0,101.178308,94.7826538,97.97585984,91.58944776,169.4610619,97.89517324,94.7019672,94.7019672,82.02782692,27.69872587,-14.03581947
42971735,42971822,42971779,42971738,42971723,42971806,42971767,42971761,,244.58,228.9375,244.5,259.5625,268.5,284.5,303.5025,250.2,49700,1,0,100.5719184,94.68818406,97.62986524,91.74650288,169.4038745,97.6436227,94.70194152,94.70194152,82.34935573,27.83437418,-35.28804481
42971732,42971809,42971767,42971757,42971820,42971787,42971772,42971721,,245.88,229.25,246.75,262.3125,270,285.0125,298.7675,256.12,49800,1,0,101.0065351,94.85093361,97.91074907,91.79111816,169.5677753,97.76063473,94.70081927,94.70081927,82.18007804,28.63133207,3.872940317
42971822,42971763,42971779,42971757,42971721,42971767,42971784,42971747,,246.19,229.9375,245.125,261.75,269.75,284.5,302.765,262.99,49900,1,0,101.035585,94.70884985,97.85014006,91.56755964,169.5002508,97.84101227,94.69972206,94.69972206,82.08557796,31.86305532,16.63973927
42971763,42971787,42971776,42971738,42971723,42971747,42971772,42971800,,247.46,231,246.5,262.75,273,288.25,307.26,280.31,49500,1,0,101.4284458,94.6925462,98.04347928,91.34161311,169.4718997,98.04987844,94.69894535,94.69894535,81.82629154,34.10925912,-12.25441098
42971747,42971809,42971800,42971728,42971723,42971779,42971772,42971761,,245.04,227.9375,244.25,261.5,269.7875,288.5,308.755,255.82,49600,1,0,100.6796592,94.65434227,97.71037686,91.59830767,169.3167661,97.75490335,94.69886876,94.69886876,82.21422976,28.85714954,1.446091756
42971822,42971828,42971767,42971757,42971761,42971735,42971784,42971721,,244.16,228.75,243.75,259.0625,266.75,282,300.2825,240.77,49800,1,0,100.4351304,94.70228383,97.55785021,91.84671744,169.4468187,97.55432615,94.69875976,94.69875976,82.44844945,27.81233241,-10.87752506
42971735,42971779,42971767,42971772,42971820,42971732,42971776,42971747,,251.01,235,252,268.5625,276.75,289.7625,305.505,324.2,48800,1,0,102.4884135,94.79647451,98.58475096,91.00819807,169.689983,98.48669512,94.69841867,94.69841867,81.25182525,40.26003155,20.04343569
42971732,42971822,42971767,42971750,42971723,42971787,42971757,42971800,,246.79,229.25,245,264.25,273.325,289.775,308.785,276.78,49400,1,0,101.251443,94.69339898,97.97491703,91.41188093,169.4044886,97.97822917,94.69671112,94.69671112,81.91925248,33.72840682,21.00291252
42971747,42971828,42971776,42971750,42971728,42971744,42971738,42971800,,246.05,229.25,245.5,261,268.75,283.25,299.505,260.48,50000,1,0,100.9969585,94.76446811,97.85548962,91.67344661,169.557693,97.78652017,94.69549867,94.69549867,82.13701016,30.32977668,0.155208912
42971735,42971779,42971767,42971750,42971772,42971747,42971784,42971761,,248.84,232.9375,248,264.5625,274.2875,287.7625,301.51,295.26,49500,1,0,101.8857092,94.85094519,98.32070511,91.38118526,169.6590411,98.16479129,94.69503136,94.69503136,81.65045132,36.12846486,7.840278
42971763,42971767,42971784,42971757,42971772,42971735,42971779,42971744,,248.56,231.9375,248.75,265,275.0375,290.525,312.51,302.98,49200,1,0,101.7262543,94.60056191,98.14830855,91.05281527,169.4168773,98.24241925,94.69467261,94.69467261,81.58287964,37.04786442,1.372976042
42971822,42971744,42971767,42971728,42971820,42971787,42971776,42971721,,247.32,232.6875,246.625,261.5,270.0375,282.25,298,271.89,49600,1,0,101.3829484,94.7767572,98.0155534,91.53796101,169.6530783,97.93293765,94.69414146,94.69414146,81.93901143,32.6418742,34.67764258
42971735,42971779,42971784,42971757,42971721,42971787,42971772,42971800,,247.21,230.75,247.375,263.0625,271.75,288.75,304.0175,272.56,49800,1,0,101.3518433,94.80300364,98.09056192,91.51544536,169.5216936,97.979816,94.69225773,94.69225773,81.89259818,33.37754233,8.391031623
42971735,42971779,42971784,42971750,42971723,42971813,42971776,42971747,,248.22,231.75,248.5,264.5,273,289.25,301.2525,287.49,49400,1,0,101.6831275,94.90478365,98.29346643,91.51610088,169.6303454,98.08039267,94.69170989,94.69170989,81.75206325,35.35604034,11.55800968
42971822,42971779,42971767,42971750,42971723,42971747,42971757,42971772,,248.52,230,246.875,263.5,273.575,291.2625,310.2725,299.5,49100,1,0,101.6868794,94.69127556,98.21177999,91.17077113,169.4590488,98.21208103,94.69157659,94.69157659,81.60856494,36.6879169,2.280908637
42971763,42971822,42971784,42971772,42971721,42971735,42971813,42971744,,245.63,229.6875,245.75,262.25,271.2875,285,300.505,255.52,50000,1,0,100.9655228,94.78458356,97.83431312,91.734854,169.5109914,97.73852807,94.6887985,94.6887985,82.18776262,30.88376163,6.407362223
42971763,42971822,42971779,42971757,42971723,42971806,42971728,42971744,,243.83,225.75,242.625,259.5625,269.75,285.2625,302.5,238.35,49900,1,0,100.4286501,94.72940244,97.56955113,91.88925375,169.3760726,97.52699564,94.68684695,94.68684695,82.46465201,26.8347505,-13.30437362
42971732,42971779,42971767,42971750,42971772,42971822,42971738,42971747,,247.81,230.25,248.25,264.25,274.25,287.25,304.755,284.87,49900,1,0,101.5834588,94.72383669,98.09821203,91.34946136,169.532753,98.05993404,94.68555871,94.68555871,81.77599541,34.7227371,40.40481746
42971763,42971744,42971757,42971750,42971820,42971747,42971784,42971738,,246.43,229,244.25,261.8125,271,286,302.76,266.11,49800,1,0,101.1360885,94.7439008,97.92081717,91.56698444,169.5028759,97.86195155,94.68503518,94.68503518,82.02603024,32.71701033,4.733530432
42971732,42971763,42971800,42971750,42971820,42971744,42971738,42971772,,247.23,230.25,247.375,264.3125,273.2875,286.75,306.755,276.65,49900,1,0,101.3800539,94.64457552,97.96547161,91.32367944,169.4611745,98.00578288,94.68488679,94.68488679,81.85111987,33.97800261,25.47366023
42971822,42971763,42971767,42971757,42971772,42971732,42971779,42971735,,247.95,231.25,249.375,267.125,274.7875,290.25,306.7675,289.5,49500,1,0,101.6165735,94.75812834,98.17208456,91.34417212,169.4966864,98.09709079,94.68313457,94.68313457,81.72860349,35.19071575,0.559730735
42971822,42971744,42971776,42971728,42971820,42971735,42971750,42971761,,247.2,231.5,247.25,262.5,270.5375,284.5125,298.255,271.77,49500,1,0,101.3625094,94.83003463,98.06060963,91.59945964,169.632582,97.91111954,94.68054454,94.68054454,81.93825305,33.04759727,11.78604215
42971735,42971779,42971767,42971800,42971820,42971732,42971741,42971744,,246.96,232.4375,248,263.5625,272.75,286.7625,305.775,280.46,49800,1,0,101.3002501,94.6698374,97.94782056,91.39185425,169.4638882,97.95730841,94.67932525,94.67932525,81.89886027,28.95034273,-11.50139719
42971747,42971767,42971776,42971750,42971820,42971725,42971772,42971744,,248.31,231.25,247.75,264,273.0375,287.7625,304.005,292.41,49800,1,0,101.6740256,94.7551077,98.18883597,91.32137942,169.5679584,98.11034411,94.67661583,94.67661583,81.68846068,31.95113576,39.19573426
42971735,42971822,42971767,42971738,42971820,42971725,42971776,42971744,,246.35,230.25,247.25,263.75,271.7875,287.5,303.005,269.96,50000,1,0,101.1372346,94.77573689,97.94830804,91.60316574,169.4869405,97.84746229,94.67489114,94.67489114,82.02330964,29.19672075,31.24817312
42971747,42971779,42971784,42971728,42971772,42971744,42971738,42971800,,247.48,230.25,246.5,262.5625,272,288.525,307.5025,281.38,49800,1,0,101.3877,94.66908653,98.03343475,91.30473832,169.4512258,98.03826873,94.67392051,94.67392051,81.78708202,34.55237099,13.12426776
42971809,42971813,42971776,42971728,42971772,42971735,42971738,42971747,,245.12,229.5,245,262.5,271.75,285.75,304.7575,255.63,49900,1,0,100.8014872,94.66114296,97.69487088,91.62741505,169.3860052,97.70625315,94.67252523,94.67252523,82.20711468,28.59985019,-21.35081887
42971735,42971779,42971784,42971728,42971761,42971787,42971776,42971747,,246.66,230.1875,245.5,264,272,285.5,300.75,267.17,49700,1,0,101.246532,94.77662714,97.96662521,91.58662908,169.5475117,97.86191515,94.67191708,94.67191708,81.99098055,32.57398467,8.98912847
42971763,42971744,42971767,42971757,42971820,42971725,42971784,42971747,,245.49,228.1875,245.25,260.75,270.25,286.0125,306.505,262.77,50000,1,0,100.8254312,94.61453427,97.71414672,91.51492182,169.3681305,97.77107842,94.67146597,94.67146597,82.1259341,28.69404096,17.62078851
42971822,42971767,42971757,42971800,42971723,42971732,42971738,42971813,,246.44,229.5,246.625,263.5,272.5375,289.5,308.755,272.92,49500,1,0,101.1256827,94.6591221,97.90414494,91.41409926,169.3697412,97.91561631,94.67059347,94.67059347,81.94309728,33.19472573,-9.935135394
42971735,42971779,42971757,42971728,42971723,42971806,42971784,42971813,,243.88,226.75,243.875,260.8125,271.5375,287.7625,306.5075,242.59,49800,1,0,100.4571095,94.67111229,97.56464993,91.77757465,169.2846858,97.56381275,94.67027511,94.67027511,82.39276733,27.47521293,1.996846311
42971732,42971763,42971767,42971800,42971820,42971744,42971741,42971747,,246.16,230.5,246,262.25,271.5,284.75,301.0375,266.9,50000,1,0,101.0971186,94.74091306,97.87042234,91.61140378,169.514578,97.79942499,94.66991571,94.66991571,82.06870686,27.42494015,6.407362223
42971822,42971763,42971784,42971757,42971723,42971787,42971800,42971721,,244.67,228.6875,242.875,260.5,269.5,284,299.2525,239.73,50000,1,0,100.6628631,94.77015175,97.69054453,91.84975897,169.4741554,97.58894846,94.66855568,94.66855568,82.33379528,29.34599946,10.99857017
42971732,42971767,42971776,42971728,42971820,42971806,42971800,42971723,,247.14,231.5,247,262.75,271.75,286.7625,301,274.78,49300,1,0,101.3571417,94.80707102,98.06239633,91.55174571,169.564612,97.92371189,94.66838658,94.66838658,81.90365344,30.76431418,4.720643535
42971735,42971822,42971828,42971738,42971723,42971767,42971779,42971747,,245.8,229.75,245.5,259.75,269,286.75,303.2775,268.03,49400,1,0,100.893282,94.73525083,97.84251089,91.62799077,169.4482603,97.77491239,94.66765233,94.66765233,82.10254472,30.91193594,-29.37149405
42971735,42971787,42971767,42971750,42971728,42971747,42971784,42971806,,244.72,230,245.5,259.75,267.7875,280.75,299.03,249.29,50000,1,0,100.6172253,94.66727878,97.59256581,91.74199176,169.479758,97.59149451,94.66620749,94.66620749,82.32462895,27.87516455,-11.41539291
42971735,42971828,42971776,42971772,42971761,42971767,42971738,42971747,,246.95,230.9375,246.25,263,273.0375,287.25,306.2525,281.35,49300,1,0,101.2983488,94.65773339,97.94384008,91.3716267,169.4445629,97.95203078,94.66592409,94.66592409,81.87772036,32.32665679,-13.11499923
42971732,42971787,42971767,42971757,42971820,42971744,42971772,42971747,,249.56,233.5,250.25,265.8125,274.5,286.2625,302.2525,306.13,48900,1,0,102.0602671,94.74862632,98.32831174,91.1689409,169.6608223,98.24502099,94.66533558,94.66533558,81.48312601,37.59091352,-3.540951014
42971732,42971822,42971828,42971772,42971723,42971747,42971767,42971761,,245.72,228,245,261.8125,270.5,286,305.2875,266.93,49200,1,0,100.9036113,94.64539371,97.76408161,91.52670582,169.4007788,97.78364645,94.66495855,94.66495855,82.09150133,30.70612692,-17.14256406
42971735,42971828,42971767,42971800,42971721,42971763,42971813,42971744,,245.52,230.6875,246.25,260.5,268.75,283.0125,297.2525,257.2,49900,1,0,100.8738096,94.79503574,97.80527369,91.78479779,169.5561142,97.67425786,94.66401991,94.66401991,82.2067082,29.53085172,-17.74066389
42971787,42971779,42971767,42971757,42971728,42971747,42971800,42971738,,246.92,230.5,245.375,262.75,271.5375,287.7625,307.505,276.15,49800,1,0,101.2243054,94.63324864,97.92931605,91.33718123,169.4154068,97.95943213,94.66336472,94.66336472,81.86635461,33.69222871,21.4332059
42971822,42971725,42971767,42971750,42971820,42971744,42971776,42971723,,246.57,229.4375,245.625,261.75,272.0375,285.775,304.0075,273.14,49800,1,0,101.1881769,94.67597149,97.89100815,91.46093484,169.4697305,97.8782909,94.66325425,94.66325425,81.96074212,29.65438156,12.7068609
42971822,42971763,42971784,42971728,42971820,42971744,42971776,42971721,,245.9,230.25,245.5,261.0625,269,282.2625,296.2575,251.6,50000,1,0,100.9899648,94.80000884,97.84906388,91.7509538,169.5954526,97.7119637,94.66290866,94.66290866,82.15215829,30.5340268,14.15266097
42971732,42971787,42971767,42971772,42971820,42971747,42971738,42971761,,247.32,232.1875,246.75,262.5,271.75,285.5125,304.2575,278.85,49500,1,0,101.3674656,94.65820342,97.97246498,91.34394185,169.5021475,97.97618242,94.66192086,94.66192086,81.83132546,33.87121006,8.330800384
42971732,42971767,42971784,42971800,42971728,42971787,42971813,42971723,,246.06,229.5,245.75,263.5625,273.25,288.25,306.5025,266.26,49700,1,0,101.0732159,94.67796568,97.85419579,91.50173557,169.390354,97.83708908,94.66085897,94.66085897,82.01677708,32.39416239,17.11737812
42971735,42971763,42971784,42971800,42971761,42971747,42971776,42971744,,247.49,231.25,248.375,264.75,274,288.2625,305.5075,284.37,49200,1,0,101.4763888,94.70862271,98.05818247,91.35906295,169.483881,98.00978688,94.66022713,94.66022713,81.78779231,34.67855229,-8.596909791
42971732,42971822,42971767,42971728,42971820,42971735,42971813,42971744,,247.37,233.25,249.125,263.8125,272.5,287.5,299.7525,279.74,49400,1,0,101.4525511,94.8618702,98.13655482,91.58718557,169.5966925,97.93478125,94.66009663,94.66009663,81.86715428,33.88979087,-0.395544013
42971732,42971787,42971784,42971772,42971820,42971747,42971779,42971721,,246.77,229.75,246.75,262.5,271.825,286.25,302.7525,267.5,49800,1,0,101.2438707,94.72717206,97.95602747,91.49831666,169.5036575,97.88866533,94.65980993,94.65980993,81.93578349,32.82048003,13.12426776
42971732,42971787,42971779,42971757,42971723,42971735,42971813,42971806,,243.72,226.1875,244.125,263.0625,274.5375,292.775,310.7625,246.68,49600,1,0,100.4735806,94.69410716,97.61468794,91.77352639,169.181348,97.58019822,94.65961744,94.65961744,82.36122298,27.86922494,14.91856128
42971732,42971779,42971757,42971772,42971820,42971747,42971776,42971725,,247.19,230.625,247.25,264.8125,274.7875,289.0125,305.5025,275.97,50000,1,0,101.4266646,94.7323589,98.04379256,91.42092524,169.4677864,97.97045048,94.65901682,94.65901682,81.83625145,30.47522169,-0.933412649
42971763,42971767,42971776,42971738,42971820,42971787,42971772,42971721,,247.27,229.5,246.625,263.5,271,285.25,302.7525,273.22,49900,1,0,101.3428081,94.69284094,97.98625137,91.39943051,169.5284587,97.95194436,94.65853392,94.65853392,81.85071355,32.85983475,20.34458518
42971735,42971828,42971784,42971750,42971820,42971747,42971776,42971721,,245.92,229.6875,246,261,268.75,282.75,296.505,257.34,49700,1,0,100.9823142,94.80404985,97.85969453,91.74840516,169.5884297,97.71416011,94.65851543,94.65851543,82.14040585,30.01318158,8.081196994
42971735,42971744,42971767,42971757,42971772,42971806,42971776,42971761,,247.97,231.5,247.5,264,274.075,289.275,303,290.8,49000,1,0,101.6273174,94.81760882,98.20356049,91.43165715,169.558852,98.04388675,94.65793508,94.65793508,81.730639,32.30488627,-4.973866045
42971735,42971779,42971800,42971738,42971728,42971806,42971776,42971747,,245.64,229.25,245.875,262,272.75,287.7625,303.5025,259.79,49900,1,0,100.9777984,94.75135181,97.84387947,91.65882414,169.4284735,97.7497946,94.65726694,94.65726694,82.11304818,29.22127451,-6.312091649
42971735,42971822,42971784,42971757,42971723,42971747,42971750,42971818,,243.68,228,243.75,259.25,269.5,286.75,304.505,243.23,49400,1,0,100.3502526,94.6850826,97.53715549,91.83300971,169.3060508,97.50764735,94.65557446,94.65557446,82.42722699,23.86433127,-27.85257995
42971822,42971779,42971757,42971750,42971723,42971763,42971738,42971776,,246.01,229,245.25,263.25,271.25,287.025,307.2525,263.62,49900,1,0,100.9807801,94.6088012,97.78817566,91.42942674,169.3686742,97.83483461,94.65546015,94.65546015,82.01015779,32.18804676,1.278288662
42971763,42971822,42971784,42971757,42971761,42971767,42971776,42971721,,245.6,229.1875,244.125,260.5,270.25,284.75,304.76,257.04,49800,1,0,100.865924,94.60962947,97.71107469,91.50818426,169.3983255,97.75558966,94.65414444,94.65414444,82.10254724,30.92605871,-6.74238652
42971735,42971767,42971779,42971728,42971723,42971787,42971813,42971800,,246.63,229.75,246.25,262.8125,273.7875,290.5125,312.25,280.58,49400,1,0,101.1764076,94.56720091,97.87838953,91.25601229,169.2958959,97.9648454,94.65365678,94.65365678,81.85268402,34.10475691,25.19828081
42971735,42971767,42971757,42971728,42971723,42971787,42971851,42971818,,241.21,225.1875,239.125,258.0625,268.7875,288.025,308.77,222.76,49700,1,0,99.64626667,94.59094302,97.1716435,92.01024254,169.088474,97.23233664,94.65163616,94.65163616,82.78970131,17.76413396,3.253271058
42971747,42971767,42971779,42971757,42971761,42971744,42971750,42971787,,247.52,230.5,245.25,261.75,271.0375,288.25,305.5075,285.9,49400,1,0,101.377242,94.69897837,98.05546296,91.34249378,169.479266,98.00748056,94.65099597,94.65099597,81.77048199,34.84998174,1.170715224
42971763,42971779,42971828,42971728,42971723,42971747,42971776,42971772,,245.97,228.5,243.75,262.25,271.5375,287.5,306.0025,266.23,49600,1,0,100.9916176,94.65758692,97.82080282,91.49437101,169.3886784,97.81297203,94.64975613,94.64975613,82.02215144,30.86021512,10.61561853
42971735,42971822,42971800,42971750,42971728,42971767,42971813,42971732,,246.34,230.5,247.75,263.75,272.5375,287.5,304.5075,269.66,49900,1,0,101.1370188,94.7039759,97.89918479,91.50876702,169.4385868,97.84496289,94.649754,94.649754,81.97591955,32.76266835,-7.508286834
42971735,42971763,42971757,42971750,42971723,42971787,42971851,42971772,,243.78,227.25,243.5,261.5,270.25,286.775,306.5,244.53,49900,1,0,100.3795876,94.61814928,97.50563468,91.73066389,169.2660081,97.53720669,94.6497213,94.6497213,82.38211355,24.34819053,-16.81984365
42971763,42971822,42971757,42971728,42971820,42971744,42971784,42971723,,245.41,228.5,244.25,260.25,269.0375,285.2625,306.255,258.47,49400,1,0,100.7576386,94.5753377,97.66949114,91.48118426,169.3544227,97.74345647,94.64930303,94.64930303,82.11230838,31.57367484,-10.35254449
42971735,42971767,42971757,42971800,42971761,42971828,42971813,42971721,,244.61,228.75,244,258.5625,268.5375,283.5125,304.7675,250.96,49700,1,0,100.550256,94.56352775,97.53972817,91.58732733,169.3440707,97.62538158,94.64918116,94.64918116,82.26092179,28.99238012,-13.08922619
42971732,42971828,42971757,42971750,42971723,42971787,42971772,42971776,,246.01,230.4375,245.25,262.75,271.75,287.5125,306.27,266.35,49500,1,0,101.0062745,94.64885922,97.82025246,91.47746598,169.3846367,97.82030924,94.648916,94.648916,82.01159486,31.00862983,-21.68642879
42971809,42971767,42971800,42971728,42971820,42971747,42971776,42971721,,246.36,231.75,246.375,260,267.25,280.75,299.77,264.62,49600,1,0,101.0055726,94.62672825,97.77587752,91.47757898,169.5368625,97.79776905,94.64861978,94.64861978,82.02007538,29.53893469,-7.508287579
42971732,42971787,42971784,42971800,42971761,42971735,42971772,42971747,,246.6,229.9375,247.25,264.25,273.5,288.2625,308.26,274.79,49400,1,0,101.1978959,94.61058862,97.87867555,91.34250169,169.3728646,97.91569237,94.64760544,94.64760544,81.8908887,33.63598966,1.648352854
42971735,42971809,42971757,42971728,42971761,42971763,42971767,42971813,,243.3,227,243.875,260.25,269.7875,287.2625,304.7525,236.96,50000,1,0,100.2574948,94.68597115,97.4946562,91.8772861,169.2758539,97.45588745,94.6472024,94.6472024,82.47686434,26.52371072,-5.533304438
42971763,42971767,42971784,42971800,42971723,42971735,42971813,42971747,,247.4,230.9375,246.375,263.75,273,290.025,305.27,285.86,49200,1,0,101.4163623,94.76114178,98.10107172,91.42121185,169.4754366,97.98704666,94.64711672,94.64711672,81.78777473,34.78980545,3.214612976
42971735,42971744,42971757,42971772,42971820,42971747,42971800,42971761,,248.97,231.9375,248.25,266.5,275.25,289.7625,305.7625,301.49,48700,1,0,101.8927615,94.7370318,98.28347332,91.19059028,169.5456948,98.19340792,94.6469664,94.6469664,81.52070265,37.22935746,-8.287075162
42971809,42971779,42971813,42971757,42971728,42971735,42971776,42971732,,244.42,226.5,246,264.5625,274.0375,292.25,311.26,253.33,49800,1,0,100.6256082,94.64668589,97.66707069,91.6263011,169.1972157,97.66537275,94.64498795,94.64498795,82.21985499,28.59074119,6.669853628
42971806,42971779,42971784,42971757,42971723,42971787,42971776,42971721,,244.82,228.1875,243.5,261.0625,269.5,284.0125,298.0025,242.84,49900,1,0,100.7062242,94.78521477,97.71996318,91.85046636,169.4916175,97.57916537,94.64441696,94.64441696,82.28952926,27.35373147,0.262782932
42971822,42971779,42971800,42971738,42971723,42971732,42971776,42971761,,246.3,228.75,246.25,264.25,273.5,288.25,308.5075,268.16,49600,1,0,101.117255,94.59911967,97.83241404,91.36582531,169.3501029,97.87752417,94.64422981,94.64422981,81.93384898,32.76424008,-4.651144892
42971735,42971767,42971779,42971728,42971820,42971763,42971738,42971787,,246.06,231.4375,245.5,262,272.2875,285.2625,304.515,265.03,50000,1,0,101.0540814,94.62294839,97.78460021,91.46129658,169.4195106,97.80457187,94.64292005,94.64292005,82.01341645,32.13826323,-12.45667115
42971822,42971779,42971767,42971750,42971723,42971732,42971776,42971772,,249.23,232.6875,249,266.25,275.25,292.0125,305.505,302.93,49300,1,0,101.9606495,94.814985,98.3935809,91.2363891,169.5614199,98.22115104,94.64255514,94.64255514,81.47413277,37.03610737,19.47111189
42971809,42971767,42971784,42971750,42971772,42971735,42971738,42971747,,245.89,230,245,262.25,270.2875,285.25,304.2625,268.19,49800,1,0,100.9422251,94.62794832,97.76599167,91.48990497,169.4143977,97.77854123,94.64049788,94.64049788,82.04114398,29.99279742,-5.821567774
42971822,42971787,42971784,42971772,42971721,42971747,42971767,42971738,,245.97,229.25,245.5,261.5,269.575,285,301.275,260.52,50000,1,0,100.9680018,94.71031894,97.82841157,91.59222632,169.478925,97.75652027,94.63842764,94.63842764,82.05594623,31.36173558,13.35230172
42971822,42971744,42971784,42971750,42971721,42971747,42971800,42971772,,247.13,231.25,245.5,262.5625,271.25,286.5,299.2625,271.71,49800,1,0,101.3444972,94.82069523,98.06730422,91.57408625,169.5789664,97.88338066,94.63677167,94.63677167,81.88113964,33.1360404,3.201726824
42971822,42971725,42971779,42971757,42971820,42971735,42971772,42971723,,245.89,228.9375,246.25,262,272.0375,286.5,303.5325,262.31,49900,1,0,101.0091795,94.6862427,97.81862755,91.55385784,169.4257147,97.76720569,94.63482084,94.63482084,82.04112543,28.82394167,-7.220023125
42971735,42971763,42971767,42971800,42971723,42971744,42971784,42971818,,245.32,228.25,245.25,261.0625,271.5,285.2625,305.5025,266.1,49200,1,0,100.8233137,94.5828664,97.66296693,91.50276587,169.3548245,97.71358155,94.63348102,94.63348102,82.11400229,25.69998993,-18.54102314
42971735,42971813,42971784,42971738,42971723,42971787,42971776,42971761,,245.73,230,244.5,262.5,271.7875,287.0125,300.02,257.02,49700,1,0,100.9948203,94.8095046,97.88592757,91.73308164,169.4883869,97.70856912,94.63214616,94.63214616,82.10056909,31.23753884,-20.27508616
42971763,42971779,42971767,42971772,42971761,42971787,42971776,42971721,,246.94,229.4375,245.5,261.8125,271.25,286,305.0025,272.72,49900,1,0,101.2347608,94.62117427,97.90441178,91.33793677,169.4472231,97.91513282,94.63189532,94.63189532,81.84694555,32.74185754,2.401368134
42971747,42971779,42971776,42971728,42971820,42971767,42971738,42971761,,247.61,231,246.75,262.25,271,285.7625,306.255,283.47,49500,1,0,101.384509,94.5732352,97.95576932,91.19070107,169.454871,98.01320709,94.63067297,94.63067297,81.72064644,34.49778139,8.54594782
42971809,42971763,42971757,42971772,42971721,42971744,42971776,42971800,,246.21,229.9375,246.25,261.0625,270.5,286.0125,299.5275,261.56,49800,1,0,101.0771996,94.78948905,97.92313,91.6558481,169.5217057,97.76354398,94.62990303,94.62990303,82.02263863,29.2237101,-5.942026898
42971732,42971744,42971767,42971757,42971820,42971747,42971741,42971813,,245.85,230.25,246.5,262,270.25,283.75,303,267.12,49800,1,0,100.9391285,94.60379867,97.72823396,91.47936337,169.4293009,97.75118976,94.62675447,94.62675447,82.04254773,27.48028206,-12.28886843
42971735,42971763,42971757,42971750,42971723,42971787,42971847,42971776,,244.15,228,243,261.0625,271.5,288.7625,305.03,247.96,49700,1,0,100.5258167,94.70644926,97.63385632,91.7790422,169.3000591,97.55411594,94.62670888,94.62670888,82.30494267,26.53389052,-5.176125839
42971735,42971822,42971757,42971750,42971761,42971747,42971772,42971776,,247.66,230.1875,247.125,264.5625,274.25,290,305.7525,285.63,49200,1,0,101.5142835,94.72264598,98.10847984,91.33681213,169.4636626,98.01025354,94.62441968,94.62441968,81.70916954,34.8311184,10.43492854
