P,P,C,1B,2B,3B,SS,OF,OF,OF
42633722,42633725,42633797,42633751,42633941,42633834,42633810,42633887,42633773,42633740
42633732,42633716,42633759,42633871,42633904,42633741,42633935,42634066,42633782,42633740
42633720,42633721,42633907,42633895,42633752,42633959,42633758,42633750,42633827,42633777
42633720,42633719,42633759,42633871,42633875,42633803,42633819,42633752,42633782,42633882
42633716,42633717,42634027,42633789,42633875,42633858,42633824,42634084,42633760,42633739
42633716,42633723,42633742,42633762,42633970,42633757,42633991,42633880,42634033,42633736
42633726,42633717,42633783,42633913,42633863,42633798,42633810,42633816,42633739,42633900
42633730,42633717,42633797,42633928,42633767,42633967,42633792,42633786,42633814,42633736
42633722,42633720,42633797,42633751,42633941,42633787,42633761,42633900,42633851,42633773
42633722,42633720,42633754,42633866,42633743,42633962,42633766,42633772,42633855,42633892
42633726,42633716,42633828,42633779,42633767,42633860,42633950,42633738,42634014,42633786
42633718,42633717,42633828,42633779,42633904,42633803,42633792,42633860,42633845,42633782
42633716,42633724,42633783,42633913,42633941,42633787,42633810,42633738,42633944,42633773
42633726,42633719,42634038,42633788,42633791,42633889,42633766,42633892,42633772,42633736
42633722,42633720,42633797,42633751,42634031,42633973,42633894,42633760,42633764,42633736
42633718,42633723,42633783,42633895,42633805,42633741,42633810,42633902,42633777,42633851
42633730,42633729,42633886,42633745,42633853,42633798,42633766,42633864,42633739,42633765
42633716,42634338,42633923,42633745,42633970,42633757,42633894,42633786,42633801,42633736
42633733,42633717,42633828,42633779,42633767,42633803,42633792,42633777,42633865,42633782
42633720,42633719,42633779,42633928,42633767,42633860,42633792,42633822,42633760,42633855
42633718,42633729,42633828,42633779,42633767,42633858,42633792,42633786,42633802,42633818
42633730,42633720,42633759,42633871,42633846,42633803,42633935,42633800,42633738,42633782
42633725,42633721,42634013,42633745,42633755,42633973,42633824,42633899,42633756,42633739
42633723,42633720,42633848,42633788,42633767,42633967,42633792,42633845,42633744,42633786
42633722,42633720,42633923,42633751,42633970,42633757,42633998,42633801,42633768,42633740
42633718,42633722,42633783,42633913,42633941,42633955,42633810,42633900,42633740,42633736
42633722,42633729,42633797,42633736,42633823,42633834,42633941,42633887,42633756,42633773
42633716,42633729,42633923,42633751,42633755,42633762,42633941,42634033,42633880,42633736
42633732,42633720,42633797,42633784,42633863,42633787,42633824,42633899,42633756,42633736
42633717,42633724,42633759,42633842,42634031,42634003,42633761,42633850,42633738,42633760
42633732,42633722,42633759,42633751,42633798,42633803,42633935,42633900,42633739,42633782
42633718,42633729,42633797,42633784,42633910,42633973,42633824,42633899,42633736,42633740
42633720,42633721,42633779,42633901,42633767,42633897,42633792,42633786,42633790,42633817
42633720,42633721,42633779,42633821,42633767,42633860,42633766,42633845,42633855,42633818
42633730,42633719,42633961,42633795,42633883,42633741,42633819,42633802,42633781,42633752
42633716,42633719,42633759,42633745,42633904,42633757,42633894,42633864,42634034,42633814
42633720,42633719,42633754,42633745,42633916,42633741,42633894,42633814,42634034,42633857
42633718,42633720,42633807,42633849,42633752,42633796,42633761,42634007,42634084,42633749
42633732,42633718,42633742,42633748,42634006,42633920,42633829,42633812,42633750,42633765
42633718,42633720,42633779,42633928,42633883,42633771,42633792,42633860,42633845,42633752
42633718,42634338,42633754,42633842,42633743,42634003,42633792,42633738,42633822,42633856
42633720,42633717,42633866,42633745,42633743,42633794,42633894,42633958,42633822,42633882
42633716,42633717,42633783,42633913,42633863,42633794,42633894,42633864,42633900,42633739
42633722,42633720,42633807,42633825,42633876,42633757,42633758,42633801,42633806,42633869
42633718,42633720,42633953,42633871,42633883,42633796,42633819,42633739,42633752,42633869
42633716,42633720,42633779,42633928,42633838,42633860,42633761,42633845,42633869,42633749
42633716,42633720,42634016,42633745,42633752,42633771,42633819,42633864,42634034,42633781
42633716,42633720,42633828,42633928,42633876,42633860,42633761,42633786,42633869,42633749
42633728,42633718,42633797,42633736,42633875,42633858,42633965,42634007,42633740,42633773
42633730,42633720,42633759,42633871,42633838,42633796,42633761,42633893,42633793,42633749
