P,P,C,1B,2B,3B,SS,OF,OF,OF
42714936,42714938,42715018,42714958,42715006,42714960,42714945,42714943,42714986,42715081
42714939,42714933,42714982,42714957,42714970,42715048,42714946,42714943,42715082,42715017
42714939,42714933,42714985,42714957,42714989,42714954,42714951,42715048,42715009,42714973
42714934,42714935,42714985,42714974,42714989,42714955,42714946,42715048,42715009,42715029
42714934,42714933,42715026,42714974,42714989,42714954,42714946,42715070,42714967,42715001
42714935,42714933,42714963,42714987,42715062,42714964,42714947,42715009,42715012,42715029
42714936,42714933,42714982,42714952,42715054,42715024,42714947,42715082,42715019,42714948
42714934,42714933,42714982,42714974,42715054,42714964,42714951,42715035,42715038,42714969
42714942,42714933,42715069,42714958,42715006,42714968,42714951,42714986,42714969,42714948
42714935,42714933,42715018,42714999,42715072,42714944,42714951,42714972,42715016,42714990
42714936,42714933,42714993,42715061,42714953,42714964,42714960,42714943,42715019,42715054
42714935,42714933,42714993,42715000,42715004,42714964,42714951,42715082,42714990,42714948
42714934,42714935,42715069,42714958,42715006,42714964,42714947,42714986,42715038,42714969
42714935,42714933,42715018,42714987,42715062,42714944,42715050,42715020,42714948,42714976
42714939,42714934,42715018,42714977,42715024,42714955,42714951,42714990,42714978,42714969
42714935,42714933,42714982,42714999,42715004,42714964,42714947,42715054,42714969,42714990
42714935,42714938,42715018,42714977,42715046,42714954,42714951,42714967,42714990,42714948
42714936,42714935,42715018,42714977,42715046,42714954,42714951,42715001,42714990,42714948
42714939,42714935,42715100,42714962,42714989,42715004,42714946,42715048,42714966,42714969
42714934,42714933,42715100,42714952,42715058,42714964,42715011,42714966,42714998,42714978
42714942,42714933,42715100,42714957,42715006,42715048,42714946,42714943,42715035,42715017
42714940,42714935,42714949,42714950,42715006,42714988,42715050,42714965,42714973,42714996
42714942,42714935,42715100,42714957,42715072,42715048,42714946,42714966,42714969,42714948
42714939,42714935,42715100,42714987,42714989,42715048,42714946,42714966,42714973,42714976
42714942,42714935,42715100,42714957,42715072,42714964,42714946,42715048,42714948,42714969
42714934,42714933,42715100,42714957,42715072,42715004,42714946,42715048,42714969,42715029
42714935,42714933,42715100,42715061,42715004,42714968,42714946,42714986,42714966,42715048
42714935,42714933,42715100,42714999,42714991,42714960,42714951,42715048,42714990,42714969
42714934,42714933,42715100,42714952,42715058,42714980,42715011,42714966,42714990,42714969
42714941,42714935,42715100,42714957,42715004,42715048,42714946,42714990,42714948,42714969
42714941,42714935,42715100,42714957,42714997,42714988,42714946,42714966,42714965,42714996
42714935,42714938,42715100,42714950,42714997,42714988,42714946,42714966,42715017,42715003
42714937,42714933,42715100,42714952,42715058,42715024,42714946,42714966,42715009,42714998
42714934,42714935,42714949,42714950,42715062,42714988,42715050,42714996,42714976,42714973
