P,P,C,1B,2B,3B,SS,OF,OF,OF
42766685,42766684,42766724,42766833,42766717,42767001,42766733,42766958,42766864,42766704
42766689,42766688,42766748,42766719,42766786,42766733,42766882,42766958,42766759,42766706
42766695,42766686,42766724,42766809,42766726,42766741,42766796,42766747,42766738,42766908
42766690,42766684,42766793,42766840,42766885,42766731,42766703,42766898,42766706,42766828
42766685,42766696,42766748,42766719,42766786,42766731,42766882,42766958,42766707,42766745
42766686,42766682,42766748,42766716,42766874,42767001,42766733,42766759,42766958,42766743
42766685,42766686,42766981,42766770,42766715,42766826,42766790,42766751,42766730,42766742
42766687,42766682,42766981,42766809,42766726,42766772,42766838,42766760,42766766,42766747
42766685,42766695,42766803,42766757,42766726,42766772,42766753,42766812,42766747,42766738
42766696,42766682,42766721,42766941,42766722,42766772,42766755,42766778,42766923,42766752
42766686,42766682,42766721,42766870,42766802,42766876,42766882,42766705,42766850,42766778
42766685,42766686,42766758,42766840,42766746,42766849,42766718,42766756,42766828,42766745
42766685,42766684,42766721,42766792,42766746,42766937,42766863,42766778,42766761,42766739
42766688,42766682,42766988,42766922,42766885,42766826,42766718,42766756,42766706,42766742
42766685,42766682,42766721,42766770,42766886,42766965,42766790,42766834,42766730,42766761
42766690,42766687,42766781,42766782,42766746,42766826,42766753,42766742,42766764,42766739
42766685,42766687,42766758,42766913,42766802,42766876,42766753,42766705,42766764,42766739
42766694,42766684,42766758,42766913,42766746,42766744,42766753,42766720,42766866,42766739
42766691,42766687,42766758,42766739,42766746,42766844,42766753,42766714,42766877,42766764
42766684,42766693,42766758,42766913,42766746,42766744,42766753,42766720,42766866,42766739
42766690,42766692,42766758,42766739,42766746,42766937,42766753,42766704,42766827,42766742
42766690,42766684,42766758,42766711,42766746,42766826,42766753,42766964,42766739,42766764
42766686,42766687,42766758,42766739,42766746,42766937,42766753,42766730,42766760,42766834
42766683,42766698,42766758,42766739,42766746,42766836,42766753,42766761,42766778,42766764
42766689,42766687,42766781,42766870,42766746,42766876,42766753,42766705,42766764,42766739
42766690,42766696,42766758,42766739,42766746,42766937,42766753,42766704,42766827,42766714
42766684,42766687,42766781,42766913,42766746,42766789,42766753,42766776,42766765,42766739
42766691,42766694,42766781,42766739,42766746,42766937,42766753,42766813,42766702,42766750
42766694,42766687,42766781,42766711,42766746,42766937,42766755,42766732,42766764,42766739
42766688,42766695,42766758,42766713,42766771,42766937,42766753,42766730,42766739,42766764
42766685,42766687,42766781,42766913,42766771,42766937,42766753,42766760,42766702,42766764
42766692,42766687,42766781,42766913,42766717,42766937,42766703,42766764,42766745,42766739
42766689,42766686,42766781,42766713,42766746,42766937,42766845,42766750,42766764,42766739
