P,P,C,1B,2B,3B,SS,OF,OF,OF
42614724,42614730,42615014,42614823,42614835,42615046,42614749,42614932,42614772,42614819
42614743,42614725,42615014,42614823,42614835,42615046,42614749,42614756,42614772,42614819
42614724,42614730,42615014,42614823,42614880,42615046,42614835,42614756,42614772,42614819
42614726,42614729,42615014,42614823,42614922,42615046,42614748,42614772,42614819,42614796
42614726,42614729,42615014,42614823,42614892,42615046,42614748,42614772,42614819,42614796
42614726,42614729,42615014,42614823,42614892,42614759,42614748,42614828,42614940,42614819
42614724,42614727,42614769,42614855,42615024,42614784,42615150,42614858,42614756,42614866
42614727,42614725,42614821,42614778,42614856,42614759,42615013,42614907,42614791,42614953
42614727,42614725,42614979,42614778,42614856,42614759,42614953,42614907,42614791,42614825
42614724,42614727,42614769,42614774,42614948,42614971,42614751,42614989,42614933,42614897
42614724,42614733,42614910,42614774,42615150,42614971,42614751,42614832,42614858,42614756
42614735,42614724,42615017,42614763,42614873,42614805,42614915,42614746,42615002,42614843
42614735,42614724,42615017,42614763,42614873,42614805,42614915,42614795,42614746,42615002
42614735,42614726,42615017,42614763,42614873,42614805,42614915,42614795,42614746,42614843
42614735,42614724,42615017,42614763,42615037,42614805,42614915,42614795,42614746,42614843
42614735,42614724,42614910,42614771,42614794,42614776,42614780,42614832,42615075,42614858
42614743,42614733,42614755,42614771,42614930,42614778,42614751,42614877,42614940,42614752
42614729,42614733,42614755,42614771,42614930,42614778,42614751,42614897,42614877,42614940
42614743,42614729,42614755,42614771,42614930,42614778,42614751,42614877,42614940,42614819
42614724,42614725,42614903,42614765,42614948,42614986,42614757,42614886,42614782,42614989
42614729,42614725,42614903,42614765,42614948,42614822,42614757,42614886,42614782,42614989
42614724,42614729,42614903,42614765,42614948,42614822,42614757,42614782,42615003,42614989
42614724,42614725,42614903,42614765,42614948,42614822,42614792,42614782,42615003,42614989
42614724,42614725,42614903,42614765,42614948,42614986,42614757,42614782,42615003,42614989
42614731,42614726,42615014,42614809,42614794,42614778,42615060,42614828,42614753,42614819
42614743,42614726,42614821,42614809,42614794,42614778,42615060,42614828,42614753,42614819
42614731,42614737,42615014,42614793,42614794,42614784,42614749,42614772,42614823,42614898
42614727,42614725,42615014,42614823,42614820,42615046,42614875,42614746,42614772,42614898
42614737,42614725,42614901,42614823,42614794,42614799,42614875,42614796,42614772,42614898
42614737,42614725,42614901,42614763,42614820,42614799,42614875,42615002,42614746,42614899
42614737,42614725,42615014,42614763,42614820,42615046,42614875,42614746,42614772,42614823
42614724,42614725,42615014,42614880,42614794,42614759,42614902,42614897,42614819,42614898
42614724,42614725,42615014,42614880,42614794,42614759,42614902,42614897,42615046,42614772
42614731,42614724,42615014,42614880,42614794,42614759,42614902,42614897,42614772,42614819
42614724,42614733,42614821,42614855,42615150,42614776,42614748,42614758,42615037,42614949
42614724,42614740,42614821,42614855,42614874,42614776,42614748,42614758,42615037,42614949
42614737,42614724,42614821,42614855,42615150,42614776,42614748,42614758,42614949,42614905
42614727,42614738,42614901,42614855,42614789,42614799,42614780,42614756,42614796,42614898
42614743,42614724,42614854,42614900,42614994,42614986,42614748,42614783,42614777,42614764
42614724,42614733,42615035,42614774,42614994,42614986,42614751,42614783,42614764,42614898
42614737,42614724,42615035,42614774,42614994,42614986,42614751,42614783,42614764,42614898
42614743,42614724,42615035,42614774,42614994,42614986,42614751,42614791,42614783,42614764
42614727,42614736,42614821,42614900,42614874,42614891,42614915,42614795,42614746,42614758
42614727,42614733,42614854,42614900,42614874,42614891,42614766,42614940,42614746,42614758
42614724,42614733,42614890,42614900,42614874,42614891,42614766,42614828,42614758,42614825
42614727,42614733,42614821,42614900,42614874,42614891,42614766,42614828,42614758,42614825
42614735,42614742,42614854,42614808,42614789,42614799,42614875,42614796,42614772,42614752
