P,P,C,1B,2B,3B,SS,OF,OF,OF
42962893,42962892,42962929,42962902,42962940,42962917,42962911,42962939,42962995,42962980
42962897,42962892,42962942,42962902,42962940,42962904,42962911,42962921,42962958,42963004
42962893,42962895,42963046,42962902,42962944,42962904,42962927,42962921,42962962,42962926
42962894,42962895,42963046,42962930,42962960,42962904,42962906,42962903,42962926,42963001
42962894,42962897,42962929,42962902,42962977,42962919,42962911,42962903,42962998,42962947
42962894,42962895,42963046,42962902,42962940,42962904,42962911,42963004,42962915,42962939
42962894,42962899,42962929,42962902,42962940,42962904,42962911,42962918,42962939,42962958
42962898,42962893,42962942,42962902,42962940,42962919,42962911,42962901,42963017,42962939
42962894,42962892,42962942,42962902,42962940,42962919,42962911,42962923,42962995,42962958
42962893,42962895,42962992,42962902,42962940,42962950,42962911,42962901,42962958,42962967
42962898,42962892,42963010,42962902,42962940,42962924,42962911,42962901,42962939,42962958
42962898,42962894,42962992,42962902,42962985,42962917,42962911,42962903,42962915,42962958
42962898,42962895,42963046,42962930,42962960,42962917,42962906,42962914,42962903,42962915
42962894,42962895,42962992,42962902,42962960,42962937,42962911,42962968,42962901,42962939
42962894,42962893,42963009,42962902,42962940,42962917,42962911,42962901,42963017,42962995
42962894,42962892,42962992,42962902,42962940,42962937,42962911,42962903,42963006,42962958
42962892,42962895,42962992,42962902,42962940,42962917,42962925,42962903,42962958,42962995
42962897,42963127,42962929,42962930,42962972,42962917,42962906,42962923,42962903,42962915
42962898,42962894,42962992,42962902,42962977,42962917,42962911,42962901,42962912,42963017
42962898,42962892,42962992,42962902,42962940,42962919,42962911,42962914,42962995,42962912
