P,P,C,1B,2B,3B,SS,OF,OF,OF
42974869,42974872,42975031,42974946,42974933,42974975,42974976,42974889,42975060,42975059
42974868,42974870,42975082,42974946,42974933,42974975,42974969,42975150,42975126,42974889
42974867,42974872,42974968,42975035,42974918,42974957,42974965,42975026,42975128,42974925
42974868,42974884,42974904,42974908,42974944,42975232,42974965,42975045,42974918,42974925
42975477,42974878,42974904,42974913,42974933,42974975,42975298,42974888,42974889,42975277
42974876,42974884,42975040,42974946,42974921,42974947,42974969,42974935,42974924,42974889
42974874,42974885,42974904,42974908,42974918,42974926,42975101,42974888,42975045,42974993
42974868,42974882,42974904,42974908,42974918,42974957,42974965,42974925,42975016,42975128
42974868,42974870,42974968,42974952,42974918,42974943,42974965,42975129,42975128,42974925
42974867,42974872,42974968,42975000,42974918,42974953,42975045,42974915,42975069,42975128
